,Header,Summary,Detail
0,"Russian race walker Yelena Lashmanova banned, to be stripped of Olympics gold","“Russian race walker Yelena Lashmanova has been banned for two years for the use of prohibited substances, says AIU","MOSCOW: Russian race walker Yelena Lashmanova has been banned for two years for the use of prohibited substances and will be stripped of her 2012 Olympics gold medal in the 20-km race, the Athletics Integrity Unit (AIU) said on Monday.
Lashmanova won gold in London when she beat compatriot Olga Kaniskina, who was also later stripped of her silver medal for doping. Lashmanova then won gold at the 2013 World Championships in Moscow, another medal she will now lose.
The AIU said the charges were based on Laboratory Information Management System (LIMS) data as well as evidence provided by Richard McLaren, who led the invest­i­gations into state-sponsored doping by Russian athletes.
“Russian race walker Yelena Lashmanova has been banned for two years, starting 9 March 2021, for the use of prohibited substances, a violation of World Athletics anti-doping rules,” the AIU said in a statement.
“Lashmanova has accepted the sanction proposed by the AIU... She is set to lose gold medals from the women’s 20-km race walk event at the London 2012 Olympic Games and 2013 World Athletics Championships in Moscow.”
The AIU said her results between Feb 18, 2012 and Jan 3, 2014 had been disqualified.
Lashmanova was previously handed a two-year doping ban in 2014. She had been coached by Viktor Chegin, who was banned for life from athletics in 2016 over the Russian doping scandal.
Russia’s athletics federation was suspended by World Athletics in 2015 following a World Anti-Doping Agency (WADA) report containing allegations of state-supported doping, which Moscow denied.
Published in Dawn, March 22nd, 2022
"
1,"Juve keep pressure on top three, Roma sweep aside Lazio",MILAN: Juventus put their Champions League woes behind them to consolidate fourth place in Serie A on Sunday with a...,"MILAN: Juventus put their Champions League woes behind them to consolidate fourth place in Serie A on Sunday with a 2-0 win over basement club Salernitana, while AS Roma stunned city rivals Lazio 3-0 with three first-half goals in the capital derby. 
Days after their 3-0 European humiliation by Villarreal, Dusan Vlahovic set up one goal and scored another as Juve kept their push to recapture the Serie A title alive with a win which moves them one point behind champions Inter Milan who are third, with a game in hand. Leaders AC Milan have a three-point advantage on Napoli, with Juve seven points off top spot. 
In Rome, Tammy Abraham bagged a brace, scoring the opener within the first minute at the Stadio Olimpico. The England striker quickly added a second before Lorenzo Pellegrini’s stunning free-kick. Roma moved up to sixth at the expense of Lazio who slipped out of the European places. 
Atalanta jumped above Maurizio Sarri’s men into fifth with a 1-0 win over Bologna, as 18-year-old Moustapha Cisse came on as a substitute and scored a late winner on his debut. 
Two first-half mistakes gifted Francesco Caputo two goals as Venezia lost 2-0 in a relegation fight against Sampdoria. Venezia remained three points from safety while Sampdoria climbed seven points above the bottom three. 
Hellas Verona drew 1-1 at Empoli after striker Giovanni Simeone failed twice with the same penalty.
Published in Dawn, March 22nd, 2022
"
2,Barca stun Real at Bernabeu to end losing streak,The victory was their first against Real since 2019 and came in style like a few others Barca enjoyed with Messi in his prime.,"MADRID: Barcelona’s losing run against Real Madrid finally ended on Sunday as the Catalans enjoyed a stunning 4-0 win at the Santiago Bernabeu Stadium, a humiliation of their fiercest rivals suggesting they are primed to challenge again for La Liga next season. 
Barca kept their recent momentum going under coach Xavi Hernandez in the last Clasico of the season. The win ended Barcelona’s five-match losing streak to their rivals and maintained an outside chance of fighting for the title after a difficult start to their first season without Lionel Messi. 
The victory was their first against Real since 2019 and came in style like a few others Barca enjoyed with Messi in his prime. 
It was Pierre-Emerick Aubameyang who thrived this time, scoring twice to continue his great streak since being signed in the final minutes of the winter transfer window. Ronald Araujo and Ferran Torres added a goal each to give Barcelona their seventh win in the last eight matches in all competitions. 
“Of course we didn’t expect this scoreline, but we did everything we intended to do from the start,” Barca captain Sergio Busquets said. 
With Real sitting comfortably on top of the standings with 66 points, the Clasico was never likely to determine the fate of LaLiga’s title race. 
But pride was on the line and Xavi’s much improved Barca showed that their recent return to form was genuine. 
After their fifth consecutive league win, Barca are third in the standings on 54 points with a game in hand, three points behind second-placed Sevilla, who were held to a goalless draw by Real Sociedad. 
Questions will be asked about Carlo Ancelotti’s future, with Real, who badly missed the injured Karim Benzema, outplayed tactically and technically by Barca, who were faster, slicker and, perhaps most worryingly, could easily have won by more. 
“We played badly and I planned the game badly,” said Ancelotti. “I am sorry for the defeat and I am sad. But we have to keep it in perspective.” 
With Ousmane Dembele and Torres exposing Real’s defensive frailty on the flanks, Barca opened the scoring in the 29th minute with an Aubameyang header from a Dembele cross. 
Barca kept up the tempo against a disorganised and lifeless Real and extended their lead when defender Araujo headed in from a Dembele corner. 
Ancelotti tried to change the dynamic, making two substitutions during the break but Barca scored in the first minute of the second half with an angled shot from Torres after a backheel by Aubameyang. 
Five minutes later, former Manchester City forward Torres returned the favour, teeing up Aubameyang for his second goal. 
Barca had several opportunities to extend their lead, but Real goalkeeper Thibaut Courtois avoided any further humiliation. 
Fifth-placed Real Betis missed a chance to gain some ground after being held to a 0-0 draw at Celta Vigo. Manual Pellegrini’s team stayed four points behind Barca and fourth-placed Atletico Madrid, and two points ahead of Sociedad. 
Villarreal stayed three points behind Betis after a 1-0 loss at Cadiz, who are just outside the relegation zone. Mallorca stayed a point behind Cadiz after losing 1-0 at Espanyol for their sixth consecutive defeat.
Published in Dawn, March 22nd, 2022
"
3,Dortmund lose ground in title race with draw  at Cologne,BERLIN: Borussia Dortmund had to settle for a 1-1 draw at Cologne on Sunday after taking the lead as they lost ...,"BERLIN: Borussia Dortmund had to settle for a 1-1 draw at Cologne on Sunday after taking the lead as they lost ground in the title race, dropping six points behind leaders Bayern Munich with seven games left in the campaign. 
Marius Wolf, who had scored the winner against Arminia Bielefeld last week, put the visitors in front after eight minutes but apart from an Erling Haaland shot that sailed narrowly wide, Dortmund showed little else in the first half. 
The Norwegian, the subject of intense transfer speculation, made his first start since suffering an injury in January, having come back as a substitute last week. 
Cologne were not rattled by Dortmund taking the lead and got a deserved equaliser through Sebastian Andersson in the 36th minute after Jannes Horn’s free kick was headed towards goal by Anthony Modeste. 
Dortmund showed few ideas of how to break down the resilient Cologne defence in the second half. They remain in second place on 57 points, with Bayern top on 63. 
Brazilian Paulinho came off the bench to score a late double as third-placed Bayer Leverkusen moved up to 48 after their 2-0 win at VfL Wolfsburg earlier while RB Leipzig are in fourth place, three points behind, following a goalless draw against Eintracht Frankfurt. 
Cologne, who have lost just once in their last five league games, are in seventh place on 40 points and in the running for a European spot.
Published in Dawn, March 22nd, 2022
"
4,PSG slump to heavy defeat at Monaco,PARIS: Paris St Germain produced a woeful performance as they lost 3-0 at Monaco in Ligue 1 on Sunday with Wissam ...,"PARIS: Paris St Germain produced a woeful performance as they lost 3-0 at Monaco in Ligue 1 on Sunday with Wissam Ben Yedder scoring twice, a result that will put coach Mauricio Pochettino under more pressure less than two weeks after their Champions League exit. 
PSG, on 65 points from 29 games, still lead second-placed Olympique de Marseille by 12 points after OM beat Nice 2-1 courtesy of an Arkadiusz Milik penalty on the stroke of halftime and a late goal by Cedric Bakambu. 
Nice moved down from third to fourth on 50 points, two behind Stade Rennais who demolished strugglers Metz 6-1 with a Serhou Guirassy hat trick. 
Strasbourg’s Champions League push stalled again after a fourth draw in five outings following a goalless stalemate at Lorient, while Olympique Lyonnais dropped points in the race for the European spots with a 0-0 draw at Reims. 
Angers beat Brest 1-0 to end a seven-match losing run and bottom club Bordeaux lost 2-0 at home to nine-man Montpellier. 
With Lionel Messi ruled out by a bout of flu, PSG showed close to nothing at the Louis II stadium 11 days after being knocked out of the Champions League last 16 by Real Madrid. Monaco climbed to seventh on 44 points. 
“They played well, congratulations to them. They’re a good team, a great club,” PSG striker Kylian Mbappe said. “The goal is to get the 10th French title. We can win 8-0, 9-0, people will talk about the Champions League. Whatever happens we must respect ourselves, if we have a little bit of self esteem. We also need to respect the fans.” 
Monaco captain Ben Yedder is now Ligue 1’s top scorer with 17 goals after his 25th-minute tap-in from a rebound, and an 84th-minute penalty. 
Ben Yedder also helped in the build-up for German striker Kevin Volland’s goal for Monaco, making it 2-0 on 68 minutes in what was the real turning point of the game as PSG began to chase. 
Mbappe and Neymar started for PSG and had a string of opportunities as the visitors enjoyed the lion’s share of possession but were largely toothless in attack.
Published in Dawn, March 22nd, 2022
"
5,Raza faces Emad in TT decider,KARACHI: Top seed Raza Abbas and third seed Emad Ahmed cruised into the boys singles final of the Karachi Table...,"KARACHI: Top seed Raza Abbas and third seed Emad Ahmed cruised into the boys singles final of the Karachi Table Tennis Championship which commenced here at the Sindh Sports Board (SSB) Sports Complex the other day.
Raza outpaced Mazahir Hussain 9-11, 11-4, 12-10, 11-5 in their semi-final while Emad toppled second seed Mohammad Hasan Rajani 11-7, 5-11, 4-11, 11-7, 11-7 in a fully stretched last-four match.
Other results:
Boys singles (quarter-finals): Mazahir Hussain bt Arham Bin Farrukh 11-8, 11-5, 11-8; Emad Ahmed bt Mohammad Abbas 12-10, 13-11, 10-12, 8-11, 11-8; Raza Abbas bt S. Khalilullah 11-3, 11-9, 11-6; Mohammad Hasan Rajani bt Zain Faisal 11-8, 11-6, 12-10.
Veterans singles (quarter-finals): Azhar Khursheed bt Younis Shaikh 11-7, 11-5, 11-9; Israr Alam bt Naeem Hussain 11-5, 11-9, 11-8; Iqbal Gaba bt Shahjahan Mir 8-11, 5-11, 13-11, 11-9, 11-8; Ejaz Mailk bt Ubaid Hadi Khan 11-6, 11-7, 11-5.
Men’s team event (first stage): GIYF Club bt Khokar Club 3-0; Young Stars Club bt Hassanabad Club 3-0; OISSA Club bt SSB Complex 3-2; Times Club bt Alishan Club 3-2.
Women’s team event (first stage): Islamia Club bt Alishan Club 3-0; Times Club bt SSB Complex 3-2; Young Star Club bt Times Club 3-0; ESSA Lab bt Islamia Club 3-1.
Published in Dawn, March 22nd, 2022
"
6,Jr National Tennis starts,LAHORE:  Eight matches were decided on the first day of the Servis Tyres Junior National Tennis Championship here at...,"LAHORE:  Eight matches were decided on the first day of the Servis Tyres Junior National Tennis Championship here at the Punjab Tennis Academy, Bagh-e-Jinnah on Monday.
In U-18, Asad Zaman blanked Husnain Younis 6-0, 6-0; Husnain Ali thumped Waqas Aslam 6-0, 6-1; and Hussnain Ali Rizwan, second in ATF rankings, defeated Mohammad Humza Asim 4-6, 6-2, 6-4.
In U-16 section, Hussain Ali ousted Mohammad Soohan Noor  6-1, 6-0; Bilal Asim overcame Waleed Humayun 6-0, 1-0 when the latter retired; and Asad Zaman recorded a comfortable 6-2, 6-2 triumph over Muneeb Majeed.
Abdur Rehman outplayed Mohammad Zaid 4-0, 4-0 and Mohammad Humza Ahmad overpowered Muhammad Mustafa 4-1, 4-2 in the U-14 event.
Published in Dawn, March 22nd, 2022
"
7,Liverpool set up FA Cup semi-final with EPL rivals City,LONDON: Manchester City and Liverpool just can’t be kept apart this season.,"LONDON: Manchester City and Liverpool just can’t be kept apart this season. 
Engaged in yet another tight tussle for the Premier League title, the two rivals from northwest England must now squeeze an FA Cup semi-final meeting into their busy end-of-season schedules. 
Liverpool needed a late Diogo Jota strike to edge past second-tier Nottingham Forest 1-0 on Sunday and were paired with City in the draw for the last four. 
It means the top two teams in the country will clash in the league at City’s Etihad Stadium on April 10 — City currently lead Liverpool by one point in a fascinating title race — and then in the FA Cup semi-final at Wembley Stadium on the weekend of April 16-17. 
In and around those games are a pair of Champions League quarter-final legs for each of them, with City taking on Spanish champions Atletico Madrid and Liverpool facing Benfica. 
It could be a make-or-break period of the season, with squad strength and player rotation proving key. 
The other FA Cup semi-final match will be a London derby bet­ween Chelsea and Crystal Palace. 
Forest had dumped out holders Leicester and Arsenal on their run to the last eight and could easily have caused another shock had the fine margins gone their way at the City Ground. 
But Liverpool’s improbable bid for a quadruple of trophies — having already captured the League Cup — remains on course thanks to Jota’s 78th-minute winner as he stretched to meet Kostas Tsimikas’ cross for his 19th goal of the season. 
SPURS BOLSTER TOP-FOUR BID 
In the Premier League, Harry Kane and Son Heung-min were at it again on Sunday. 
The most lethal attacking partnership in Premier League history combined for all three of Tottenham Hotspur’s goals in a 3-1 win over West Ham United in a big result in the race for Champions League qualification. 
Kane set up Son for the second and third goals at Tottenham Hotspur Stadium, having already sent in the cross that West Ham defender Kurt Zouma turned into his own net under heavy pressure from Son. 
The win saw Tottenham climb above West Ham and Manchester United into fifth place three points behind fourth-place Arsenal, who have played one game less than their north London rivals.
Published in Dawn, March 22nd, 2022
"
8,Bilal shines,LAHORE: Remington Stars routed ZS Lions 7-3½ in the Tower 21 Polo  Super League courtesy Bilal Hayat Noon’s four...,"LAHORE: Remington Stars routed ZS Lions 7-3½ in the Tower 21 Polo  Super League courtesy Bilal Hayat Noon’s four goals here at the Lahore  Polo Club ground on Monday.
Despite having a half-goal handicap  advantage, ZS Lions had no answer for Remington’s Bilal and Hamza Mawaz  Khan, who scored a hat-trick.
Published in Dawn, March 22nd, 2022
"
9,Injured Fritz ends Nadal win streak to lift Indian Wells title,"“This is just one of those childhood dreams you just think would never come true,” says Fritz.","INDIAN WELL: Hours from playing in the biggest final of his young career, Taylor Fritz was in severe pain. The prospect of having to withdraw against Rafael Nadal nearly had him in tears. 
His coach urged him not to potentially risk damaging his sore ankle further. Fritz stubbornly refused to bow out. 
His faith in himself paid off. Fritz upset Nadal 6-3, 7-6 (7-5) on Sunday to win the BNP Paribas Open at Indian Wells and snap the 21-time major champion’s 20-match winning streak this year. 
“This is just one of those childhood dreams you just think would never come true,” said Fritz, who tweaked his ankle late in his semi-final win over Andrey Rublev and received treatment to numb his ankle. 
“I can’t even describe how ridiculous it is how I could play today. I have never experienced worse pain in my life before a match. 
“If I knew it was going to be that bad, I wouldn’t have come out here. I took a couple of change-of-direction steps and screamed and honestly I was trying to act tough because I had cameras on me. 
“We did a lot of work leading up to the match and I went through a rollercoaster of emotions before the match thinking there’s no way I could possibly play today.” 
Nadal had his own health issue. 
He came into the match bothered by painful breathing that he first experienced during an epic three-set semi-final battle with 18-year-old compatriot Carlos Alcaraz. 
He took two medical timeouts during the final. The first one came after he lost the first set. Nadal went inside with a trainer after tapping his upper left chest. He got treatment on court after falling behind 5-4 in the second set. 
“When I try to breathe, it’s painful and it’s very uncomfortable. It’s like a needle all the time inside. I get dizzy a little bit because it’s painful. It’s a kind of pain that limit me a lot,” said Nadal, who turns 36 in June. “The thing that worries me now, it’s about what’s going on there, what I have to do now to recover and how long going to take.” 
SWIATEK BLOWS AWAY SAKKARI 
In an error-filled women’s final, Poland’s Iga Swiatek blew away Greece’s Maria Sakkari 6-4, 6-1 and move up to number two in the world rankings behind Australian Ashleigh Barty. 
“Right now, it’s too surreal to describe it, honestly,” Swiatek said. “But for sure I want to go higher because I feel like getting the No. 1 is closer and closer. 
Sakkari will move from sixth to third, the rising Greek star’s highest ranking yet. 
Another windy day in the California desert made life miserable for both players, the gusts contributing to an uneven contest littered with nine breaks of serve. 
The 20-year-old Swiatek claimed six of those breaks including two in a one-sided second set, clinching a second consecutive WTA 1000 title with a thundering forehand winner.
Published in Dawn, March 22nd, 2022
"
