,Header,Summary,Detail
0,"Torrential rain leaves 2 dead, 10 injured in KP districts",PDMA says 15 houses have been completely destroyed while 35 others have been partially destroyed.,"PESHAWAR: Two people were killed and 10 others were injured when torrential rain lashed Khyber Pakhtunkhwa on Sunday, causing flash floods in several districts of the province.
Provincial Disaster Management Authority (PDMA) confirmed two deaths and five injuries. A person was killed in a roof collapse incident in Lower Dir while another in Dera Ismail Khan.
Besides, three people were injured in Khyber tribal district while two others in Dera Ismail Khan. In addition to this, five people were injured in roof collapse incidents in Lakki Marwat.
PDMA said that 15 houses were completely destroyed while 35 others partially destroyed in different parts of the province due to the rain and flood.
In Dera Ismail Khan, flash flood hit the villages of Jhok Massu, Jhok Tilkan and Chandna Gharbi near Indus Highway due to breaking of drain in Rumak area of Prova tehsil.

Flash floods destroy 15 houses, bridges, irrigation channels and crops

Rescue 1122 media coordinator Aizaz Mehmood said that people trapped in the areas affected by rain and flood in Parwa and Paharpur tehsils were being evacuated through boats.
He said that women and children were shifted to safer places through boats in Chandna while the rescue operation was under way in Paharpur tehsil.
He said that flood water entered houses in Kiri Khaisur tehsil and its adjoining areas. In Paharpur and Prova, dozens of houses have been destroyed by flash flood.
The district administration said that the water was heading towards Kacha area that could affect the villages of Samukhe Wali and Basti Shaikhan Wali. There were reports of flood entering Chashma Sugar Mills-II on Indus Highway.
Dera Ismail Khan Deputy Commissioner Nasrullah Khan visited the flood-affected areas and reviewed the relief operation. The administration said that several affected people were safely shifted to the tent village set up nearby. Other tent villages would also be set up as per the need.


Rescue 1122 personnel evacuate people in a flood-affected village of Dera Ismail Khan on Sunday. (Right) Heavy rain and flash flood washed away portion of a link road in Pandiali tehsil, Lower Mohmand. — Dawn

 
On the other hand, the communication and electricity system in Dera city and its suburbs has been disrupted due to heavy rain and flood. Due to the poor drainage system in Dera city, rain water accumulated in the markets and streets.
People faced severe problems and suffered huge losses as water entered their houses and shops. They demanded of the administration to declare emergency in the affected areas.
In Lower Dir, a boy identified as Fawad, son of Salehur Rehman, was killed when roof of his house collapsed due to heavy rain in Zaim Asbanr area in Adenzai.
It began to rain heavily in parts of the district early on Sunday due to which several link roads in the hilly areas were blocked. The main Timergara-Peshawar road remained blocked for several hours due to flood in the Talash stream.
Flash flood triggered by the monsoon rains in the far off Kandia tehsil of Upper Kohistan destroyed houses and standing crops in the area.
“The continuous rain and flash flood have destroyed many houses and standing crops. The small hydropower generators installed on streams to supply electricity to local communities have been swept away,” Abdul Hafeez, a resident of the area, told reporters on Sunday.
The rain, which started some three days ago, has still been lashing Hazara division. The rain caused land and mudslides that blocked roads and inundated houses in remote parts of Hazara division.
Kandia valley was affected badly by continuous rain and landslides as many houses were inundated but no loss of life was reported anywhere in the entire tehsil.
“Thanks to Allah there is no loss of life anywhere in the entire tehsil but people have suffered financial losses as their houses have been destroyed and roads leading to rest of Kohistan have been blocked because of the land and mudslides,” said Mr Hafeez.
He said that Kandia tehsil, having a scattered population, was prone to natural calamities as monsoon rains always caused losses to locals. “The district administration should launch rescue and relief activities in the tehsil so that the affected people could be shifted to other areas,” he added.
The link roads in Dubair and Ranowalia in Lower Kohistan were also blocked to traffic following landslides. “If the blocked roads are not reopened timely, the affected areas could be faced with shortage of food items,” said Mohammad Hussain, another local.
In Lakki Marwat, five persons including two women were wounded in roof collapse incidents due to heavy downpour.
An official said that roof of a house collapsed in Kotka Zafran village of Naurang town, causing injuries to four people including two women and two children. He said that a rescue team rushed to the locality, retrieved the wounded people from the debris and shifted them to tehsil headquarters hospital.
Separately, Shoaib, 28, was injured in a roof collapse incident in Saeedkhel locality of Lakki city. The injured man was taken to Government City Hospital.
Flash flood also hit Booni Gol area of Upper Chitral, destroying three pedestrian bridges and damaging 14 irrigation channels and four drinking water supply schemes.
Flash flood in remote Terich Gol also partially damaged Terich road and a mini hydropower station.
In Lower Chitral, Shishikoh, Gobore, Denin and Bumburet streams also witnessed flooding, partially blocking Chitral-Dir and Chitral-Garam Chashma, Ayun-Bumburet and Shishikoh-Madaklaht roads. Crops over 50 acres was destroyed in Bakarabad area of Lower Chitral due to the flash flood.
Published in Dawn, July 25th, 2022
"
1,Four of family die in Mansehra road accident,"MANSEHRA: Four members of a family, including a woman and her daughter, were killed and two others sustained ...","MANSEHRA: Four members of a family, including a woman and her daughter, were killed and two others sustained injuries when two vehicles collided head on near Battle Tunnel here on Sunday. 
“One of the six who sustained critical wounds in the accident died instantly while three others succumbed to their injuries at the health facility here,” Rescue 1122 official Amir Khadam told mediapersons. 
The bus carrying passengers was on way to Karachi from Battagram via Hazara Motorway when it collided with a car near Battle Tunnel, leaving all those travelling in the car seriously injured. 
The Rescue 1122 officials reached the spot and shifted the injured to the King Abdullah Teaching Hospital where doctors pronounced Ahsanullah, 50, Ghazala Naeem, 25, and her six-month-old daughter and Sabia Bibi, 5, as dead. The two injured were referred to the Ayub Medical Complex Hospital, Abbottabad, where their condition was stated to be critical. 
The Battle police after lodging FIR started investigation to ascertain the cause of the accident. 
In Lower Dir, three persons, including two minors, were killed and 10 others mostly women and children were injured when a Babagam-bound passenger pick-up vehicle plunged into a ravine at Shagai Maidan area in the jurisdiction of Zaimdara police station here the other day. The dead were identified as Habibur Rehman, his daughter Habiba, 6, and a four-month-old Inaya. 
The injured included Palwasha, 6, Basit, 2, Kaleem, 5, Atif, 4, wife of Nazir, 28, wife of Rasheed Ahmad, 27, wife of Ziaur Rehman, 21, wife of Rehmat Gul, Zakirullah, 7, and a three-month-old son of Habibur Rehman. 
The Rescue 1122 team shifted the injured to the local hospitals. Police have registered the case.
Published in Dawn, July 25th, 2022
"
2,Two injured as truck falls into Bisham ravine,SHANGLA: All the liquefied petroleum gas (LPG) cylinders loaded in a truck caught fire and exploded when a Mazda...,"SHANGLA: All the liquefied petroleum gas (LPG) cylinders loaded in a truck caught fire and exploded when a Mazda truck carrying them fell into a ravine near Khan Khwar river in Bisham city early on Sunday. 
However, the driver and helper survived and only got minor injuries. 
Rescue 1122 official told this scribe that the Mazda truck loaded with liquefied petroleum gas cylinders was going from Swat to Skardu when it fell into the ravine and caught fire. 
He said that the LPG cylinders inside the vehicle also exploded. The incident occurred near Sadin area of Bisham city on the Bisham-Swat road. 
He said that the driver was sleeping and the helper was driving the vehicle, which fell into over 3,000 feet deep ravine. He said that the helper jumped from the truck to save his life while the driver fell from it on the way. Both suffered minor injuries in the incident. 
Jamshid Ali Shah, a resident of the area, told this scribe that he heard the explosions of 22 gas cylinders, but fortunately the vehicle fell at a distance from the population. 
He said the local people rescued the injured, both residents of Skardu, and took them to the tehsil headquarters hospital, Bisham. 
He said the incident took place at around 3am and the Rescue 1122 team reached the site at 5am.
Published in Dawn, July 25th, 2022
"
3,Govt to introduce inclusive education in two special schools,PESHAWAR: The Khyber Pakhtunkhwa government has planned to introduce inclusive education in two schools of special...,"PESHAWAR: The Khyber Pakhtunkhwa government has planned to introduce inclusive education in two schools of special education on pilot basis to enable the children to start a normal life.
“We have given a proposal to the social welfare department to upgrade facilities in two of the 11 special education schools to enhance the mobility of physically challenged children,” said Dr Mahboobur Rahman, a former head of physiotherapy department at Hayatabad Medical Complex.
Speaking at a free medical camp at Habib Physiotherapy Complex Hayatabad on Sunday, he said that number of special children was rising due to economic hardships, burgeoning poverty, surge in population in addition to war against terrorism in former tribal areas.
According to the World Health Organisation (WHO), Pakistan has 15 per cent population with disabilities, including 80 per cent physical disabilities, and the rest suffer from mental and other forms, which need assistive devices, psychological assistance and speech and hearing therapies to make them useful citizens of the society.
Dr Rahman appreciated the provincial government for launching physiotherapy services in district headquarters hospitals in 2015. About 100 physiotherapists are now working throughout the province. He said that government started providing assistive devices, such as artificial limbs on Sehat Card Plus that would help the people with disabilities as most of them belonged to poor families.
During the daylong medical camps, more than 100 patients were examined. They were also given assistive devices, including wheelchairs.
Dr Hafiz Yasin, on the occasion, said that physiotherapy could help children with autism, cerebral palsy and polio victims to become normal people. He also suggested that special children should be allowed to study in general schools along with normal students in the same classrooms.
He said that inclusive schools were needed to enable the special to hold pen, change clothes, wear socks and shoes and attend bathrooms. He said that inclusive education gained worldwide currency where people with disabilities were training on how to drive vehicles through modification to ensure their accessibility through changing patterns and alternation.
Dr Said Khaliq said that inclusive education could play an important role in training of the people suffering from cerebral palsy and autism besides slow learners and mild physically challenged children.
Free corrective services provided by trained physiotherapists to polio victims benefit victims and majority of the polio-related deformities can be avoided through prompt medical checkup. 
Published in Dawn, July 25th, 2022
"
4,Three children wounded in landmine blast,SOUTH WAZIRISTAN: Three children were wounded in landmine blast in South Waziristan tribal district on Sunday....,"SOUTH WAZIRISTAN: Three children were wounded in landmine blast in South Waziristan tribal district on Sunday. 
Local people said that the children were on their way home in Bader Gegakhel area, some 40km from the district headquarters Wana, after attending tuition class at a local school. 
The injured children were identified as Hakimullah, Rizwan and Adil. 
They were taken to a local hospital.
Published in Dawn, July 25th, 2022
"
5,Month-long Covid vaccination drive begins today in KP as cases increase,Govt extends health emergency for three months.,"PESHAWAR: The health department is launching a month-long special Covid-19 vaccination campaign to scale up immunity of people as cases have been on the rise for the last one week.
Khyber Pakhtunkhwa has the lowest Covid-19 vaccination rate among all the provinces. National Command and Operation Centre (NCOC) has asked the province to achieve at least 80 per cent vaccination target.
On Sunday, the province recorded 81 coronavirus cases and one death, making the total incidences 220,946 and fatalities 6,329 since onset of the pandemic, according to a health department report.
A 100-year-old person succumbed to the virus in Abbottabad, as the government extended health emergency for another three months to be able to cope with the situation in case of further increase in the number of patients.
Officials said that extension of emergency was important to stay prepared and procure medicines, masks and kits. 

Govt extends health emergency for three months

“Though procurement is conducted through Khyber Pakhtunkhwa Public Procurement Authority’s rules and open bidding, we never know when cases increase to the extent to exhaust routine supply chain and we have to buy vital items through quotation,” they added.
They said that the province was launching 30-day special Covid-19 vaccination campaign that would continue July 25 to August 25.
In this regard, a detailed meeting with all the district health officers (DHOs) has already taken place on Monday last, followed by a meeting chaired by Chief Secretary Dr Shahzad Khan Bangash in which campaign timelines and modalities were discussed.
Officials said that it would be a four weeks campaign, six days a week, wherein targets were fixed for districts based on NCOC data. They said that data of NCOC was based on census 2017.
“Our full vaccination as a province is 61 per cent, the lowest among all federating units, hence the aim is to fully vaccinate 80 per cent population as assigned by NCOC,” said officials.
The DHOs have also been directed to prepare their micro plans for achieving the targets and focus on major priority areas, including public gatherings like Nadra and passport offices, district administration complexes, railway stations, medical teaching institutions (MTIs), basic health units (BHUs), rural health centres (RHCs) and district headquarters hospitals (DHQs).
The BHUs, RHCs and DHQs have been instructed to hold outreach sessions in their catchment areas and cover the people in markets, bus stands, Muharram processions, checkposts, motorways tuck shops and bus rapid transit stations. Outreach activities remain the only tool to successfully achieve the target.
“On directives of chief secretary, a detailed presentation is also being shared for the potential areas and ways to achieve the target as per NCOC’s guidelines,” said officials.
They said that DHOs were ordered to increase vaccinator logins to increase daily entries and help piling of backlogs on National Immunisation Management System (Nims).
Officials said that in view of upswing in infection, it was decided that daily situation reports of Covid-19 would be generated thrice a day, including 12 noon, 6pm and 10pm. “The night report will be shared with high-ups indicating performance ranking of the districts,” they added.
Districts have also been asked to increase testing and collect samples from at least 10 to 15 persons from the close contacts of the confirmed patients. “During the last 24 hours, only 1,680 samples were tested. It is not enough and we need at least 7,000 tests per day to know the exact prevalence of the virus in the province,” said officials.
Published in Dawn, July 25th, 2022
"
6,JUI-F activists’ killing in N. Waziristan protested,Rallies also held in Lakki Marwat and Bannu...,"NORTH WAZIRISTAN/LAKKI MARWAT: Workers of Jamiat Ulema-i-Islam-Fazl on Sunday held protest demonstrations in North Waziristan, Lakki Marwat and Bannu against the killing of its local leaders and lawlessness in the tribal district. 
In North Waziristan, the workers of JUI-F and other political parties continued a sit-in protest against lawlessness in the tribal district. 
The protest in Eidek village near Mirali entered third week on Sunday. A large number of workers, including JUI-F activists, had been attending the protest camp. 
The protesters demanded early arrest of the killers of JUI-F leaders Qari Samiuddin, Hafiz Nauman and others.

Rallies also held in Lakki Marwat and Bannu

They also asked the government to take steps for maintenance of law and order in the district. 
General Officer Commanding (GOC) Maj-Gen Naeem Akhtar and other senior officers visited the protest camp on Sunday and assured the protesters that those involved in the targeted killing would be arrested. 
He said that some elements were trying to sabotage peace in the area and the administration would take concrete measures in this regard. 
In Lakki Marwat, the district chapter of JUI-F held a demonstration on Sunday to protest the killing of its leaders in North Waziristan district. 
A good number of workers gathered at Qazi Ishfaq Chowk and demanded arrest of the killers. 
Speaking on the occasion, MNA Maulana Mohammad Anwar and other leaders condemned the killing of Qari Samiuddin and his companion in North Waziristan. 
They said that unknown assailants had gunned down Qari Samiuddin and his colleague on July 15 when they were on their way home in a car. 
“It was the second attack on JUI-F leadership in a week as the party’s councillor-elect Malik Murtaza had also been killed by unidentified attackers in Eidak village of the tribal district,” they said. 
The JUI-F activists closed an urban road in Bannu city on Sunday to protest the killing of the party activists in North Waziristan. 
The protesters gathered outside the press club building and raised slogans in favour of their demands. 
Party’s district general secretary Haji Niaz Mohammad and others said on the occasion that the people had rendered sacrifices for restoration of peace in the tribal region. 
They said that unidentified attackers had gunned down three JUI-F leaders in North Waziristan in the last one week and asked the government to arrest the culprits.
Published in Dawn, July 25th, 2022
"
7,Financial discipline of Mardan varsity hailed,PESHAWAR: The Khyber Pakhtunkhwa government has praised the leadership and financial management of Prof Dr Ghazala...,"PESHAWAR: The Khyber Pakhtunkhwa government has praised the leadership and financial management of Prof Dr Ghazala Yasmeen, the vice-chancellor of Women University, Mardan. 
According to a statement, a ceremony was held at the Governor’s House, Peshawar, to hail the financial discipline shown by the selected public sector universities. 
Minister for higher education Kamran Khan Bangash was the chief guest.
Vice-chancellors of eight public sector universities, including Women University, Mardan, attended the event. 
Prof Ghazala Yasmeen received a shield of appreciation for showing best financial management. 
Speaking on the occasion, Mr Bangash appreciated the efforts of the vice-chancellor and her team. Saiful Islam said the Women University, Mardan, showed a high level of financial management and administrative discipline by strictly following the faculty/staff ratio and faculty/student ratio. 
In annual budget, the Mardan varsity has 95pc of own source generated funding. In addition, it has not only established endowment fund, student welfare fund and pension fund, but also invested surplus funds to generate more financial resources.
Published in Dawn, July 25th, 2022
"
8,Two youngsters drown in Charsadda,CHARSADDA: Two young men belonging to Peshawar drowned in the Swat River in Munda here on Sunday. Body of one of...,"CHARSADDA: Two young men belonging to Peshawar drowned in the Swat River in Munda here on Sunday.
Body of one of them was fished out from river while search for the other was under way. Shakeel, 22, and Qadeem, 26, hailing from Pir Bala area of Peshawar had come to Munda for picnic. They were taking bath in the river despite imposition of Section 144.
The gushing water swept them away. Local divers fished out body of Shakeel and search for the body of Qadeem was under way.
Meanwhile, unidentified motorcyclists shot dead Shehzad Zahir while his father Zahir Shah narrowly escaped.
Zahir Shah told police that he and his son were waiting at a bus stop when the attackers opened firing on them. He said that they had no enmity with anyone. Police registered a case against unidentified assailants and started investigation.
Also, police solved the blind murder case of senior journalist Iftikhar Ahmed. 
Police arrested a helper in his shop and he confessed to his crime. Police said that Iftikhar was killed by Saifullah, a daily wager at his medicines-cum-cosmetic shop. They said that Saifulah, who was wearing mask and black cap, turned off all the CCTV cameras of the basement of Shakir Market and used silencer-fixed pistol in the crime on July 2, 2022.
Police said that the accused killed the journalist just after exchange of hot words with him. The accused managed to escape after the incident. Police also recovered the pistol used in the crime from the possession of the accused.
The motive behind the killing was yet to be ascertained. However, the accused confessed to his crime.
After protests by journalists, the IGP took notice of the incident and directed Mardan RPO Yasin Farooq and Charsadda DPO Sohail Khalid to arrest the killers as soon as possible.
The DPO formed a team, which after thorough investigation succeeded to solve the case.
Published in Dawn, July 25th, 2022
"
9,Jirga opposes NHA toll plaza in Chakdara,LOWER DIR: Pakistan Tehreek-i-Insaf MPA Humayun Khan has said that his party workers will never accept establishment...,"LOWER DIR: Pakistan Tehreek-i-Insaf MPA Humayun Khan has said that his party workers will never accept establishment of National Highways Authority toll plaza in Chakdara.
Addressing a meeting of Adenzai Qaumi Jirga held in Chakdara the other day with its president Khurshid Ali Khan in the chair, he said that he submitted a resolution in provincial assembly in that regard.
The jirga was also addressed by JI local leader Syed Sultanat Yar, ANP central vice president Hussain Shah Yousafzai, president of Anjuman Tajiran Chakdara Khwaja Faizul Ghafoor, PPP’s Aman Khan, PTI’s Fakhruz Zaman, PML-N provincial vice president Barrister Attaullah Khan, representatives of contractors Imran Takur and Qari Mohammad Nazir and others.
MPA Humayun Khan said that he would lead the people to protest against the NHA if the toll plaza was established in Chakdara. He said that he had also informed the deputy commissioner about the grievances of people.
He said that NHA should focus on repair of roads and provide better facilities to motorists before making such a decision. He said that people of Lower Dir, Upper Dir, Chitral and Bajaur would never accept the NHA toll plaza.
Other members of the jirga also opposed the NHA decision and said that people and transporters were pressuring them to launch an agitation against NHA.
They said that Malakand division had been declared a tax-free zone so the people would not accept road tax. They asked the government and NHA to reverse the decision in the best interest of people as they would have take to streets if the decision was implemented.
PLANTATION: Taking part in the ongoing monsoon plantation drive, Special Assistant to Chief Minister on Prisons Shafiullah Khan on Sunday planted a deodar tree at Saddo grid station.
Speaking on the occasion, he said that government planned to plant about 80 million trees during the drive in collaboration with the forest department.
Published in Dawn, July 25th, 2022
"
