,Header,Summary,Detail
0,Panel formed on Makhniyal forest encroachment issue,CM seeks report within a month,"PESHAWAR: The Khyber Pakhtunkhwa government on Tuesday formed another committee to examine issues related to Makhniyal forests in Haripur tehsil, especially encroachments and illegal tree felling, and asked it to produce its report within a month.
The development came during a meeting chaired by Chief Minister Mahmood Khan here, where the participants reviewed the issues pertaining to Makhniyal area due to encroachments in designated forests.
According to an official statement issued here, the commissioner of Hazara division will head the committee tasked with coming up with a way forward for the issues related to the forests.
The participants decided that the relevant officials would take necessary steps for framing draft legislation on effective and better management of Guzara forests in the province.

CM seeks report within a month

The meeting was informed that all kinds of construction activities in the vicinity of Makhniyal forests had been banned, while mutations and fards for the sale and purchase of land in the area were not being issued. Also, ‘zoning’ will be carried out in Makhniyal forests to ensure protection of forests.
The chief minister told the meeting about the ban on construction activities in Makhniyal forests at preservation of the region’s pristine beauty.
He directed the commissioner of Hazara division to come up with proposals regarding relaxation of ban on issuance of mutations for the sale and purchase of land.
In 2020, an inquiry committee in its report had declared that huge swathes of endangered forests had been illegally turned into commercial and residential schemes by land developers in Makhniyal area of Haripur tehsil of Hazara division.
Makhniyal sub-division of Haripur is adjacent to Islamabad’s Margalla Hills and remained a hub of official functions for the Billion Tree Tsunami, the PTI government’s flagship afforestation project.
Prime Minister Imran Khan and other international dignitaries had visited Makhniyalfor plantation activities, but land encroachment in the designated Guzara forests went unnoticed.
The committee, in a report submitted to the chief secretary for action, had fixed responsibility on the forestry department senior officials for the facilitation of land developers to illegally fell trees and encroach on the designated forests of Makhniyal sub-division.
It added that encroachment in Makhniyal forests were determined with the help of Geographic Information System, field visits by the three members of the inquiry committee.
The official documents reveal that land developers had illegally occupied approximately 15.75 hectares (38.92 acres) of forest covered area, besides illicit felling of conifer trees.
The report says the committee members thoroughly checked properties, recorded observations and took GIS coordinates following which the field data was processed in the GIS laboratory of Forestry, Planning and Monitoring Circle in Peshawar on the basis of topographic maps.
The committee had identified total six land developers, who had encroached on the designated forests in Makhniyal. A developer in the name of Capital Hill was alleged to approximately encroached on 2.6 hectares in Kotla Guzara forests, Haider Property on 0.45 hectares in Hariala, Haroon Private Land on 0.4 hectares in Nilan Bhotu reserved forests, Highland Hotel New Property on 3.4 hectares in Kotla Guzara forests, New Monal on 8.5 hectares in Kotla Guzara forests and Zara Lodge encroached on 0.4 hectares in Firozpur Reserve forests.
In Aug, Chief Minister Mahmood Khan had banned all types of construction in the area. He had also ordered a ban on mutations and registries of lands in Makhniyal forest areas until the completion of classification and demarcation of those forests.
Published in Dawn, December 8th, 2021
"
1,Over 30 stone crushing plants sealed in Abbottabad,ABBOTTABAD: The district administration has sealed over 30 stone crushing plants for creating environmental ...,"ABBOTTABAD: The district administration has sealed over 30 stone crushing plants for creating environmental pollution in the city areas.
Special teams headed by assistant commissioner, Abbottabad, Ahsan Ehsan along with officials of the environment and mining departments and the police sealed the crushing plants in Ghumawan area, on Thandiyani Road, near Ilyasi Masjid, Sherwan and other localities.
The officials said the sealed plants were polluting the city’s environment as clouds of dust remained hung in the air, causing problems for the residents. They said excessive blasting at the crushing plants had caused cracks in the nearby houses.
Meanwhile, Cantonment Board Abbottabad authorities have issued final deadline to all the private educational institutions, beauty parlours, banks, property dealers, car showrooms and other business concerns operating in the residential areas to wind up their operations within seven days, or have their premises sealed.
The notice said that the Supreme Court had ordered on June 27, 2018 all the commercial activities in the cantonment’s residential areas should be wound up by Dec 31, 2021.
However, the owners and principals of over 40 private schools and colleges operating in the cantonment area have asked the board authorities to withdraw the notices as owners of at least 20 schools and colleges had constructed their own buildings.
Published in Dawn, December 8th, 2021
"
2,Darra elders announce LG  poll boycott,KOHAT: The elders of the Darra Adamkhel tribal subdivision of Kohat have announced boycott of the local body...,"KOHAT: The elders of the Darra Adamkhel tribal subdivision of Kohat have announced boycott of the local body elections over the authorities’ failure to conduct fresh census in the region.
Speaking at a protest meeting on Tuesday, elders from Jawaki, Adamkhel and Zarghunkhel tribes regretted that demarcations made in the previous exercise were inaccurate and the head count was declared in a haphazard manner.
They demanded that the census should be conducted afresh for knowing the actual number of people, and to draw clear demarcations between the areas inhabited by members of the respective tribes.
Separately, the police have asked the local body election candidates to strictly adhere to the poll code and refrain from hurting the sentiments of others during the campaign.
They made the call during a security assessment meeting held on Tuesday with the election candidates.
The local body candidates were briefed on the measures taken for holding of free and fair elections and maintaining law and order.
Published in Dawn, December 8th, 2021
"
3,Women-only dispute resolution body on cards,MANSEHRA: Additional deputy commissioner Nazima Shaheen on Tuesday said the administration was going to form a...,"MANSEHRA: Additional deputy commissioner Nazima Shaheen on Tuesday said the administration was going to form a women-only dispute resolution council to address the gender-based violence issues in the district.
She was speaking during a function organised by the Saibaan Development Organisation here to exhibit handicrafts by the local women.
Deputy commissioner Dr Qasim Ali Khan, who was also in attendance, said the administration would offer all possible support and cooperation to nongovernmental organisations for the resolution of gender-based violence, women’s inheritance issues, and problems facing religious minorities.
He said he was impressed by the role played by the Aawaz Learning Forum for the reduction of the incidence of gender-based violence, property denial to women, and early or forced marriages in the district.
Saibaan chief executive officer Sahibzada Jawad Alfaizi said his organisation had taken up the issues of transgender persons and gender-based violence and got the police involved for their resolutions.
District social welfare officer Sabir Shah called for the women’s economic empowerment to address excesses against them.
Former MPA Sajida Tabassum said women were no different from men when it came to intelligence and capabilities.
GAS SUPPLY: The Mansehra CNG Stations Association has opposed the indefinite suspension of gas supply to the filling stations and said the move would hit motorists and commuters alike.
Association president Asif Khan and office-bearers Mohammad Ilyas and Saith Miskeen met deputy commissioner Dr Qasim Ali Khan and called for gas loadshedding instead of indefinite halt to gas supply.
Dr Qasim said he would take up the matter with the relevant authorities. Meanwhile, assistant commissioner Hasrat Khan paid a surprise visit to shops in the city areas and outskirts, and fined five traders for profiteering.
Published in Dawn, December 8th, 2021
"
4,"Petition filed in PHC seeking orders for use of Urdu, Pashto in govt offices, educational institutions",The petitioner also calls for establishment of institutions to promote regional languages.,"PESHAWAR: A citizen has filed a petition with the Peshawar High Court seeking orders for the federal and Khyber Pakhtunkhwa governments to use Urdu and Pashto in their offices and educational institutions instead of English.
Peshawar-based petitioner Mohammad Jawaid Iqbal also prayed the court to ask the respondents, including provincial chief secretary, to establish institutions for preserving and promoting Pashto, Hindko, Kohistani, Gujri, Khowar and Seraiki languages in the province.
He sought orders for the implementation of different provisions of the Constitution, especially Article 251, which provides for the use of Urdu language for official and other purposes.
The respondents in the petition are the federal government through the secretary of the Cabinet Division,secretary of the Establishment Division,Pakistan National Language Authority through its director-general, speaker of the KP Assembly, provincial chief secretary, secretaries of culture and elementary and secondary education, and chairmen of the University of Peshawar’s Pashto Academy and the department of Pashto.
The petition is filed through senior advocate Malik Mohammad Ajmal. The petitioner said Pakistan was blessed with great variety of languages and culture.
He said the mother tongue was an important factor in the development of human brain, which was recognised and accepted all over the world, so most countries provided basic education and other necessary facilities to their residents in their own languages.
He contended that mother tongue was not only a language but it’s also an expression and identity of a group of people, who had existed for thousands of years together.
The petitioner added that mother languages needed to be preserved, written, taught as well as spoken as the languages were the sum total of their ancestral evolutionary history and due to some reason Unesco declared Feb 12 to be ‘The International Mother Language Day’ in 1999.
He claimed that the majority of the residents of KP spoke Pashto followed by Hindko, Kohistani, Gujri, Khowar or Chitrali, and Seraiki as their mother tongues, but the provincial government had so far failed to adopt Pashto as the official and educational language in the province like the government of Sindh, and as the federal government in the centre to adopt Urdu in utter disregard of Article 251 of the Constitution.
The petitioner contended that the Constitutional article declared Urdu as the national language coupled with empowering the provincial assemblies to adopt main provincial language of their respective province in the government offices and educational institutions as medium of instructions.
He said it was the failure of the respondents to implement that Constitutional article, which was not only a great injustice to the people of the province but also amounted to the denial of their fundamental rights guaranteed by the Constitution.
The petitioner claimed that Pashto had a very rich history and had produced numerous poets and writers of international stature such as Khushal Khan Khattak, whose poetry had been translated into many international languages.
He also said the right to education had a direct link with one’s language and empirical studying throughout the world advocated the use of a child native language in instruction since it was the language the child grew up with and which was in use in his home and around him.
Published in Dawn, December 8th, 2021
"
5,Chitralis remember plane crash victims,"CHITRAL: The people of Chitral on Tuesday remembered the victims of the PK-661 flight, which crashed in Hevelian ...","CHITRAL: The people of Chitral on Tuesday remembered the victims of the PK-661 flight, which crashed in Hevelian area of Haripur district on this day in 2016, killing all the 47 passengers, including five crew members, on board.
The Islamabad-bound flight had taken off from Chitral on the fateful day.
Functions were held to commemorate those perished in the air crash, including renowned religious personality Junaid Jamshed and Osama Ahmed Warraich, the then deputy commissioner of Chitral.
Lower Chitral deputy commissioner Hasan Abid laid floral wreath on the monument of the martyrs of the plane crash after the salute by a contingent of Chitral police.
Later, Quran Khawani was held at the Deputy Commissioner’s House and in different mosques of the town, including the Shahi Masjid. Civil society organisations also organised a function at the Chitral Press Club to remember the crash victims.
The speakers expressed anguish over the government’s failure to bring to the book those found guilty of negligence by an inquiry report as the plane went down due to technical fault.
They also demanded of the government to pay adequate compensation to the heirs of the crash victims. 
Published in Dawn, December 8th, 2021
"
6,Importance of right to franchise highlighted,"KOHAT: On National Voters Day, which was observed in Orakzai district on Tuesday, the election commission officials...","KOHAT: On National Voters Day, which was observed in Orakzai district on Tuesday, the election commission officials appealed to the people to cooperate with the staff during the house-to-house voter verification campaign, which has been extended by 15 days to provide a chance to the people to register themselves as voters.
It is to mention here that the Election Commission of Pakistan has decided to observe Dec 7 as the National Voters Day with the objective to create awareness and highlight importance of the right to franchise.
District election commissioner Pervez Iqbal was the chief guest at a function held at the Government Higher Secondary School, Kalaya, Lower Orakzai, on this occasion.
Teachers, civil society activists, students and a large number of tribesmen attended the function.
Speaking on the occasion, Mr Iqbal highlighted the importance of the day and emphasised increasing the ratio of women voters as they contributed more than 50 per cent of the population. He said women must play their due role in electing good people in elections.
Also in the day, Kohat deputy commissioner Roshan Mehsud, while chairing a meeting of the officials of the election commission, army and other departments, asked them to ensure that the local body candidates adhered to the code of conduct during the poll campaign.
He asked the returning officers to perform their duties effectively and ensure coordination with the departments concerned to ensure holding of peaceful polls.
Published in Dawn, December 8th, 2021
"
7,PM Imran to launch Pakistan Card initiative today,ANP claims the move is a violation of ECP's code of conduct.,"PESHAWAR: Prime Minister Imran Khan will visit Peshawar on Wednesday (today) to launch the Pakistan Card initiative.
Addressing a press conference here on Wednesday, the special assistant to chief minister on information and public relations, Barrister Mohammad Ali Saif, said that the launch of the Pakistan Card was an important milestone towards the prime minister’s vision of an Islamic welfare state.
He said that prime minister during his visit would launch Pakistan Card that would encompass the government’s welfare initiatives including Ehsaas Ration Card, Health Card and Kisan Card.
Barrister Saif said that since the health card initiative was also launched in Khyber Pakhtunkhwa, therefore, the prime minister wanted to launch the Pakistan Card from the province as well.
He said that Ehsaas Ration Card programme total cost was about Rs120 billion and those earning less than Rs50,000 per month would be eligible under the initiative for 30 per cent discount on edibles including flour, ghee and pulses at selected shops.
Barrister Saif said that deserving people could get themselves registered for the support. On the other hand, traders desirous of registering their shops could also do so through the programme web portal.
Also read: 19m families have got facility of health card across country
He said that those shops would provide edibles at discounted price to people. He said that the initiative would cover 150 million people or 53 per cent population of the country.
Sources told Dawn that Prime Minister Imran Khan would inaugurate the Pakistan Card initiative at Governor’s House in Peshawar.
The premier will also launch the stipend scheme to prayer leaders and distribute cheques among them. He will also meet the lawmakers of the ruling party.
Meanwhile, Awami National Party central senior vice-president Ameer Haider Khan Hoti has slammed the scheduled visit of Prime Minister Imran Khan to Peshawar and launching of Pakistan Card initiative.
In a statement issued here on Tuesday, he asked Election Commission of Pakistan to take notice of the violation of the election code of conduct.
He said that the prime minister was visiting Peshawar when local bodies’ elections were scheduled to be held on December 19.
On one hand, he said, the chief minister and his cabinet members were announcing development projects in different districts while on the other hand, the prime minister was coming to Peshawar for launching the card scheme and meet candidates at the Governor’s House.
The ANP leader said the prime minister’s visit was an open violation of the code of conduct. He demanded of ECP to stop prime minister and federal and provincial ministers from the activities, which directly influenced the electoral process. He said that ECP should fulfil its constitutional and legal formalities to ensure free and fair elections in the province.
Published in Dawn, December 8th, 2021
"
8,PTI legislators accused of running LB poll campaign,SWABI: The opposition parties’ candidates have accused the ruling Pakistan Tehreek-i-Insaf lawmakers of flagrantly...,"SWABI: The opposition parties’ candidates have accused the ruling Pakistan Tehreek-i-Insaf lawmakers of flagrantly violating the election code while canvassing for their party’s candidates for the local body polls, and urged the election commission to take notice of it.
Qaumi Watan Party’s Swabi district chairman Masood Jabar told Dawn that they had submitted applications to the deputy commissioner’s election monitoring cell and the district election commission against the PTI lawmakers for running the campaign of their party’s candidates, but no action was taken. 
He alleged that PTI leaders were using government machinery to influence voters. 
Rab Nawaz Khan, the Pakistan Muslim League-Nawaz’s contestant for the Swabi tehsil chairman’s slot, said the PTI legislators were taking part in the polls campaign, which was a blatant violation of the election rules. “The PTI lawmakers are using the government resources to buy votes,” he added.
Akmal Khan, the Awami National Party candidate for Swabi chairman’s seat, asked the election commission to restrain the PTI lawmakers from running the election campaign.
Meanwhile, in a video message, National Assembly Speaker Asad Qaiser has asked the PTI candidates to run an aggressive campaign to ensure their victory in the local government polls. “This is a test case for you,” he said.
Mr Qaiser said the government had issued tenders of different projects worth Rs2.5 billion for Swabi district. 
He also announced his plans to give a special package for each union council of Swabi.
Published in Dawn, December 8th, 2021
"
9,School rehabilitated,KHYBER: Pakistan Community Support Project (PCSP) has completed rehabilitation of government girls’ primary school...,"KHYBER: Pakistan Community Support Project (PCSP) has completed rehabilitation of government girls’ primary school in Mattakhel village in Landi Kotal tehsil of Khyber tribal district at a total cost of Rs5.03 million.
The school rehabilitation, prioritised by the community, has been completed within 70 days. It will contribute to provision of quality education to 125 girl students of the nearby localities enrolled in different grades in the school from kindergarten to 5th grade.
The rehabilitation work covered under the community project includes major renovation of four classrooms, four washrooms and the staff quarter. Electrification of the school through solar power, provision of drinking water facility through bore-well and inclusion of green belt through horticulture have also been conducted as part of the school’s rehabilitation.
PCSP project director Tillat Fahad said in a statement that school rehabilitation was part of the 17 goodwill schemes initiated on priority basis in three districts including Khyber, Peshawar and Nowshera.
These schemes include upgrading the infrastructure and improving the facilities at the selected government girls’ primary schools, basic health units and civil dispensaries. 
Published in Dawn, December 8th, 2021
"
