,Header,Summary,Detail
0,Delay in challans leading to miscarriage of justice: LHC,"LAHORE: The Lahore High Court has observed that the delay in submission of the investigation reports (challans), as...","LAHORE: The Lahore High Court has observed that the delay in submission of the investigation reports (challans), as required under section 173 of CrPC, due to inefficiency on the part of investigating agencies, prosecutors and other stakeholders is resulting in complete miscarriage of justice.  
Justice Ali Zia Bajwa made this observation while deciding a bail petition of man who was formally indicted more than three years after his arrest in a murder case.  
“It is a classic textbook case of failure of our criminal justice system and flagrant violations of the law by its main stakeholders resulting in a complete miscarriage of justice and violation of the right to be dealt with in accordance with law,” the judge writes in his 16-page judgement.  
A report filed by the Camp Jail superintendent shows that the investigation reports have not been submitted before the trial courts in more than 70 per cent of the cases of the 3,900 under-trial prisoners.  
The judge regrets that it seems all the state functionaries responsible for the timely submission of investigation reports were in deep slumber and completely neglected their mandatory statutory duties. He says the gloomy state of affairs also exposed the ineffective mechanism of internal accountability of police and prosecution departments.  
To ensure strict adherence to the law and guidance provided by the Supreme Court, Justice Bajwa has directed the investigating agencies and the prosecution department to strictly comply with the instructions issued by the director general, directorate of district judiciary in 2021.  
The judge directs the provincial secretary for prosecution to take up the matter immediately and after determining the liability of the concerned prosecutor(s) conclude the action in accordance with the law, as the matter has already been sent to him by the prosecutor general, Punjab.  
The secretary prosecution has also been directed to take cognisance of the ineffectiveness and the poor performance of the Punjab Criminal Prosecution Service Inspectorate and to ensure that the law is implemented in letter and spirit for effective internal accountability of delinquents.
The judge also allowed the post-arrest bail to the petitioner, Muhammad Razzaq, on the statutory ground of delay in conclusion of trial.
Published in Dawn, September 1st, 2022
"
1,Matric results announced,"LAHORE: Boards of intermediate and secondary education (BISE) across Punjab announced on Wednesday matriculation,...","LAHORE: Boards of intermediate and secondary education (BISE) across Punjab announced on Wednesday matriculation, part-II, results.
In Lahore, 248,529 candidates took part in the annual examination - 188,344 of the science group and 64,597 of the humanities.
The passing percentage remained 66.37, including 71.57pc of science group students and 50.93 of the arts group.
DERA GHAZI KHAN: Commissioner-cum-BISE chairman Liaqat Ali Chattha posted the result data online. Of 87,350 students, 67,676 passed while the success ratio was 77.47. Eight cases of unfair means were reported, out of which three were decided and punished.
GUJRANWALA: In Gujranwala, 218,928 candidates appeared in the examination, of which 155,150 passed. 
In the preparation of results, the board used its resources and manpower to produce authentic results as per the government policy.
SAHIWAL: Up to 67pc of students passed the exams in the Sahiwal board. Of  72,095 candidates, 45,352 passed. Up to 37,112 boys and 34,983 girls appeared in the final exam, of which 22,105 boys and 26,247 girls passed the examination.
TOBA TEK SINGH: The Faisalabad BISE on Wednesday announced matriculation results.
Controller Dr Jaffar Ali said 162,196 candidates appeared in the exam, and of them 73.15pc passed. He said those who failed in three subjects had been allowed to appear only in failed subjects.
BAHAWALPUR: According to the board announcement, of 87,725 candidates, 59,778 students passed.  
The BISE for the first time did not announce position holders.
Published in Dawn, September 1st, 2022
"
2,PA again resounds with demand for Kalabagh dam,LAHORE: The demand for Kalabagh dam once again echoed in the Punjab Assembly following recent floods in the country...,"LAHORE: The demand for Kalabagh dam once again echoed in the Punjab Assembly following recent floods in the country causing massive destruction and loss of lives.
During the general discussion on the floods, former provincial minister Chaudhry Zaheer suggested that Kalabagh dam should be built so that floods could be avoided.  
He said the proposed Kalabagh dam, would have stored only 10 million acre feet water, while more reservoirs would be needed to save the rest of the 25maf that went into the sea during the recent floods.
He demanded that those affected by the floods should be given state land to build their homes and that standard operating procedures (SOPs) should be devised to ban construction within 220 yards of a riverbed.
PML-N MPA Raheela Khadim Hussain regretted that neither the ‘judicial’ chief minister nor the parliamentarians were attending the assembly session when it was discussing the flood situation in the province.
She said Chief Minister Parvez Elahi, along with his son, was appearing in the “court” of Imran Khan instead of paying attention to the problems of the flood-hit people.
Mehwish Sultana said cotton crop had been badly damaged by the floods, while it was unlikely that the farmers would be able to sow the next wheat crop in the Rabi season.
She said the floodwaters also washed away precious livestock of the poor farmers.  
She also demanded the government to construct Kalabagh and other dams to tame the river water and hill torrents to avert flooding and save water for agriculture and other purposes.
PTI’s Zaheer Abbas Khokhar demanded a judicial commission to ascertain the reasons behind such massive flooding and assess the losses caused by the calamity.
Yawar Abbas Bukhari regretted that both the PPP and the PTI were vocal on the flood issue, while both parties had been opposing the Kalabagh dam that could have mitigated the situation.
Minister for Parliamentary Affairs Raja Bisharat assured the house that the affected-hit people would be treated in the best possible way regardless of their political affiliations. The minister also tabled the University of Kamalia Bill 2022, which was passed by the house with a majority vote.
After completion of the agenda of the sitting, the proceedings were postponed till 3pm on Wednesday next (Sept 7).
Published in Dawn, September 1st, 2022
"
3,DCs told to be vigilant on prices of food items,LAHORE: Chief Secretary Kamran Ali Afzal has directed deputy commissioners to take concrete steps to control prices...,"LAHORE: Chief Secretary Kamran Ali Afzal has directed deputy commissioners to take concrete steps to control prices of food items in the wake of rains and floods that have pushed rates up, besides keeping a close watch on the supply chain of vegetables, especially tomatoes and onions.
He gave these instructions while chairing a video-link meeting with all divisional commissioners and deputy commissioners at the civil secretariat on Wednesday. He asked the officers to play an active role in stabilising the prices of food items, especially vegetables and pulses. He said the import of tomatoes and onions would be encouraged to minimise the gap between supply and demand.
The chief secretary said that special counters should be set up in model bazaars to ensure the availability of tomatoes and onions at fixed rates and the demand and supply of food items, especially vegetables, be monitored on a daily basis. 
He said all price controls magistrates should be immediately mobilized in the field and no leniency should be shown to profiteers and hoarders. He said there was a need to work with more effort and passion in difficult situations.
He said full grinding of government wheat should be ensured in mills and the quota of mills involved in irregularities should be cancelled.
The administrative secretaries of various departments, including industries, agriculture, food and officers attended the meeting while all divisional commissioners and deputy commissioners participated through video link.
Meanwhile, the authorities arrested 208 people and registered 415 cases against the violators of dengue SOPs in different cities during the last three days.
During a meeting at the civil secretariat, the chief secretary reviewed measures to control dengue, officials briefed that 207 people were arrested in Rawalpindi and one in Faisalabad. Similarly, 415 cases were registered in various cities.
Published in Dawn, September 1st, 2022
"
4,HEC brainstorms measures to cope with flood disaster,LAHORE: The Higher Education Commission (HEC) has held a meeting of the heads of private sector universities to seek...,"LAHORE: The Higher Education Commission (HEC) has held a meeting of the heads of private sector universities to seek suggestions for providing immediate, short-term and long-term support to the flood victims.  
“Being a beacon for society, the universities have a great role to play in presenting viable solutions to the problem of floods and other natural challenges being triggered in Pakistan by climate change,” emphasised HEC chairman Dr Mukhtar Ahmed while addressing the session.  
More than 90 vice chancellors, rectors and senior officials of the private sector universities attended the meeting and shared their experiences and views on how they were responding to the prevailing catastrophic situation to help the flood-affected people, by supplying edibles and necessary items, providing medical aid, and extending voluntary services of students and staff.  
Highlighting their respective contributions for the flood-hit areas, they said the Association of Private Sector Universities (APSU) of Pakistan and the Pakistan Association of Private Medical and Dental Institutions had jointly launched the Mission ESSAR Flood Relief Fund 2022 in collaboration with the Superior Foundation for Research & Development (SFRD) to reach out to academic institutions, industry and general public to come forward to provide relief to the flood-stricken areas.
They said the private universities were individually and collectively involved in relief efforts, while APSU had been providing food, medicines, drinking water, tents, and packets for women’s needs.  
The heads of private universities vowed to stand by the nation in this hour of need and cooperate with the public sector universities in line with the HEC National Floods 2022 response.  
A number of private universities pledged to offer scholarships and stressed the need to conduct research and develop a long-term strategy for rainwater harvesting, prevention of floods, and against deforestation.  
Dr Mukhtar Ahmed appreciated the efforts of the private sector institutions for their efforts in the time of need. He underlined that the higher education sector needed to collectively respond to the calamity and help the flood victims across Pakistan without any discrimination.  
He pointed out that the challenge of floods and the resultant damages needed immediate, short-term and long-term solutions. He explained that the people of affected areas needed food, water, shelter and clothing to be provided immediately. He urged the medical universities to manage psychological counselling of people suffering post-flood traumas.  
Earlier, HEC Executive Director D. Shaista Sohail and Adviser (Coordination) Awais Ahmed shed light on the decisions taken in the meeting of the public sector universities’ heads held on Aug 29. They said the universities had been divided into four clusters, covering the areas of engineering, agriculture, medial, and livestock to jointly work and come up with proposals to better cope with the challenges of climate change in future.
They said that the universities’ faculty and staff would donate their one-day salary to the flood victims.  
The HEC held a similar meeting with the vice chancellors of the public sector universities earlier on Monday.
Published in Dawn, September 1st, 2022
"
5,Heads named for Emerson varsity depts,LAHORE: Emerson University Vice Chancellor Prof Dr Shoukat Malik on Wednesday appointed heads of 32 departments on...,"LAHORE: Emerson University Vice Chancellor Prof Dr Shoukat Malik on Wednesday appointed heads of 32 departments on the basis of seniority.
Approved by the Punjab Assembly in May 2021, the university has been facing academic, administrative and governance issues ever since.
Its Academic Council approved establishment of six new faculties and 35 new departments on July 25. The council had then unanimously approved all agenda items of the meeting, including laws of the council, rules of the semester, established finance and planning committee, discipline committee and approved rules of admissions 2022.
The council also approved six faculties, including arts and social sciences, sciences, languages, Islamic studies, business administration and commerce, law and pharmacy.
The council also approved establishment of 35 departments under these faculties, admission rules, semester rules, discipline rules, and code of conduct and scholarships.
Published in Dawn, September 1st, 2022
"
6,Call for ensuring child protection,"LAHORE: The Children Advocacy Network (CAN), Pakistan has urged the Punjab government to take concrete actions to...","LAHORE: The Children Advocacy Network (CAN), Pakistan has urged the Punjab government to take concrete actions to ensure child protection.  
The civil society organisations, working under the umbrella of CAN Pakistan, gathered in Lahore from 18 districts of Punjab for a consultative workshop jointly arranged by the National Commission for Human Rights (NCHR), Punjab, and CAN Pakistan, where they demanded effective legislative and administrative actions to end all forms of violence, abuse and exploitation.  
Participants in the meeting presented a set of recommendations to NCHR member Nadeem Ashraf to address the unaddressed issues to improve the likeliness of child protection.  
CAN Pakistan proposed the government to approve the child protection policy followed by the allocation of financial and human resources to bring the commitments into actions, enactment of legislation and a robust monitoring system to prohibit corporal punishment in educational institutions, effective implementation of child labour laws by strengthening social protection schemes and programmes, promoting interdepartmental coordination to make sure that street connected children are able to receive education, identity, health and protection services without any discrimination.  
CAN Pakistan showed concern at delay in implementation of “The Punjab Domestic Workers Act 2019” whose section 3 prohibits employing children under the age of 15 years for domestic work, and demanded Chief Minister Parvez Elahi to constitute a committee to evaluate the progress of this particular law and to make necessary amendments for securing the best interest of the children.
Published in Dawn, September 1st, 2022
"
7,Welfare organisation shares flood relief plan,"LAHORE: A  delegation of Baitussalam Welfare Trust (BWT), led by its chairman  Maulana Abdul Sattar, called on Chief...","LAHORE: A  delegation of Baitussalam Welfare Trust (BWT), led by its chairman  Maulana Abdul Sattar, called on Chief Minister Parvez Elahi at his  office on Wednesday and agreed on an action plan  for rehabilitation and resettlement of the flood victims and repair of the damaged houses.
The CM said the BWT would  provide cement, bricks and other material for the construction of demolished houses in flood-hit areas. He said the government had dispatched medical teams for the prevention of epidemics in the affected  areas and medical support from BWT would be welcomed.
A committee comprising Maulana Abdul  Sattar, Mian Ahsan, Hafiz Amaar Yasir, Rescue 1122 DG Dr Rizwan, PDMA DG Huzaifa Rafiq and Salman Hamid was constituted for collaboration. It will prepare a plan for rehabilitation of the flood victims.
The CM stressed that employment opportunities be arranged for the flood  victims without delay in line with the BWT model. He said the facility  of dastarkhwan and educational institutions would also be established. He announced soft loans to rehabilitate the deluge victims. 
Published in Dawn, September 1st, 2022
"
8,Pindi commissioner relieved of duty,LAHORE: The Punjab government on Wednesday relieved Rawalpindi Division Commissioner  Noorul Amin Mengal of his...,"LAHORE: The Punjab government on Wednesday relieved Rawalpindi Division Commissioner  Noorul Amin Mengal of his duties, enabling him to attend the National Security and War Course 2022-23 at the National Defence University (NDU), Islamabad.  
He shall report to the Punjab S&GAD for further orders after completion of the course.
Rawalpindi Deputy Commissioner retired Flt. Lt. Tahir Farooq has been entrusted with the additional charge of the post of commissioner in addition to his own duties, till arrival of a regular incumbent.
Published in Dawn, September 1st, 2022
"
9,Ex-MNA Rana Zahid laid to rest,SAHIWAL: Funeral prayers for former PML-N parliamentarian Rana Zahid Hussain were offered in Arifwala city on...,"SAHIWAL: Funeral prayers for former PML-N parliamentarian Rana Zahid Hussain were offered in Arifwala city on Wednesday.  
Bedridden for the last few months, Rana Zahid breathed his last on Tuesday night. He was elected MNA twice in 2008 and 2013 elections. After his disqualification over fake degree issue ahead of 2018 poll, his son Rana Iradat was elected MNA on PML-N ticket.
Published in Dawn, September 1st, 2022
"
