,Header,Summary,Detail,Link,Category
0,Professionals from 30 states attend IBA programme,KARACHI: Women need to be empowered in industries and technology sectors so that they could play their role in the...,"KARACHI: Women need to be empowered in industries and technology sectors so that they could play their role in the economic development of the country.  
This was stated by the speakers at an event organised by the Google Developers Group Kolachi in collaboration with the Institute of Business Administration (IBA) at the varsity’s city campus. 
The event which mainly focused on women empowerment, their part in technology sector, the rise and fall of industries, leadership and entrepreneurship, was attended by more than 800 individuals, including students and professionals from 30 different universities. 
They said that the real development and progress could only be achieved by empowering women. 
They added that there was need to boost industrial development with input of new technologies and government support, and asked government to further strengthen entrepreneurship. 
Renowned speakers including Head of Katalyst Labs Jehan Ara and Rayn Group CEO and co-founder Mo Aidrus shared their thoughts, stories, and experiences. 
Panel discussions, talks, and focus groups were also held.
Published in Dawn, December 26th, 2022
",read full story,karachi
1,Man shot dead,LARKANA: A 40-year-old man was shot dead and his elder brother was wounded along a section of the Khirthar mountain...,"LARKANA: A 40-year-old man was shot dead and his elder brother was wounded along a section of the Khirthar mountain range within the jurisdiction of the Qubo Saeed Khan police station on Saturday. 
They were riding a motorcycle when unknown armed assailants opened fire on them killing Sohrab Chandio on the spot and critically wounding his brother Khadim Hussain, the police said.   
They believed that the attack was linked with an old enmity between two groups of the Chandio tribe. 
Khadim Hussain was rushed to the Chandka Medical College Hospital, where doctors referred him to a major Karachi hospital.
Published in Dawn, December 26th, 2022
",read full story,karachi
2,Faryal heartened by increasing enrolment at Bakhtawar Girls’ Cadet College,"Impressed by their performance, artworks displayed at second passing out ceremony","DADU: The second passing out parade and parents’ day ceremony was held in a somber style at Bakhtawar Girls’ Cadet College in Nawabshah on Sunday. 
Pakistan Peoples Party (PPP) women wing president MPA Faryal Talpur, who was chief guest on the occasion, visited science and crafts fair held on the sidelines of the ceremony in which cadets had put on display handmade pieces of art representing all provinces and Azad Jammu & Kashmir and appreciated students’ works. 
Speaking at the passing out ceremony, she said that when she had visited the college in 2018, only 60 students were enrolled and today the number had risen to 300. All credit for better education and training in the college went to teachers, she said. 
She said that Benazir Bhutto always wished to see women playing a significant role in the development of the country and nation. “I have many memories attached to Nawabshah as I’ve got what I am from Nawabshah” said Ms Talpur. 

Impressed by their performance, artworks displayed at second passing out ceremony
Impressed by their performance, artworks displayed at second passing out ceremony

“People of my city are very hardworking and loving. At the beginning of my political life, I faced so many difficulties that if there were a man in my place at that time, he might not have been able to compete,” she said. 
She said that outside the four walls of the college, the passing out graduates would have to compete with society of men. The graduates must always remember their alma mater and make its name shine wherever they went in life, she said. 
She said that God never allows one’s hard work to go waste. Parents who provided best education and training to their daughters were commendable. “I pray that Allah gives the passing out graduates a better future and they succeed to attain their goals,” she said. 
Air Vice Marshal Khalid Mahmood also specially participated in the ceremony.
Provincial Education Minister Sardar Shah, former law minister Ziaul Hasan Lanjar, MPAs Ghulam Qadir Chandio, Qasim Siraj Soomro and Sadia Javed, party leader Ali Akbar Jamali and others were also present.
Earlier, Faryal Talpur received a grand welcome on her arrival at the college, with cadets presenting a salute to her during the march past. She also planted a sapling in the college, inaugurated the arts and science exhibition and the newly constructed hostel block.
She distributed prizes among position-holders and appreciated their passion and dedication.
She said that today’s function might be just a college activity for the guests here, but for her it was an opportunity to re-examine her dream. “The present moment reminds me of the days of struggle for the beginning and fulfillment of this dream,” she added.
Faryal Talpur further said that considering the success of this college, the provincial government had established the second Girls Cadet College in Larkana. 
Published in Dawn, December 26th, 2022
",read full story,karachi
3,Country can surmount challenges by following Quaid’s principles: Alvi,"""We have to pursue the Quaid’s guiding principles for development of the country,"" President Alvi says.","KARACHI: Amid renewed wave of terrorism in the country, tottering economy and uncertainty at the political front, President Arif Alvi, Sindh Governor Kamran Khan Tessori and Sindh Chief Minister Syed Murad Ali Shah were found in agreement on Sunday that the current challenges faced by the country could be confronted only if the people and leadership reaffirmed their commitment and forged a unity and discipline as advised by Quaid-i-Azam Mohammad Ali Jinnah.   
In their separate and brief interaction with media during their visit to the Quaid-i-Azam’s mausoleum on his birth anniversary, President Arif Alvi belonging to the Pakistan Tehreek-i-Insaf, Sindh Governor Kamran Tessori belonging to the Muttahida Qaumi Movement-Pakistan, and Sindh Chief Minister Syed Murad Ali Shah belonging to the Pakistan Peoples’ Party agreed that the country was facing a serious crisis and suggested several measures to bring the nation out of the woods.   
President Dr Alvi visited the mausoleum of the father of the nation Quaid-i-Azam Mohammad Ali Jinnah and paid him rich tribute. He laid a wreath, offered fateha and also prayed for development and prosperity of the country. He, later, inked his impressions in the book of visitors.   
While talking to media persons, the president said that the nation should follow the guiding principles of father of the nation Quaid-i-Azam Mohammad Ali Jinnah for development of the country.   

PMA cadets take ceremonial duty of guards at Quaid’s mausoleum; governor, CM visit mazar to pay homage to father of the nation 

He said that the Quaid had already known about the discriminatory behaviour of dominant majority in subcontinent with minorities including Muslims.   
“We have to pursue the Quaid’s guiding principles for development of the country,” he said and advised the nation to follow Quaid’s principles of unity, faith and discipline.   
“Our real destination should be to develop the nation as per the Quaid’s vision,” he said.  
Sindh Governor Tessori along with Chief Minister Shah visited the mausoleum, offered fateha and laid a floral wreath at the Quaid’s grave.   
Both the leaders emphasised the need for following the golden principles of Quaid-i-Azam Mohammad Ali Jinnah — unity, faith and discipline — to deal with the challenges faced by the nation.   
“All of us will have to play our due role for progress and prosperity of the country and to fulfil the Quaid’s wishes,” said Governor Tessori. 
Chief Minister Syed Murad Ali Shah said that the nation needed unity to face all challenges, including the financial and re-emerging wave of terrorism so the country that the Quaid-i-Azam founded with his untiring efforts, visions, and sagacity could attain new vistas of development and prosperity.   
“The incidents of Bannu and Islamabad are condemnable, and this nation brought into being by the Quaid-i-Azam would nip all nefarious designs of enemies of this country in the bud,” he said.   
Mr Shah added that it’s the day to remember the sacrifices and struggles of the people of Kashmir for their just cause.   
He added that the people of Pakistan were with the oppressed people of Kashmir.   
The CM also recalled problems of the people affected by the devastating floods. 
“The winter has multiplied their problems and we all must help them at this time of need,” he said and added that his government was trying its best to rehabilitate the flood-affected people.   
Change of guards 
A graceful change of the guard’s ceremony was held at the mausoleum earlier in the day.
Major General Umer Aziz was the chief guest on the occasion. 
According to an APP report, Pakistan Air Force cadets handed over the guards’ duty to the cadets of the Pakistan Military Academy.
A  smartly turned-out contingent of cadets from PMA,  Kakul, took the ceremonial duty of guards at the mausoleum.
He laid a floral wreath at the Mazar-e-Quaid and offered fateha.
Published in Dawn, December 26th, 2022
",read full story,karachi
4,PPP ‘power show’ to mark Benazir’s death anniversary tomorrow,KARACHI: The Pakistan Peoples Party will stage a show of strength on Tuesday (tomorrow) at Garhi Khuda Bux to mark...,"KARACHI: The Pakistan Peoples Party will stage a show of strength on Tuesday (tomorrow) at Garhi Khuda Bux to mark the 15th death anniversary of slain former prime minister Benazir Bhutto.
The party said that preparations for the Dec 27 public meeting entered final phase and a large number of party workers would leave for Larkana on Monday (today) to attend the event. 
A statement issued by the party said that the workers would leave the city in caravans from Sohrab Goth where a camp has been set up to see them off. 
Sindh minister and PPP Karachi president Saeed Ghani, party’s provincial general secretary Senator Waqar Mehdi and other leaders will lead the caravans. 
“Like other parts of the country, the workers from Karachi and all across Sindh would attend the Dec 27 rally in large numbers,” said Mr Ghani. 
“The rally will be addressed by PPP chairman and foreign minister Bilawal Bhutto-Zardari. All arrangements have been made for transportation and stay of people coming from different parts of the country. It would be a huge rally like every year,” he added. 
The Sindh government has already declared Dec 27 as a public holiday on account of former prime minister Benazir Bhutto’s death anniversary.
On Dec 23, PPP Sindh President Nisar Khuhro and Chief Minister Murad Ali Shah had jointly held a meeting with office-bearers of party’s Larkana division to review the preparations being made for the 15th death anniversary of Ms Bhutto. CM’s Law Adviser Murtaza Wahab, Energy Minister Imtiaz Sheikh, Jameel Soomro and others were also present.
Published in Dawn, December 26th, 2022
",read full story,karachi
5,Enraged mob lynches another ‘robber’ in Orangi,"KARACHI: A suspected robber was lynched and his accomplice critically injured by a mob in Orangi Town on Sunday,...","KARACHI: A suspected robber was lynched and his accomplice critically injured by a mob in Orangi Town on Sunday, police said.
Iqbal Market SHO Ameen Mughal said two robbers committed a robbery at a junk dealer’s shop in Shah Waliullah Nagar, Sector 11 ½ of Orangi Town. As they were fleeing after the crime, area people caught the duo and subjected them to severe beating with hard and blunt instruments before the arrival of police. 
As a result, one unknown suspect died on the spot while another suffered critical injuries. 
The dead and wounded were shifted to the Abbasi Shaheed Hospital for medico-legal formalities and treatment, respectively.
The police claimed to have recovered one pistol with a loaded magazine from them.
Only on Saturday, the enraged people overpowered two suspected robbers who were fleeing after robbing a shop in Orangi Town. They lynched one of them.
Wounded man kills armed suspect in Jauhar
In Gulistan-i-Jauhar, a citizen, who was shot and wounded by robbers, killed one of the suspects.
Sharea Faisal SHO Haji Mohammed Ishaq said Amir Naseem, 45, who works at a firm as its human resource manager, had come here from Islamabad to meet his friend. 
At around 7:30am, he along with a friend went on a motorbike to have breakfast at a restaurant near Rabia City in Gulistan-i-Jauhar. 
On the way, they stopped at an ATM to draw cash. Three armed men riding a motorbike suddenly emerged there and demanded whatever cash and other valuables they had. As the two friends tried to flee on the bike, the robbers fired at them. 
As a result, Naseem, who was riding as pillion passenger, suffered a bullet wound in the thigh and fell from the motorcycle. However, keeping himself safe, he pulled out his licensed pistol and fired at the robbers. One suspect, later identified as Zubair, was hit by bullets and died. His accomplices managed to escape. 
The police shifted the injured citizen and the body to the Jinnah Postgraduate Medical Centre.
Published in Dawn, December 26th, 2022
",read full story,karachi
6,Man shot dead in ‘targeted attack’,KARACHI: A young shopkeeper was gunned down in what police suspected a targeted attack in Gulshan-i-Maymar on Sunday...,"KARACHI: A young shopkeeper was gunned down in what police suspected a targeted attack in Gulshan-i-Maymar on Sunday morning, police said.
They police said that 35-year-old Tahir Ayub was killed at Chawla warehouse in Janjal Goth off Superhighway.
Area SHO Amin Qureshi said that the victim lived in Saadi Town. As per his routine, he arrived after Fajr prayer to open his shop when four assailants riding two motorbikes emerged there, fired at him and rode away.
The victim suffered two bullet wounds in the leg and hand and died of excessive bleeding.
The SHO said the police were investigating the case from two possible angles — targeted killing and robbery-cum-murder.
Published in Dawn, December 26th, 2022
",read full story,karachi
7,Move to exclude social work graduates from Sindh govt jobs raises eyebrows,Candidates having master’s in social work degree become ineligible for assistant director posts in social welfare dept.,"KARACHI: The Sindh government’s decision to exclude master’s degree in social work as qualification for the post of assistant directors in the provincial social welfare department has sent a wave of resentment among the holders of degrees in the discipline, it emerged on Sunday. 
Informed sources told Dawn that a large number of young master’s degree holders in social work had been deprived of availing the opportunity to be inducted in the social welfare department, through the Sindh Public Service Commission, as the required qualification in a recent advertisement for the post of assistant director was master’s in sociology and the age limit for the candidates was 21 to 28 years. 
They said that the master degree in social work was surprisingly excluded from the eligibility criteria with any reason for the first time as historically all advertisements for the same positions since the inception of the provincial social welfare department was master’s degree in sociology or social work. 
The sources said that the age limit for eligible candidates was also reduced as earlier it was 28 to 32 years, thus adversely affecting a large number of people who had obtained their degrees in the last few years. 

Candidates having master’s in social work degree become ineligible for assistant director posts in social welfare dept

They said that retired officials of the social welfare department also termed it as injustice to holders of the master’s degrees in social work. 
The sources said that the Karachi University’s Department of Social Work had also raised the issue with provincial authorities requesting them to include the master’s degree in social work as required qualification for the post of assistant director in the provincial social welfare department. 
The department also pointed out that the average age for qualifying for any master’s degree was 22 to 23 year, while the maximum age of any SPSC exam was 30 to 32 years. 
It was also pointed out to the authorities that the social work was a professional subject and was most relevant to the domain of the provincial social welfare department. 
A senior teacher of the KU’s social work department said that the absolution of the social work subject from the field of social welfare was an injustice to many of the students holding degree in social work.
Published in Dawn, December 26th, 2022
",read full story,karachi
8,Karachi’s Christian community celebrates Christmas with zeal,St Patrick’s Cathedral hosts biggest congregation in city.,"

Christians attend a Christmas Mass at a church on Sunday.—APP

 
KARACHI: Christmas celebrations began at midnight with a jam-packed congregation at the biggest parish of the city, centrally-located St Patrick’s Cathedral, with prayers held in the vast grounds of the church under a tent set up to hold the big crowd. Special prayers were carried out for the country.
The first daytime mass was held at 7:30am inside the cathedral. Prayers were held and blessings showered over the sick and the deceased with the calling of each of their names. There were significant readings to mark the birth of Jesus Christ from the Bible, the church choir sang joyful hymns and parish priest Father Mario Rodrigues, also the rector of St Patrick’s High School, led the prayers.
The St Patrick’s grounds may not have the pine, spruce, fir, cypress or cedar trees, but the trees there were also beautifully decorated like any Christmas tree with stars, bows, stockings, sparkling glass balls, bells, reindeers, etc. The big Neem leading to the main cathedral entrance also had a number of gifts under it.
Father Mario mentioned in his sermon how the story of the innkeeper turning away Mary and Joseph is a sad one. He narrated an incident from when he was in Canada where some children were performing a school play based on the story of the birth of Jesus Christ.

St Patrick’s Cathedral hosts biggest congregation in city

“The innkeeper was being played by a little boy with Down’s Syndrome who had practiced for days his only line ‘There is no room in the inn.’ He read his line well during the performance but as Mary and Joseph turned to leave, he added something which was not in the script. He said, ‘But there is room in my house.’ The entire audience burst out laughing. But it was the compassion and love in his little heart for Jesus that made him do this,” Father Mario pointed out.
“Today all of you will say that you have a place in your homes for Jesus. But if you have your friend or a relative, even a cousin, at your house asking to stay there, you will say ‘Oh no, I have no room.’ Today, if you have the homeless, the hungry or the thirsty come to you, you say to them that you have nothing, that you are yourself struggling,” he pointed out.
“Let us go out, let us spread the message of love and do something special for someone. Let us be listeners, rather than just talkers,” the learned priest reminded before leading prayers for all the people of this world going through hardships.
Karachi administrator meets archbishop
Later in the day, the St Patrick’ parish was paid a visit by Karachi Administrator Dr Syed Saifur Rahman to meet Archbishop of Karachi Bishop Benny Mario Travas.
The administrator said that Christmas was one of the major festivals of the world and that he was glad to be celebrating it with the Christian community in Pakistan. “Our Christian brothers have played an important role in the construction and development of Karachi,” he reminded.
On the occasion, Dr Rahman also cut a Christmas cake with the Bishop and other members of the community.
While talking about interfaith harmony and how celebrations of the Christian community are being organised in Karachi, he spoke about how Sharea Faisal had been decorated for Christmas with the aim of making the Christian community realise that they had the right to celebrate their festivals according to the rights given to them under the Constitution of Pakistan. 
“Our religion also teaches us to respect other religions and provide them opportunities to perform their religious rituals according to their own beliefs,” he said.
Bishop Benny Mario Travas thanked the administrator for coming to the cathedral and joining in their festival. He also appreciated how it was for the first time after the creation of Pakistan, that the community was allowed to decorate Sharea Faisal for Christmas.
“We have been provided with the best security here for Christmas,” the bishop said while thanking the administrator and the civic administration and law enforcement agencies.
Also present on the occasion were Municipal Commissioner Syed Shujaat Hussain, heads of the departments of the Karachi Metropolitan Corporation, Justice Helpline head Nadeem Shaikh, Salim Michael and others.
It was said that all the Christian employees of the KMC were paid their salaries and pensions before Christmas so that they could celebrate the day happily with their families.
Published in Dawn, December 26th, 2022
",read full story,karachi
9,"Experts link colorectal cancer to dietary habits, lifestyle",Experts say cancer of large intestine is the second most common cancer in Pakistan,"KARACHI: The 6th international conference on colorectal cancer has concluded with experts emphasising the need for creating public awareness on the disease affecting a large population in the country.
The Colocon 2022 was organised by the Dow University of Health Sciences (DUHS) in collaboration with the Colorectal Disease Patients Welfare Association here at a local hotel on Saturday.
The highlights of the sixth day included a hands-on workshop on advanced laparoscopy skills for medical staff at Civil Hospital Karachi OT Complex by Prof Amjad Parvaiz, and Prof Tas Qureshi — senior surgeons based in the UK — and scientific sessions on important subjects related to the disease.
A purpose of the conference was to raise funds for poor patients reported at CHK colorectal unit where treatment and diagnosis was provided free of cost.

Experts say cancer of large intestine is the second most common cancer in Pakistan

During the conference, the experts discussed the disease complications and the latest development in treatment options available in the world.
According to speakers, cancer of the large intestine — also known as bowel cancer, colon cancer or rectal cancer — is the second most common cancer in Pakistan. Unfortunately, however, there is not much awareness about the illness resulting in delayed reporting of the cases.
Majority of the patients report at hospitals when the disease has already progressed to the third or fourth stage and it makes treatment very challenging.
Dr Lajpat Rathore, a member of the event organising team, told Dawn that complete recovery was possible in early stage cancer.
About the risk factors, he said colorectal cancer was most commonly diagnosed in people above the age of 45.
“While it’s difficult to speak with certainty as multiple factors could be at play, the illness has been locally associated with our dietary habits and lifestyle. For instance, this form of cancer is more prevalent among people who are hooked to gutka. Consumption of contaminated water, cigarette smoking and fast food also seem to increase one’s vulnerability to the disease,” Dr Rathore said, adding that certain chemicals used as fertiliser had been also linked to the illness.
An early sign of the disease, he pointed out, was blood in stool. “Other symptoms are a change in bowel habits, persistent complaint of diarrhoea, constipation or feeling that the bowel doesn’t empty all the way and weight loss.”
The disease, he said, was common in both urban and rural areas of the country, though it had been found to be affecting men more.
The speakers at the conference included Prof Amjad Siraj Memon, Dr Nadeem Abbasi, Dr Raza Sayyed and Dr Najeeb Naimatullah.
Published in Dawn, December 26th, 2022
",read full story,karachi
