,Header,Summary,Detail
0,Call for tracing urea supply from factory to farms,LAHORE: A farmers’ leader has demanded that a system be devised for traceability of the supply of urea fertiliser...,"LAHORE: A farmers’ leader has demanded that a system be devised for traceability of the supply of urea fertiliser from the compost manufacturing units to farms to check artificial shortage being created by the black-marketing mafia.
Kisan Board Pakistan central vice-president Amanullah Chattha told a press conference the government had failed to check artificial shortage and blackmarketing of urea compost since the last Rabi season.
This, he said, led to a drop in wheat production and was the dollar-starved government was forced to import 3.0 million tonnes of grain from abroad to meet the local output shortfall.
The forthcoming paddy crop because of the continuing compost shortage along with a hike in its price as one 50-kg bag of urea was available against at least Rs2,700 while its official rate is Rs1,950 per bag, he warned.
Any cut in rice production would be a plunge in the surplus crop available for export and result in a fall in foreign exchange earnings, he cautioned.
He stressed that the government should devise a mechanism in which the supply of urea fertiliser from its manufacturing units to farms is traceable for an effective check on hoarding and black-marketing of the commodity.
The Kisan Board leader lamented that instead of resolving the issues being faced by the farmers, the government was increasing diesel prices at the dictation of the IMF and making farming in the country unfeasible.
Published in Dawn, August 3rd, 2022
"
1,Girls high school without teachers,TOBA TEK SINGH: Villagers of a Kamalia tehsil Chak 746-GB say the only government girls high school of this village...,"TOBA TEK SINGH: Villagers of a Kamalia tehsil Chak 746-GB say the only government girls high school of this village where girls of some one dozen area villages and localities are studying, has been functioning without required teachers.
Lumberdars of the village Ghulam Shabbir and Liaqat Ali, a former union council vice chairman Mazhar Iqbal, Dr Ahmad Ali and Iqbal Warraich told reporters as the school is situated in a far-flung area of Kamalia tehsil, the majority of female teachers are not willing to be appointed there.  
This is the reason a number of teachers have got transferred from this to other schools in previous years and the last secondary teacher also got herself transferred in the summer vacations.  
There are only four teachers, two each for primary and middle classes. They also said that the number of students had decreased from 400 to 300. They demanded that the deputy commissioner redress their complaint of shortage of teaching staff in the school.
School headmistress Shamshad said that out of four existing teachers, she had asked two of them to also teach students of class nine and 10 but they cannot teach computer, science and mathematics for them. She said she had sent a request to higher authorities to fill the teacher vacancies and hopefully soon new teachers will be appointed.
District Education Officer-secondary Mian Muhammad Tahir said a team of his department will soon visit the villages around this school to convince the parents to readmit their daughters in the school and to assure them that the staff shortage will soon be resolved.  
District Education Authority CEO Razia Tabassam said she directed officials to immediately send alternate teachers to this school from such schools where the staff was surplus.
Published in Dawn, August 3rd, 2022
"
2,Three ‘gunmen’ killed in encounter,Relatives protest against police,"GUJRANWALA: Three gunmen were killed in a police encounter near the Ghabrika bridge in Pindi Bhattian, the police said.  
The relatives of the deceased people called it a murder and demanded that the chief minister and the inspector general of police get the encounter probed.
The encounter was held in the jurisdiction of the Pindi Bhattian Saddar police near Ghabrika bridge.  
The deceased were aged between 18 and 20 years. They were identified as Qamar and Muslim Sheikh, of Ghari Gondal, and Mohsin, of Islamabad.

Relatives protest against police  

The Sukheki police chased them when they snatched Rs250,000 from a van.  
The bodies were shifted to the Hafizabad District Headquarters Hospital for a post-mortem examination.
The relatives of the deceased also protested at the hospital. They raised slogans against the police while the police arrested several protesters.  
According to them, the police first killed the people and then arrested them for using their right to protest.
MNA Chaudhry Shaukat Ali Bhatti convinced the protesters to end the protest and assured them of managing a transpire inquiry into the killings.
RAINWATER: Rainwater has inundated the city areas, making it difficult for people to go to places.  
The municipal committee has failed to drain water from Sialkot Road in Wazirabad. Due to this, Muharram mourners are facing serious difficulties to reach congregations in Imambargah located in the same neighbourhood.  
The stagnant water has become a breeding ground for mosquitoes. In the old city areas, Hajipura Palli, Jinnah Colony and various areas of Peer Matha Road are also facing similar problems.
Citizens demanded that Chief Minister Parvez Elahi and the Gujranwala commissioner make emergency arrangements in these areas, including Vinjuwali. Small and large drains passing through the city should be cleaned so that people can move freely.
Published in Dawn, August 3rd, 2022
"
3,"10,000 youths to be trained in tourism skills","LAHORE: The Punjab Tourism for Economic Growth Project is going to finance training for 10,000 Pakistani youth in...","LAHORE: The Punjab Tourism for Economic Growth Project is going to finance training for 10,000 Pakistani youth in various tourism-related skills through three and six months long courses.
A ceremony was organised at the Punjab Skills Development Fund (PSDF) office in which the World Bank-funded project and the PSDF signed a memorandum of understanding.
The project director Waqas Malik and PSDF chief operating officer Ali Akbar Bosan signed the agreement in which both parties agreed to collaborate to produce skillful youth that would contribute positively to the tourism sector of Punjab.
The training will be imparted to thousands of students in Punjab. including females, in the hospitality skills to work as tour guides, tour operators, travel agents, chefs, transport managers, artisans, marketers, vendors, artists, interpreters, web designers and much more.
Mr Malik said the travel and tourism industry in Punjab as well as in Pakistan in broader perspective needed trained and skilled workers to bring up sustainable and creative ways to uplift the tourism sector.
He said the Punjab Tourism for Economic Growth Project would provide all the financial assistance to make this project successful.
While giving the review of the courses, Mr Boson said the collaboration would result in a wide range of commercial activities in the sector. He said the PSDF would train the participants by designing curriculum and provide all the assistance necessary for the said purpose.
Ehsan Bhutta, the secretary tourism, appreciated both the parties’ initiative, saying that tourism sector in Punjab needed collective efforts to transform this industry into a more inclusive and adaptable sector.
Published in Dawn, August 3rd, 2022
"
4,"2,000 acres along Panjnad submerged by floodwater","BAHAWALPUR: About 2,000 acres of pond area in the suburbs of Panjnad Headworks along villages of Uch Sharif has been...","BAHAWALPUR: About 2,000 acres of pond area in the suburbs of Panjnad Headworks along villages of Uch Sharif has been submerged by the water of the river Chenab. 
According to a handout, Deputy Commissioner Irfan Ali Kathiya, accompanied by DPO Aibadat Nisar, Ahmedpur East Assistant Commissioner Raja Qasim Mehboob Januja, District Emergency Officer Baqir Hussain and other officials of health, livestock and veterinary departments inspected the affected areas of Shikrani, Jagear Sadiqabad and others.  
The DC was told that Zamindara bund in the area had collapsed. He also inspected flooded crops in the old river passageway and met the local people. He sought a survey of the crops damaged by the floodwater so that a compensation package may be moved for them to the government. 
Abid Rahim of Rescue 1122 Ahmedpur East, told Dawn by mobile phone about 2,000 acres of pond area along the villages of Makhan Bela, Noorpur Jadeed, Rasoolpur, Kachi Shikrani, Bakhtiari, Chak Kahal, Ballah Jhallan, Noor Kjhallan and others, were flooded with the river water and their residents had moved to safer places. 
It may be recalled that presently, according to Divisional Commissioner Raja Jahnagir Anwar, there was no immediate cause of alarm in tehsil Ahmedpur East and adjacent Uch Sharif with the rise of flood water level at Panjnad Headworks as about 200,000 cusecs of water was expected to pass through the Panjnad Headworks which had the capacity of the over 800,000 cusecs.   
SAHIWAL: There is no flood in the Ravi and the river is flowing at 30,000 cusecs downstream at Head Baloki.  
On the other hand, the district administration and highways and irrigation departments jointly completed repair of the river’s left dyke, which was in danger after land erosion.  
Highway EXEN Mansoor Hyder told Dawn the left dyke was connected with the Sahiwal-Faisalabad Road that was facing the risk of damage near village Qutab Shahna. He said around 100 truckloads of stones and mud had been used at the land erosion site in the last 48 hours. He added that heavy machinery was used to fill all the gaps.  
The Lower Bari Doab Canal EXEN had provided technical advice for controlling the erosion while the highway department provided heavy machinery.  
Deputy Commissioner Khizer Afzal said the dyke was safe now and hoped that the medium-level flood water would not damage.  
The district administration has also set up camps in five villages that are at risk of floodwater to meet any emergency. They include Nathu Wasli, Dad Balooch, Koray Shah, Basti Sherazi, and Basti Shaikh Tayyab.  
District Emergency Officer Dr Khalid Abdulla said all type of equipment needed for rescue operations had reached the emergency camps. He cancelled the holidays of all the rescuers.
Published in Dawn, August 3rd, 2022
"
5,"Ajoka to celebrate art, culture luminaries' struggle on 12th",LAHORE: The Ajoka Theatre will celebrate ‘75 Years of Cultural Resilience’ at the Alhamra Arts Center on the Mall on Aug 12.,"LAHORE: The Ajoka Theatre will celebrate ‘75 Years of Cultural Resilience’ at the Alhamra Arts Center on the Mall on Aug 12.
Eminent artists will read papers and perform at the event to mark the 75th anniversary milestone.
Ajoka will celebrate the works and struggles of artists and cultural activists against dictatorships, extremism and censorship.
A galaxy of people including Prof Nazish Ataullah, progressive singer Taimur Rehman, dance maestro and social activist Sheema Kermani, Prof Asghar Nadeem Syed, Dr Nasir Abbas Nayyar, Samosa Media producer Anwar Akhtar and playwright/director Shahid Nadeem will read papers highlighting the stories of Pakistan, struggle, oppression, and survival. A documentary paying tribute to the heroes of cultural resistance will also be screened.
The artists and writers will also reflect on the rise of extremism and challenges of peace building in the region. The event will include a dramatic reading of Shahid Nadeem’s “River of Sorrow” and conclude with poetry readings by eminent poets, dance performance by Sheema Kermani and music by Lal Band.
The event will be organised in collaboration with the Lahore Arts Council, the Punjab Council of the Arts and Samosa Media UK.
The Ajoka Theater was founded in 1984 by Madeeha Gauhar and Shahid Nadeem. It has become one of Pakistan’s most important cultural institutions, a depository of the culture, literature, folk tales, heritage and history of the lands, peoples and cultures that make up Pakistan.
Ajoka’s repertoire includes Mughal history plays such as Dara, Bulleh Shah, the popular Punjabi Sufi poet, and the lives and landscape changed by Partition in “Border Border” and “The Blind Old woman’s Dream” as well as bold satires such as “Burqavaganza” and “Amrika Chalo”.
Anwar Akhtar was born and grew up in Manchester, UK and is founder and director of thesamosa.co.uk -- UK arts and journalism charity that works to embed diversity in the arts and humanities curriculum in schools, colleges and universities, and produces media that explores cultural and social issues.
He was the production consultant on the play “Dara,” working with Ajoka Theatre Pakistan and National Theatre UK.
Published in Dawn, August 3rd, 2022
"
6,Man killed as van ploughs into bikers at level crossing,RAHIM YAR KHAN: A man was killed while four others suffered injuries when a speeding AC coach ploughed into...,"RAHIM YAR KHAN: A man was killed while four others suffered injuries when a speeding AC coach ploughed into motorcyclists who were waiting for opening of Tranda Sawaye Khan railway level crossing, some 14 kms from here on Tuesday.
Reports said a coach was on its way to Rahim Yar Khan. At Tranda Sawaye Khan railway level crossing, its breaks failed due to some technical fault and it hit five motorcyclists after breaking the gates of the crossing. As a result a man was killed on the spot and four others suffered wounds. The injured were shifted to Sheikh Zayed Medical College Hospital. 
The coach driver managed his escape while police shifted the van to the police station.
Published in Dawn, August 3rd, 2022
"
7,Man injured in car fire,"TOBA TEK SINGH: A car caught fire on Tuesday at Shalimar Park in Faisalabad leaving the driver burnt. 

Rescue 1122...","TOBA TEK SINGH: A car caught fire on Tuesday at Shalimar Park in Faisalabad leaving the driver burnt. 
Rescue 1122 said driver Ghulam Murtaza, 32, parked the car outside his house and then sprayed kerosene on it. When he tried to dry it with an electric blower, its spark caused the fire.  
The car was completely burnt while Murtaza suffered injuries. He was admitted to the Allied Hospital’s burn unit. 
SNAKE BITE: A five-year-old boy died on Tuesday after he was bitten by a snake in Faisalabad’s Chak 59-GB. 
Rescue 1122 reported that Shehroze was asleep in a cart in his outhouse when the snake bit him. He was rushed to the Jarranwala THQ Hospital where he expired.  
MURDERED: A man was murdered on Tuesday in Chak Dhassianwala near Jarranwala.  
Rescue 1122 said Muhammad Aslam, 60, was asleep in his house when someone slaughtered him.
COURTS: The Faisalabad Revenue Awami Khidmat Kutchehry of tehsils City and Saddar was held at DC Complex where Deputy Commissioner Imran Hamid Sheikh listened to public complaints.
Katchehrys were also held at Jaranwala, Samundri, Tandlianwala and Chak Jhumra. 
The DC visited the Muharram control room and reviewed its operation. He said that CCTV cameras are also being installed at all sensitive points, including the routes of mourning processions and around majalis venues.  
He said the routes of all mourning processions were being monitored closely while teams of police, Rescue 1122 and other departments were sitting in the control room to monitor and provide all possible facilities to the mourners.
Published in Dawn, August 3rd, 2022
"
8,Bar secretary murder case resolved,LAHORE: The police have resolved the murder case of the Punjab Bar Council (PbBC) secretary. The police said that Ashraf Rahi...,"LAHORE: The police have resolved the murder case of the Punjab Bar Council (PbBC) secretary.
The police said that Ashraf Rahi deposited the jewellery of his relative Bilal in a bank locker and later the deceased allegedly drew the precious metal from the locker and handed over fake jewellery to his relative.
The suspect got enraged and killed Rahi along with his accomplices, the police said.
On July 24, Rahi was killed in a gun attack in the Badami Bagh area. 
Police confirmed that the PbBC secretary was killed in a firing incident in Lahore.
MARTYRS DAY: Punjab police on Tuesday announced observing the National Police Martyrs Day on Thursday (tomorrow) to pay a tribute to the services of the martyrs who sacrificed their lives for the protection of life and property of the citizens.
In this regard, Punjab Inspector General of Police (IGP) Faisal Shahkar has issued a letter to the DIG welfare and all districts and units.
In the letter, instructions have been issued that the heads of all districts and units should organise events in memory of the martyrs and the families of the martyrs should also be invited to the events.
The IGP said the district officers across the province should acknowledge the sacrifices of their brave sons and pay tribute to them so that the services of the martyrs are appreciated.
Published in Dawn, August 3rd, 2022
"
9,Railway underpass inundated with rainwater,OKARA: Rao Sikandar Chowk railway underpass at Central Benazir Avenue has been submerged by eight-foot rainwater for...,"OKARA: Rao Sikandar Chowk railway underpass at Central Benazir Avenue has been submerged by eight-foot rainwater for the last two days.  
Motorists and passersby are facing a great deal of inconvenience in moving to either side.  
During a visit to the underpass, this correspondent saw a Municipal Corporation (MC) staffer who was on duty to stop people ahead of the underpass to avoid any eventuality.  
The official told this correspondent that the MC had put a pump for disposal of the rainwater from the underpass but some people protested that the water would be accumulated on the main road which already had water. 
He said the railway authorities also stopped them from throwing away the water on the track.  
The sewerage drain was already filled with rainwater and its outlets were choked.  
girl buried alive: A nine-year-old girl was buried alive while her sister was recovered from debris after roof of their house collapsed on Monday night at Kot Jan Muhammad, some 2-km in south of the city.
As per Rescue 1122, Majid’s daughters Kinza and Ambreen were asleep when the roof of the rain-hit house caved in. As a result Ambreen was buried alive and Kinza suffered multiple injuries and was shifted to city DHQ hospital.
SECURITY PLAN: The district police have chalked out a security plan in connection with Muharram as 1,809 personnel including Elite Force Jawans will preform duty. 
Thirty police and nine Elite Force mobile vans would patrol round the clock. Police pickets at all the entry and exit points of the district have been established. There will be 639 majalis and 172 processions.
Published in Dawn, August 3rd, 2022
"
