,Header,Summary,Detail,Link,Category
0,Residents throng churches on Christmas after two years,RAWALPINDI: Christmas was celebrated in the city with enthusiasm as hundreds thronged to churches after two years of...,"RAWALPINDI: Christmas was celebrated in the city with enthusiasm as hundreds thronged to churches after two years of muted celebrations due to the Covid-19 pandemic. 
There was cheer all around on Sunday with churches decorated with colourful lights; midnight services were followed by morning services at churches of various places in the garrison city. 
The largest gathering was held at St. Joseph’s Cathedral. 
Congregations were informed about the birth and teachings of Jesus Christ and people prayed for peace and establishment of brotherhood throughout the world. Christmas trees were adorned with sparkling decorations and special meals were prepared.
Some members of the Christian community said spicy biryani and fried chicken was a favourite during the celebrations. 
“Singing parties and decoration in homes on Christmas was the main part of celebrations. Some people also arranged private family parties and visits to parks,” said Farooq Bhatti, a resident of Saddar. 
He said people also exchanged gifts on this day, adding during the last two years Christmas was celebrated inside homes while there were less activities in churches. 
He said children were especially thrilled as they had been bound to their houses and localities in the last two years. 
“The residents of slum areas are poor but everyone tries to take part in Christmas celebrations wholeheartedly and give gifts to their children according to their financial position,” said Eman Shaukat, a resident of Bhatta Naik Alam near Holy Family Hospital.  
He said that despite harsh weather, people gathered at Holy Family Hospital Church and offered their religious rituals, adding that the people faced problems due to low pressure of natural gas in their homes. 
The district administration sent cakes in all churches with good wishes to the community.  
The police made elaborate arrangements for security outside and inside churches by deploying personnel. 
The Water and Sanitation Agency (Wasa), Rawalpindi Waste Management Company (RWMC), Rawalpindi and Chaklala Cantonment Boards held a ceremony for over 4,000 sanitation workers who belong to the Christian community.
Published in Dawn, December 26th, 2022
",read full story,islamabad
1,Police told to beef up security in capital,"ISLAMABAD: While security concerns have increased in the capital after the suicide blast, police have decided to...","ISLAMABAD: While security concerns have increased in the capital after the suicide blast, police have decided to ensure foolproof security to tackle any untoward incident in the upcoming days and during the New Year events.
Capital Police Officer (Operations) Sohail Zafar Chattha on Sunday directed subdivisional police officers (SDPOs) and SHOs to beef up security in their respective areas.
He asked the officers not to overlook the possible security threats and remain vigilant. 
Mr Chattha issued these instructions at a meeting which was also attended by SSP Operations Malik Jamil Zafar and other officers.
On Dec 23, a policeman was martyred and at least six people, including four police officers, were injured in a suicide blast in Islamabad’s I-10/4 sector.
Television footage showed the fiery wreckage of a vehicle with several officials at the scene after the explosion. Shortly afterwards, the police declared a “red alert” in the city. 
The outlawed Tehreek-i-Taliban Pakistan (TTP), which called off a stop-start ceasefire with the government in November, claimed responsibility for the blast in a statement. 
The same day, the capital administration banned all types of gatherings, especially activities related to the upcoming local government elections, for two weeks.
According to a statement, CPO Chattha directed that extra force should be deployed to shield the city, adding that search and combing operations should be carried out throughout the city. 
He stressed that the SDPOs should make a comprehensive strategy to combat crime in their respective areas. 
“Snap checking should be conducted besides activating the Eagle Squads to catch the criminals and suspects,” he added.
He said strict action would be initiated against those involved in aerial firing and wheeling on roads. 
“No laxity would be tolerated in this regard,” he said. 
The said that a special crackdown should also be launched to arrest hardcore criminals and proclaimed offenders to combat criminal activities and to save the lives and property of the citizens.
Published in Dawn, December 26th, 2022
",read full story,islamabad
2,CDA to engage Survey of Pakistan for fresh demarcation,Names being considered for zoning commission likely to be headed by retired high court judge.,"ISLAMABAD: In order to materialise its plan to amend regulations for Zone III, the Capital Development Authority (CDA) has decided to engage the Survey of Pakistan for the “demarcation of Margalla Hills National Park and Zone III”.
Similarly, the CDA is mulling names for a commission, which will likely be headed by a retired judge, to make changes to zoning regulations.
Sources claimed that names of a retired high court judge, former general, National University of Science and Technology (Nust) faculty members, town planners and environmentalists are being considered for the proposed commission. They claimed that demarcation would be completed before the demarcation by the Survey of Pakistan.
“We have requested Survey of Pakistan for demarcation of boundaries,” said a senior official of the CDA. He said the CDA had also prepared estimates for boundary markers which would be erected after the survey report.

Names being considered for zoning commission likely to be headed by retired high court judge

Asked about the previous demarcation, the official said the CDA had completed the demarcation of reserve forests and military grassing land that falls in Margalla Hills and added that the civic agency did not have land falling in Zone III and Margalla Hills demarcated.
“Therefore, we have requested Survey of Pakistan for proper demarcation of the entire Margalla Hills and acquired land,” he said. Zone III, comprising about 50,000 acres, is spread over the Margalla national park area and private land. Out of the total area, at least 20,000 acres of land is private without any rules and regulations.
Commission for Zone III
The CDA board had decided to make changes to the zoning regulations for Zone III last month and a committee under the supervision of member planning was formed in this regard. However, sources said now instead of CDA’s committee, the changes will be made by the proposed commission.
Recently, the planning wing had prepared draft regulations under which it was proposed that old villages located in Margalla Hills would be preserved and there will be a ban on further development work in the area. The sources said the planning wing’s proposals would be shared with the proposed commission as well.
According to sources, Gokina, Talhar and Shahdara, which have not been acquired by the CDA, would be preserved. As per the proposals in the planning wing, the villagers would be provided civic facilities and asked to refrain from carrying out further development work in the vicinity.
According to sources, there would be no forced acquisition despite a ban on construction in the area. They added that locals would be informed that if they wanted to sell their lands, the civic agency would procure it for preservation.
Similarly, the sources said, it had been proposed that private areas which belonged to the locals such as Shah Allah Ditta will be included in Zone I and could be given a new name of Zone I-A.
Kot Hatyal and Bhara Kahu will be added to Zone IV with the addition of a new sub-zone. Similarly, as per the proposals, the area along Murree Road near Rawal Dam Chowk, where construction had already taken place, will also be made part of Zone IV.
The commission will also look into the issue of construction, including CDA’s housing schemes, already taken place within the two-kilometre radius of Rawal Dam. It may be noted that according to existing regulations, there is a ban on construction within two kilometres of the dam area.
As sources claimed that proposed amendments to zoning regulations would provide relief to the public, an official said commercial housing projects should not be allowed in Zone III.
There were reports that a top bureaucrat has been pushing the CDA to make changes to zoning regulations, but CDA denied these claims.
Published in Dawn, December 26th, 2022
",read full story,islamabad
3,Islamabad airport sees heavy passenger load after diversion of flights,"Since Dec 21, more than 30 flights landed at IIA from other cities due to fog, says official.","RAWALPINDI: The Islamabad International Airport (IIA) is facing rush of passengers as it has been handling both scheduled flights and those diverted from other airports due to the foggy weather conditions.
Fog and poor visibility-affected flights are being diverted to the IIA from Lahore, Multan and Sialkot.
The Civil Aviation Authority (CAA)’s task force constituted to facilitate passengers of diverted, cancelled or delayed flights due to the weather conditions at the IIA has been under pressure, but handling the situation very well, said a CAA spokesman.
He said due to the diverted departure and arrival flights, rush was a natural phenomenon.

Since Dec 21, more than 30 flights landed at IIA from other cities due to fog, says official

“The airport management is dealing with a somewhat difficult situation. The airport has full capacity to deal with all kinds of situations.”
The spokesman said they had accommodated 32 diverted arrival flights and handled 7,030 passengers from December 21 to December 25.
In addition, the CAA accommodated the same 32 flights for departure and handled a flow of more than 7,000 passengers of diverted flights.
He said the CAA had accommodated these flights while maintaining and facilitating the scheduled flights at the IIA without any significant delays or major hurdles.
The CAA has constituted the task force, led by the airport manager, for handling passengers of delayed, cancelled or diverted flights due to foggy weather.
The decision to form the task force was taken for the convenience of passengers of fog-affected flights at major airports of the country.
He said every year in the winter season poor visibility and thick fog caused delays, cancellation or diversion of flights leading to congestion at airports and inconvenience to passengers.
He said the task force was working to ensure coordination with airlines, Federal Investigation Agency and the Airport Security Force for timely clearance of passengers.
It also communicates with the traffic police so that there was no rush in the car parking and pick and drop lanes.
Besides, the task force coordinates with airlines’ staff to make arrangements for accommodation and food and transport facilities for passengers
Providing meteorological information (weather updates) to passengers and airport operators through electronic media for the benefit of passengers and visitors is also among its tasks.
The task force will ensure up-to-date information on flight information display systems and vigilant manpower at the airport during low visibility conditions.
Published in Dawn, December 26th, 2022
",read full story,islamabad
4,IHC to move to new building next month,"At present, the IHC is functioning in a building in G-10, which was originally intended to house the district courts.","ISLAMABAD: The Islamabad High Court (IHC) is likely to be shifted to a new building on Constitution Avenue in G-5 next month.
Sources privy to the development told Dawn that the shifting process was scheduled to commence during the last week of December, however, the contractor failed to meet the deadline of handing over the premises for varied reasons.
According to sources, delay in the shipment of information technology-related equipment was another reason for the delay.
The sources, however, said the installation of necessary equipment, furniture and other gadgets would be completed by next month after which the IHC administration would start transferring record to the new building.
The administration has already devised the strategy of shifting voluminous judicial record, decided and pending petitions to the newly-constructed building.
In 2012, the Capital Development Authority had approved allotment of five acres for the IHC building.
Previously, the construction work on the new IHC building had hit snag in April 2015 when the allegations related to lack of transparency in the pre-qualification of the contractor firm ‘Interhome’ came to the fore.
The contract was cancelled for not being in accordance with rules of Public Procurement Regulatory Authority (Pepra).
At present, the IHC is functioning in a building in G-10, which was originally intended to house the district courts. It is expected the present building of the IHC will be handed over to the Sessions Division (East) of Islamabad. 
The sessions division (West) of Islamabad will be shifted to the newly-built District Court Complex in a couple of months as the building is being furnished these days.
Published in Dawn, December 26th, 2022
",read full story,islamabad
5,"S.Korea wants to enhance cooperation in IT, energy sectors: envoy",TAXILA: South Korean Ambassador Suh Sangpyo has said his country was keen on enhancing manpower export to Pakistan...,"TAXILA: South Korean Ambassador Suh Sangpyo has said his country was keen on enhancing manpower export to Pakistan increasing cooperation in the energy and information technology (IT) sectors to boost trade and economic relations. 
Talking to journalists, Mr Sangpyo said Korea had increased manpower export from Pakistan from 1,500 to 2,500 per annum.
“I have proposed to the Korean government to additionally incorporate the construction sector as a viable occupation alongside the existing manufacturing sector within the employment permit system to employ more Pakistani workers,” he added. 
Mr Sangpyo said diplomatic relations between the two countries were based on bilateral diplomatic and trade ties that had deep roots in history and the Korean government was keen on enhancing its contribution in trade, investments, education, culture and sports. 
The envoy said Pakistani stakeholders should reinvest $1,000 million, which was provided by the Korean government under Framework Arrangement (2022-26), for execution of various development projects in health, communication, agriculture and energy with a special focus on information technology. 
He said as Pakistan’s economy had faced much tide in recent years, therefore, keeping in view the Korean model, the amount should be re-invested to benefit from this multi-million package to stabilise and reshape the economy.
The envoy said the Korean government was providing assistance to set up an IT park in Pakistan to train IT professionals in the country, adding that construction of this park was one of the key projects of the Economic Development Cooperation Fund of the South Korean government.
“Apart from this, the number of Pakistani students enrolled in Korean educational institutions is increasing with each passing day,” he said, adding that establishing a manufacturing unit of smart phones in Pakistan by a Korean company would further strengthen economic and trade ties between the two friendly countries.
He said that the Pakistani business community should explore more trade opportunities in Korea to strengthen trade besides overcoming their trade deficit as Pakistan imports South Korean products worth $1.5 billion each year while its exports stand at $400 million. 
These figures are proof of the fact that it is causing a bilateral trade deficit of approximately $1.1 billion and the Korean government is willing to facilitate Pakistani exporters of goods and services to bridge the gap, he added. 
Over the past 60 years, South Korea has increased its gross domestic product (GDP) by 410 fold and Pakistan should join hands with the Korean government to follow this role model.
Published in Dawn, December 26th, 2022
",read full story,islamabad
6,Gilgit police register FIR in woman murder case,GILGIT: Gilgit police on Sunday registered a case against an unknown person for allegedly killing a woman during a...,"GILGIT: Gilgit police on Sunday registered a case against an unknown person for allegedly killing a woman during a robbery attempt in Gilgit.
Gilgit-Baltistan (GB) Chief Minister Khalid Khurshid Khan has sought a report from police about the incident. Gilgit Jutial police station on Sunday registered a first information report (FIR) against the unknown persons involved.
According to police, the victim (50) was a resident of Noor Colony, Jutial Gilgit. The FIR stated that a masked man with a gun entered the victim’s house where she lived with her two sons and two daughters. 
The man entered from the inner gate and tried to rob the family members; upon their resistance, he shot the woman. She was rushed to Combined Military Hospital (CMH) but she lost her life.
Deputy Inspector General of Police (DIG) Gilgit region Farman Ali told Dawn that it is rare that such an incident occurred in Gilgit. “The incident created panic among local residents,” he added.
Mr Ali said that a committee was formed to investigate the case, adding that he will be arrested soon.
Mutaib Shah, a civil society activist from the area told Dawn that this incident has raised the eyebrows of locals. It is the first incident of its kind and locals feel insecure now.
He urged police to arrest the culprits urgently and give them exemplary punishment under anti-terrorism laws.
The GB chief minister has given strict orders to police to use all resources to arrest the person involved in this incident and give him severe punishment, besides adopting a strict policy to protect the life and property of citizens and improve security arrangements with the support of the community.
Published in Dawn, December 26th, 2022
",read full story,islamabad
7,Maternity centre set up at Red Crescent Complex,RAWALPINDI: The District Health Authority (DHA) Rawalpindi has set up a state-of-the-art maternity centre at the Red...,"RAWALPINDI: The District Health Authority (DHA) Rawalpindi has set up a state-of-the-art maternity centre at the Red Crescent Complex to provide healthcare to mothers and children.
Chief Executive Officer DHA Dr Ansar Ishaq told this news agency that the centre comprised 100 beds while free-of-cost labour room and operation theatre facilities were available to the patients. 
He said the centre would also provide free-of-cost ultrasound, laboratory and gynae facilities to the ailing segments of society.
Dr Ansar added that initially seven gynecologists would deal with the expecting mothers from 8am to 8pm.
He said the health department was determined to provide best health facilities to the citizens.
Published in Dawn, December 26th, 2022
",read full story,islamabad
8,RCCI asks govt to review decision on business hours,RAWALPINDI: The Rawalpindi Chamber of Commerce and Industry (RCCI) has asked the government to review its decision ...,"RAWALPINDI: The Rawalpindi Chamber of Commerce and Industry (RCCI) has asked the government to review its decision of reducing business hours. 
The government will lose billions of rupees in terms of sales tax due to the reduced business hours.
In a statement, RCCI President Saqib Rafiq said that stakeholders should be consulted before making such an announcement, adding early closure of businesses, especially hotel, restaurants or food service, will add to the suffering of the masses.
He said that it was appreciable that the government was concerned about saving energy, which was a good initiative, but the government’s revenue of electricity bills may decrease due to reduction in power consumption during peak hours.
He demanded that the government should focus on finding an amicable solution to the problem by holding talks with all the stakeholders and avoid imposing unilateral decisions.
“Reduced business hours will further stagnate the economy and reduce revenues,” he added.
He said the business community was aware of the current economic situation, however, it was necessary to formulate policies in consultation with stakeholders.
The decision to close shops early to save electricity was also taken in the past but it had not yielded any significant benefit or results, rather officials of the district administration resorted to harassment, he added.
The RCCI president suggested that working hours should be fixed by consensus, applicable to all types of markets and shopping malls in the federal capital and all provinces.
Published in Dawn, December 26th, 2022
",read full story,islamabad
9,Photographs depict life of Quaid-i-Azam on his birth anniversary,RAWALPINDI: A photo exhibition titled Quaid-i-Azam Kay Shab o Rooz was held at Rawalpindi Arts Council (RAC) in...,"RAWALPINDI: A photo exhibition titled Quaid-i-Azam Kay Shab o Rooz was held at Rawalpindi Arts Council (RAC) in connection with his 146th birth anniversary.
Pakistan Tehreek-i-Insaf (PTI) MNA Amir Kiani inaugurated the exhibition. The function was attended by a large number of people from the twin cities. More than 100 rare photographs of Mr Jinnah were put on display.
In some photographs, he is seen addressing gatherings and in others, he is seen talking to delegations of students, women and government officials. These photographs depict the statesmanship of the founder of the country. 
One of the photographs shows Mr Jinnah meeting with viceroy of India and the British civil and military bureaucracy.
Speaking on the occasion, Amir Mehmood Kayani said Mr Jinnah fought for Muslims on the basis of the two-nation theory. Under the leadership of the father of the nation, he said Pakistan emerged as an independent state in the 20th century.
He said it was the duty of the people to follow the teachings of Mr Jinnah and through this, we could overcome problems and difficulties of the present day.
“The reason for our downfall is that we forgot the teachings of the country’s founder,” he said.
Currently, he added that Pakistan was facing political uncertainty and to solve it, we need to follow the words of Mr Jinnah.
RAC Director Waqar Ahmed said that we are on the path of development in the field of literature and culture as per the vision of the Quaid. “We have to unite and reiterate our determination to stick to the teachings of Mr Jinnah,” he said, adding that in order to achieve progress, the principles of unity, faith and discipline of the leader must be followed.
He said that portraits of Mr Jinnah and rare photographs of his life long journey were put on display for people to get inspired, adding the new generation was enlightened about the life of the father of the nation and his struggle. At the end of the ceremony, a birthday cake in remembrance of Mr Jinnah was cut.
Published in Dawn, December 26th, 2022
",read full story,islamabad
