,Header,Summary,Detail
0,Petrol stations to remain closed on Nov 25 in protest,All Pakistan Petrol Pumps Dealers Association official says no negotiations with govt until dealers' margin raised by 6pc.,"RAWALPINDI: The country may face shortage of fuel after All Pakistan Petrol Pumps Dealers Association announced that it will observe a nationwide strike on Nov 25 as the government had failed to increase the dealers’ margin by 6pc.
All Pakistan Petrol Pumps Dealers Association Information Secretary Nauman Ali Butt said petrol filling stations across the country would remain closed on Nov 25.
He said the government had not accepted their demands and that no negotiations would be held until the margin was raised by 6pc.
It may be mentioned here that the dealers had threatened to go on strike throughout the country with effect from Nov 5 against the government’s delaying tactics in increasing their margins.
On Nov 3, the dealers’ association withdrew its protest strike call after a government team led by Minister for Energy Hammad Azhar agreed to increase their margins on the sale of petroleum products in a few days.
The meeting had also constituted a committee led by Petroleum Secretary Dr Arshad Mahmood and comprising stakeholders to ensure implementation of the agreement for increase in margins through approval from the ECC and the federal cabinet by Nov 15.
The government team also included the Oil and Gas Regulatory Authority (Ogra) chairman and Director General Oil.
Published in Dawn, November 22nd, 2021
"
1,Sugar price fixed at Rs90 per kg,RAWALPINDI: Deputy Commissioner Mohammad Ali on Sunday imposed a ban on the sale of sugar at more than Rs90 per kg...,"RAWALPINDI: Deputy Commissioner Mohammad Ali on Sunday imposed a ban on the sale of sugar at more than Rs90 per kg till December 5 and asked citizens to lodge complaints against shopkeepers selling the commodity above the rate.
According to an official handout, the district administration provided more than 100,000 bags of sugar to dealers and main chains of grocery stores to sell it at Rs90 per kg.
It said the stock was enough to meet the requirements of the district till December 5.
The DC directed special magistrates to take strict action against the violators.
He warned the shopkeepers not to violate the official rate otherwise cases would be registered against them.
The district administration also allocated landline phone numbers for lodging complaints which are: 051-925968 and 051-9292529.
Published in Dawn, November 22nd, 2021
"
2,Project started to improve Liaquat Bagh sports complex,"RAWALPINDI: Punjab government has launched a Rs96 million project to improve Liaquat Bagh Sports Complex, which ...","RAWALPINDI: Punjab government has launched a Rs96 million project to improve Liaquat Bagh Sports Complex, which would be completed soon.
Additional Commissioner Coordination Saif Anwar Jappa visited the site to review the development work. District Officer Sports Manzar Shah, Shams Tauheed Abbasi and other senior officials were present on the occasion.
Mr Jappa said the government was working hard to improve sports facilities in the province and in this regard it had started work on the construction of a hostel to provide better residential facilities to the players coming from other parts of the province and the country.
He said the administration would not tolerate any negligence in quality of material and work in the construction.
He said the government was spending millions of rupees on improving sports facilities so the citizens would get benefit from it.
Published in Dawn, November 22nd, 2021
"
3,‘Share in international employments can be acquired through technical education’,ISLAMABAD: Stressing the need to grab a substantial share of employments in international as well as local labour...,"ISLAMABAD: Stressing the need to grab a substantial share of employments in international as well as local labour market, participants at a webinar stressed that this goal could be achieved only through acquiring technical education and vocational training.
This will also ensure economic stability in Pakistan, the speakers added.
The webinar titled ‘Accelerating Pakistan’s Economic Growth through Skilled Labour Force’ was arranged by the TVET Sector Support Programme (SSP) with the aim to highlight the significance of skill development for the youth to become globally competitive as well as ensure sustained economic and social development.
The TVET SSP was funded by the European Union, Germany and Norwegian embassy while its implementing partner was the Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) in close collaboration with the National Vocational and Technical Training Commission (NAVTTC), provincial Technical Education and Vocational Training Authorities (TEVTAs) and many other private sector organisations.
Labour market, TVET and gender expert Sabina Ahmed, labour economist and labour market expert Dr Zafar Mueen Nasir and Head of TVET SSP Iris Cordelia Rotzoll were the key participants in the webinar panel.
Moderator Sonia Omair, technical adviser communication TVET SSO, explained the importance of TVET sector and technical and vocational trainings to achieve strong careers in the national and global labour market.
In her opinion, Sabina Ahmed said education merely was not the way to progress and had the sustainable position in the job industry.
“Trainings both technical and vocational for our people especially youth are direly needed to attain best career opportunities at the national and international level,” she maintained.
Dr Zafar Mueen Nasir spoke in detail about how to gain sustainable growth in social and economic sector. He mentioned that sustainability in economic and social growth was related to the employment opportunities.
He, however, linked job opportunities to skill enhancement.
“The more people are technically trained, higher the chances to be recruited in reputable organisations,” he stressed.
Participating in the discussion, Iris Cordelia Rotzoll expressed satisfaction that people were now realising the importance of technical and vocational education and training for the workforce employability.
“People are enhancing their skills through TVET SSP and thus workforce employability is also increasing. Through green and digital skills, we can do more for the economy of Pakistan,” he said.
The speakers also focused on disparity between labour market demand of trained individuals and education given to the population in the contemporary era which was not according to the needs of the industry.
According to them, workforce employability depended on various factors such as education, managerial skills, adaptation of technology, level of investment, but technical and vocational competence remained on the top.
They also stressed that the workforce must have a high-quality education along with demand-driven skills training.
Published in Dawn, November 22nd, 2021
"
4,FIA stops three persons from travelling to Germany,RAWALPINDI: The Federal Investigation Agency’s immigration staff stopped three Afghan nationals from departing for...,"RAWALPINDI: The Federal Investigation Agency’s immigration staff stopped three Afghan nationals from departing for Germany from the Islamabad International Airport on Sunday after their travel documents were found suspicious.
According to official sources, the three Afghans, including two female travellers, were stopped from boarding Qatar Airways flight QR-633 when the immigration process of passengers was in progress at the airport.
They said the three travellers were barred from boarding the flight when their travel documents (resident cards) were found suspicious.
The three passengers were identified as Sheba Amin, Neda Kharoty and Abdul Bais Kharoty, the sources said.
Later, the three Afghan nationals were shifted to the FIA’s passport cell for further investigation.
Published in Dawn, November 22nd, 2021
"
5,New head assumes ITP’s charge,ISLAMABAD: The Islamabad Traffic Police (ITP) have got a new head who believes that better services should be...,"ISLAMABAD: The Islamabad Traffic Police (ITP) have got a new head who believes that better services should be provided to the citizens with concentration on helping the road users apart from enforcement of laws.
Mohammad Omer Khan, an officer of the Police Service of Pakistan, has assumed the charge as the senior superintendent of police (traffic). He was welcomed by ASP (traffic) Ayesha Gul and director ITP FM Radio 92.4 on his arrival in the office.
Mr Khan said the traffic personnel should be polite but firm on their stance in the enforcement of rules.
The SSP, who earlier served as the SP City and rural zones and SSP (headquarters), said all-out efforts would be made for providing a disciplined traffic system to the road users.
He said better services should be provided to the citizens with concentration on helping the road users apart from enforcement of rules.
Two officials arrested
Two officials of the capital police have been arrested on the charge of receiving bribe from a citizen at the entrance of PWD Colony.
Taking notice of the incident, Inspector General of Police (IGP) Qazi Jamilur Rehman suspended the station house officer (SHO) of Loi Bher and issued charge sheet to the subdivisional police officer (SDPO) and a displeasure letter to the zonal superintendent of police.
Published in Dawn, November 22nd, 2021
"
6,"Two killed, 14 injured in separate traffic accidents","TAXILA: Two persons were killed and 16 others injured, three of them critically, in separate road accidents in ...","

Police officials cordoned off the site where an oil tanker overturned near Jand on Sunday. — Dawn

 
TAXILA: Two persons were killed and 16 others injured, three of them critically, in separate road accidents in Attock on Saturday.
In the first incident, a motorcyclist was killed and another sustained head injuries when they collided with each other near Romian on Attock-Haji Shah road in the limits of Attock Saddar police.
Police said Umer Deen, 41, was going on his motorcycle when 17-year-old Aabid Zameer coming from the opposite direction on a motorcycle collided with him. As a result, Umer died on the spot while Aabid was injured and shifted to hospital in a critical condition.
In the second incident, one person lost his life and six others were injured in a car-Suzuki van collision on Jand-Kohat road near Langar village in the limits of Jand police.
The deceased was identified as Sheikh Israr and the injured included Perveen, Khalid, Ahmed Ali, Wahid, Shafiq and Arman. They were shifted to the THQ hospital in Jand.
Seven persons on board a van were injured, two of them critically, in a collision with a dumper on Hazara road in the limits of Hassanabdal police.
Meanwhile, thousands of litres oil spilled from an oil tanker after it overturned due to speeding near Rangli in the limits of Jand police. Rescue 1122 with the help of police cordoned off the area to avert any untoward incident.
Published in Dawn, November 22nd, 2021
"
7,Crackdown launched against vehicles without registration plates,RAWALPINDI: The City Traffic Police have launched a crackdown against vehicles which do not have registration ...,"RAWALPINDI: The City Traffic Police have launched a crackdown against vehicles which do not have registration plates, use non-standard registration plates or have ‘applied for’ plates.
In addition, newly-appointed Chief Traffic Officer (CTO) Taimoor Khan directed the officials to register FIRs against those using bogus and fake registration plates instead of issuing them tickets.
A spokesman for the traffic police said on Sunday the CTO issued directives to all circle in-charges to take action against those who do not have number plates or non-standard number plates.
Motorcycles and vehicles with fake and bogus registration plates will be booked instead of being fi9ned, he added.
The CTO ordered DSPs and in-charges of circles to direct the traffic staff deployed at all entrances and exit points to take strict action against vehicles without any number plates and non-model number plates.
The CTO warned that the circle in-charges will be held responsible if any negligence was found on part of their subordinates.
He said besides making best arrangements for the smooth flow of traffic in the city, crime prevention, effective enforcement of traffic laws, prevention of road accidents and road users on highways would be the top priority.
“Protecting the life and property is one of my top priorities and no excuses will be accepted from citizens for tampering with the number plate and using fake registration plates,” he said, adding that the citizens were advised to use computerised number plates to avoid legal action.
It may be noted that after four months, the city finally got a full-time chief traffic officer (CTO) who took charge of his office on Friday.
Published in Dawn, November 22nd, 2021
"
8,Obituary,"Salma Khan, daughter of retired Brig M.A. Latif Khan, passed away on Saturday (Nov 20). Her Qul will be held on...","Salma Khan, daughter of retired Brig M.A. Latif Khan, passed away on Saturday (Nov 20). Her Qul will be held on Monday (Nov 22) from 3:30-5pm at 8-B/2, Street 4, Chak Shahzad Farms.
Her death is deeply mourned by Omar Hamid (son), Ayesha and Humayun Ahmed, Bushra and Shaheen Rafi Khan, Fatima and Agha Imran Hamid, Naushaba and Nadeem Rahman and grandchildren.
Published in Dawn, November 22nd, 2021
"
9,12 couples tie the knot at mass wedding ceremony,TAXILA: As many as 12 couples tied the knot as per their religious rituals at a mass marriage ceremony organised by...,"

— Dawn

 
TAXILA: As many as 12 couples tied the knot as per their religious rituals at a mass marriage ceremony organised by Minhaj Welfare Foundation (MWF) at a marriage hall near Wah on Sunday.
Besides office-bearers of the foundation, administration officials, workers from political and welfare associations, relatives of the couples and members of civil society participated in the ceremony.
According to the organisers, so far over 100 couples have gotten married at ceremonies organised by the foundation and this was the ninth event.
Speakers said there are many parents in our society who are unable to arrange marriages of their adult sons and daughters due to financial and other constraints. They said the trust was helping such parents get their sons and daughters married, appealing to people to arrange mass wedding ceremonies for those who could not afford the expenses of their children’s marriages.
MWF (Rawalpindi district) General Secretary Saifur Rehman said the marriage ceremony was being organised in Taxila for nine consecutive years. He said with the financial assistance of philanthropists, so far marriage ceremonies of around 100 couples belonging to Taxila and Wah had been arranged. He said 50 guests of each couple including their relatives and friends were served lunch.
Chief guest at the event, Dr Hussain Mohiuddin, vice chancellor of Minhaj University, said under the prevailing conditions, it was difficult for parents to marry off their daughters.
In these dire circumstances, the foundation has started a grand project of collective marriages. Most people facing financial challenges, he said, are unable to marry their daughters because of the demand of a heavy dowry. He said the concept of holding mass wedding ceremonies was to support the poor segment of society financially and ensure timely marriages of their daughters in a respectable way.
“The holding of mass wedding ceremonies in the era of materialism is not less than a miracle for the poor,” Mr Hussain said, adding conducting these ceremonies is a good omen as it provides solace to the destitute.
He said that the foundation has been holding mass marriage ceremonies at the central, provincial and divisional level every year to help poor parents discharge their responsibility of marrying off their daughters.
He said so far 2,700 couples across the country had solemnised their marriages through arrangements made by the MWF.
The newly-wed couples thanked the foundation for their help and said such weddings should be organised in other areas as well to help poor people.
Published in Dawn, November 22nd, 2021
"
