,Header,Summary,Detail
0,World Bank to fund two hydropower projects in Swat,The initiative will generate an annual income of more than Rs13 billion for the province.,"PESHAWAR: The World Bank will fund two hydropower projects of 245 megawatts in Swat district in the current year. The initiative will generate an annual income of more than Rs13 billion for the province, said a statement issued here.
The projects were discussed during a meeting between a delegation of the World Bank Mission led by senior energy specialist Mohammad Saqib with provincial energy and power secretary Syed Imtiaz Hussain Shah.
The other participants included chief executive officer of the Pakhtunkhwa Energy Development Organisation Naeem Khan, KHRE programme chief engineer Shah Hussain, Gabral Kalam power project director Asif Kamal, Maiden power project director Mustafa Kamal and feasibility studies and management project director Mohammad Faraz.
The meeting was informed that with the financial support of World Bank, work on two hydropower projects in Swat district would start in the current year for the development of energy sector in the province. They include 157MW Maiden and 88MW Gabral Kalam hydropower projects.
An agreement of $450 million has been signed by the WB and provincial government for the purpose. The projects will be completed by 2027 generating more than Rs13 billion annual income for the province.
In the meeting, power secretary Imtiaz Hussain Shah appreciated the World Bank’s steps for funding the development of energy sector in the province and hoped that foreign investment would come to the province from the above mentioned projects, which will help the province.
Pedo chief executive Naeem Khan assured the World Bank delegates that he would do his best to resolve problems regarding energy projects, especially land acquisition. 
Published in Dawn, August 6th, 2022
"
1,Woman’s body found in Khanpur canal,HARIPUR: An elderly woman’s body was found floating in the left bank canal of the Khanpur Dam here on Friday...,"HARIPUR: An elderly woman’s body was found floating in the left bank canal of the Khanpur Dam here on Friday morning.
The police said picnickers spotted the body in the canal and informed them, so the body was recovered with the help of rescue workers and shifted to the tehsil headquarters hospital for postmortem.
The police said initial investigation by doctors showed that the woman, who was in her 70s, would have slipped into the canal before being taken away by strong currents.
The doctors confirmed that the woman lost life by drowning in the canal.
The postmortem report was awaited from the forensic science laboratory. 
Published in Dawn, August 6th, 2022
"
2,Two policemen injured in grenade attack on Kohat checkpost,"KOHAT: Two policemen were injured in a grenade attack at a checkpost in Jarma area here on Thursday night.

Unknown...","KOHAT: Two policemen were injured in a grenade attack at a checkpost in Jarma area here on Thursday night.
Unknown motorcyclists hurled a grenade at the checkpost near the Jarma police station at 11pm, injuring two cops, identified as Iftikhar and Abid Khan.
The Jarma police have registered a case against the unidentified terrorists, who disappeared into the thickly-populated after the attack.
This was the third grenade attack in nearly a fortnight.
Two salesmen were wounded when unknown men lobbed a grenade at a petrol pump on Aug 3. Earlier, two policemen were injured in a grenade attack at the Kaghazai checkpost on Hangu Road on July 18. 
HASHISH SEIZED: The police seized hashish being smuggled from Kurram district to Punjab at the Kaghazai checkpost on the Kohat-Parachinar highway on Friday.
DSP Kohat city Saadat Khan told reporters that a team led by cantonment police SHO Afzal Khan Awan stopped a coach, and upon search, found 30 kilogrammes of hashish packed in 30 packets hidden under the vehicle’s floor.
They arrested the driver, namely Shafique Khan of Kurram.
Later, the police presented the suspect in court, which granted his physical remand.
Published in Dawn, August 6th, 2022
"
3,CM orders early rehabilitation of flood-hit infrastructure,Reviews progress on uplift projects,"PESHAWAR: Khyber Pakhtunkhwa Chief Minister Mahmood Khan on Friday ordered the early rehabilitation of flood-hit infrastructure in the province by asking the relevant authorities to ensure speedy completion of paperwork and provision of funding.
He chaired a meeting on development projects and issues of Swabi residents with special focus on the NA-18 constituency and examined progress on the rehabilitation of infrastructure damaged by the recent flash floods as well as the construction of Utla small dam, according to an official statement issued here.
He ordered the immediate resolution of the people’s problems in the NA-18 constituency.
Former speaker of the National Assembly Asad Qaisar, Member of Provincial Assembly Rangez Ahmad, principal secretary to the chief minister Amjad Ali Khan, Senior Member of the Board of Revenue Zakir Hussain Afridi, relevant administrative secretaries and other senior officials attended the meeting.

Reviews progress on uplift projects

The meeting was told that rehabilitation of infrastructure damaged by floods in Swabi would cost around Rs1 billion and that a summary about it had been initiated by the relevant department for the approval of the chief minister.
The chief minister directed the relevant authorities to expedite the process to ensure that required funds are released on time for the rehabilitation of damaged infrastructure.
He also directed the deputy commissioner of Swabi to prepare a case for the grant of the tehsil status to Gadoon and submit it to the Board of Revenue for action.
Mr Mahmood asked the relevant authorities to expedite work on Ulta dam and said the project was of vital importance for the resolution of drinking water issue in the area.
He said that he wouldn’t tolerate unnecessary delay in the project’s execution.
The chief minister directed the finance department to provide the required funds during the current financial year for the completion of the project within the stipulated time.
The meeting was told that the construction of Utla dam would provide the 40,000 population of 13 villages with drinking water.
The chief minister directed the relevant authorities to take necessary steps for the provision of the required land for upgrading the Bamkhel Sports Complex.
He asked the administrative secretaries concerned to ensure the completion of the respective development projects in time to benefit the residents.
Published in Dawn, August 6th, 2022
"
4,Timber smuggling bid foiled in Bajaur,"BAJAUR: The police arrested two persons and seized as many pick-ups loaded with timber here.

A statement issued by...","BAJAUR: The police arrested two persons and seized as many pick-ups loaded with timber here.
A statement issued by the police said two pick-up vehicles with precious wood were seized during an action in a hilly area of Salarzai tehisl on Thursday night. The action was taken on a tip-off that some people were planning to smuggle a huge quantity of precious timber to Khar from the mountainous areas of Salarzai. A team led by SHO Salarzai police station Saidur Rahman immediately moved to the locality and foiled the timber smuggling bid. Cutting and transportation of timber has been banned in the district.
The statement said the timber smugglers were later handed over to the local forest department for further legal action against them.
Published in Dawn, August 6th, 2022
"
5,"Rallies, seminars held to condemn exploitation of Kashmiris by India","PESHAWAR: Rallies, seminars and other events were arranged across Khyber Pakhtunkhwa on Friday to condemn illegal...","PESHAWAR: Rallies, seminars and other events were arranged across Khyber Pakhtunkhwa on Friday to condemn illegal revocation of the special status of Indian Illegally Occupied Jammu and Kashmir by New Delhi on August 5, 2019.
The day was remembered as Youm-i-Istehsal Kashmir.
Two rallies were organised in the provincial capital to express solidarity with subjugated Kashmiris.
A rally organised by the Peshawar district administration was staged on the University Road. The administration department organised a rally in the Khyber Bazaar. The rallies were attended by leaders of All Parties Hurriyat Conference, including two Kashmiri leaders Abdul Majeed Lone and Mian Ghulam Daud.
A ceremony was arranged by Khyber Pakhtunkhwa Culture and Tourism Authority and the directorate of sports at the Peshawar Sports Complex to observe Yaum-i-Istehsal Kashmir. 
The participants wore black armbands and carried flags of Pakistan and Azad Kashmir. A one-minute silence was also observed. The participants also carried banners inscribed with anti-India slogans.
Rallies and events were also organised in Charsadda district to express solidarity with Kashmiris.
In Lower Dir, the directorate of students’ societies, University of Malakand, organised a walk and observed a one-minute silence to mark Youm-i-Istehsal Kashmir. The walk was led by Vice-Chancellor Prof Rashid Ahmad.
In Haripur, the district administration and various educational institutions observed Aug 5 as Youm-i-Istehsal Kashmir to condemn the revocation of the special status of Kashmir.
District and tehsil municipal administrations of Haripur, Khanpur and Ghazi and the University of Haripur organised different programmes and rallies.
In Kohat, social, religious and government circles of Orakzai, Kohat, and Karak districts observed the day with calls for giving the right of self-determination to the people of Kashmir to decide their future.
A rally was led by Vice-Chancellor of Khushal Khan Khattak University, Karak, Dr Johar Ali.
Students also staged a rally in Orakzai.
In Lakki Marwat, the Youm-i-Istehsal Kashmir rallies were taken out in Lakki Marwat and Bannu on Friday to express solidarity with the people of India-occupied Kashmir.
The district administration, the education department and the boy scouts association took out a rally in Lakki city.
In Bannu, a rally was held in Domel town.
In Shangla, rallies were held in all the tehsils, including Bisham, Alpuri, Puran, Chakesar and Martung, to express solidarity with Kashmiri people.
The participants were carrying banners, placards and Kashmiri flags and shouted slogans against the Indian aggression in the region.
An event was also arranged at the Government Centennial Model School, Alpuri, where students presented national anthems and speeches.
In Bajaur, the Youm-i-Istehsal Kashmir was observed to condemn the illegal Indian occupation of Jammu and Kashmir.
Various government and political organisations arranged rallies and gatherings attended by people from different walks of life.
The main rally was organised by the district administration in Khar.
In Mansehra, rallies and programmes were held in Mansehra, Torghar, Upper Kohistan, Lower Kohistan and Kolai-Palas districts.
The speakers demanded of the United Nations to enforce its resolutions on Kashmir, allowing the people to seek their future through right to self-determination.
A rally was taken out in Naran area of Kaghan valley under the auspices of the Kaghan Development Authority.
Published in Dawn, August 6th, 2022
"
6,"JI blames current, last govts for economic crisis",LOWER DIR: Jamaat-i-Islami deputy chief Liaquat Baloch has said that both the Pakistan Tehreek-i-Insaf and Pakistan...,"LOWER DIR: Jamaat-i-Islami deputy chief Liaquat Baloch has said that both the Pakistan Tehreek-i-Insaf and Pakistan Democratic Movement (PDM) are responsible for the economic crisis and people’s miseries in the country. 
He was addressing the monthly congregation of JI Lower Dir held at the Ahyaul Uloom Balambat as chief guest on Thursday night. Party’s district chief Izazul Mulk and general secretary Arshad Zaman also spoke at the event attended by the party workers. 
Mr Baloch said the PDM government had pushed the country further into the economic quagmire. 
“Imran Khan is using the name of neutrals to hide his own incompetence,” he said, adding that the Election Commission of Pakistan’s decision in the funding case had made it clear that the PTI received prohibited funds from foreign countries, which was a clear violation of the country’s laws.
The JI leader said that by submitting false affidavits Imran Khan had committed a malpractice. He said inflation had made life difficult for the people. He said that his party would continue its struggle for implementation of interest-free economic system in the country. 
Mr Baloch said all major political parties in the country had failed to steer the country out of the crises. 
He claimed that JI had the capabilityto bring positive changes in the country. He asked the participants to follow the path of Imam Hussain (RA). 
PUBLIC PARK: Adenzai elders here have announced that the landowners would not donate their land free of cost for establishment of a public park in Amirabad, Chakdara. 
Speaking at a press conference in Chakdara Press Club here the other day, the landowners, including Wasil Khan, Alam Khan, Prof Javed Iqbal and others, alleged that Adenzai administration was trying to establish a public park on their land in Amirabad, which would be resisted. 
They rejected the administration’s stand that the park was being built on land owned by the irrigation department. The elders said that the land belonged to their families.
Published in Dawn, August 6th, 2022
"
7,Turkish agency to support projects in Swat,"SWAT: Turkish Cooperation and Coordination Agency, (TiKA), country director Muhsin Balci said that TiKA was...","SWAT: Turkish Cooperation and Coordination Agency, (TiKA), country director Muhsin Balci said that TiKA was interested in providing support for the Mingora Gravity Water Scheme, solarisation and provision of scientific research equipment to Mingora Degree College and establishment of a vocational training institute for transgender persons in Swat. 
He expressed these views in a meeting with Malakand division commissioner Shaukat Ali Yousafzai in Saidu Sharif, Swat. Deputy commissioner Junaid Khan, Water and Sanitation Company chief executive officer Sheeda Mohammad and other officers were also present on this occasion.
Muhsin Balci visited Swat on the invitation of the Malakand commissioner. 
They discussed various matters of mutual interest and projects in the meeting that included shortage of drinking water in Swat district, shortage of electricity and difficulties in getting employment for the marginalised people, especially transgender persons. 
The country director said that TiKA was interested in providing support for the Mingora Gravity Water Scheme, solarisation and provision of research equipment to the Mingora Degree College and the establishment of a vocational training institute for transgender people.He also visited the Mingora town. 
It was decided in the meeting that the technical team of TiKA would visit Swat to review areas of cooperation. 
Published in Dawn, August 6th, 2022
"
8,Jirga settles GB-KP boundary dispute,"Revenue officials demarcate land in presence of DCs, tribesmen.","MANSEHRA: A jirga jointly formed by the Khyber Pakhtunkhwa and Gilgit-Baltistan governments on Friday settled a decades-old boundary dispute between the two federating units.
The 24-strong jirga comprising elders and ulema from Kohistan and Diamer regions later witnessed the demarcation of the disputed land in Thor and Harban by revenue officials in line with its decree.
DCs Mohammad Asif of Upper Kohistan and Fayyaz Ahmad of Diamer were also present.
“The land demarcation as decided by the jirga has settled the old dispute between tribes of both sides once and for all,” Mr Asif told reporters.

Revenue officials demarcate land in presence of DCs, tribesmen

He said a case of both KP and GB governments about ownership of that territory was pending with the Supreme Court. The jirga had sprung into action after the families affected by Diamer-Basha dam in Harban area of Upper Kohistan blocked the Karakoram Highway earlier this week.
The dispute had led to an exchange of fire between the feuding tribes killing four people and injuring around a dozen in 2016.
DENGUE: Religious leaders, teachers, traders and local government representatives on Friday participated in a walk to create public awareness of ways to prevent dengue fever.
The Safada village council organised the walk, which began in Hudoo-Bandi area, passed through several areas and returned to Hudoo-Bandi area.
The participants held placards with messages for people to be vigilant to deal with the growing incidence of dengue fever.
Council chairman Basharat Ali Swati said dengue cases were on the rise, so the people should take precautionary measures against the mosquito-borne virus for their and their families’ protection.
“The people should cover water tanks, remove stagnant water and fill ditches and holes with sand and soil to prevent the outbreak of dengue fever. The health department, too, should hold awareness sessions for the people, including LG members, on dengue prevention and control,” he said.
Published in Dawn, August 6th, 2022
"
9,Youth commits suicide,CHARSADDA: A youth allegedly shot himself dead after his fiancée eloped with another man in Mandezai area in ...,"CHARSADDA: A youth allegedly shot himself dead after his fiancée eloped with another man in Mandezai area in Batgram police station limits here on Friday. 
Mohammad Saqib told local police that his brother Mohammad Kashif shot himself dead after his fiancé betrayed him and eloped with another man. He said the girl was their cousin. 
The police registered an FIR and have started investigations.
Published in Dawn, August 6th, 2022
"
