,Header,Summary,Detail,Link,Category
0,"Revenue AC, 4 others held over forgery",LAHORE: The Anti-Corruption Establishment (ACE) on Saturday arrested an assistance commissioner (revenue) and four...,"LAHORE: The Anti-Corruption Establishment (ACE) on Saturday arrested an assistance commissioner (revenue) and four other employees of the department in Multan over alleged forgery in land records.  
According to a spokesman, Multan Assistant Commissioner (Revenue) Farooq Ahmad and four other officials of the revenue department had committed forgery in land record of people by receiving bribes. A case was registered against them.  
Moreover, the Federal Investigation Agency arrested two people on Saturday for their alleged involvement in illegal currency business in Lahore.
Published in Dawn, December 25th, 2022
",read full story,lahore
1,CTD nabs 7 members of banned outfits in Lahore,IG shows concern over crime situation across Punjab.,"LAHORE:  The Counter Terrorism Department (CTD) claimed on Saturday to have  arrested seven suspected terrorists belonging to banned organisations in  different intelligence-based operations from various areas of the  province.
The CTD also recovered arms, ammunition and explosives and registered cases under terrorism charges against them.
With  a view to effectively countering the menace of terrorism, the CTD  Punjab has conducted extensive IBOs across the province to avert any  untoward incident. The CTD has conducted 25 IBOs in different districts  of Punjab and interrogated 25 suspects.  
The CTD arrested  seven suspects belonging to proscribed organisations. The suspects were  identified as Shafeeullah of Tehreek-i-Taliban Pakistan (TTP), Khalid  Mehmood from Lashkar-e-Jhangvi (LeJ), Mohsin Waqar from AQIS [Al Qaeda  in the Indian Subcontinent], Muhammad Usman Shah alias Abdul Rasheed  alias Sufyan from TTP, Muhamamd Luqman from LeJ, Muhammad Rafique from  TTP and Hafiz Muhammad Farooq from Sipah-e-Sahaba Pakistan (SSP).

IG shows concern over crime situation across Punjab

The  CTD also registered seven cases against the suspects under sections 4/5  ESA, 7ATA 1997 in Police Station CTD Rawalpindi, under sections 11EE  (4),11-F, 11-I ,11-J, 11-N PS CTD Bahawalpur, under sections 11-W(2) ATA  PS CTD DG Khan, under sections 4/5 ESA 1908 PS CTD Gujranwala, under  sections 11-F(2), G(2), W(2) ATA 1997 PS CTD Bahawalpur, under sections  4/5 ESA 1908 PS CTD Gujranwala, and under sections 11-W(2), 11-G,  ATA-1997 PS CTD Multan.
The CTD also recovered 1,333gm explosives,  fiver detonators, 12.5ft safety fuse wire, one receipt book of banned  organisation, two mobile phones, 39 pamphlets, 17 stickers and Rs22,870  cash.  
Furthermore, during this week, 433 combing  operations were conducted with the help of local police/LEAs. During  these operations, 19,633 people were checked, 96 suspects arrested, 69  FIRs registered and 54 recoveries were made.  
Meanwhile, chairing the  RPOs conference at the Central  Police Office (CPO) on Saturday, IG Amir Zulfiqar Khan ordered the CTD to take special measures  and re-evaluate the security of sensitive  places across the province  in view of the recent incidents of  terrorism.
Additional IG Operations, Additional IG  CTD, Additional IG Special  Branch, officers posted in Central Police  Office, heads of all units,  police officers of Lahore including CCPO were present in the conference  while RPOs, CPOs and DPOs  participated through video link.
Mr Khan said CTD Punjab should take special steps to completely wipe out the terrorists from the province.  
He directed the Special Branch to submit the monitoring and performance report of the officers to him on a daily basis.
He   directed the RPOs, DPOs, CPOs and field officers to make surprise  visits to the police stations of their respective  cities, districts and  divisions.
He expressed concern over the  crime situation across  the province and said practical steps should be  taken to control crime  and he would evaluate the performance of the  officers after monitoring  crime in their respective areas.
Mr  Khan further said there would  be no compromise on the discipline of the  force and there should be a  clear improvement in the Punjab Police  behaviour.
He directed that foolproof security should be provided for Christmas and Quaid-i-Azam Day celebrations across the province.
He   also directed that special squads of police teams should be formed to   maintain the atmosphere of law and order on New Year’s Night while   ensuring strict legal action under zero tolerance against lawbreakers   involved in aerial firing, one-wheelie and rioting.
IGP Mr Khan   was briefed that 28,000 officers and personnel were deployed for   security duties on the Quaid-i-Azam Day and Christmas celebrations   across the province and 6,000 officials would perform  duties in Lahore.
He  directed that the  senior officers should go out in the field  themselves and review the  security arrangements of the sensitive places  of worship.
He  directed that additional personnel should be  deployed and special  measures must be taken in Murree in view of the  extra rush of tourists  during the snowfall season.
He said that  the welfare of the force  is the first priority and the field officers  should hold regular Darbar  to provide relief to the policemen.
Published in Dawn, December 25th, 2022
",read full story,lahore
2,How brutal Huns massacred the Buddhist Lahore,"It was merely 1,500 years ago that Lahore and its entire surrounding lands were ruled by a fierce barbarian Hun...","It was merely 1,500 years ago that Lahore and its entire surrounding lands were ruled by a fierce barbarian Hun called Toramana, also known as Toramana Shahi Jauvia, the king of the Alchon Huns, who shattered the Gupta empire.
Among the seven known destroyers of old Lahore, probably Toramana–the Hun was the worst who actually flattened the city only to realise much later the immense trading value of its port and hence, like tyrants before him, set about rebuilding the basics of the city and its fort. For a long time, research was afoot about just who was Prakasaditya, with many assuming that that he was a Gupta ruler. In his research, Pankaj Tandon, who studied, in detail, the coins of that era, discovered that he was Toramana–the Hun. These coins can be seen in the Lahore Museum.
For some time now, we have been writing about foreign invaders who ruled over us and lately there has been an increasing interest in just how Buddhism, the sole religion of Lahore for 700 years, was erased suddenly from the city.
Another research of interest is based on ancient manuscripts by A. Cunningham on the ruler of Lahore and Multan in the 5th and early 6th century AD. It is clear that the term ‘Maharaja-dhi-raja’ or the ‘great king of kings’ applied to Toramana, the ruler of the land that is today Pakistan and beyond.
Many descriptions exist of this ‘great’ ruler and the most widely used is the White Alchon Huns of Central Asian steppes. In terms of historical timescale, the Huns conquered Punjab much after Alexander and Porus clashed in 326BC in the Battle of the Hydaspes (Jhelum River) and the coming of the Turko-Afghan invader Mahmud in 1021AD. So Toramana, the Hun, came in between to conquer our land and city.
The defeat of the Huns by Skandagupta has been ascribed to the power of the Rajputs who some sources identify with the Huns. My interest in Toramana came about not merely by the fact that he destroyed Lahore but it was triggered as one studied the Ramayana, the Mahabharata and the Puranas, where mention of the ‘white Huns’ were aplenty. We know that these books were written in Punjab and are, probably, not as ancient as is made out to be.
The successor of Toramana, his son Mihiragula, was finally defeated as he expanded eastwards by a collation of armies, led by Yashodharman in central India. This defeat led to the Rajput elements splitting over religious beliefs, for the white Huns were ancient animists and totemists. The power of the priestly Brahmins soon held sway, for through them the Huns were able to collect large revenues. Even today in India they are the richest, for the Hindus to reach the Almighty ‘believers’ have to pay the Brahmin first. All priests of every religion in one way or another follow this pastime, call it rule to wealth.
But back to the Alchon Huns. History teaches us that once the local rulers continuously fought for power, all they achieved was to weaken themselves. This prepared the ground, as in olden days, for fierce nomads to rush in. Unconventional forces have this attribute of being virtually ‘invisible’ and speed and surprise is their main weapon. That’s why both the Roman Empire in Europe and the Gupta Empire in the sub-continent were destroyed by nomadic barbarians.
The first of the two Alchon Huns was Toramana who continued his conquests and faced considerable resistance from the ruler of Lahore. He decided to flatten the city. This was achieved by killing off all males and all females below the age of 40 were handed over to the soldiers to ‘relax’ as one document tells us. We also have a description by the Chinese pilgrim Song Yun who wrote that the Huns after enjoying what the young women were ordered to behead them and ‘move on’.
But then Toramana had conquered the entire land from Kashmir to Multan and from the Indus to the vicinity of Delhi. Once he had made Sialkot his capital, he realised that without the port of Lahore for trade to commence, he had to rebuild the city. A mud fort was once again built along with three areas of the old walled city. My guess is, and mind you it is a guess only, that the three mounds from Lohari onwards north were the places where the first houses came up. That seems a logical setting but then archaeological research should determine the true facts.
Those days Toramana had sculptures built to celebrate his ‘greatness’, starting from Peshawar eastwards. Samples of the most of them can today be seen in the Lahore Museum. 
The ancient river port of Lahore on the Ravi was rebuilt. One description of the Huns by Gibbons says: “They were different from other human species, for they had very broad shoulders, flat noses and black eyes, but no beards that add to manliness. They seem the off-springs of witches”.
Once the son of Toramana, named Mihiragula, took over, he immediately asked the Buddhist priests to teach him their religion. The man they sent did not impress the ruler and immediately threw him in front of elephants and crushed him to his delight. Then a campaign began to eliminate all the Buddhists and in this effort the Hindu Brahmins assisted him with logical explanations of why they were a ‘curse’ on him. They reasoned that: “how could a religion have no god, no theology, imagine no priests and no promise of the future, with no spirits to help when bad times came” (Baden-Powell 95). But we see that when priests take over the essence of beliefs, nothing but destruction follows. That is still the case.
Every tyrant invariably meets his match and Mihiragula confronted the combined forces led by Yasodharman of Mandasor. Once the Huns were shattered, the local Rajputs absorbed the Huns left. For the first time, the Hindu Brahmins gave a physical shape to their deities, a pastime, and very paying at that, still continues.
Mihiragula fled to Kashmir where he was imprisoned but managed to entice the mother of the ruler who got him released. In return, he murdered the king and all his sons and tried to take over. But then, so claims Hugh Kennedy Trevaskis in his book ‘The Land of Five Rivers’, a Hindu Brahmin poisoned him. Thus ended the rule of the Alchon Huns over the land of Punjab and the city of Lahore.
Once the Huns were eliminated, from their ashes emerged, what scholars call, ‘The New Hinduism’. The peaceful belief of Gautama Buddha, who stayed in Mohallah Maullian in Lohari Gateway for three months, that made humans believe in themselves. The invasions from the West continued and still do in one form or another.
New priests from beyond the mountains have emerged, with support within our beautiful land. It is bizarre to see once poverty-stricken local priests now running around with armed guards and classy vehicles. The Huns in a new guise seem to be returning.
Published in Dawn, December 25th, 2022
",read full story,lahore
3,CM pledges land ownership rights for minorities,"LAHORE: On the eve of Christmas, Chief Minister Chaudhry Parvez Elahi promised to grant ownership rights to the...","LAHORE: On the eve of Christmas, Chief Minister Chaudhry Parvez Elahi promised to grant ownership rights to the minority communities residing in katchi abadis of the province, saying that special funds were being provided to them for celebrating their religious occasions.  
Addressing a cake-cutting ceremony at his office on Saturday, he said employment quota for the minorities had also been increased from previous two to five per cent. He reminded that he had granted ownership rights to the Christians in Youhanabad and Kasur during his previous tenure. 
The CM cut the Christmas cake with the Christian and other minorities and congratulated them on Christmas. The Punjab government, he said, had decided to give ownership rights to the Muslims residing in katchi abadis along with the minorities.
Parvez disclosed that the funds for the construction and repair work of churches had been increased up to millions of rupees, saying that the funds being provided for the welfare of minorities were solely spent on their well-being. 
He pledged to resolve the problems pertaining to constituencies of the elected representatives belonging to the minority communities on a priority basis. 
Meanwhile, mountaineer Sajid Ali Sadpara met the chief minister and received a cheque worth Rs1.5m for ‘K2 Clean-Up’ campaign.  
The CM lauded the efforts of Sajid Ali Sadpara for ‘K2 Clean-Up’ campaign, saying that it was necessary to clean up mountains along with cities, villages, streets and towns. He complimented Sadpara for achieving a remarkable milestone by conquering K2 without oxygen.
Published in Dawn, December 25th, 2022
",read full story,lahore
4,Liquor sellers held,"TOBA TEK SINGH: The district police continued a crackdown on drug peddlers and liquor suppliers. 

A press release...","TOBA TEK SINGH: The district police continued a crackdown on drug peddlers and liquor suppliers. 
A press release claimed that Gojra police had arrested two liquor sellers and recovered 638 litres of liquor from them. 
Arrouti police arrested nine liquor suppliers in raids in a dozen villages and recovered more than 500 litres of liquor from them. 
DIES: A worker died in an accident in a rice mill on the Chabbanwala Road, Chak 69/JB, Thikriwala.  
Rescue 1122 identified the worker Muhammad Asghar (35), a resident of Multan. They said his shirt had entangled in the machine’s belt and his body was cut into pieces. 
Published in Dawn, December 25th, 2022
",read full story,lahore
5,Nankana industrial estate land acquisition stayed,LAHORE: The Lahore High Court has stayed the process of land acquisition for the project of Nankana Sahib Industrial...,"LAHORE: The Lahore High Court has stayed the process of land acquisition for the project of Nankana Sahib Industrial Estate.  
Justice Shahid Karim passed the order on petitions filed by Amir Zulqernain and other owners of the agricultural lands acquired by the Punjab Industries Estates Development and Management Company, the district collector and the land acquisition collector of Nankana Sahib.  
Petitioners’ counsel Waqar A Sheikh argued before the court that the respondents issued the impugned notification under section 4 of the Land Acquisition Act, 1894 on Oct 24, 2022 for an allegedly public purpose namely “Nankana Sahib Industrial Estate.”  
The counsel contended that over 1,331 kanals agricultural land owned by the petitioners falls in the site of the proposed industrial estate. He pointed out that the land in question is arable and irrigated whereon, wheat, rice/paddy and guava are cultivated.  
He alleged that the selection of the project site is politically motivated as a former federal minister for narcotics control, who belongs to Nankana Sahib and has a political rivalry with the petitioners, wrote a letter to the then prime minister on Jan 11, 2022 to establish an industrial estate in his district.  
He said the then government selected three sites for the proposed project but without any due deliberation and owing to political vendetta of the former federal minister, the respondents chose the site on such a land which is multi-crop green fertile and cultivable and adjacent to M-3 Motorway. He said the site was selected on the land of the petitioners deliberately despite the fact that there were two other suitable sites available.  
The counsel submitted that in a meeting convened by the Planning & Development Board on Sept 7 a representative of the Urban Unit, additional secretary (Technical) irrigation department and chief (Industries) objected to the selected site for being a flood-prone area.  
He said the chief (Industries) had an opinion that the consumption of fertile agricultural land for housing societies and industrial estates should be discouraged.  
However, the counsel said, despite the objections raised by the relevant officials, the site was chosen under a political influence.  
He said the prime minister on Oct 11 wrote a letter to the provincial secretary for board of investment informing him that an earlier notification of Feb 3 regarding the initiation of the project has been withdrawn.  
He said the respondents are adamant to finalise the project despite the direction issued by the prime minister.  
The lawyer asked the court to declare that the establishment of the Nankana Sahib Industrial Estate at the proposed site is a gross infringement of the fundamental rights guaranteed to the petitioners and detrimental to the environment and laws related to fertile land. 
He also asked the court to set aside the impugned notification for the acquisition of the petitioners’ land for being unlawful.  
The judge suspended the impugned notification and sought replies from the respondents by Jan 19, 2023.
Published in Dawn, December 25th, 2022
",read full story,lahore
6,Three family members killed in accident,MUZAFFARGARH: Three people were killed and two others injured seriously when a speeding trailer hit a motorcycle ...,"MUZAFFARGARH: Three people were killed and two others injured seriously when a speeding trailer hit a motorcycle near Bhattapur flyover on Saturday. 
Rescue sources said a man, his daughter and son were travelling on a motorcycle when a trailer hit them from the rear side, killing all three on the spot. Two other people were injured and along with the bodies, shifted to the Muzaffargarh DHQ Hospital. 
The deceased were identified as Pehlwan Khan,his son Gul Sher and daughter Khadija, belonging to Qasba Baseera.
Published in Dawn, December 25th, 2022
",read full story,lahore
7,Horticulture authority for Gujrat approved,GUJRAT: The Punjab government has approved the establishment of Parks and Horticulture Authority (PHA) in Gujrat and...,"GUJRAT: The Punjab government has approved the establishment of Parks and Horticulture Authority (PHA) in Gujrat and set aside a sum of Rs500 million as a one-time expenditure along with an annual grant of Rs100m.  
The provincial cabinet had accorded approval to the establishment of PHA for the home town of Chief Minister Parvez Elahi at least a month ago; however the Punjab government’s department of housing, urban development and public health engineering has now formally issued the notification.  
As per the notification, the authority will function only within the limits of Gujrat Metropolitan Corporation whereas formation of a board of directors has also been sanctioned.  
At least 298 posts have also been created for Gujrat PHA which will comprise 12 directors whereas a managing director will be appointed by the provincial government.  
The greenbelts and public parks across the city have been in a very poor condition for long as the local municipality and administration could not undertake maintenance of these facilities.  
A senior official of the district administration said with the creation of PHA in Gujrat the greenbelts and parks would easily be maintained as the local authorities had been demanding such an agency for the beautification of the city for a long time.  
Earlier in the month, the provincial government had released a grant of Rs500m as a first instalment for the expenditures on the establishment of Gujrat Waste Management Company (GtWMC).  
The amount has now been transferred to company’s bank account a couple of days ago, said an official source and added that with the establishment of Gtwmc and PHA in Gujrat, the city’s basic issues of cleanliness and beautification might get resolved.
Published in Dawn, December 25th, 2022
",read full story,lahore
8,Cop martyred in Islamabad attack buried with full honours,"SAHIWAL: Hundreds of villagers and family members attended the funeral prayers of the policeman, who was martyred in...","SAHIWAL: Hundreds of villagers and family members attended the funeral prayers of the policeman, who was martyred in Friday’s suicide blast in Islamabad, in his ancestral village of Chak Shafi in Arifwala tehsil on Saturday noon.  
However, no police high-up or official from Arifwala or the Pakpattan district police chief’s office, or local politicians from Arifwala and Pakpattan, were present.  
The body of head constable Syed Adeel Hussnain reached his village on Friday night after his funeral prayers were offered in Islamabad in the afternoon. 
He was buried in his ancestral village here with full honours and a police band from Islamabad presented a guard of honour.  
Hundreds of villagers and immediate family members attended the burial ceremony. Hussnain’s elder brother told Dawn over the phone that his sibling had been serving in the Islamabad police for 18 years. He lived with his wife and three children.  
Hussnain had visited his village just three days ago to take his family back to Islamabad.  
His brother told the media he was honoured to have such a brother who sacrificed his life for the country.  
The Islamabad police also paid tribute to martyr Adeel Hussnain from their official Twitter account.
Published in Dawn, December 25th, 2022
",read full story,lahore
9,Cholistan proprietary rights deed fee cut,BAHAWALPUR: The Punjab government has announced a 50 per cent reduction in fee per unit for the issuance of...,"BAHAWALPUR: The Punjab government has announced a 50 per cent reduction in fee per unit for the issuance of proprietary rights deeds for the residents/allottees of Cholistan. 
This was stated by Chief Minister’s Special Assistant (CMSA) for Punjab Colonies MPA Dr Muhammad Afzal here on Saturday. 
According to an official handout issued by the PR department, the special assistant announced that in future the government fee for per unit would be charged at the rate of Rs2,500 instead of Rs5,000 to issue the permanent deeds by the Cholistan Development Authority (CDA).  
A notification issued by the CM was handed over to Dr.Muhammad Afzal in Lahore on Saturday. The decision would be applicable [with immediate effect] to the applicants of the permanent proprietary rights deeds.  
SOLAR POWER: The Lodhran district administration has provided solar power system at a cost of Rs7 million to the district bar association for its bar room and other offices. 
In this connection, a ceremony was held at the Lodhran district bar room wherein Deputy Commissioner Babar Rehman Warriach termed it a gift to the bar from the district administration. He said the project would be completed in three phases and assured the lawyers of resolving their other problems as well.  
The ceremony was also addressed by district bar president Malik Riaz Ahmed and AC Lodhran Ms.Iqra Mustafa.
Published in Dawn, December 25th, 2022
",read full story,lahore
