,Header,Summary,Detail,Link,Category
0,Quaid-e-Azam Gold Cup likely to be two-horse battle at KRC,The contest on Sunday has two favourites — bay horse Royal Ransom and filly Queen of Spades.,"KARACHI: The Quaid-e-Azam Gold Cup, which is the showpiece event of the Karachi Race Club (KRC), appears to be a two-horse race between bay horse Royal Ransom and filly Queen of Spades when it takes place in the winter Gymkhana race meeting here at the Karachi Racecourse on Sunday.
The meeting marks the culmination of the racing calendar.
A full house of equine lovers is expected to turn up and cheer their favourite horses to commemorate the birth anniversary of Father of the Nation.
A healthy 10-race card has been drawn for the day which includes five cup races. Unlike past practice, no horse from the Lahore Race Club (LRC) will be seen in action in the blue-ribbon event this year. Similarly, top riders, owners and trainers have also not arrived for the event.
It is pertinent to mention that a horse Raksh had come to the metropolis last month to compete in the Quaid-e-Azam Gold Cup but returned after featuring in the Shah Mardan Shah Pir Pagara Memorial Cup where the colt finished third.
A fierce battle is expected between 2020 Quaid-e-Azam Gold Cup winner Royal Ransom — who was placed third last year — and Queen of Spades in the prized race being run over 10 furlongs.
Endurance and tactful handling of the horses by riders matters most in the handicap race for three-year-old and above thorough-bred and half-bred contestants.
Royal Ransom had only one run during the entire year in the Shah Mardan Shah Pir Pagara Memorial Cup where he finished off the frame while Queen of Spades is on course to make it three on the trot.
Chestnut horse Thunder Star has the ability to bring an element of surprise by overcoming five other aspirants.
The winner of the prestigious cup will fetch Rs770,000 out of a total stake of approximately Rs3.3 million that has been allocated for the meeting.
With a hat-trick already under her belt, filly Queens Pride looks poised to clinch the 2000 Guineas of Pakistan while overcoming the challenge in a small field of four horses in the competition contested over a mile.
Colt Sand Man looks fancied to annex the Nursery Cup being run over six furlongs. He is pitted alongside seven acceptors.
The X-MAS Cup is likely to end in a blaze of glory for bay horse Churchill. The race that will go over six furlongs has a field of seven horses.
Mare Heer seems to be the best bet in the M. Rasheed Jung Memorial Cup being run over five furlongs. She is expected to thwart the challenge from chestnut mare Sweet Golden to emerge as Champion Horse of the Year. Both the horses are tied with six wins apiece.
Dark bay horse Safeer Love, bay horse Raging Comet, colt Al Sabah, bay horse Cracks Man and filly Angel Love are expected to dominate the other five races of the card.
The first race starts at 11:30am.
Published in Dawn, December 25th, 2022
",read full story,sport
1,"National snooker prize money for winner, runner-up doubled",KARACHI: The National Bank of Pakistan (NBP) 47th National Snooker Championship cues off at the bank’s sports...,"KARACHI: The National Bank of Pakistan (NBP) 47th National Snooker Championship cues off at the bank’s sports complex here on Wednesday with 32 cueists from across the country vying for honours.
Contrary to the past practice, the domestic circuit is being held at the fag end of the year instead of beginning of the calendar.
The prize money of the winner and runner-up has been doubled and now they will receive Rs200,000 and Rs100,000, respectively while the highest break performer will receive Rs25,000 out of total purse of Rs525,000.
The break-up of players includes six each from Sindh and Punjab, five each from Khyber Pakhtunkhwa and Balochistan, two from Islamabad, seven top rank cueists and a wild card, Mohammad Bilal.
The details of the event were announced at a press conference held at the Karachi Club Annexe and addressed by Pakistan Billiards and Snooker Federation (PBSF) officials and bank’s senior personnel.
Defending champion veteran Mohammad Sajjad heads the seedings and is followed by Ahsan Ramzan, Babar Masih and Haris Tahir.
The event concludes on Jan 3.
Groups:
‘A’: Mohammad Sajjad (Punjab), Shah Namat (Islamabad), Jhanzaib Jahangir (Balochistan), Mohammad Bilal (Punjab).
‘B’: Ahsan Ramzan (Punjab), Sirbuland Khan (Khyber Pakhtunkhwa), Ali Hamza (Sindh), Rana Irfan (Punjab).
‘C’: Babar Masih (Punjab), Mohammad Naseem Akhtar (Punjab), Akash Rafiq (Khyber Pakhtunkhwa), M. Jawed Ansari (Sindh).
‘D’: Haris Tahir (Punjab), Abdul Sattar (Sindh), Waseem Abbas (Punjab), Zaib Khan (Balochistan).
‘E’: Shahid Aftab (Punjab), Abdul Javed (Islamabad), Farukh Usman (Sindh), Fawad Khan (Khyber Pakhtunkhwa).
‘F’: Zulfiqar A. Qadir (Sindh), Adil A. Jabbar (Balochistan), Mohammad Ijaz (Punjab), M. Iftikhar (Sindh).
‘G’: Mohammad Faizan (Sindh), Sharjeel Mehmood (Khyber Pakhtunkhwa), Rizwan A. Aziz (Balochistan), Mubashir Raza (Punjab).
‘H’: Awaisullah Munir (Punjab), Sultan Mohammad (Sindh), Saif Ali Khan (Balochistan), Amir Shehzad (Khyber Pakhtunkhwa).
Published in Dawn, December 25th, 2022
",read full story,sport
2,Saim surges four strokes clear ahead of final round,"KARACHI: On an error-strewn day, as the winds continued to blow across the Defence Authority Golf Club, Saim Shazli...","KARACHI: On an error-strewn day, as the winds continued to blow across the Defence Authority Golf Club, Saim Shazli managed to hold on to top spot at the SGA President’s Cup hea­d­ing into the last 18 holes of the amateurs’ contest.
The penultimate round on Saturday had started with Saim joint-top alongside Yashal Shah but ended with the former four shots clear ahead of Sunday’s final round.
He had to work of it too. Saim had three bogeys on the front nine but birdies on the 12th and 15th holes saw him finish at one-over 73 for an overall one-under 143.
Yashal had been in the lead at the turn, having opened with birdies on the second and fourth holes. But a bogey on the fifth was followed by a double-bogey on the eighth and then he bogeyed all four of his opening holes on the back nine to finish with a 77.
The contest in the final round is expected to be between the leading duo with Yashal six clear of his nearest rivals Samir Feroz (75) and Arsalan Mughal (79), who are tied at 153.
Sameer Sayed (74) is a shot further adrift with a group of three comprising Vivek Anand (81), Arsalan S. Khan (75) and Nazar Farid (77) on 155.
In the veterans’ 70-75 years contest being played over nine holes, Maj. Rizwan Farooq stayed in front but only just after returning a card of 43 for an overall 84. He is a shot ahead of Brig. Latif Butt (38) and four ahead of Mir Ali Raza (42).
In the veterans’ 75 years and above competition, Gp Capt. Aftab A. Khan put some daylight between himself and Col. Shahid Mahboob. who was joint-top with after the opening round. Aftab shot a round of 42 for an overall score of 84 and four-shot lead ahead of Shahid (46).
Published in Dawn, December 25th, 2022
",read full story,sport
3,"Aqeel, Sarah win tennis titles",ISLAMABAD: Top seed Aqeel Khan hit back from one set down to defeat second seed Mohammad Shoaib in the men’s...,"ISLAMABAD: Top seed Aqeel Khan hit back from one set down to defeat second seed Mohammad Shoaib in the men’s singles final of the eighth Begum Kulsum Saifullah Khan National Ranking Tennis Tournament here at the PTF-SDA Tennis Complex on Saturday.
Experienced Aqeel lost the first set 6-2 but stormed back to win the next two sets 6-3 and 6-2 and lift the title.
Meanwhile, seasoned Sarah Mehboob toppled Noor Malik 6-4, 6-1 to claim the women’s singles title.
In the men’s doubles semi-finals, Aisam-ul-Haq and Aqeel Khan outplayed Shoaib and Barkatullah 6-2, 6-3 while Mohammad Abid and Muzammil Murtaza beat Yousuf Khalil and Heera Ashiq 6-4, 6-3.
Remaining results:
Boys singles 18 and under (semi-finals): Sami Zeb Khan bt Bilal Asim 6-4, 6-1; M. Talha Khan bt Hamid Israr 7-5, 6-1
Boys singles 14 and under (semi-finals): Abubakar Talha bt Amir Mazari 4-0, 4-0; Abdul Basit bt Sameer Zaman 4-1, 4-2
Boys doubles 14 and under (final): Abubakar Talha/Hamza Roman bt Amir Mazari/Sameer Zaman 4-0, 2-3(10-2)
Girls 14 and under singles (final): Zunaisha Noor bt Soha Ali 4-2, 5-3
Boys/girls 12 and under singles (semi-finals): Mohammad Hassan Usmani bt Hajra 4-1, 4-1; Abdur Rehman beat Razik Sultan 3-5, 5-4(3), 4-1.
Published in Dawn, December 25th, 2022
",read full story,sport
4,2000 Guineas Of Pakistan main event at LRC today,"LAHORE: Two major cup events, the 2000 Guineas Of Pakistan and the Christmas Cup, will be run during the 17th Lahore...","LAHORE: Two major cup events, the 2000 Guineas Of Pakistan and the Christmas Cup, will be run during the 17th Lahore Winter Meeting which gets under way here at the Racecourse on Sunday.
The main race for three-year-old, the 2000 Guineas Of Pakistan to be run over 1,600 metres, has been introduced at the Lahore Race Club (LRC) calendar for the first time and has attracted five acceptors. It  includes two high-profile colts — Tufaan and Pakistani Star — the record holders in speed over 1,600 metres and 1,400 metres, respectively with established credential sires bloodlines will measure each other’s strides for supremacy. Tufaan holds slight advantage while the three other contestants have yet to prove their worth. This will be the fifth race of the eight-event card.
The supporting event, the Christmas Cup to be gone over 1,300 metres, has nine runners and a majority of thoroughbreds who have shown fine performances look set to add glory to their sires bloodline.
The quartet of Hash Tag, Silent Assassin, Golden Ring and Queen should fight for the honours. This will be the sixth race in the order.
In the six other races to be held over 1,000 metres and 1,200 metres featuring thoroughbreds, a couple of them promise interesting and close action.
In all, a sizable number of 75 horses are to feature in today’s action with the first race set to begin at 12:00 noon.
Published in Dawn, December 25th, 2022
",read full story,sport
5,Boxing chiefs blast ‘persecution’ in Olympics future row,PARIS: Boxing chiefs claimed on Friday they are victims of  “persecution” and  “extortion” as their sport...,"PARIS: Boxing chiefs claimed on Friday they are victims of  “persecution” and  “extortion” as their sport faces being axed from the Olympic programme.
Olympic bosses upheld a ban on the International Boxing Association (IBA) earlier this month, insisting that the  “drastic change of culture” requested in order to lift a suspension had not been implemented.
The IBA was suspended by the International Olympic Committee in 2019 for multiple corruption scandals, meaning boxing risks disappearing as an Olympic sport from the Paris Games in 2024.
Boxing only went ahead in the Covid-delayed Tokyo Olympics after the IOC stepped in to ensure the qualification criteria.
However, the IBA, whose president is Umar Kremlev of Russia, blasted their critics on Friday.
“The Olympic Games are a global sporting asset that cannot be a tool of extortion of the International Sports Federations for purely political reasons,” the IBA said in a statement.
The IBA has also come under fire for its governance, financial transparency and sustainability. Their major backer has been Russian energy giant Gazprom in a deal worth a reported $50 million.
“It is clear that the persecution of IBA athletes will continue until ultimate control of boxing and its leadership has been achieved,” added the IBA statement.
“The discrimination against you [the athletes] and IBA’s leadership and partners based on citizenship, directly contradicts the Olympic Charter, and only highlights the issue of athletes and sport being manipulated for geopolitical purposes.”
It added:  “With that said, with the threat of boxing being removed from the Paris 2024 programme, the IBA will continue to reach out to the senior leadership of the IOC to work towards a de-escalation of this current development and with a view to LA 2028.”
Published in Dawn, December 25th, 2022
",read full story,sport
6,Noor faces Nasir in squash final,ISLAMABAD: Khyber Pakhtunkhwa’s Noor Zaman and Nasir Iqbal of Wapda qualified for the men’s senior category ...,"ISLAMABAD: Khyber Pakhtunkhwa’s Noor Zaman and Nasir Iqbal of Wapda qualified for the men’s senior category final of the PSF National Squash Championship here at the Mushaf Squash Complex on Saturday.
Noor edged past Zeeshan Zeb, also of Khyber Pakhtunkhwa, 11-6, 11-8, 11-9 in a 26 minute semi-final while Nasir thrashed PAF’s Farhan Zaman 11-5, 11-9, 11-6 in their last-four match lasting 25 minutes.
In the women’s senior category semi-finals, Noor-ul-Ain of SNGPL beat Sindh’s Anam Mustafa 6-11, 11-5, 11-8, 11-6 in 28 minutes and Marium Malik of Army trounced SNGPL’s Sadia Gul 11-6, 7-11, 11-8, 11-6 in 28 minutes.
Meanwhile in the masters category semi-finals, Bilal Khudadad of Khyber Pakhtunkhwa outplayed Punjab’s Omar Qadoosi 11-5, 11-4, 11-6 in 21 minutes while Mohammad Mehdi of Balochistan routed Punjab’s Zubair Sheikh 11-6, 11-4, 11-3 in 18 minutes.
Published in Dawn, December 25th, 2022
",read full story,sport
7,Parkha leads in PGA ladies golf,LAHORE: Parkha Ijaz consolidated her top position in the ongoing Fatima Jinnah PGA Ladies Golf Championship at the...,"LAHORE: Parkha Ijaz consolidated her top position in the ongoing Fatima Jinnah PGA Ladies Golf Championship at the Royal Palm Golf and Country Club Golf Course here on Saturday.
By the end of the second and penultimate round, Parkha stood top with an aggregate score of 147, three-over-par, compiled through a first round score of par 72 and a second round gross 75 .
She is followed by Rimsha, who is placed at an aggregate score of 154, while Suneya Osama is third with 166. 
In the handicap range 15-24, Rabia Tiwana is leading at net 74 with her rivals far behind. As for the competition in ‘C’ category, where handicap range is 25-36, Minaa Zainab is dominating with a score of net 72.
Published in Dawn, December 25th, 2022
",read full story,sport
8,Afridi to head Pakistan’s interim selection committee,LAHORE: Former captain Shahid Afridi has been appointed as the interim chair of men’s national team selection...,"LAHORE: Former captain Shahid Afridi has been appointed as the interim chair of men’s national team selection committee, which will have former internationals Abdul Razzaq and Rao Iftikhar Anjum as members, the Pakistan Cricket Board announced on Saturday. 
The PCB underwent a major shake-up on Thursday when a 14-member management committee took over after Ramiz Raja was sacked as chairman. 
Najam Sethi, the chairman of the management committee appointed by the government to form a new governing board within four months, dissolved the previous committee that was headed by chief selector Mohammad Wasim before appointing Afridi. 
Former Test player Haroon Rasheed, one of 14 members in the new interim management committee, was named as convenor of the selection committee. 
Wasim, a former Pakistan middle-order batter, was appointed in 2020 and was expected to stay until next year’s 50-over World Cup in India. He was sacked, following a year in which Pakistan were beaten in the finals of the Twenty20 World Cup and the Asia Cup, before their 3-0 whitewash to England in a home Test series. 
Afridi’s appointment comes with Pakistan currently involved in a two-match Test series against New Zealand with the first match in Karachi starting from Monday. 
Sethi welcomed Afridi as head of the selection panel and hoped the committee “will make brave and bold decisions that will help us produce a strong and competitive side in the series against New Zealand.” 
In a career remembered for his hard-hitting batting, Afridi retired from international cricket in 2017 after playing more than 500 international games across all formats after his 1996 debut. 
The flamboyant all-rounder scored 11,196 runs and took 541 wickets with his leg-spin bowling in his 27 Tests, 398 ODIs and 99 Twenty20s. He also captained the team in 83 international games. He was a member of the team which won the 2009 T20 World Cup in England. 
“I feel honoured to have been assigned this responsibility,” Afridi said in a statement. “We need to get back to our winning ways and I have no doubts that through meritocratic and strategic selection decisions, we will help the national side to perform strongly in the series against New Zealand and reclaim the confidence of our fans.” 
TRIO ADDED TO TEST SQUAD 
Pakistan had already announced a 16-strong squad for the New Zealand series but on Saturday evening, Afridi took the first decision in his new role by adding three players to the team including pacers Mir Hamza and Shahnawaz Dahani and off-spinner Sajid Khan. 
Hamza’s only previous Test appearance came in 2018 against Australia while Dahani is uncapped at this level. Sajid played his seventh and last Test against Australia earlier this year. 
The PCB said that Afridi had chaired a meeting of the selection committee which saw captain Babar Azam join via a video link. 
“We had a good discussion on the squad and agreed we needed to strengthen our bowling department to give ourselves the best chance of taking 20 wickets in a match,” Afridi said in a statement. 
“I am confident the inclusion of three additional bowling resources will give Babar Azam more options to field the best available squad for the first Test.” 
Revised squad: Babar Azam (captain), Abdullah Shafique, Abrar Ahmed, Hasan Ali, Imam-ul-Haq, Kamran Ghulam, Mir Hamza, Mohammad Nawaz, Mohammad Rizwan, Moham­mad Wasim Jnr, Naseem Shah, Noman Ali, Sajid Khan, Salman Ali Agha, Sarfaraz Ahmed, Saud Shakeel, Shahnawaz Dahani, Shan Masood and Zahid Mehmood.
Published in Dawn, December 25th, 2022
",read full story,sport
9,Second NZ Test shifted to Karachi,"The Test is shifted due to 'deteriorating' weather conditions in Multan, the previously-announced venue.","LAHORE: The second Test between Pakistan and New Zealand next month has been moved from Multan to Karachi due to “deteriorating” weather conditions, the Pakistan Cricket Board (PCB) said on Saturday.
The PCB said that the poor conditions, which have already disrupted flight operations, could potentially result in the loss of playing hours.
The change in schedule means the whole series, which includes two Tests and three ODIs, will now be held in Karachi. The first Test is set to begin on Monday.
The second Test will begin on Jan 2 after that contest and the three ODIs were brought forward by a day, the statement added.
Published in Dawn, December 25th, 2022
",read full story,sport
