,Header,Summary,Detail,Link,Category
0,Rural women main contributors to informal economy: Kashmala,"ISLAMABAD: Rural women working in agricultural fields are the largest contributors to informal economy, but they are...","ISLAMABAD: Rural women working in agricultural fields are the largest contributors to informal economy, but they are not acknowledged, counted and protected. 
Rural women have the same rights as that of working women in cities, but there is no recognition for their contribution.
This was stated by Federal Ombudsperson for Protection against Harassment Kashmala Tariq in a statement at the launch of a study on the rights of women agricultural workers organised by Awaz-CDS Pakistan.
Kashmala Tariq said there was a strong need to implement laws already in place for women agricultural workers’ rights as they often earned less than men and were deprived of basic rights and protection. She stressed the need for creating awareness among women agricultural workers through mass media and effective role of local governments in addressing their issues.
The study titled, ‘The Hands That Feed Us: Struggles of Women Agricultural Workers in Pakistan’ was conducted by Awaz-CDS Pakistan in collaboration with Forum Asia and Bread for the World in the aftermath of Covid-19 pandemic. 
Chief Executive Awaz-CDS Pakistan Ziaur Rehman highlighted that women agricultural workers often earned less than 50pc of the men wages.
“Women agricultural workers traditionally face malnutrition, discrimination, violence and ill-treatment by their partners, including exploitation and sexual harassment. Most of them are married at an early age and forced to work in fields on behalf of in-laws as bonded labourers,” he said.
Highlighting the need to carry out the study, he said: “There are several women empowerment studies but limited research is available on the measurement of empowerment in the agricultural context. Therefore, it was decided to carry out a study to assess, identify and articulate the contributing factors associated with socio-economic, legal, gender and political empowerment of WAW in Sindh and Punjab provinces.”
The study findings suggested appropriate measures and recommendations to address identified policy and practice level gaps. 
Former convener Parliamentary Committee on Agriculture and chairperson Common Wealth Women Parliamentary Forum Shandana Gulzar said the rights of rural women workers were not an issue of social welfare, but of basic human rights.
Head of SDG Programme of Hashoo Foundation Mahwish Afridi said there was a need to empower women agricultural workers by imparting them with required technical skills to make linkages with the market.
Published in Dawn, December 25th, 2022
",read full story,islamabad
1,Envoy hails 10pc increase in Pakistan-Vietnam trade,"ISLAMABAD: The ambassador of Vietnam, Nguyen Tien Phong, on Friday night appreciated the 10 per cent increase in...","ISLAMABAD: The ambassador of Vietnam, Nguyen Tien Phong, on Friday night appreciated the 10 per cent increase in trade volume between Vietnam and Pakistan this year.
“The trade between Vietnam and Pakistan jumped to $848 million compared to $794 million last year,” he said at a reception hosted for media that contributed to activities of the embassy of Vietnam throughout the year.
“Your export to Vietnam increased 55 per cent, which was good news for Pakistan and also for Vietnam. However, this year the total trade volume of Vietnam stood at $750 billion and Pakistan’s share of the slice was little. This is mostly due to lack of awareness of the potential of the business opportunities between the two nations.”
The ambassador said Pakistan exported more to Vietnam which was amazing because Vietnam utilised the raw material imported from Pakistan to manufacture finished products.
“We strongly believe in the policy that we will be happy when Pakistan is happy. We will be strong when Pakistan is strong and we will be prosperous when Pakistan is the same. We need to be reliable partners and friends. We make the future together,” said the ambassador.
Ambassador Phong said in the year 2023 Vietnam had many activities starting with interactions between foreign ministers of the two countries followed by the meeting between Pakistan’s the prime minister with the vice president of Vietnam in Kazakhstan.
The ambassador said the outgoing year was very special for Vietnam and Pakistan when the two countries celebrated 50 years of cordial relations.
He said Pakistan sent its first diplomat to Hanoi at a time when Vietnam was in a very difficult situation. “From then on, we have come a long way. In the last 50 years we have witnessed many achievements and seen relations grow. We have seen that people who came to us when we were going through extremely difficult times were true and reliable friends. After 50 years, we have firm and sold cooperation also for the years ahead and optimistic of further developments in political and trade and economics,” he said.
He appreciated the contributions made by media to Vietnam activities in Pakistan. “More important has been their contributions to Vietnam and Pakistan relations. We hope that in 2023, we continue to support and cooperate to help in building stronger relations between the two countries.
Published in Dawn, December 25th, 2022th, 2022*
",read full story,islamabad
2,Punjab frames environment rules 12 years after dept devolved to province,RAWALPINDI: The Punjab government has framed its own rules and regulations for environment protection after 12 years...,"RAWALPINDI: The Punjab government has framed its own rules and regulations for environment protection after 12 years of devolution of environment department under 18th Amendment.
Before new rules and regulations, the Punjab environment department was working under Pakistan Environment Protection Agency rules and regulation 2002. After 18th Amendment, the environment was devolved to provincial government.
The Punjab EIA Regulations 2022 will replace the Pak-EPA Regulations 2002. Under the new rules, several new projects have been included in Schedule One and Two for which environmental clearance will be mandatory.
The new projects that will be brought into the environmental network include solar energy projects with more than five megawatts, cutlery units, iron and steel re-rolling, rubber industry, battery manufacturing business, flyover, underpass and others.
Approval was also required for the construction of bridges. 
According to the federal rules, public hearing for environmental assessment for any project takes place after a period of thirty days of publication of the advertisement. Now under the provincial rules, this period has been reduced to seven days.
According to the official, under the new rules, if the applicant does not submit the required documents even on three 7-day notices, his case will be returned. And, he submitted after six months delay. The fee will also be submitted new.
The permission for IEA (Preliminary Environmental Assessment Report) has been reduced from 45 days to 30 days, while the permission for EIA (Environmental Impact Assessment) has been reduced from 90 days to 45 days.
The Advisory Committee has also been rescheduled. The chairman of the committee will be director general Punjab Environment Protection Agency and representatives from the Ministry of Industry, Chamber of Commerce and Industry of the concerned district as members. Deputy Director EIA or Assistant Director EIA will be the secretary of the committee.
A senior official of the environment told Dawn that the agency would monitor plant, factory or building construction and inspect it any time after the approval and if the official found, the requirements of EIA is not implemented then approval will be cancelled.
He said that the Punjab EPA would declare any area as environmentally sensitive area after checking and it would ask the district administration to protect it.
When contact, Deputy Director Muhammad Raffique said that the new rules and regulations had been notified and it had been implemented. 
He said that the new rules are more and less the same with some changes.
He said that under the new rules, all the development projects were mandatory to get approval of the environment department. 
He said that all the underpasses and flyovers will be constructed after approval of the environment department.
He said that there was dire need to make changes in the old rules and make them with regional requirements. He said that earlier, the province adopted the central rules and these were implemented.
Published in Dawn, December 25th, 2022
",read full story,islamabad
3,Non-Muslims should also be given tickets for general seats: archbishop,Says implementation of laws imperative for interfaith harmony,"! Archbishop Joseph Arshad. — Photo by Mohammad Asim 
ISLAMABAD: Christmas has the message of peace, love and joy for all humanity irrespective of religion, caste and creed that is why Jesus Christ is called the “Prince of Peace,” and on this occasion we also pray for the needy, said Archbishop Joseph Arshad of Islamabad and Rawalpindi.
Talking to Dawn, Bishop Arshad said the Catholic Church Pakistan called upon political parties to award tickets to non-Muslims on general seats to contest elections.
“Such a move will realise the concept of interfaith harmony in the society,” he said, adding peace and tranquility in society comes from the implementation of laws, all religions and prophets have presented laws for the society.
“Interfaith harmony is the need of the time,” he said, adding: “The government should implement laws of the country to eradicate differences among the citizens as these differences lead to extremism, hate and eventually violence among communities.” He added that the concept of society had been stressed in all religions and one of the key ingredients of a healthy society was a strong family system.

Says implementation of laws imperative for interfaith harmony

The Islamabad-Rawalpindi Diocese of the Catholic Church has declared 2023 as the year of the “Family” to promote family values and impart the sense of responsibility towards families among its followers.
“The church has the responsibility towards the residents of the world to highlight the need for repairing the damage done to nature. Pope Francis has called upon the humans to fulfil their responsibilities for the universe.” The Catholic Church of Pakistan will plant one million trees across the country with the view to help protect nature from further degradation.
Bishop Arshad is the first Pakistani priest to join the Vatican diplomatic servicing various countries from 1999 to 2013.
In 2013, Pope Francis appointed Father Arshad as the bishop of Faisalabad Diocese and in 2016 he was appointed as the archbishop of Islamabad-Rawalpindi Diocese, which extends from parts of central Punjab and includes whole of KP, Gilgit-Baltistan and AJK.
Bishop Arshad said there were around 100 schools and a few colleges in the jurisdiction of Islamabad and Rawalpindi Diocese, and they always faced difficulty accommodating the large number of students who want to get admissions there.
“We have serious resource constraints, restricting us to grow our educational setup and this is hurting the Muslims of Pakistan too,” Archbishop added.
At the same time, he said, the policy introduced in 2013 for regulating NGOs to receive foreign funding has aggravated the financial limitations of the church.
“Most of the church expenditures are met through funding by donors and these expenditures include services committed to the society through the education and health institutes.” Bishop Arshad said
Published in Dawn, December 25th, 2022
",read full story,islamabad
4,Banned outfit members awarded life imprisonment,RAWALPINDI: An anti terrorism court (ATC) of Rawalpindi on Saturday awarded life imprisonment to five members of a...,"RAWALPINDI: An anti terrorism court (ATC) of Rawalpindi on Saturday awarded life imprisonment to five members of a banned outfit including a juvenile for possessing suicide vests and ammunitions.
ATC Judge Hamid Hussain convicted Sher Hassan, Lal Badeen, Adnan Khan, Maalik Jan and juvenile offender Rizwanullah alias Kaptan Khan under Explosive Substance Act and the Anti Terrorism Act.
The court also ordered forfeiture of their property.
The trial of the convicts was prosecuted by deputy prosecutor general Rafaqat Ali.
The court had reserved the judgement earlier this month.
ATC Judge Hussain announced the judgement on Saturday.
The Counter Terrorism Department, Punjab, in September 2018 arrested these suspects and claimed to have neutralised a network of Tehrik-i-Taliban Pakistan (TTP) and Hizbul Ahrar (HuA) which had carried out terror attacks in the country.
According to the prosecution, the evidence from Nowshera blast site confirmed that the same network was involved in both the blasts in the city in 2018.
The CTD kept working on the trail spreading across Punjab, KP and Afghanistan.
The convicts were travelling in a truck towards Rawalpindi to attack a bus of the intelligence agency in Rawalpindi carrying staff from office to drop them at their homes.
Published in Dawn, December 25th, 2022
",read full story,islamabad
5,"Islamabad, Rawalpindi to see further drop in temperature",RAWALPINDI: The residents of twin cities of Rawalpindi and Islamabad faced the biting cold and foggy weather on...,"RAWALPINDI: The residents of twin cities of Rawalpindi and Islamabad faced the biting cold and foggy weather on 
Saturday as the temperature dropped to 1°C while the Met Office predicted further drop in the temperature and fog in coming days.
The Met Office said visibility reduced to 30 metres from 7am to 10am on Saturday.
Due to persistent dry weather, dense foggy conditions are likely to continue in Khyber Pakhtunkhwa (Peshawar, Rashakai, Mardan, Charsada, Swabi, Nowshehra and D. I. Khan), Punjab (Jhelum, Lahore, Gujranwala, Narowal, Sialkot, Faisalabad, Jhang, Sargodha, Mianwali, Toba Tek Singh, Okara, Sahiwal, Bhakkar, Layyah, Bahawalpur, Bahawalnagar, Multan, Rahimyar Khan and Dera Ghazi Khan) and Sindh (Sukkur, Larkana, Hyderabad, Moenjodaro and surrounding areas).
Very cold weather conditions will continue in Murree, Galiyat, Gilgit-Baltistan, Kashmir, north Balochistan and parts of upper KP, it said.
Talking to Dawn, a Met Office official said there were chances the temperature would drop to 0°C and fog would continue till the mid-week. 
He said there were chances of a light rain in twin cities and snow in Murree and surrounding area next week.
On the other hand, in the cold weather, low gas pressure was reported in different parts of the twin cities. 
The low gas pressure in the cold weather affected the daily routine of the residents in the city area, who demanded the government release natural gas and take action against those who installed gas compressors.
The supply of gas in the majority areas of Rawalpindi has deteriorated. 
However, the Sui Northern Gas Pipelines (SNGPL) claimed that the demand had increased in the cold weather and supply was limited. 
But the residents were of the view that it was an issue of mismanagement, not the gap between demand and supply.
Due to foggy weather, several flights, including to Skardu and Gilgit, were canceled.
A senior official at Islamabad International Airport told Dawn that the flight operation was disturbed in northern areas due to bad weather there while the remaining operations were operated as per routine.
Meanwhile, due to the dry spell and dust, flu and other ailments have increased. 
The government-run hospitals are receiving a large number of patients suffering from seasonal ailments on a daily basis.
Published in Dawn, December 25th, 2022
",read full story,islamabad
6,JIT formed to probe Friday’s suicide attack in Islamabad as conflicting accounts of incident emerge,"Injured cop says three people were present inside vehicle; Pims insists only two
dead bodies received.","ISLAMABAD: A day after a suicide bombing left a policeman martyred and several injured, the Chief Commissioner’s Office constituted a Joint Investigation Team (JIT) to probe the incident in response to the request made by the capital police.
On the other hand, conflicting statements have emerged regarding the number of individuals involved in the deadly attack in Islamabad’s I-10 sector.
According to a notification, the JIT is constituted under Section 19-A of the Anti-Terrorism Act 1997 to investigate the case registered on Dec 23 on charges of 7ATA, along with PPC Section 302, 324, 427 and 4/5 Explosive Act at the Counter-Terrorism Department (CTD) police station, Islamabad.
The JIT headed by CTD SSP included representatives from ISI, IB and any other nominated by police chief as members, and the station house officer of CTD as investigating officer. The JIT will complete the investigation within the stipulated time period laid down in the ATA 1997.

Injured cop says three people were present inside vehicle; Pims insists only two
  dead bodies received

Meanwhile, one of the injured policemen on Saturday said that three people were present inside the vehicle used in the suicide blast. 
His view was in contrast to claims made by police about the involvement of two persons – the suicide bomber and the driver – in the attack.
A policeman was martyred, while a driver and suicide bomber were also killed in the blast, police officials said, adding that body parts of the policeman and the driver along with the remains of the bomber were sent to the hospital.
According to police, the driver’s torso, head and face were recovered whereas the bomber perished as a result of the blast.
However, they added that some fingers, fragments of bones and entrails collected from the site probably belonged to the bomber.
Sources in the Pakistan Institute of Medical Sciences (Pims) told Dawn that the body parts of only two persons – the policeman and the ‘suicide bomber’ – were received. The identification of the man can be established through the face which was recognisable, they claimed.
Police said they would establish the identity of the deceased, whose face is intact, with the help of Nadra and added that body parts kept in the mortuary would be used to establish the identity of the attackers and the actual number of people slain in the attack.
Meanwhile, at least four policemen injured in the blast were discharged from the hospital, the capital police said, adding that statements of ASI Raza Hassan, HC Yousaf, constable Hanif and Constable Bilal were also recorded.
The police driver injured in the blast stated that a car entered I-10/4 from I.J. Principal Road in which two persons along with a driver were on board. 
After flagging the vehicle, HC Syed Adeel Hussain asked for CNIC and documents from the driver. Mr Hussain asked his colleagues Yousaf and Bilal to inspect a long-haired man sitting in the backseat, the police driver was quoted by the officials as saying. 
As the policemen approached the backseat, the man blew himself up, he added.
Bombings in Islamabad
The blast on Friday took the tally of total bombings in the federal capital since Sept 2000 to 28. This was, however, the first attack since June 2014. Some of the major blasts are listed below.
The first bomb blast in the capital occurred on September 20, 2000, at Sabzi Mandi when a time bomb killed 16 people and injured 60. 
Another suicide blast took place at International Church in Embassy Area on March 17, 2002, in which five were killed and 65 injured. An explosion at Bari Imam on May 27, 2005, left 19 dead whereas the Marriott blast on January 26, 2007, killed two and injured three.
On July 17, 2007, a blast in F-8 Markaz killed 18, whereas a suicide blast in Aabpara on July 27, 2007, took the lives of 15 people and injured 55. A suicide blast at the Danish embassy on June 2, 2008, killed six. A suicide blast in G-6/2 on July 6, 2008, claimed 20 lives while a time device blast at Model Town in the jurisdiction of Sihala police station  on August 27, 2008, killed six.
One of the deadliest bombings in Islamabad was the attack on Marriott Hotel on September 20, 2008, in which 63 people were killed and 262 were injured. A suicide blast at Police Lines on October 9, 2008, killed one whereas a suicide bombing at Special Branch on March 23, 2009, killed two.
On April 4, 2009, a suicide attack targeting FC barracks in E-7 killed six. A suicide blast at the Islamic International University Islamabad on October 20, 2009, killed eight whereas a suicide blast at Naval Complex in Sector E-8 on December 2, 2009, claimed two lives.
A suicide blast and shooting at District and Sessions Court on March 3, 2014, left 11 people dead and 29 injured. A time device blast at Sabzi Mandi on April 9, 2014, killed 24 and injured 122.
Published in Dawn, December 25th, 2022
",read full story,islamabad
7,Cadets exhibit Pakistan’s cultural diversity,"Maj Gen Suhail Ameen, who was chief guest, distributed prizes among the cadets. College Principal retired Brig Nasir Saeed Khan","TAXILA: Students exhibited the cultural diversity of Pakistan by performing cultural dance while wearing traditional costumes of the four provinces at the annual parents day held at Cadet College Hasanabdal on Saturday.
During the event, an exhibition of club activities comprising science projects and depiction of arts was also arranged where the cadets displayed their talents.


A cadet rides his horse through a fire ring while team members of Aurangzeb Wing get the champions shield from Maj Gen Suhail Ameen for their overall best performance during the parent’s day event at Cadet College Hassanabdal on Saturday. — Dawn

Young cadets also exhibited an unarmed combat show followed by horse riding and tent pegging.			
Maj Gen Suhail Ameen, who was chief guest, distributed prizes among the cadets. College Principal retired Brig Nasir Saeed Khan presented the annual report.
Speaking on the occasion, the chief guest stressed character building and observance of basic Islamic teaching, which leads towards a noble, respectable, dignified lifestyle.
He said the dynamics of education is changing sharply and it is high time to adopt new concepts to meet future challenges in the highly competitive world.
He praised the quality and standard of education maintained by the college and co-curricular skills of students and expressed the hope that the graduating cadets would help the country progress and prosper.
He observed that the performance of the graduates reflected the high standards maintained by the institution. He said the college was among the best educational and personality-development institutions of the country. He also appreciated the efforts of cadets in putting up a grand annual display of parade, horse riding and physical fitness.
Published in Dawn, December 25th, 2022
",read full story,islamabad
8,Numl awards 30 gold medals to students,ISLAMABAD: As many as 641 students were awarded degrees while 30 received gold medals during the National University...,"ISLAMABAD: As many as 641 students were awarded degrees while 30 received gold medals during the National University of Modern Languages (Numl) convocation held at the Jinnah Convention Centre on Saturday.
National Database and Registration Authority (Nadra) Chairman Mohammad Tariq Malik was the chief guest on the occasion.
Numl Rector retired Maj Gen Mohammad Jaffar, pro-rectors, deans, registrar, directors, heads of departments and a large number of students along with their parents attended the convocation.
Tariq Malik congratulated the students, parents and teachers on the successful completion of degrees.
He emphasised the importance of learning at every stage of life and stressed  the need to play an active role in both local and global spaces to achieve success.
“If you are not willing to fail you are not ready to succeed,” Mr Malik said.
He said all graduates must realise how lucky they were to be educated in an institution like Numl and appreciated their parents for choosing this institute.
Earlier, Numl Rector retired Maj Gen Jaffar highlighted the achievements and contributions made by Numl in various fields of education. 
“You, the students, are our proud asset, and therefore must make the best use of your abilities and skills for the betterment of the country,” he said.
Published in Dawn, December 25th, 2022
",read full story,islamabad
9,"QAU faces administrative, academic issues in absence of vice chancellor","QAU VC Dr Mohammad Ali was the last VC, who completed his four-year tenure on Sept 21.","ISLAMABAD: The country’s top ranked educational institution, Quaid-i-Azam University (QAU) is currently being run without any regular or temporary vice chancellor (VC) as the education ministry has failed to make appointments on time. This has caused administrative and academic issues.
QAU VC Dr Mohammad Ali was the last VC, who completed his four-year tenure on Sept 21 and since then, the office of the VC has been lying vacant and the university has been facing several administrative issues, a source said.
“There is a complete vacuum in the absence of an acting and regular VC. Around 400 students, who have completed their degrees are suffering as we are unable to issue their degrees without the signature of the VC. Similarly, our meeting of the advance studies and research board to review progress of research work of PhD and MPhil scholars also cannot take place without the VC,” said a senior official of QAU.
Speaking to Dawn on Thursday, he said that since the VC acts as the university’s financial officer as well, “our financial matters are also on halt”. The university has no competent authority to make liaison with other government organisations.
Meanwhile, the process of appointments of regular VC QAU, VC of Allama Iqbal Open University (AIOU) and rector of International Islamic University (IIUI) has been facing delay as well as the interview process is yet to be completed.
Sources said that as per rules and tradition, the senior most dean of the university should have been given charge of the acting VC.
This time, they said that the ministry did not give charge to the senior dean, apparently, because of his open opposition to the Bhara Kahu bypass project. Whereas, the ministry and government also did not ask any other faculty members to run the affairs of QAU till the appointment of a regular VC.
On the other hand, the VC of Allama Iqbal Open University Dr Ziaul Qayyum completed his tenure last month and the education ministry immediately gave look after charge to a senior faculty member.
However, the ministry last month, had moved a summary to the Prime Minister’s Office to give temporary charge of VC QAU to temporary executive director of HEC Dr Shaista Sohail, but no further development come to the fore on this summary.
QAU faculty members have been demanding the government to appoint someone as acting VC till the appointment of a regular one. A month has passed since the tenure of vice chancellor of QAU ended. 
The government is yet to appoint an acting VC as routine work is piling up, a member of the QAU faculty Prof Dr Ilhan Niaz said.
He expressed hope that HEC, the ministry, PMO and President Dr Arif Alvi would swiftly address the matter. Another alumni of QAU Ahsar Awan tweeted that hundreds of students were waiting for degrees and many visiting teachers were waiting for their salaries.
A search committee headed by Education Minister Rana Tanveer Hussain conducted interviews a couple of week ago of a number of candidates out of a list of 108 educational experts.
Interviews of the remaining candidates will be conducted in the next week. An officer of the education ministry said that the education minister and secretary (education) are currently out of the country on official tours. “Once they return, we will restart the process of interviews,” said an official of the ministry.
Published in Dawn, December 25th, 2022
",read full story,islamabad
