,Header,Summary,Detail,Link,Category
0,Karachi abuzz with last-minute Christmas Eve preparations,"While queues at bakeries get longer, Christmas tree prices go up.","

St Patrick’s Cathedral is tastefully decorated with lights and a Christmas Star in the middle on Saturday.—Fahim Siddiqi / White Star

 
KARACHI: This is Christmas Eve and the main downtown Saddar market, especially Bohri Bazaar, is abuzz with Christmas shoppers looking for best last-minute bargain deals.
Preparations for the celebrations are in full swing in the metropolis.  
As churches in the city are decorated with special colourful lights with Christmas Star on the top, shoppers flock markets to purchase Christmas gifts for their loved ones.  
For most families, the celebrations are, however, incomplete without a Christmas tree and of course a decorated one.  
For Christmas decorations, colourful glass balls, decorative gold and silver bells, reindeer, wreaths, fairy lights, stars, other decorative tree hangings and of course a Christmas tree are all the must haves.  

While queues at bakeries get longer, Christmas tree prices go up

The shops at Bohri Bazaar have all the variety to make merry Christmas merrier.  
The bakeries around Saddar, too, are busy preparing and selling plum cakes as well as other cream cakes with Christmas decorations.  
If you go to any other part of the town for Christmas shopping, neither are you going to find so much variety at confectioners, nor at the shops and stalls selling decorations. And what’s more, the prices also are not the same.  
A nice stall selling Christmas stuff outside a supermarket in Clifton will try to sell you a plastic Christmas tree, made in China, for Rs9,000.  
A raised eyebrow gets you the following answer: “It is eight feet tall madam.” 
Then as you turn your attention to a shorter, five-feet tall tree and inquire about its cost, you are informed that it costs Rs10,000. The explanation: “It’s a decorated tree, madam.” Well, yes. If you can call four to six small glass balls and a string of beads carelessly wound around it, a decorated tree, then you also don’t deserve to part with Rs10,000.  
But if you are wise and brave enough to fight the traffic which you are sure to run into on the way, you may drive to Bohri Bazaar, and get to choose from an extensive variety of Christmas trees, all plastic though, all Chinese, too, but more reasonably priced.  
There are bright green ones, dark green ones and snow-covered ones in various heights, including cute baby Christmas trees which can be placed on tables.  
When the guy at the stall in Clifton was asked what was new this year, he pointed to the big red Christmas stocking that he was selling also. They looked slightly old and used but the fellow insisted that they were new. “Look, they didn’t sell last year so the faux fur looks old and ruffled,” he explained while quoting Rs200 to Rs250 for each.  
In Saddar, the same old stockings are on sale for Rs150 or Rs100 each, depending on your bargaining skills. And they will also throw in a red Santa’s cap while admitting that it is all second-hand stuff.  
Bakeries 
Meanwhile the bakeries in Saddar paint a different picture from the bakeries in other parts of the city where they won’t have Christmas cakes at all. And those that might have any will be extremely expensive. “It’s because the Saddar area has many Christian residents,” explained the gentleman minding a counter of United Bakery in Saddar.  
At the historic Misquita Bakery, again you will see the lines and queues forming, similar to what you encountered around Good Friday and Easter for the hot cross buns. This time it is for their sweet plum cakes.  
More and more now, the joy of Christmas is also spreading among non-Christian families, who have developed a taste for Christmas cakes and find them absolutely delicious and mouth-watering. Many people also buy and decorate Christmas trees because they want to be included in the festivity too as Muslims also share the joy and happiness with their Christian friends.
Published in Dawn, December 25th, 2022
",read full story,karachi
1,Muggers kill guard over resistance,KARACHI: A private security guard was shot dead by armed robbers when he put up resistance to a robbery bid off...,"KARACHI: A private security guard was shot dead by armed robbers when he put up resistance to a robbery bid off Superhighway, police and rescuers said on Saturday.  
The guard, identified as Abdul Sattar, was sitting at his chair outside a private hospital in Faqeera Goth when five robbers riding two motorbikes came.  
First they attempted to snatch his cell phone. As the guard put up resistance, the robbers opened fire on him and rode away.  
He suffered critical bullet wounds and was taken to the Abbasi Shaheed Hospital where doctors pronounced him dead on arrival.
Published in Dawn, December 25th, 2022
",read full story,karachi
2,Mob lynches another ‘robber’ in Orangi Town,KARACHI: Enraged people lynched a suspected robber and severely beat his accomplice in Orangi Town on Saturday...,"KARACHI: Enraged people lynched a suspected robber and severely beat his accomplice in Orangi Town on Saturday evening, police and rescue services said.
Pakistan Bazaar police SHO Riaz Ahmed Bhutto said that two armed men arrived at the shop of one Tariq Burki at Nishan-i-Haider Islam Chowk in Sector 11 ½, held him at gunpoint and snatched Rs20,000.
He said as the robbery was in progress a large number of people gathered there. Seeing the anger of the public, a robber tried to escape on their motorbike by resorting to firing. 
However, his accomplice was unarmed and he was caught by the people, who subjected him to severe beating. 
The people also caught the fleeing suspect and beat him. 
The police arrived there and took both the wounded in their custody. They shifted them to the Abbasi Shaheed Hospital, where doctors declared one suspect, later identified as Ahmed, 30, dead on arrival.
His accomplice, identified as Zubair Rauf, 22, got admitted for treatment. 
The police recovered one pistol and a motorbike from their custody. 
The bike was snatched from Gulshan-i-Iqbal recently, added the SHO.
Published in Dawn, December 25th, 2022
",read full story,karachi
3,‘Zia era spelled doom for coffee house culture’,Gambit on the Devil’s Chessboard launched...,"KARACHI: A novel titled Gambit on the Devil’s Chessboard by Dr Imran H Khan was launched at a local hotel on Saturday evening. 
Pakistan Peoples Party leader and former Senate chairman Senator Mian Raza Rabbani, the chief guest on the occasion, said for the last couple of days his host [of the launch] had been trying to create an illusion or delusion that book reading and writing is something which is top priority in Pakistan. 
“But I think the way Javed Jabbar [who spoke earlier about the author being a doctor living abroad] gave examples of Pakistanis that wrote books with the common factor that they live abroad. This goes to show that the Pakistani state itself decided that the coffee house culture that existed in the country — which generated thought, thesis and counter thesis, intellectuals — needed to be brought to an end. 
“The Zia era was the most responsible to end that culture. After that what we have seen is that there exists no academic freedom in Pakistan. Dissent is something that’s not to be tolerated as a result of which we are unable to produce people such as Jaun Elia, Habib Jalib and Rais Amrohvi. 

Gambit on the Devil’s Chessboard launched

“The book is a breath of fresh air in the circumstances that we find ourselves in. I personally believe it to be [a book of] fictional reality. There is a great deal of similarity between this fictional reality and my own two books — The Smile Snatchers and Invisible People — because the situations and characters are real, only their names are fictitious. In the book, I can relate to Operation Shangri La, I can relate to the description of torture, rice pudding, and relate to the conversation between the chief of army staff-designate and the prime minister. 
“When you look at the book, as has been said by speakers before me, there is a striking similarity between situations and characters we find in Pakistan at present... The book portrays goodie goodie western capitalists looking for an opportunity to help the downtrodden and oppressed people in Third World countries. But in reality, it is this new form of colonialism, neocolonialism whereby the resources of Third World countries are exploited by them,” he said. 
Former federal minister Javed Jabbar said most novels tend to move at the speed of 70 to 80 miles per hour, but Mr Khan’s starts at 140 miles per hour and never slows down, maintaining relentless, frenetic, breakneck speed. One has to pay a price if one wants to maintain such a speed. “It’s a pictorial novel without pictures, full of dialogue. Its language is austere, precise, neat, perhaps too neat, no scope for shades and no time to explore nuances.”
He gave the author the advice to turn his publication into an audio book since it’s easy on the tongue and easy to hear. “It has an imaginative plot, intricate, full of twists and turns.” 
The other advice that the former senator put forward was to come up with a sequel to the book.
The author of the novel, Imran H Khan, said when he set out to write the book there were several ideas spinning in his head. He first thought of writing nonfiction but it didn’t work out; then he began writing it as a novel. 
“I had already written my 15th draft and thought to myself it’s very easy. After the 15th draft, I gave the manuscript to the father of the director of the cancer centre [where he works] who is a literary person. He replied that it was interesting but it didn’t read like fiction. So I went to my mentor, writer Jerry Jenkins, and took a six-month class with him, and that really helped me,” he said.
Prof Kaleem Raza Khan said he’d read the book twice, once as a critic, and then as a reader. He liked it as a reader. The author’s use of metaphors is praiseworthy.
Dr Huma Baqai said fact is stranger than fiction but when you create fiction, which is grounded in facts, then the result is spectacular. “The book will resonate with each one of us because it’s close to reality.”
Senior journalist Muhammad Ali Siddiqi talked about the importance of ‘ambience’ in a novel. He added that the novel tells the story through dialogue that takes place in different multinational companies.
Calling the book ‘engaging’, Ameena Saiyid said she was given the novel to read two weeks ago but she finished reading it in three days. “I couldn’t put it down, it’s so fast paced, it resonated with me.” 
Faisal Siddiqi and Abid Azhar also spoke.
Published in Dawn, December 25th, 2022
",read full story,karachi
4,Mercury may drop to single digit in Karachi,Met official says cold wave likely to subside slightly by Dec 29 or 30.,"KARACHI: The cold wave gripping the city is likely to continue in the next four to five days with a further drop in temperature during night.
According to the Met department, the minimum temperature may drop to 8 degrees Celsius on Sunday.
“The cold wave is likely to subside slightly by Dec 29 or 30 when a westerly wave enters Balochistan,” shared chief meteorologist Dr Sardar Sarfaraz.
He rejected the speculations that this season’s winters would be intense and said the Met office’s models had indicated an entirely different scenario.
“While conditions could be different in some pockets, the country overall is likely to have less than average or near to normal snowfall and rainfall,” he said.
Published in Dawn, December 25th, 2022
",read full story,karachi
5,Syedna arrives in Karachi,KARACHI: The Bohra community’s 53rd spiritual leader Syedna Mufaddal Saifuddin arrived in Karachi on Saturday....,"KARACHI: The Bohra community’s 53rd spiritual leader Syedna Mufaddal Saifuddin arrived in Karachi on Saturday.
Upon his arriving at the airport, Syedna was received by Sindh Chief Minister Syed Murad Ali Shah and others.
He is in Karachi for a brief visit of over a week during which he will be meeting members of the Bohra community and holding prayer sessions.
Strict security arrangements has been taken by law enforcement agencies while the Bohra community leader has been accorded the VVIP status.
Published in Dawn, December 25th, 2022
",read full story,karachi
6,Muhajir Culture Day celebrated,"KARACHI: Several rallies were taken out from different parts of Karachi, Hyderabad and Mirpurkhas as part of Muhajir...","KARACHI: Several rallies were taken out from different parts of Karachi, Hyderabad and Mirpurkhas as part of Muhajir Culture Day celebrations on Saturday.
In Karachi, the main rally, organised by Naujawanan-i-Muhajir, was taken out from Karimabad.
The Muttahida Qaumi Movement-Pakistan also organised a rally that culminated at Numaish traffic intersection.
Many political parties and civil society organisations set up their camps to welcome participants in the rally and to express solidarity.
In Hyderabad, MQM-P staged out a rally that started from Liberty Chowk and culminated at Kohinoor Chowk.
In Mirpurkhas, the MQM-P and a Muhajir youth organisation took out a rally from the Railway Station roundabout to the local press club.
Published in Dawn, December 25th, 2022
",read full story,karachi
7,Keel-laying of first Hangor class submarine held,Naval chief confident the submarines will play a leading role in catering to the operational needs of the navy.,"KARACHI: The indigenous submarine development project in Pakistan achieved another milestone when the keel laying ceremony of the first Hangor class submarine and steel cutting of the second submarine was held at the Karachi Shipyard & Engineering Works (KS&EW) here on Saturday. 
Chief of the Naval Staff Admiral Mohammed Amjad Khan Niazi was the chief guest on the occasion.
The defence agreement between Pakistan and China included development of eight Hangor class submarines including the four under construction at the Wuchang Shipbuilding Industry Group (WSIG) in China and the remaining four being built at the shipyard under the transfer of technology (ToT) agreement.
The construction work of first submarine to be made at KS&EW Pakistan took place in December on 2021 and now the keel laying was carried out, which is a major milestone in the history of any naval vessel being constructed. Concurrently, construction work on another submarine has also started with its steel cutting at the same shipyard.
A Hangor class submarine is capable to undertake a variety of missions as per operational dictates. The submarine possesses advanced stealth features and fitted with state-of-the-art weapons and sensors to operate under multi-threat environment and can engage targets at stand-off ranges.
Speaking on the occasion, the naval chief said that it was a matter of great pride for him to witness the keel laying and steel cutting of two submarines. 
“Pakistan Navy is aware of the evolving geo-strategic situation in our region and will continue to develop naval potential, improve shipbuilding infrastructure and equip platforms with advanced weapons/sensors to counter traditional as well as asymmetric threats,” he said.
Admiral Niazi showed confidence that these submarines would play a leading role in catering to the operational needs of the navy.
Earlier, the representative of M/s China Shipbuilding Offshore Company (CSOC) expressed his gratitude for the ceremony. 
He added that his company would ensure seamless provision of all resources/support for the smooth construction of submarines in Pakistan. 
He further said that the Pakistan-China friendship is deep-rooted and shares common objectives.
The ceremony was also attended by other representatives of M/s CSOC (China) and other high-ranking officials.
Published in Dawn, December 25th, 2022
",read full story,karachi
8,Govt seeks help of NGOs,KARACHI: Sindh Labour Minister Saeed Ghani said on Saturday that the provincial government was going to seek...,"KARACHI: Sindh Labour Minister Saeed Ghani said on Saturday that the provincial government was going to seek cooperation from non-governmental organisations and charities for the early revival of education at schools damaged by recent floods.
Speaking as the chief guest at the OSP fun gala organised by Green Crescent Trust at Dreamworld Resort for over 1,100 orphan students, he said that around 20,000 school buildings had been damaged due to floods and the provincial government didnt have the resources to restore these buildings. 
He said the support from international donor agencies and local NGOs would be vital for the revival of education for flood-hit students.
He said that the Sindh government had the desire to make NGOs and charities concerned partner in its drive to revive schooling in the shortest possible time in the areas affected by floods.
GCT CEO Zahid Saeed, patron-in-chief Sardar Yasin Malik, trustees, donors, philanthropists, well-wishers and people attended the event in large numbers.
The orphan students from Karachi, Gharo and Thatta attended the event.
Published in Dawn, December 25th, 2022
",read full story,karachi
9,Kotri Barrage properties worth Rs350m stolen,DADU: Three irrigation employees were arrested and produced in a court in a case pertaining to the theft of Kotri...,"DADU: Three irrigation employees were arrested and produced in a court in a case pertaining to the theft of Kotri Barrage properties worth Rs350 million, officials said on Saturday. 
The case (FIR No. 239/2022) was registered at the Jamshoro police station on behalf of the state and then transferred to the anti-corruption police, Kotri. 
Kotri Barrage sub-engineer Mohammad Aslam Gadhi had complained to the police stating that rollers, batteries, gears, PVC cables etc in a big number/quantity had been stolen from the warehouse of the barrage’s mechanical section. He put the estimated value of the goods at around Rs350 million. 
The complainant nominated three employees — sub-engineer Muhammad Aslam Gadhi, Abdul Waheed Khoso and watchman Allah Bakhsh Sodhar — as suspects in the case. 
They were arrested and later produced in the Special Anti-Corruption Court, Hyderabad, which granted their five-day police remand for interrogation. 
Jamshoro SSP Imran Qureshi told Dawn on Saturday that the case was transferred to the anti-corruption police, Kotri. ACE circle officer Zeshan Hyder Memon confirmed that an investigation into the case had been started
Published in Dawn, December 25th, 2022
",read full story,karachi
