,Header,Summary,Detail
0,"RCB to restart operation against schools, colleges in residential areas today","School owners to meet MLC director general, demand putting off operation till decision on review petition.","RAWALPINDI: After a gap of two days, the Rawalpindi Cantonment Board (RCB) will resume its operation against private schools and colleges functioning in residential areas from Monday (today).
On Friday, 12 schools and 27 shops were sealed in different areas of Rawalpindi cantonment.
A senior RCB official told Dawn that the civic body had issued eviction notices to 469 private educational institutions and 2,880 commercial outlets located in residential areas of the cantonment.
He said teams had been formed to seal schools and colleges as per the lists given to them.

School owners to meet MLC director general, demand putting off operation till decision on review petition

The official said owners of private educational institutions met RCB officials and informed them that they had filed a review petition with the Supreme Court and demanded an early hearing on it.
“They requested the RCB not to initiate the operation to seal educational institutions till the court gives its decision on the petition,” he added.
However, RCB officials sought a stay order from the owners but they failed to produce it, therefore the cantonment board will go ahead with the operation, the official said.
“We will not stop the operation otherwise it will be a violation of the Supreme Court’s orders. The owners misinterpreted the decision as the court gave directions for schools to be shifted to commercial areas instead of residential areas,” he added.
Talking to Dawn, RCB spokesman Qaiser Mehmood said the board initiated action against commercial activities in residential areas including private educational institutions.
“We will not allow any school or college as well as shops and plazas to operate in residential areas,” he said, adding that school owners had been informed that the civic body would not violate the court’s orders.
Some school owners contacted the RCB and assured the officials that they would shift to commercial areas, he said, adding that, “we will get permission from the Military Lands and Cantonments (MLC) to open such sealed schools”.
On the other hand, owners of private educational institutions have also decided to meet the MLC director general on Monday and request him to give them time till Jan 5 as a date had been fixed to review their petition in the Supreme Court.
Ibrar Ahmed Khan, member of the Joint Action Committee of private educational institutions, told Dawn that cantonment boards of Rawalpindi and Chaklala had so far sealed 30 schools and colleges but the struggle to save the future of children and employees would continue.
“We have decided to meet the Military Lands and Cantonments director general and apprise him of the date (Jan 5) fixed by the Supreme Court to hear the review petition. We will request him to hold the operation till that date,” Mr Khan said, adding that the operation against educational institutions had been launched in 42 cantonments across the country.
“In Quetta, the cantonment authorities sealed the gates of schools while RCB and CCB closed only one gate and allowed the other gate to remain open to enable the school to function,” he said.
Published in Dawn, December 20th, 2021
"
1,Raids underway to arrest suspects who escaped after police encounter in Pindi,Case registered under section 7 of the Anti-Terrorism Act and other charges.,"RAWALPINDI: Police have registered a case under section 7 of the Anti-Terrorism Act (ATA) and other charges in connection with the alleged police encounter with a gang of suspected robbers which left two suspects dead and three police officials injured in Bahria Town Phase VIII early on Saturday morning.
Meanwhile, raids by specialised units of Islamabad police were underway to arrest the suspects who escaped after the encounter.
The FIR was registered in the Rawat police station on the complaint of Station House Officer (SHO) Margalla Inspector Abdul Ghafoor.
The complainant claimed in the FIR that he and his subordinates were on a special mission to apprehend a proclaimed offender, a Peshawar resident wanted in connection with a robbery in F-8 Markaz, when he received information that the suspect was hiding in a house in Bahria Town Phase VIII with looted goods.
He said following the information, reinforcement of police was called to Phase VIII at 6am and a house was surrounded by police who warned the suspected robbers residing in the house to surrender. But instead of giving up, the suspects opened fire on the police which resulted in injuries to constables Inam Rasool, Pervez Khan and head constable Bahar Ali of the Anti-Terrorist Squad of Islamabad.
The FIR said panic gripped the surrounding residential areas due to exchange of gunfire.
“Due to echo of gunfire, woman and children in the surrounding areas started screaming,” the FIR said, adding in the meantime four suspected robbers climbed to the rooftop of the house and started firing on the police.
Getting benefit from the thickly-populated area, the suspected robbers escaped. As the firing stopped, the police entered the house and found two bodies of unidentified persons lying on the rooftop and firearms left close to them.
Police claimed that the two persons had died from the firing of their accomplices who escaped from the scene.
One of the killed persons was wearing brown shalwar kameez and a Kalashnikov was lying close to his body. Besides, a 9mm pistol was also found from the scene. A Kalashnikov was also found near the second body.
Since the place of encounter was located within the Rawalpindi police jurisdiction, the Islamabad police had alerted the local police before the operation was conducted. However, the police have not described in the FIR how many criminals managed to escape and whether or not the police chased them.
According to sources, the suspects had taken the house in Bahria Town’s Ali Block Phase VIII on rent two weeks ago and the ICT police had been monitoring its tenants for the last two days.
They said one of the robbers snatched a car from its owner at F-8 on Friday night while his two accomplices were giving cover to him. After snatching the car, the two suspects came to the house in Ali Block.
The police, sources said, sneaked into the house from where sound of gunshots was heard in the area. After the gunfire stopped, the police claimed to have killed two of the robbers.
Published in Dawn, December 20th, 2021
"
2,Seven more contract Covid-19 in Rawalpindi,RAWALPINDI: As many as seven people tested positive for Covid-19 in the district on Sunday while nine patients were...,"RAWALPINDI: As many as seven people tested positive for Covid-19 in the district on Sunday while nine patients were discharged from hospitals after recovery in the last 24 hours.
Officials said 1,441 samples were collected in the district and seven of them were found infected with the virus with the positivity ratio of 0.49pc.
There are 117 active patients - 22 in hospitals and 95 home isolated.
Four patients arrived from the cantonment and one each patient from city area, Gujar Khan and Kallar Syedan.
There are 22 patients admitted in different hospitals, including four in Benazir Bhutto Hospital, six in Fauji Foundation Hospital and 12 in Rawalpindi Institute of Urology.
Two patients are on ventilators, 13 on oxygen and seven are stable.
APP ADDS: As many as 4,104,128 people have been vaccinated against Covid-19 out of the district’s total population of 4,225,634.
Chief Executive Officer (CEO) District Health Authority Dr Faiza Kanwal told this agency that over 97pc target of the vaccination campaign had been achieved while the remaining would be covered next week.
She said a free of cost booster shot would be administered to people aged over 50 years who have completed six months after taking the two doses.
Published in Dawn, December 20th, 2021
"
3,Boy dies after being hit by train,RAWALPINDI: A 16-year-old boy died after being hit by a train while crossing the track near Rahimabad on Sunday....,"RAWALPINDI: A 16-year-old boy died after being hit by a train while crossing the track near Rahimabad on Sunday.
According to Rescue 1122 officials, Hamdan Mehmood, a resident of Chaklala Scheme-I, was crossing the railway track when the accident occurred.
According to the victim’s family, Hamdan had recently taken his Matriculation exams and was waiting for his results. The body of the deceased was shifted to the hospital.
Published in Dawn, December 20th, 2021
"
4,"Over 5,000 security officials deployed in capital as OIC delegates expected to leave today",The capital police have already cancelled leaves of all its officials and directed them to report on duty.,"

The weekly bazaar in H-9 has been closed under security arrangements for the OIC conference in Islamabad on Sunday. — Online

 
ISLAMABAD: Over 5,000 officials of law enforcement agencies and intelligence services have been deputed in the federal capital for the security of 70 delegates from the Organisation of Islamic Cooperation (OIC) member and non-member states and international organisations who are expected to leave the capital city on Monday.
The delegates, 20 led by foreign ministers, reached Islamabad to attend the 17th extraordinary session of the OIC’s Council of Foreign Ministers called by Saudi Arabia.
The goal of the summit was to convince the countries to support people of Afghanistan and avoid chances of humanitarian crisis in the neighbouring country.
Initially, the district administration had considered suspending mobile phone service in the city from Dec 17 to 19.
However, Interior Minister Sheikh Rashid Ahmed announced that the service will not be suspended as it would have made media coverage of the summit difficult.


The picture shows the deserted Jinnah Avenue. — Online

 
However, Ministry of Foreign Affairs decided to declare a public holiday in the capital on Monday (today) due to movement and security of the delegations who will be departing from the city on Monday.
A police official requesting not to be quoted said over 5,000 officials of the army, police, Rangers, Frontier Corps, Anti-Terrorism Squad, Rescue 15 and Islamabad Traffic Police will be deployed to ensure safe return of the delegates.
“After declaring a public holiday on Monday, the Federal Directorate of Education (FDE) has issued a notification that all educational institutions in the capital will remain closed. Similarly, majority of offices will also remain closed and there will be very thin traffic in the city,” he said.
The capital police have already cancelled leaves of all its officials and directed them to report on duty.
Published in Dawn, December 20th, 2021
"
5,RMC promotes six employees,RAWALPINDI: The Rawalpindi Municipal Corporation (RMC) promoted six officials at a meeting of the promotion board...,"RAWALPINDI: The Rawalpindi Municipal Corporation (RMC) promoted six officials at a meeting of the promotion board held after three years.
The meeting was held under the chairmanship of Mayor Sardar Naseem and attended by Chief Municipal Officer Ali Abbas and other senior officials.
Four officials were promoted to Basic Pay Scale (BPS) 17 and two clerics to the next grade.
The mayor said the civic body would promote officials on the basis of their performance and ensure protection of the rights of all employees. He said the board meeting was not held in the last three years delaying the promotion of employees.
He said the RMC allocated Rs50 million for pension and other dues of retired employees.
Published in Dawn, December 20th, 2021
"
6,PM’s intervention sought to halt work on Margalla Road,ISLAMABAD: Former bureaucrat Roedad Khan has urged Prime Minister Imran Khan to get work on the ongoing Margalla ...,"ISLAMABAD: Former bureaucrat Roedad Khan has urged Prime Minister Imran Khan to get work on the ongoing Margalla Road project stopped.
From the platform of Margalla Hills Society, Mr Khan wrote a letter to the prime minister seeking his intervention to get the project stopped. He maintained that the project was inaugurated before carrying out an environment impact assessment (EIA), which was against the law.
“The Margalla Hills National Park serves as lungs for the entire area of ICT and all these ill-planned projects are suffocating the situation. The city has a national park within it which is very rare, home to a diverse wildlife population and unique flora and fauna probably no other national park has such a rich biodiversity, which must be protected through smart zoning and maintenance of protected green areas,” he said.
“Cutting into green and making highways in and around the city defeats the purpose of the carefully delineated green master plan. A smart mobility plan needs to be put in place along with other zoning guidelines. These should be strictly followed. The master plan should not be used as excuse to destroy the city.”
He said if measures through a rigorous ecological and environment friendly zoning plan were not made at this stage, “we stand to lose this beautiful city to traffic concrete and pollution.”
On the other hand, the CDA, which is executing the project, has been stating that the road was part of Islamabad’s master plan.
In a recently-held public hearing, the CDA officials said besides other areas six planned residential sectors were dependent on the road. The CDA said the road was meant for smooth and uninterrupted traffic flow aimed at saving travel time and fuel.
The civic agency has earmarked Rs100 million for the environment side of the project and announced that 75 trees falling in the right of way of the project will be transplanted.
The CDA through Frontier Works Organisation (FWO) is constructing the 10-km-long road from Sangjani to D-12, where it will be linked with Khayaban-i-Iqbal.
The officials said the road would pass through CDA’s acquired land and its three km portion would fall in the national park area which was a permissible practice.
Published in Dawn, December 20th, 2021
"
7,Iesco officials told to improve quality of service,ISLAMABAD: Islamabad Electric Supply Company (Iesco) Chief Executive Officer Dr Mohammad Amjad Khan has said the...,"ISLAMABAD: Islamabad Electric Supply Company (Iesco) Chief Executive Officer Dr Mohammad Amjad Khan has said the trust of customers can only be won by providing them the best services.
Making the solution possible on a priority basis is the most important professional responsibility, he said while addressing Iesco officers and staff.
Mr Khan visited various complaint offices and customer service centres to listen to people’s problems and issued orders to resolve them on the spot.
“We are the servants of the people and if our customers are satisfied with our services, it is a testament to our success,” he said.
The Iesco chief said the role of complaint offices, customer service centres and other offices should be exemplary in all cases. Improper behaviour from customers will not be tolerated and all offices should have proper and clean seating arrangements for customers.
Delays in resolving consumers’ power issues will not be tolerated, he added.
Published in Dawn, December 20th, 2021
"
8,CPO takes action against derelict policemen,RAWALPINDI: The city police officer (CPO) suspended the moharrar of the Pirwadhai police station for being absent...,"RAWALPINDI: The city police officer (CPO) suspended the moharrar of the Pirwadhai police station for being absent from duty and served show-cause notice to the front desk staff during his surprise visit.
He also directed that show-cause notices be served on the station house officer for letting public complaints remain pending.
A police spokesman said CPO Sajid Kiani paid a surprise visit to the station on Saturday night and inspected the front desk, records, lock up and buildings of the police station in detail.
Speaking on the occasion, the CPO said protecting lives and property of citizens was the primary responsibility of police and directed officials to further improve service delivery and vowed to conduct more surprise visits to police stations.
Mr Kiani also directed police to launch a crackdown on kite flying, firing in the air and one wheeling and appealed to citizens to call the police if they see anyone indulging in such activities.
He assured citizens that supremacy of law would be ensured and nobody would be allowed to violate it, adding that special teams had been constituted to keep an eye on those violating government bans.
Published in Dawn, December 20th, 2021
"
9,"Three years on, HEC still to appoint permanent executive director",Source says 49 candidates have applied but appointment committee is yet to hold interviews of shortlisted candidates.,"ISLAMABAD: Despite passage of three years, the post of a permanent executive director (ED) of the Higher Education Commission (HEC) has still not been filled.
The post of regular ED, who acts as the principal accounting officer, fell vacant in October 2018 after Dr Arshad Ali resigned.
After his resignation, the HEC advertised the post thrice but, as per officials in the commission’s regulatory body, it could not find a suitable candidate. Finally, in October last year, the HEC hired services of senior bureaucrat Dr Shaista Sohail on deputation basis against the post of ED.
However, she retired in August this year after reaching the age of superannuation, but she was given an extension to run the affairs of HEC. Meanwhile, the commission in September this year, announced the post for the fourth time in the last three years but the process was not completed.
According to a source, 49 candidates applied but the appointment committee is yet to hold interviews of shortlisted candidates. “The appointment process is in progress,” an HEC official said.
It is relevant to note here that the post of HEC chairman has been vacant since March this year when the government removed Dr Tariq Banuri by reducing his four-year term to two years through amendment to HEC ordinance. The ousted chairman filed a court case against his premature removal.
The court had barred the government from appointing a new chairman and the matter is still in court. Whereas, besides absence of a chairman and regular ED, three other important positions of members operations, academic and IT have been lying vacant for the last one year.
The HEC is the regulatory body of the higher education sector with a budget of over Rs100 billion and it is being run on ad-hoc basis.
“The government should immediately look into affairs of the HEC. There is need to probe into why the commission, which has spent billions of rupees for promotion of the higher education sector, failed to get a suitable candidate for the post of ED in response to earlier advertisements. While, in September this year, we announced the vacancy again, but still the matter is in progress,” the HEC official said.
Another officer said besides the appointment of a regular ED, the government should request the court for an early decision in Dr Banuri’s case.
“In case, the court restores him (Dr Banuri) to his position, he should immediately be allowed to hold office of chairman and in case, the court decides in the favour of the government, the government should appoint HEC chairman within a few weeks,” he said.
Published in Dawn, December 20th, 2021
"
