,Header,Summary,Detail,Link,Category
0,Meg Lanning returns after indefinite break to lead Australia in Pakistan series,"“We had always hoped she would come back and play, and a great story really,” says team selector.","SYDNEY: Skipper Meg Lanning was Friday inclu­ded in the Australian women’s one-day squad to face Pakistan, ending an indefinite months-long break and allaying fears that she had played her last international.
The record-breaking 30-year-old announced she was stepping away from the game in August after leading her all-conquering team to Commonwealth Games gold.
She said at the time it was to  “focus on myself” after a hectic string of successes for Australia and Lanning that included a World Cup triumph.
It was unclear whether she would return, but national selector Shawn Flegler said Friday that Lanning was  “all in” to take on Pakistan at home next month.
“We had always hoped she would come back and play, and a great story really,” he added.
“Obviously, she’s taken this time to work out what’s really important for her, things she needs to do to manage herself.
“You know, it’s a tough gig being the Australian captain and she has done it for a long time, so just really pleased she’s refreshed, happy and knows what she wants to do.”
Debuting at 18, Lanning’s skill with the bat shattered records from early on, holding the mark for the most centuries in women’s One-day International cricket.
Becoming Australia’s youngest-ever skipper at 21, she has led the side since.
Australia face Pakistan in three ODIs from Jan 16 in Brisbane and Sydney with Alyssa Healy, who captained the side in Lanning’s absence, ruled out of the series with a calf injury.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727888/meg-lanning-returns-after-indefinite-break-to-lead-australia-in-pakistan-series,sport
1,PCB selection committee abolished as Sethi eyes taking PSL to Quetta,"“Foreign coaches are more qualified, skillful and have no affiliation with any particular player,"" says Sethi.","LAHORE: With the management committee taking over the Pakistan Cricket Board, the dismissals of the old guard have begun. 
Najam Sethi, the former PCB chairman who is heading the management committee, on Friday informed that that a new selection committee will be finalised on Saturday, when the fate of the coaching staff of the senior team will also be decided while an attempt will also be made to host matches of the upcoming edition of the Pakistan Super League in Quetta. 
All that is in addition to the four-month mandate of the 14-member management committee, installed by Prime Minister Shehbaz Sharif as the old setup of the PCB led by Ramiz Raja was discontinued, which includes restoring the previous constitution of the country’s cricket governing body and holding fresh elections. 
“The previous national selection committee headed by Mohammad Wasim has been abolished and a new one would be finalised [when we meet again] on Saturday,” Sethi told reporters, adding that other committees including cricket and finance had also been disbanded. 
Pakistan’s coaching panel led by Saqlain Mushtaq seem to be headed for the exit door too as Sethi said he believes that foreign coaches are more suited to the national team as compared to local coaches. 
“Foreign coaches are more qualified, skillful and have no affiliation with any particular player, while in our culture our coaches have soft hearts for a few,” said Sethi, who had appointed the services of South African Mickey Arthur during his tenure as the PCB chairman. 
“In my previous tenure, we hired Arthur as head coach and we became number one in Test and One-day cricket besides winning the Champions Trophy [in 2017].” 
Arthur is currently coaching Derbyshire in English county cricket and is the most likely candidate for the head coach job. Sethi, though, dispelled the notion that the current panel will be rendered jobless. 
“It does not in any way mean the services of our star cricketers will not be utilised and we will take the benefits of their expertise in different ways,” he said, adding that at the end of the ongoing Pakistan Cup, the Provincial Cricket Associations formed under the new constitution of 2019 would be disbanded. “But no coaches would be sacked as the PCB would fulfil its contract made with them,” added Sethi. 
Sethi informed he had spoken with the Quetta Corps Commander and the Army was very happy about the prospect of the Bugti Stadium hosting matches of the PSL. 
“PCB’s infrastructure team would soon visit Quetta to inspect the facilities at the stadium and we would extend all support including finance to prepare the venue for the matches for the PSL-8 which is scheduled to be held in February-March this year,” said Sethi. 
The major task of the management committee is to restore departmental cricket, which was part of the PCB’s previous constitution of 2014. 
“We have prepared new models for that and after we agree upon one, a meeting will be held with the prime minister as well as the departmental heads to cooperate on the restoration job,” said Sethi, who also said that the salary structure of the PCB will be reviewed. 
The Pakistan Women’s Super League, a project initiated by former chairman Ramiz, is set to continue although there would be discussions over the Pakistan Junior League. 
The inaugural edition of the women’s league was due to coincide with the PSL next year but Sethi said that franchises would be consulted on whether the scheduling should change. “I will try my best to strengthen women’s cricket and hold a separate Pakistan Women Super League to give a positive message to the world about the country,” vowed Sethi. 
PSL head Usman Wahla and Director Domestic Cricket Nadeem Khan also briefed the management committee. It has been learnt that the management committee isn’t happy with the working of the latter as it didn’t receive satisfactory replies about why the registration and scrutiny of clubs across the country couldn’t be completed in the last three years. 
The plan of setting up a rehabilitation laboratory at the National Cricket Academy has also been rejected with the committee in favour of utilizing the facility at the Lahore University of Management Sciences.  
Sethi sidestepped questions regarding the appointment of separate captains for each format but did say that he will look into the issues surrounding the pitch at the Pindi Cricket Stadium, which received demerit points, for the opening Test of the recently-concluded series against England. 
“I have asked [management committee members] Haroon-ur-Rasheed and Shakeel Sheikh to take up the issue and am also sending Haroon to Karachi to have a look at the pitch before the first Test of the series against New Zealand [which begins on Monday],” he said.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727886/pcb-selection-committee-abolished-as-sethi-eyes-taking-psl-to-quetta,sport
2,Afghanistan’s Fazalhaq Farooqi sacked by BBL side after ‘incident’,"The fast bowler’s contract was torn up after the club  “received a complaint about the behaviour of Farooqi"".","SYDNEY: Afghan international Fazalhaq Farooqi was fired Friday by his Big Bash League side Sydney Thunder following an  “incident” last week that was investigated by Cricket Australia.
The fast bowler’s contract was torn up after the club  “received a complaint about the behaviour of Farooqi following an incident last Thursday”.
Thunder referred the matter to Cricket Austra­lia’s Integrity Unit for investigation and sacked him following the hearing.
“The behaviours displayed by Fazalhaq Farooqi sit outside our values and it was determined that his contract be terminated,” Cricket NSW chief Lee Germon said in a statement.
“Our focus now is providing the necessary support to those affected by this incident.”
Cricket Australia said the matter was confidential and no further comment would be made.
Farooqi, 22, has played 10 one-dayers and 17 Twenty20 games for Afghanistan, bowling superbly in the recent World Cup in Australia.
When signed by Thunder last month, he was described as  “an emerging talent”.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727884/afghanistans-fazalhaq-farooqi-sacked-by-bbl-side-after-incident,sport
3,"England leave Rehan Ahmed out of NZ squad, Broad returns",LONDON: England have decided against taking teenage rising star Rehan Ahmed to New Zealand for their next Test ...,"LONDON: England have decided against taking teenage rising star Rehan Ahmed to New Zealand for their next Test series despite the 18-year-old leg-spinner’s dramatic introduction to international cricket while veteran  bowler Stuart Broad is back in the England squad the England and Wales Cricket Board announced on Friday.
Broad, who sits fifth in the list of all-time leading wicket takers in  international Test cricket, missed England’s recent historic 3-0 series  win in Pakistan due to the birth of his first child. He returns to the  setup alongside fellow seamers Matthew Potts and Olly Stone but paceman  Mark Wood is not included and neither is Ahmed 
Ahmed became England’s youngest men’s Test cricketer when he made his debut against Pakistan in Karachi last week, breaking a 73-year-old record set by Brian Close, and went on to become the youngest Test debutant from any country to enjoy a five-wicket haul as Ben Stokes’ men completed the series win.
Ahmed, however, arrived in Pakistan having played just three first-class matches for county side Leicestershire and England are keen to make sure his development is managed carefully.
Pitches in Mount Maunganui and Wellington for February’s two-Test series against New Zealand are not expected to favour spin. With left-armer Jack Leach retaining his position as first-choice spinner, Ahmed was left out of a 15-man squad.
He will instead play in the United Arab Emirates T20 league with the aim of joining up with England’s white-ball squad for the first time in Bangladesh in March.
Fast bowler Wood has been rested from all cricket after starring in England’s recent T20 World Cup win and the Pakistan series in a bid to ensure he is fit for next year’s Ashes series against Australia.
The Durham quick missed the entire 2022 English with elbow problems.
England have also taken a cautious approach with Jofra Archer.
The fast bowler was selected in a squad announced Thursday for January’s One-day International series away to South Africa, but was omitted from Friday’s Test party after nearly two years out injured.
England play a pink-ball Test against New Zealand in Mount Maunganui starting on Feb 16 before facing the world Test champions in a traditional day-game in Wellington.
England squad: Ben Stokes, James Anderson, Stuart Broad, Harry Brook, Zak Crawley, Ben Duckett, Ben Foakes, Will Jacks, Dan Lawrence, Jack Leach, Ollie Pope, Matthew Potts, Ollie Robinson, Joe Root, Olly Stone.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727883/england-leave-rehan-ahmed-out-of-nz-squad-broad-returns,sport
4,"Saim, Yashal surge into early lead","KARACHI: Saim Shazli was on a birdie streak, Yashal Shah was flawless. The duo dominated the opening round of the ...","KARACHI: Saim Shazli was on a birdie streak, Yashal Shah was flawless. The duo dominated the opening round of the SGA President’s Cup at the Defence Authority Golf Club, emerging joint-top at two-under 70 for a four-shot lead in the amateurs’ contest on Friday. 
Under sunny skies, with a cold winter breeze blowing across the course, Saim shot four birdies — including two in two at the start — that were offset by two bogeys. Yashal, on the other hand, was sedate as fired two birdies in a bogey-free round. 
A group of three comprising M.A. Mannan, Vivek Anand and Arsalan Mughal finished on two-over 74 with Jameeluddin Khan a further two strokes adrift. A further stroke adrift were Zia Hai, Danyal Khan and Bilal Nasim. 
In the veterans 70-75 years competition to be held over nine holes, Maj. Rizwan Farooq (41) held a four-shot lead over Brig. Naveed Nasar. Mir Ali Raza is a further stroke adrift in third. 
The contest for veterans 75 years and above was more tight with Col. Shahid Mahboob and Gp Capt. Aftab A. Khan tied for the lead at 41. Dr Zubair Mirza is third at 44. 
Waleed Bilal is in the lead after the first 18 holes of the juniors’ under-14 category after returning a card of 13-over 85. He holds a two-stroke lead over Nyle Aurangzeb with Shayan Zia a further two shots behind in third.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727882/saim-yashal-surge-into-early-lead,sport
5,French minister calls Argentina ‘inelegant winners’,PARIS: French Sports MinisterAmelie Oudea-Castera on Friday accused Argentine players of being  “inelegant...,"PARIS: French Sports MinisterAmelie Oudea-Castera on Friday accused Argentine players of being  “inelegant winners” and  “vulgar” for mocking her country’s star Kylian Mbappe after winning the World Cup final.
“As much as our French team knew how to lose with panache, so the manner in which this Argentine team acted after this victory was not worthy of the match we saw”, the minister told French radio station RTL.
Oudea-Castera singled out goalkeeper Emiliano Martinez, who was seen in the victory parade in Buenos Aires holding a baby doll its face covered with a photo of French star Mbappe.
Immediately after the match had been heard in the Argentina changing room demanding:  “A minute of silence... for Mbappe.”
Mbappe scored a hat-trick as France twice fought back to take the game to a shootout and then beat Martinez with the opening kick.
“I find it pitiful,” said Oudea-Castera.
“It’s just vulgar, inappropriate, really not up to the occasion,” she said  “This Emiliano Martinez is not distinguishing himself. It is rather pathetic”.
The minister said she was pleased that the president of the French Football Federation (FFF) Noel Le Graet had written to his Argentine counterpart to complain of  “abnormal excesses “in the celebrations.
Oudea-Castera told RTL Radio she was looking at the issue.
“I am not ruling out discussing this with my counterpart,” she said,  adding that France’s football body had also written to Claudio Tapia,  president of the Argentine Football Association (AFA), over the affair.
The Argentine Embassy in Paris did not immediately respond to a request for comment on the matter.
The FFF has also said it intends to file complaints against French fans who posted racist comments on social media after Kingsley Coman and Aurelien Tchouameni missed in the shootout and Kolo Muani squandered a chance late in extra time.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727880/french-minister-calls-argentina-inelegant-winners,sport
6,"Aqeel, Shoaib set final date","ISLAMABAD: Aqeel Khan exacted swift revenge for his defeat in the last event as he downed Muzamil Mur­taza 7-5, 6-1...","ISLAMABAD: Aqeel Khan exacted swift revenge for his defeat in the last event as he downed Muzamil Mur­taza 7-5, 6-1 at  the Begum Kulsum Saifullah Khan National Ranking Tennis Tournament to set up a final with Mohammad Shoaib, who routed Mohammad Abid 6-2, 6-2 in the other last-four clash on Friday.
Shoaib downed Aqeel in the Federal Cup final two weeks ago as the 42-year old had to withdraw from the final following an injury.
Results: 
Men’s doubles (quarter-finals): Aisam-ul-Haq Qureshi/Aqeel Khan bt Bilal Asim / Mahatir Muhammad 6-0, 6-0.
Ladies singles (semi-finals): Sarah Mahboob bt Natalia Zaman 6-2, 6-1: Noor Malik bt Meheq Khokhar 6-2, 6-3.
Boys singles (quarter-finals): Hamid Israr bt Hamza Roman 6-2, 6-3; M.Talha Khan bt Mahatir Muhammad 6-1, 4-6, 7-5; Sami Zeb Khan bt Ahmed Nael Qureshi 6-4, 6-4; Bilal Asim bt Farman Shakeel 3-6, 6-3, 3-0 (retd).
Boys U-14 singles (quarter-finals): Abdul Basit bt Taimoor Ansari 4-2, 5-3; Abubakar Talha bt Nabeel Ali Qayum 4-1, 4-0; Sameer Zaman bt Haziq Asim 4-2, 4-2; Amir Mazari bt Muzammil Bhand 4- 2, 4-2.
Girls U-14 singles (semi-finals): Soha Ali bt Lalarukh Sajid 4-0, 4-0; Zunaisha Noor bt Mahrukh Sajid 4-2, 1-4, 4-0.
Boys/Girls U-12 singles (quarter-finals): Hajra bt M. Arsalan 4-2, 4-2; Razik Sultan bt Ihsanullah Kabir 4-1, 3-5, 4-1; Hassan Usmani bt Shayan Afridi 5-4(4); 2-4, 5-4(3); Abdur Rehman bt Haziq Areejo 4-0, 4-1.
Men’s 45 plus doubles (semi-finals): Mahmood Khan/Azeem Khan bt Talha Waheed/Rashid Ali 2-6, 6-3(10-7); Rashid Malik/Israr Gul bt Imran Ahmad/Col.Zia 6-0, 6-2.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727879/aqeel-shoaib-set-final-date,sport
7,FIFA investigating how celebrity chef got onto World Cup final pitch,ZURICH: FIFA has launched an investigation into how individuals gained  “undue access” to the pitch following ...,"ZURICH: FIFA has launched an investigation into how individuals gained  “undue access” to the pitch following the World Cup final after images and videos of Turkish celebrity chef Nusret Gokce celebrating with Argentina’s players went viral on social media.
Gokce, who owns a chain of restaurants and is known as ‘Salt Bae’ for his theatrical style of sprinkling salt on his steaks, posted videos and photos on his Instagram page of himself with Argentina’s players after their win over France in the final.
He was also photographed holding the World Cup trophy. According to FIFA’s website, the trophy can only be touched by a  “very select group of people,” including former winners and heads of state.
Videos circulating on social media also showed Gokce gripping Lionel Messi’s arm in an attempt to draw the Argentina captain’s attention.
“Following a review, FIFA has been establishing how individuals gained undue access to the pitch after the closing ceremony at Lusail Stadium on 18 December,” world football’s governing body said in a statement. “The appropriate internal action will be taken.”
Gokce went viral in 2017 after posting videos of himself salting meat with a cobra-like manoeuvre.
He has nearly 50 million Instagram followers and has helped launch Nusr-Et restaurants, which charge several hundred dollars for some cuts of meat, in a number of locations across the world.
The restaurateur has been pictured with several footballers and other celebrities at his restaurants, including Robert Lewandowski and Kylian Mbappe.
He posted a video of a previous meeting with Messi to his Instagram earlier this week.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727878/fifa-investigating-how-celebrity-chef-got-onto-world-cup-final-pitch,sport
8,England’s Curran breaks IPL auction record,NEW DELHI: England all-rounder Sam Curran became the Indian Premier League’s (IPL) most expensive ever buy in the...,"NEW DELHI: England all-rounder Sam Curran became the Indian Premier League’s (IPL) most expensive ever buy in the players’ auction on Friday as the world’s richest cricket league spent big ahead of the 2023 season.
Curran returned to the Punjab Kings for the staggering sum of 185 million Indian rupees ($2.23 million) following a fierce bidding war involving the Chennai Super Kings and Mumbai Indians.
Curran, who was player-of-the-series in England’s T20 World Cup triumph in Australia this year, previously featured for the Punjab Kings in 2019.
“Back to where it all started! Looking forward to it,” tweeted the 24-year-old.
The fee for Curran surpassed the previous highest bid of 162.5 million rupees, paid by the Rajasthan Royals for South African all-rounder Chris Morris last year.
The previous record fee paid for Morris was broken once more on Friday, with Mumbai Indians paying 175 million rupees for Australian all-rounder Cameron Green.
“I’m pinching myself that this has all happened,” Green, 23, said in a video message during the auction broadcast.
“It’s such a weird feeling watching an auction for yourself. I can’t believe how nervous I was and I was shaking like anything when the final call was confirmed.”
The Super Kings made up for missing out on Curran by signing England red-ball captain Ben Stokes for 162.5 million rupees.
Batsman Harry Brook, who made his England Twenty20 international and Test debuts this year, became the first millionaire of the day after being signed by Sunrisers Hyderabad for 132.5 million rupees.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727877/englands-curran-breaks-ipl-auction-record,sport
9,England’s 1966 World Cup winner Cohen dies aged 83,"LONDON: England’s 1966 World Cup-winning right back George Cohen, has died aged 83, his former club Fulham...","LONDON: England’s 1966 World Cup-winning right back George Cohen, has died aged 83, his former club Fulham announced on Friday.
Cohen made his international debut in 1964 and went on to represent his country 37 times, playing a key role in England’s only World Cup triumph when they beat West Germany 4-2 after extra time at Wembley in the final.
He was one of only three surviving members of that World Cup-winning squad, along with Bobby Charlton and Geoff Hurst.
“Very sad to hear my friend and team-mate George Cohen has died,” Hurst said on Twitter. “Everyone, without exception, always said that George was such a lovely man.
“He will be sadly missed, my heartfelt thoughts are with Georges wife Daphne and his family.”
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727875/englands-1966-world-cup-winner-cohen-dies-aged-83,sport
