,Header,Summary,Detail,Link,Category
0,"PA adopts resolution against denotification of CM,cabinet",Demands president dismiss governor for ‘overstepping powers’,"LAHORE: Amid a walkout by the opposition, the Punjab Assembly on Friday adopted a resolution condemning the governor’s act of de-notifying the chief minister, and demanded the president sack Balighur Rehman for what it called his “unconstitutional” decision.  
A privilege motion was also moved against the governor, and Speaker Sibtain Khan referred it to the committee seeking a report on it within two months.  
The stormy assembly sitting, held after a break of two days, began more than two hours behind its scheduled time. At least 143 members of the ruling alliance – PTI and PML-Q – and 115 from the opposition benches, including the PML-N, PPP, Rah-i-Haq Party and a couple of independents, were present during the proceedings. 
The house unanimously passed two bills – the Punjab Holy Quran Printing and Recording (Amendment) Bill 2022 and Khatimun Nabiyeen University Lahore Bill 2022. (Then de-notified and later reinstated) Chief Minister Parvez Elahi, who was also in attendance, took credit for both pieces of legislation. 

Demands president dismiss governor for ‘overstepping powers’

However, a pandemonium was witnessed in the house when the treasury announced introducing a resolution against the governor for his action against the chief minister. The opposition MPAs stood up from their seats and reached the open area before the treasury benches, and a match of sloganeering ensued.  
The treasury was chanting “Imported government unacceptable” and “Gali gali mein shor hai, sara tabbar chor hai”, whereas the opposition was shouting “Ghari chor”.  
The opposition walked out of the house when Law Minister Raja Basharat introduced the resolution out of turn condemning the governor’s late night act of de-notifying the chief minister and his cabinet.  
Both were restored by the Lahore High Court on Friday evening on a condition that Mr Elahi would not send his advice for dissolution of the assembly till a final court verdict on the issue.  
The resolution demanded the president immediately dismiss Balighur Rehman as the governor for “overstepping his powers, insulting public mandate, breaching privilege of the house and creating constitutional and administrative crises in the province”. 
It expressed confidence in CM Elahi and endorsed the speaker’s ruling against the governor’s action. It alleged that the federal government was indulging in illegal tactics of horse-trading and floor-crossing to destabilise an elected government of the PTI and PML-Q alliance in the province.  
Raja Basharat also moved a privilege motion against the governor for de-notifying the chief minister and his cabinet, and demanded the action be considered as a breach of the privilege of the whole house, transgression of the Constitution and the law of land, and an insult to the millions of voters of the province.  
The chair referred the motion to the Special Committee No-8 and sought a report within two months.  
PARLIAMENTARY PARTY: A joint parliamentary party meeting of the PTI and PML-Q at the Punjab Assembly on Friday expressed their trust in the leadership of PTI Chairman Imran Khan and Chief Minister Chaudhry Parvez Elahi.
Mr Elahi presided over the meeting. It also condemned the unconstitutional and unlawful acts of the governor.
The meeting resolved to vehemently protest the unconstitutional and unlawful step of the governor at every forum.
Meanwhile, Mr Elahi said he thanked Allah Almighty for getting the Khatimun Nabiyeen University Bill and the Quran Act Bill passed by the Punjab Assembly.
Addressing the session of the Punjab Assembly, Mr Elahi stated that Quran education has been made mandatory in all private and government schools up to the FA level, adding that historic legislation was made with regard to elevating religion and Khatam-e-Nabuwat (SAW) during the tenure of Imran Khan and our government.
He stated that the religious segment prayed for us to continue our religious service work. We and future generations will continue to serve the religion. He also said that the approval of the Punjab Public Defendant Service Bill by the Punjab Cabinet was a historic step to provide free legal aid to the common man. With the approval of this bill, the Punjab government will provide free legal aid to the common man, adding that the provision of justice to the common man will also be ensured.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727897/pa-adopts-resolution-against-denotification-of-cmcabinet,lahore
1,Toshakhana case hearing to resume next month,"A three-member bench is set to take up the petitions on Jan 9, 2023.","LAHORE: A Lahore High Court (LHC) full bench will resume its hearing the next month on two identical petitions concerning PTI Chairman Imran Khan’s disqualification by the Election Commission of Pakistan (ECP) in the Toshakhana case. 
Headed by Chief Justice Muhammad Ameer Bhatti, the full bench includes Justice Abid Aziz Sheikh and Justice Said Mahmoud Sethi . The bench is set to take up the petitions on Jan 9, 2023. 
One of the petitioners, Jabir Abbas Khan, a voter from the NA-95 constituency, filed an application through his counsel Azhar Siddique for an early hearing of his petition. 
In his petition, Khan challenged the legitimacy of Section 137(4) of the Elections Act 2017 invoked by the ECP to de-seat him. 
He argued that the PTI chairman had been disqualified under sections 137(4), 167 and 173 of the Elections Act despite the fact that these sections did not mention the word `disqualification`. 
Beside, he argued, under section 137 of the act, the prosecution could only be initiated within 120 days of the filing of false asset statements. In Mr Khan`s case, the last such statement was filed on Dec 31 last year. 
The petitioner said the ECP `illegally and unlawfully` disqualified Mr Khan under Article 63(1p) of the Constitution, along with sections 137 and173 of the Elections Act, because section 137 specified only a three-year punishment or fine or both, and not disqualification. 
He asked the court to declare Section 137(4) of the Elections Act ultra vires to the Constitution and restrain the ECP from taking any action until the petition is being heard. 
The other petition filed by Advocate Mohammad Afaq stated that the ECP disqualified the former prime minister and de-seated him from Mianwali’s NA-95 constituency on charges of corrupt practices. 
Therefore, as per the Representation of Peoples Act 1976 and the Political Parties Order 2002, the office-bearers of a political party must meet the standards provided in Articles 62 and 63 of the Constitution. 
He argued that Mr Khan was violating the laws by continuing to head the PTI, a party registered with the ECP, and that a person disqualified under Article 63 was not entitled to become or stay as an office-bearer of a political party. 
The petitioner asked the court to order the ECP to remove Mr Khan as head of the PTI and direct the party to nominate a new chief.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727896/toshakhana-case-hearing-to-resume-next-month,lahore
2,Ruda receives proposals for wastewater treatment,LAHORE: The Ravi Urban Development Authority (Ruda) has received proposals from various international firms for...,"LAHORE: The Ravi Urban Development Authority (Ruda) has received proposals from various international firms for establishing six wastewater treatment plants that will ensure disposal of sewer into the river after treatment.
Since the authority has accelerated pace of works on various river training works, including construction of a huge embankment initially up to three kilometers (on both sides of the river) in a bid to protect the population from floods, it has also got the wastewater, being disposed into the river bed at six different points through several small and major drains, tested in a bid to know its specification and make it compatible for treatment, Dawn has learnt.
“We are doing several works these days in the project area. These works are related to river training, environment, development of residential areas in phase-1,” the Ruda Chief Executive Officer Imran Ameen told Dawn on Friday. 
Talking about the water treatment plants, Mr Ameen said it was a good news for the Lahorites that various local and international firms have expressed interest by submitting viable proposals to establish six wastewater treatment plants at the points where the entire Lahore’s wastewater, including the domestic, commercial and industrial and storm water is being disposed of through six drains.  
“After scrutiny of proposals for wastewater plants, we will go for tendering/bidding process,” he added. 
The Ruda chief said keeping in view the lab test results of the drains’ wastewater, it has been decided to cover all major drains in the city since their existing flow is injurious to public health.  
“We have also ensured cleaning of these drains by getting them desilting in collaboration with the departments concerned,” he said, adding that these open drains are also spreading dengue virus in Lahore. 
Mr Ameen revealed that the water to be disposed in the Ravi after treatment would be best for fishing, irrigation and other uses. According to him, it will preserve the 2.7 billion litre of water that will further help recharge the aquifer by increasing the water table that is currently depleting fast. The Ruda also plans to give this aquatic quality water to the industry so that it could stop extraction of water in the area through heavy turbines. 
“We are also going to have an agreement with the UN-Habitat in a bid to launch various schemes to improve environment in the entire project area. 
A 200-feet wide 46 km long marine drive road has also been planned on both sides of the river. Construction of roads with development of some parks with sitting area along the river banks will develop a beautiful riverfront in the project area. 
The Ruda CEO said the authority has decided to relocate the existing solid waste landfill site at Lakhudair to another area since it is releasing dangerous methane gas.“We have convinced the Lahore Waste Management Company to build another site. After shifting the landfill site, we plan to develop a park over this land,” he maintained, adding that the designs of three barrages to be constructed at three sites in the project area have also been finalised. 
It merits mentioning that the Rs5 trillion Ravi project, conceived by the PML-N government in 2013, was launched by the former PM Imran Khan in August 2020 by laying the foundation stone at the project site.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727895/ruda-receives-proposals-for-wastewater-treatment,lahore
3,Two minor girls raped at workplace,TOBA TEK SINGH: A cotton factory labour contractor allegedly raped two minor worker girls in the factory at Chak...,"TOBA TEK SINGH: A cotton factory labour contractor allegedly raped two minor worker girls in the factory at Chak 97-RB in Faisalabad.
The complainant stated that she, her daughter and a minor relative worked at the plant. On Dec 20, the suspect brought both girls to a location within the factory and raped them. According to CPO Syed Khalid Mahmood Hamdani, the police conducted a medicolegal test on both girls, however, the suspect was granted temporary bail before being arrested.
CYLINDER BLAST: In Sultan Town in Faisalabad, four family members suffered severe burn injuries when an LPG cylinder exploded inside their home.  
According to Rescue 1122, Muzaffar Iqbal, his wife Shazia Bibi, mother Haleema Bibi and nephew Abdul Mannan were all burnt in a fire that started when a gas leak caused a cylinder to explode in their home.  
The burn unit at the Allied Hospital received all four of them.
INJURED: On Friday, a Gojra Government Degree College student was seriously injured when a group of students shot a round at a rival group of students.  
According to Rescue 1122, Kashif was riding his motorcycle with a friend through the Model Town neighbourhood, where two groups of students were exchanging fire. A bullet struck him. He was admitted to the Gojra Tehsil Headquarters Hospital.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727894/two-minor-girls-raped-at-workplace,lahore
4,Transperson shot dead by friend,"BAHAWALPUR: A transgender person was allegedly shot dead at Ahmedpuri Gate on Friday.  

The family members of...","BAHAWALPUR: A transgender person was allegedly shot dead at Ahmedpuri Gate on Friday.  
The family members of deceased Aiza Khwaja (real name Shahzaib) alleged that she had friendship with one Muddasir, who along with his companion, summoned her out of the house and opened fire at her. The deceased suffered serious injuries and died on the spot.  
Police PRO Aamir Nazir told Dawn Kotwali police responded to the crime scene and sent the body to the Bahawal Victoria Hospital (BVH) for a postmortem. 
He said the police were investigating the case and the murder case was yet to be registered.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727893/transperson-shot-dead-by-friend,lahore
5,"Death, fine for killer of wife",BAHAWALPUR: Dunyapur Additional District and Sessions Judge Rafaqat Ali Qamar on Friday handed down death sentence...,"BAHAWALPUR: Dunyapur Additional District and Sessions Judge Rafaqat Ali Qamar on Friday handed down death sentence along with a fine of Rs200,000 to a murder convict.
According to the prosecution, convict Aurengzeb had shot dead his wife Sana Bibi and injured mother-in-law Zainab Bibi over a family dispute at village 17-M in the limits of Dunyapur Saddar police station on May 1, 2020.  
Meanwhile, Dunyapur police claim to have arrested a suspect on the charge of raping a 15-year old girl.
According to an FIR 905/22 registered under section 376-PPC on the complaint of the victim’s mother, the accused had raped the girl a few days ago.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727892/death-fine-for-killer-of-wife,lahore
6,Tevta plans evening classes  to increase enrollment,TOBA TEK SINGH: Technical Education and Vocational Training Authority (Tevta) Chief Operating Officer Ahmad Khawar...,"TOBA TEK SINGH: Technical Education and Vocational Training Authority (Tevta) Chief Operating Officer Ahmad Khawar Shahzad stated at a meeting with FCCI members on Friday that Tevta is thinking about evening sessions to double its enrollment from 90,000 to 180,000.
He said the industrial sector’s innovation and automation have raised the need for trained labour. 
Tevta offers 230 courses across 57 trades, and more are being added to meet new demands. He said that a meeting would be arranged online with industrialists, as their participation would resolve their Tevta-related issues.  
About differently-abled people, he said Tevta could arrange courses for them at the specific request of the industrialists. He stated that industrialists must inform him of the need for new courses or changes to existing courses designed specifically for challenged people.  
He asked the Embroidery Association president to advise Tevta about new courses or the necessary amendments to the existing courses in accordance with their requirement for skilled manpower.  
He said Tevta was considering relaunching the “Kissan ki Beti” programme for women’s empowerment by imparting them training in the preparation, and conservation of food delicacies in addition to its packing and marketing.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727891/tevta-plans-evening-classes-to-increase-enrollment,lahore
7,LDA DG warns officials against negligence,LAHORE: Lahore Development Authority (LDA) Director General Aamir Ahmad Khan has warned the officers of stern action...,"LAHORE: Lahore Development Authority (LDA) Director General Aamir Ahmad Khan has warned the officers of stern action if they continue using delaying tactics in solving the problems of the citizens. 
“Such officers will be taken to task. They also must prepare themselves for answering any complaint,” the DG said while speaking at the open court at the LDA’s one-window centre in Johar Town on Friday.  
“Solving the public problems is my first priority,” he added.
Flanked by top officers representing various LDA directorates, the DG heard the problems faced by the people, especially the senior citizens, and issued immediate orders to resolve them. 
After hearing the problems of Azra Bibi, Sanobar, Jameela Bibi and Muhammad Ashraf and asked the officers concerned to resolve their issues. 
Mr Khan asked Chief Metropolitan Planner Syed Nadeem Akhtar Zaidi and other relevant officers to take concrete steps to solve the problems of the citizens. 
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727890/lda-dg-warns-officials-against-negligence,lahore
8,Suspect arrested,NAROWAL: City police on Friday arrested a suspect involved in an armed attack on a journalist who lost a leg in the...,"NAROWAL: City police on Friday arrested a suspect involved in an armed attack on a journalist who lost a leg in the incident.
On Dec 16, an armed person had shot at and injured journalist Naseer Ghumman near the Municipal Corporation. 
After the attack, DPO Faisal Kamran formed a team to identify and arrest the suspect. The team identified the suspect as Shehzad, of Imam Sahib, and arrested him. 
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727889/suspect-arrested,lahore
9,PHC bans medics practice in private hospitals during duty hours,LAHORE: The Punjab Healthcare Commission (PHC) has banned practice of medics of government hospitals at private...,"LAHORE: The Punjab Healthcare Commission (PHC) has banned practice of medics of government hospitals at private health facilities during ‘official hours’.
The action was initiated on the complaints that some doctors employed in state-run hospitals were visiting the private health facilities during official hours to provide healthcare services to the patients in sheer violation of the rules/regulations.
A spokesperson for the PHC said on Friday that the commission had directed all private healthcare establishments (HCEs) not to allow the provision of services by the consultants/specialists employed in the government service during their official duty hours in public sector institutions.
In a directive issued under Section 4(2) (O) of the PHC Act 2010, he said, the healthcare service providers of all private healthcare establishments had been directed to ensure that no consultant or specialist, employed by the public sector institutions, was working on their premises during the official working hours.
“In order to ensure compliance of the aforesaid direction, all private HCEs in Punjab shall be inspected by the authorised officers of the PHC from time to time,” informs the directive.
Furthermore, the administrations of private HCEs have also been warned that non-compliance of the direction would entail legal consequences, including fines and closures of services.
Published in Dawn, December 24th, 2022
",https://www.dawn.com/news/1727903/phc-bans-medics-practice-in-private-hospitals-during-duty-hours,lahore
