,Header,Summary,Detail
0,"No let-up in monsoon disaster as roads, bridges and buildings swept away","Residents say rains, flooding leave trail of destruction in Hazara region, Shangla, Dir","MANSEHRA/LOWER DIR/SHANGLA: Continuing to ravage infrastructure and public life and property across Khyber Pakhtunkhwa, the record monsoon rains and floods swept away houses, buildings, roads, bridges and crops in Mansehra, Kohistan, Shangla, Lower Dir, Dera Ismail Khan, Lakki Marwat and Bajaur districts on Friday.
Lower Kohistan district police officer Zulfiqar Jadoon said the downpour-induced flash floods destroyed buildings and shops in Dubair and Pattan bazaars, while search was under way for the four people, who were swept away by floodwaters in Dubair stream on Thursday.
The residents of Mahandri area in Kaghan valley survived deaths by the monsoon disaster as they moved out ahead of flooding. Landsides were also reported in the valley.
The flooding fears prompted the Balakot administration to close schools across the tehsil and ban motorists and transport users from entering Kaghan valley from Balakot and Babusar Top. The ban suspended traffic between Khyber Pakhtunkhwa and Gilgit-Baltistan via the Mansehra-Naran-Jalkhad Road.

Residents say rains, flooding leave trail of destruction in Hazara region, Shangla, Dir

Heavy flooding triggered by torrential rains washed away a dozen houses, roads, suspension bridges, hospital buildings, watermills and mini power stations in parts of Shangla district.
The district disaster management authority said the flooded Kana, Khan Khwar and Indus rivers left a trail of destruction on a large scale.
The floodwaters damaged Karora hydropower station and Bisham-Swat Road, Karora-Ajmeer Road and many link roads and inundated the Karora rural health centre destroying machines, equipment, furniture and medicines.
The government declared an emergency in the district, while deputy commissioner Shangla Ziaur Rehman ordered the closure of schools for a day for the safety of students and staff members.
A portion of the Timergara-Peshawar Road was swept away by flash flood in Panjkora River near Zulam Bridge in Lower Dir district prompting the administration to divert traffic to the Kamrani Bypass Road.
The floodwaters uprooted power poles and trees along the riverbank suspending electric supply to Talash, Timergara and Balambat for long hours.
The administration closed the Balambat Bridge to traffic after water level in the Panjkora River increased alarmingly.
The floodwater destroyed several link roads in parts of the district and damaged furniture, goods and food by entering shops, school buildings, markets and slaughterhouses in Timergara.
Deputy commissioner Zubair Khan and other administration officers monitored flood situation in Chakdara, Timergara and Balambat areas and asked the residents to stay away from rivers and nullahs for own safety.
The Dera Ismail Khan district administration and Rescue 1122 said floodwaters wreaked havoc on infrastructure in Shorkot village on Dera Ismail Khan-Bannu Road, Mufti Mahmood Hospital on Daraban Road, Gomal Medical College, a food department godown, Pusha Bridge, CRBC Colony, Ratta Kulachi Sports Complex, wildlife zoo and Dera Township.
The rescue workers evacuated the patients and employees of the Mufti Mahmood Hospital in boats. They said they had so far shifted around 250 people, including women, children and elderly people, from Pasha Pul, Sago Pul, Hathala, Kanuri and Budh areas to safer places.
The Bajaur administration said heavy rains damaged houses, maize crops and vegetables, and roads in the district. However, no damage to public life was reported.
The Lakki Marwat district administration said the flood-hit roads were cleared of mud and sand with the help of tractors, while its officials distributed relief goods to the residents.
During a meeting of the relevant officials, deputy commissioner Fazal Akbar examined relief work and ordered coordinated efforts for the rehabilitation of flood victims.
The residents of Lakki city blocked the Lakki-Tajazai Road near the Dall Mills to protest a delay in the reconstruction of embankments washed away by flash floods and said they continued to be vulnerable to monsoon flooding.
(Correspondents Ghulam Mursalin Marwat, Muhammad Irfan Mughal and Anwarullah Khan contributed to this report.)
Published in Dawn, August 27th, 2022
"
1,Curfew in Kurram area after attack on police station,KURRAM: The administration imposed a curfew in Sadda town here on Thursday night after its offices and a police...,"KURRAM: The administration imposed a curfew in Sadda town here on Thursday night after its offices and a police station were ransacked by a mob and firing by law-enforcement personnel killed two people and injured 12.
According to officials and witnesses, a shopkeeper had heated exchanges with one of his customers over a payment issue before the former accused the latter of making sacrilegious utterances, which triggered tensions in the town.
The customer took shelter in the shop of the trader association’s president. A mob surrounded the shop and sought the customer’s custody but the owner refused.
The police took the customer away prompting protesters to attack the police station.
The administration called out paramilitary forces to disperse the mob, which allegedly broke into the police station and tehsil offices and torched cars and motorcycles parked there.
The law-enforcement personnel fired gunshots killing two people and injuring 12.
The deceased were identified as Javed and Najeeb.
Official Dr Rahim Gul told reporters that the injured were shifted to the tehsil headquarters hospital in Sadda town, where the doctors declared two dead.
He said eight people with minor injuries were discharged, while those in critical condition were referred to Peshawar hospitals.
The highway was closed in Sadda to traffic, while the police and paramilitary personnel were deployed in the town and adjoining areas to ensure peace.
The authorities declared a curfew in Sadda after clashes between the residents and law-enforcement personnel.
When contacted, deputy commissioner Wasil Khan saidthe administration had brought the situation ‘under control’ and normalcy was returning to the area.
He also said the jirga had been engaged for the early resolution of the issue.
The DC said legal action against lawbreakers was under way.
Published in Dawn, August 27th, 2022
"
2,ANP for emergency in all flood-hit districts,PESHAWAR: Awami National Party has demanded of the Khyber Pakhtunkhwa government to declare emergency in all the...,"PESHAWAR: Awami National Party has demanded of the Khyber Pakhtunkhwa government to declare emergency in all the flood-hit districts of the province and ensure immediate provision relief to the calamity-stricken people.
In a statement issued here on Friday, ANP provincial president Aimal Wali Khan expressed deep concern over the causalities and loss of properties due to flash floods in different districts of the province, and urged the provincial government to shift the affected people to safer places.
He said that the video footages shared on social media amply proved that the people in many districts, including Swat, Tank, Dera Ismail Khan and Kohistan, had suffered irreparable losses.
Published in Dawn, August 27th, 2022
"
3,Imran asks KP govt to accelerate relief efforts for flood victims,Visits flood-hit Dera Ismail Khan and Tank districts.,"DERA ISMAIL KHAN: Pakistan Tehreek-i-Insaf chairman Imran Khan on Friday asked for an immediate acceleration of relief efforts for the flood victims in Khyber Pakhtunkhwa as he visited the flood-hit Dera Ismail Khan and Tank districts to oversee the situation and meet the marooned families.
Talking to mediapersons after inspecting the flood relief camp set up for the affected people at the Ratta Kulachi Sports Complex here, the PTI chairman said that the calamity had surpassed the destruction caused by the 2010 floods in Sindh.
“We used to think of the 2010 floods as an unimaginable catastrophe, but according to reports, the devastation and the loss of life caused this time is far greater. 
The construction of dams is extremely important for Pakistan. If there were dams, this water could have played an important role in the development of the region but now the entire nation will have to bear the burden of the flood damage in Sindh and Balochistan. During my tenure, I had planned to construct 10 dams,” he said.

Visits flood-hit Dera Ismail Khan and Tank districts 

Imran said, “I am under pressure to raise funds from the public for flood relief, but I will not raise funds until I have a clear picture of whether I can spend the money fairly or not. Our governments in Khyber Pakhtunkhwa and Punjab will actively participate in all possible relief activities for the flood victims.”
The PTI chairman issued instructions to Khyber Pakhtunkhwa Chief Minister Mahmood Khan to ensure immediate release of funds for the rehabilitation of the victims after assessing the losses on an emergency basis. He also appreciated the efforts of the district administration and provincial departments.
Speaking on the occasion, Chief Minister Mahmood Khan said his government was with the flood victims and would not leave them alone in this hour of difficulty. He said that an emergency had been declared in Dera Ismail Khan district to speed up the rescue and relief activities and ensure early rehabilitation of the affected people.
“Officials of the rescue and other departments are being dispatched from nearby districts to DI Khan so timely relief activities can be carried out,” he added.
On this occasion, Dera Ismail Khan commissioner Aamir Afaq gave briefing to PTI chairman Imran Khan and Chief Minister Mahmood Khan about the flood situation and relief operations.
Later, Imran Khan conducted an aerial survey of Tank city and adjoining flood-hit villages of Kot Allah Dad, Barakhel, Ranwal, Gara Baloch, Pir Kachha and Pathankot by helicopter.
Mahmood Khan gave a briefing to the PTI chairman on the aerial survey, while provincial minister Sardar Faisal Amin Gandapur and the deputy commissioner Tank briefed him on the flood situation, at the Jahaz Ground, Tank.
Later, Imran Khan also met with the flood victims at a relief camp set up at the degree college and issued instructions to the chief minister to provide full assistance to the Tank flood victims.
The PTI chairman was accompanied by provincial minister Shaukat Yousafzai, Senator Shibli Faraz, MNA Sheikh Yaqub, former federal minister Sardar Ali Amin Gandapur and Khyber Pakhtunkhwa Chief Secretary Dr Shahzad Bangash.
Published in Dawn, August 27th, 2022
"
4,Nowshera resident seeks action against ‘land grabbers’,PESHAWAR: A resident of Pabbi area of Nowshera has alleged that some land grabbers have forcibly occupied his...,"PESHAWAR: A resident of Pabbi area of Nowshera has alleged that some land grabbers have forcibly occupied his ancestral land, but the local police are reluctant to take action against them.
Addressing a news conference at the Peshawar Press Club, Mehfooz Ahmad, flanked by other family members, requested the Khyber Pakhtunkhwa chief minister, Peshawar corps commander and inspector general of police to pay heed to his plight and help him in getting justice.
He said that they were having all the required legal documents of the said land, wherein they had cultivated different crops as well as planted trees.
He stated that the land was in the name of different family members, including his brother, martyred army officer Major Aziz Ahmad.
Mr Ahmad said that a few weeks ago his tenant informed him that a local resident, namely Mian Fawad, accompanied by a revenue department official (patwari) and some policemen had occupied the land. However, he said later he came to know that the said person was only accompanied by some land grabbers, who were known for their illegal activities in the entire village. 
Published in Dawn, August 27th, 2022
"
5,Registration of all vehicles in Bannu division ordered,LAKKI MARWAT: Bannu commissioner Matiullah Khan has asked the authorities of the excise department to launch a...,"LAKKI MARWAT: Bannu commissioner Matiullah Khan has asked the authorities of the excise department to launch a campaign against unregistered vehicles and motorcycles with the support of local police. 
Chairing a meeting of the divisional intelligence implementation committee at his office the other day, he said the divisional and district administrations would not tolerate plying of unregistered vehicles on local roads. 
He said that strict measures by the authorities concerned would leave the vehicle owners with no option, but to get their vehicles registered with the excise department. 
Mr Khan also reviewed the ongoing anti-polio campaign and stressed the need for launching integrated efforts to contain the prevalence of crippling disease. He asked the authorities to ensure coverage of refusal cases at all costs. 
“A comprehensive mechanism must be put in place to convince the reluctant parents to immunise their children against polio,” he said. 
He said that with the support of all stakeholders the administration would leave no stone unturned to make Bannu a polio-free division. 
Regional police officer Ashfaq Anwar said at the meeting that the local administrations should ensure installation of CCTV cameras in bazaars, commercial plazas and sensitive places in Bannu, Lakki Marwat and North Waziristan. 
He said the CCTV cameras would be linked with the control rooms established at the district police offices to ensure effective online surveillance of these places. 
The divisional commissioner said that a committee comprising officials of the administration, police and SNGPL and local elders would be formed to resolve issues, including provision of non-technical jobs to locals and royalty and other privileges to the residents.
Published in Dawn, August 27th, 2022
"
6,"PHC suspends notification for cases against opposition leaders, seeks govt response",Petitioner insists PTI govt misinterpreted law for political gains.,"PESHAWAR: The Peshawar High Court on Friday suspended the recent government notification for the empowerment of the Dera Ismail Khan district administration to register cases against the opposition Pakistan Democratic Movement’s leaders on the charge of spreading hate against state institutions.
A bench consisting of Justice Wiqar Ahmad and Justice Shahid Khan issued notices to the provincial chief minister, chief secretary, advocate general and relevant officials seeking their response to the petition of advocate Shabbir Hussain Gigyani against the Aug 9 notification.
It fixed Sept 13 for next hearing into the case suspending action on the notification until then.
The petitioner contended that the government misinterpreted Section 196 of the Code of Criminal Procedure for empowering an additional assistant commissioner (AAC) to receive complaints from former federal minister Ali Ameen Gandapur or any other interested party and lodge FIRs with police.

Petitioner insists PTI govt misinterpreted law for political gains

He requested the court to suspend the notification until the final disposal of the petition as an interim relief saying as there is strong apprehension of its misuse and abuse by the respondents, including the government, to cause ‘chaos in the peaceful political and social atmosphere’ of the province.
Mr Gigyani insisted that the notification was meant to misuse the law to achieve political goals and create anarchy in the province.
The provincial cabinet had allowed the registration of cases on Aug 18 and issued the impugned notification the next day declaring, “In exercise of powers conferred by Section 196 of the Code of Criminal Procedure and in pursuance of cabinet decision on August 18, 2022, KP government is pleased to empower Mr Muneer Ahmed, Additional Assistant Commissioner, Dera Ismail Khan, to receive written complaints from Mr Gandapur or any other interested party and require local police to lodge FIRs under sections 108A, 153-A and 505 of the Pakistan Penal Code, read with any other enabling provisions of law, and to sanction and pursue such cases within his respective jurisdiction with effect from August 18, 2022.”
Section 153-A of the law deals with cases against those promoting enmity among different groups, while Section 108-A is about abetment in Pakistan of offences committed overseas.
Section 505 of the PPC covers statements on public mischief.
Mr Gigyani argued that the respondents had wrongly interpreted Section 196 of the CrPC and issued the impugned notification for the registration of FIR, initiation of criminal proceedings, and opening of criminal cases against anyone.
He contended that Section 196 of the CrPC was meant for empowering the courts to take cognisance for trial of any such offence mentioned in the said section after completion of investigation and was not applicable before registration of FIR or case.
The petitioner said Section 196 of the CrPC was meant for trial by courts and not for the lodging of FIR, initiation of criminal cases or institution of criminal complaints.
He said the section in question did not empower any ‘officer’ what to say about a private person (Mr Gandapur) to direct registration of FIR or initiation of a criminal case.
Additional advocate general Rabnawaz Khan appeared for the provincial government and requested the court not to suspend the notification.
The respondents in the petition are the chief minister, chief and law secretaries, Mr Gandapur and the administration department’s cabinet section through its secretary and deputy secretary.
Published in Dawn, August 27th, 2022
"
7,Hangu police arrest man with 25kg hashish,KOHAT: The Hangu police on Friday arrested a drug smuggler and seized 25 kilogrammes of hashish from him. He was...,"KOHAT: The Hangu police on Friday arrested a drug smuggler and seized 25 kilogrammes of hashish from him. He was carrying the drug to Bannu.
District police officer, Hangu, Asif Bahadar, in a statement, said DSP Abid Khan and Thall police station SHO Mujahid Hussain stopped a car on the road, and upon checking, recovered 25 packets of hashish weighing one kilogramme each.
A case was registered against the drug peddler, Lateef Khan, belonging to Bannu. 
WORKSHOP: The Kohat social welfare department in collaboration with an NGO, Autocamp, on Friday organised a workshop for women to promote cottage industry and online businesses among them. 
The chief guest was Amjad Afridi, district officer of social welfare department. 
The daylong workshop included training sessions on business opportunities, including digital marketing, accounting and fashion designing. Trainers of the social welfare department trained the women. At the end, certificates were distributed among the women participants.
TREE PLANTATION: The forest department on Friday launched a tree plantation drive in Orakzai district, and also distributed 1,000 pine saplings among students and teachers of a government primary school in Gundki area.
On the occasion, the forest department officials said it was necessary to plant more and more trees to check deforestation in the region due to ruthless cutting of precious trees.
UPGRADATION SOUGHT: Kohat city mayor Qari Sher Zaman of Jamiat Ulema-i-Islam-Fazl has lambasted the provincial government for using brute force against protesting local body secretaries in Peshawar recently, and asked the authorities to accept their demand for upgradation of their scales.
Speaking at a meeting on Friday, he said many of protesting secretaries were from Kohat and had gone to Peshawar to express solidarity with their colleagues and raise voice for their rights.
Published in Dawn, August 27th, 2022
"
8,KP asks centre to honour commitment on ex-Fata funds,"Jhagra writes to Miftah, demands net hydel profit","PESHAWAR: The Khyber Pakhtunkhwa government has demanded of the federal government to honour the commitments it had made earlier this year with the province regarding provision of funds to address major financial issues being faced by the province mostly related to the merged tribal districts. 
The demand was made through a letter, which was sent by provincial finance minister Taimur Saleem Jhagra to federal finance minister Miftah Ismail. 
The federal government had earlier agreed in the Memorandum of Economic and Fiscal Policies inked with the IMF to present a MoU signed by provinces for the provision of around Rs750 billion cash surplus by them. 
The KP had signed the document when the centre agreed to finance the Sehat Card programme for the merged districts, increase the region’s current budget, transfer net hydel profit (NHP) to the province on a regular basis and revive the National Finance Commission. 

Jhagra writes to Miftah, demands net hydel profit 

‘Provincial surpluses in the IMF MOU’ is the subject of the letter, which has been sent to the federal government as a follow-up to the earlier one sent to the finance minister on the same topic on July 6 this year. 
“When we last met, the federal government had committed to resolve our major financial issues,” Mr Jhagra reminded Mr Miftah. 
In the letter, a copy of which is available with Dawn, the provincial government has drawn the federal government’s attention towards “criticality of the issues”, including budgetary allocation for merged districts, financing merged districts Sehat Card scheme and rehabilitation of displaced persons, payment of net hydel profit and National Finance Commission awards. 
In the letter the provincial government has urged the federal government to resolve the issue of budget allocations for ex-Fata, which, in the absence of an updated NFC award, is decided at the discretion of the federal government; resolve the issue of current budget allocations for ex-Fata, which are insufficient to cover even the monthly salary costs of existing employees; finance the transfer of the Sehat Card programme for the six million residents of ex-Fata; and ensure adequate budgeting to cater to the needs of the Temporarily Displaced Persons. 
The provincial government has also reminded the federal government to commit to monthly NHP transfers based on the MoU, which was signed between the federal government and KP government in 2016. This MoU was signed during the previous PML-N government. 
Through the letter, Mr Jhagra also demanded of the federal government to immediately revive the NFC so that these issues could be resolved permanently, and to also commit to immediately engage and resolve other financial issues with the KP government. 
These include clearing outstanding liabilities to the Pakhtunkhwa Energy Development Organisation; resolving the issues of energy wheeling; ensuring availability of natural gas to the province in line with Article 158; financing of Pesco to develop transmission and distribution infrastructure in the province; and execution of provincially-funded Pesco and Tesco projects. 
“We estimate that the overall impact of not resolving these issues is actually to create Rs100 billion unfunded liability in the Khyber Pakhtunkhwa budget,” reads the letter. 
The provincial government has also mentioned in the letter the new challenges created by the devastating floods. It states that the monsoon flooding has wreaked destruction in Swat, DI Khan and Tank that may make the damage from this year’s flooding greater than the super floods of 2010. 
The letter states that the cost in terms of rescue, relief, rehabilitation and building back is likely to run into tens of billions.
Published in Dawn, August 27th, 2022
"
9,Man in Lower Dir held for threatening to blow up govt office,"In a letter, the suspect warned of blowing up the education office if the male and female staffers were not separated, says police.","LOWER DIR: The police have arrested a man, who had thrown a threatening letter into the office of the elementary and secondary education department in Balambat on August 22. 
Talking to reporters at the Timergara Police Lines here on Friday, district police officer Ikramullah said the contents of the letter warned of blowing up the education office if the male and female staffers were not separated.
He said that a police party arrested the man, namely Kamran, a resident of Samkot, who was currently staying in Munda, and also seized a vehicle from his possession.
Mr Ikramullah said the suspect had confessed to the crime. 
He was also presented before the media. 
The DPO said the letter had spread panic and unrest among the government employees. 
He said that no one would be allowed to take the law into his own hands. 
Published in Dawn, August 27th, 2022
"
