,Header,Summary,Detail
0,Reaction to PTI’s allegations: IGP transferred on his own request just before CM’s re-election,Official says his IGP's transfer was being associated with the recent campaign launched by the PTI leadership.,"LAHORE: A few hours before the much-hyped re-election of the Punjab chief minister, the federal government transferred the provincial police chief Rao Sardar Ali Khan and appointed Faisal Shahkar (BPS-22) as the new inspector general of police (IGP). 
The government changed the Punjab police commander after Mr Khan requested it to transfer him to any suitable place as he was not willing to serve anymore in the province under the present circumstances. He was serving as the managing director of the Punjab Safe Cities Authority (PSCA) when he was posted as the IGP last September by the then PTI government. 
A senior official told Dawn Rao Sardar Ali Khan was the most favourite police officer of Imran Khan who, as the prime minister, had shortlisted him from amongst four other senior police officers in the race to command the Punjab Police. He said Rao Sardar had replaced Inam Ghani who was removed from the post when the then Punjab Chief Minister Usman Buzdar complained to his PM that Mr Ghani had bypassed him and was in close contact with Azam Khan, the then secretary to the PM. 
The official said Mr Khan’s transfer was being associated with the recent campaign launched by the PTI leadership, which ‘targeted’ him and Punjab Chief Secretary Kamran Ali Afzal. 
The PTI leaders had warned the officers that they would initiate legal and departmental actions against them on coming to power again. 
On some occasions, Imran Khan had ‘called’ names of both the top government officers of Punjab in his public meetings and announced making them an example, accusing them of taking side of the ruling PML-N. 
He said Rao Sardar felt insulted when former federal minister Shahbaz Gill on Friday passed humiliating remarks against him before commencement of much-anticipated session of the Punjab Assembly to elect the chief minister. 
Rao Sardar Ali Khan wanted his ‘respectful exit’ and on Friday he deemed it right to quit the slot instead of bringing more embarrassment for the PML-N ruling in Punjab and centre. 
According to some media reports, Rao Sardar Ali Khan and Kamran Ali Afzal had requested the government to transfer them out of Punjab a few days back, fearing punitive action after the change of government in the province in the wake of the re-election of the CM.   
Respecting Mr Khan’s request sent through the Punjab government, Prime Minister Shehbaz Sharif transferred and posted him as new IG Pakistan Railways Police vice Faisal Shahkar. 
“With the approval of the Federal Government, Mr Rao Sardar Ali Khan, a BS-22 police officer, presently posted as Provincial Police Officer of the Punjab government, is hereby transferred and posted as Inspector General of Pakistan Railways Police with immediate effect and until further order,” reads a notification issued by the Establishment Division, Islamabad. 
In another separate notification, the division has appointed Faisal Shahkar as the new IGP Punjab.  
About the newly appointed IGP, the senior official said, Faisal Shahkar belongs to 16th Common and has previously served on various important field positions in Punjab. He has worked as additional IG special branch Punjab for three years and remained posted as the regional police officer of Sahiwal and Gujranwala besides rendering services in other districts of the province.  
Mr Shahkar has also performed duties in other countries like Bosnia and Liberia under the UN missions.
Published in Dawn, July 23rd, 2022
"
1,Travellers anguished by delay in train operations,PR says recent rains have aggravated the situation,"LAHORE: The arrival and departure of several passenger and express trains continue to face delays disrupting the overall operations.  
The Pakistan Railways (PR) says erosion of the rail track at various spots due to torrential rains in parts of the country and other technical reasons are the major causes for the state of affairs. The department has also sought an apology from the public at large for inconvenience caused to them due to disruption in the trains’ schedule. 
“In fact, it is due to torrential rains in various parts of Sindh and Balochistan for the last three weeks. This natural disaster caused destruction to our system including various portions of the track,” PR Chief Executive Officer (CEO) Farrakh Taimur Alazai said in a statement on Friday.  
He said the floodwater caused by the heavy rains eroded the portion of the railways line between Jhampir and Meting station (Thattha district). Similarly, the rains also affected the rail track between Kharian and Rawalpindi, he added. 

PR says recent rains have aggravated the situation  

He said despite facing such a tough situation, the PR field officials not only restored the tracks but also rail traffic. “I do apologise to people for the situation. I assure you that the situation would improve within next few days,” the CEO said, adding that despite facing such a bad situation, none of the trains was cancelled. 
Meanwhile, the schedule of various trains remained disrupted. On Friday too, several trains arrived at the Lahore Railway Station from Karachi very late.  
According to a spokesman for the PR, Pak Business Express, Khyber Mail Express, Shah Hussain Express, Rehman Baba Express, Karakoram Express, Fareed Express, Millat Express, Tezgam Express, Green Line Express, Allama Iqbal Express, Awam Express, Pakistan Express, Karachi Express-2 and Sir Syed Express arrived hours late. Similarly, Jafar Express arrived four hours late in Lahore from Quetta. The departure of the aforementioned trains from Lahore to other cities also got delayed for hours. 
Meanwhile, the PR authorities have allowed one-minute stoppage of Ghauri Express at Farooqabad and Bahalekay stations. The authorities have also allowed two-minute stoppage of Subak Raftar Express at Kharian Cantt station. 
The rail authorities have also started implementing the notification allowing 10 per cent decrease in the economy class fares of all passenger trains due to recent reduction in the prices of the petroleum products.
Published in Dawn, July 23rd, 2022
"
2,Getting certificates from MC an uphill task,"4,000 cases pending for last six months in Rahim Yar Khan","RAHIM YAR KHAN: People of the city are facing hardships in getting their computerised birth certificates, death certificates, marriage registration certificates and effective divorce certificates for the last six months. 
There are more than 4,000 cases pending with the municipal corporation (MC) of the categories mentioned above due to unavailability of security paper and lack of coordination between the corporation and the National Database and Registration Authority (Nadra). 
Dozens of people visit the MC office to get certificates of various categories and the staff, without informing them about the issue, receives their applications after getting fees, asking them to remain in contact with the office for further correspondence.  
One Muhammad Ashraf told this correspondent that he had applied for birth certificates of his three children three months ago but he was still waiting for issuance of certificates.  

4,000 cases pending for last six months in Rahim Yar Khan

Another person, Muhammad Munir, said when he applied for the death certificate of his mother, he was told that there was a shortage of security paper.  
The non-issuance of death certificates creates difficulties in mutation of land while divorce certificates are necessary for women who want to contract another marriage.  
Many other applicants said they could not get B form from Nadra, which was a big hurdle to admission of their children to schools.  
Jam Irfan, who is in charge of the birth and death certificates branch at the municipal corporation, told Dawn there were 4,000 pending applications of different cases with his office since January 2022. 
He said the shortage of security paper was a problem until the last month after which rules were changed and now the certificates would be issued on simple white paper like e-stamp papers. 
He said the actual problem was the upgrade of the municipal committee computers by Nadra as Nadra staff had taken all 10 computers of his office to upgrade them on June 6, 2022 but returned only three of them.  
This correspondent tried to contact the Nadra office but there was no authorised person for comments on the issue.
Published in Dawn, July 23rd, 2022
"
3,Ex-policeman among three shot dead in separate incidents,"GUJRAT: At least three persons, including a former policeman and a married woman, were shot dead in three different...","GUJRAT: At least three persons, including a former policeman and a married woman, were shot dead in three different incidents in various parts of the district on Friday. 
Police say 56-year-old Shabbir Shah of Narowali village, a former assistant sub-inspector (ASI) of Gujrat police, was gunned down by unidentified men in Numan Colony in Shaheen Chowk police precincts. 
Following the incident, city circle deputy superintendent of police and other officials reached the spot and shifted the body to the Aziz Bhatti Shaheed Teaching Hospital (ABSTH) for an autopsy as a team of forensic experts collected evidence from the crime scene. 
Police say that initial inquiry shows Shah had an enmity with his nephews over some family dispute. However, they say investigation has been launched into the matter.  
A case was yet to be lodged till the filing of this report. 
A spokesman for Gujrat police says the Shah had been dismissed from the police service around two years ago. 
In another incident, a 26-year-old barber was shot dead by a man in Kotla Qasim Khan village in Lalamusa Sadar police precincts. 
Police say the barber, Ameen, of Awan Nagar Colony, was going somewhere with his sisters when the suspect, Waqas, appeared and allegedly opened fire, killing him on the spot. 
The suspect fled the scene after the murder.  
On being informed, police reached the spot and shifted the body to hospital for an autopsy. 
Police say the suspect had an altercation with Ameen a few days ago.  
Police have registered a case against the suspect and started investigation. 
In the third incident, an expatriate Pakistani allegedly murdered his 39-year-old wife over suspicion in Kalu Pura locality in Lorry Adda police precincts. 
Police say an expat, Sajid, who had a job in Abu Dhabi state of the United Arab Emirates (UAE), had returned to Pakistan in May the last to spend holidays. 
However, during his stay here, Sajid developed suspicion about his wife’s character and would often threaten to kill her. 
On Thursday night, Sajid slit his wife’s throat with a knife when she was asleep with their children in a separate room. 
The woman was seriously injured and later succumbed to her wounds, while the suspect fled the scene. 
The couple had three daughters and an eight-year-old son. 
Police shifted the body to the ABSTH for an autopsy and registered a case against the suspect and his friend Zaheer Iqbal, under sections 302 and 109 of the Pakistan Penal Code on the report of Muskan Sajid, the eldest daughter of the deceased and started investigation. 
No arrest could be made so far in any of the three murder cases. 
CASH SNATCHED: Unidentified men deprived a factory worker of Rs50,000 in Chah Tarehng locality in Lorry Adda police limits. 
Police say Usman Ali, who worked in pottery manufacturing unit, was returning from a bank after withdrawing Rs50,000 when two unidentified armed men intercepted him near the factory gate, snatched the amount at gunpoint and fled away. 
Police have registered a case against the unidentified criminals under section 392 of the Pakistan Penal Code on the report of Ali Gohar, the owner of a factory, and started investigation.
Published in Dawn, July 23rd, 2022
"
4,NCA’s summer camp from 28th,LAHORE: The National College of Arts (NCA) is going to hold a two-week long community outreach programme in various...,"LAHORE: The National College of Arts (NCA) is going to hold a two-week long community outreach programme in various art disciplines from July 28 to Aug 7.  
The programme, a sort of summer camp, will simultaneously be held on Lahore, Islamabad and Rawalpindi campuses of the NCA. 
The disciplines in which classes are being offered include drawing, watercolor painting, sculpture, animation, writing, shooting and editing (short film), oil painting, fashion illustration, graphic design, calligraphy, guitar, pop singing and digital photography. 
Guitar and pop singing classes are the new ones added for the first time to the summer camp that was launched in 2014. 
NCA Vice Chancellor Murtaza Jaffri while throwing light on the importance of community reach programme told Dawn: “The programme is an initiative to contribute to the society with growing needs to prioritise art education and address the challenging impacts of uncertainty in recent times”. 
“This project was initiated to introduce the practice and knowledge of art to common people since that is the only sustainable approach to make art thrive generations after generations,” said Mr Jaffri.
At the end of the summer camp, the works produced by students would be put on display at the exhibition.
Published in Dawn, July 23rd, 2022
"
5,Nonverbal play marks beginning of LAC festival,"LAHORE: An eight-day theatre festival by the Lahore Arts Council (LAC) kicked off at the Alhamra Art Center, The...","LAHORE: An eight-day theatre festival by the Lahore Arts Council (LAC) kicked off at the Alhamra Art Center, The Mall, on Friday. 
A good number of people attended the festival at the Hall 2 where the inaugural play was “Book of Love” by the Maas Foundation. 
“Book of Love” -- a nonverbal musical play -- is one-of-its-kind production because in Pakistan, normally theatre companies didn’t try a nonverbal production. Concept of this play is created by Hassan Raza while it is directed by Maas Foundation President Aamir Nawaz.  
“Book of Love” is a story about a five-year-old kid who suddenly finds himself in front of a book having the sketches of a teenage boy and a girl. He starts to portrait the vision of that book in which different scenes build up and lead to a loving relationship between the girl and the boy. The boy proposes the girl and finally they get married. But time is not always a honeymoon period and soon they find themselves misfit for each other.  
This musical, yet emotional love story is specially designed for teenagers and young audience. 
Director Aamir Nawaz told Dawn that the Maas Foundation had performed the play at the 8th Colombo International Theatre Festival 2019 in Sri Lanka and also at the 2nd International Tamasha Festival 2019 in Lahore by Assitej Pakistan. This play always had the audience emotional, yet they also lost in the love story which is knit in a best musical way.  
He said it was the only theatre company in Pakistan, which had performed in English, Urdu, Punjabi and nonverbal productions.  
The set of the play was designed by Aamir Ali, music was composed by Imran Nawaz and choreography by Gulshan Majeed. The cast included Eshah Shakeel, Hassan Raza and Gulshan Majeed.
Published in Dawn, July 23rd, 2022
"
6,Buried alive,KASUR: The owner of a grinding mill was buried alive as the roof of the unit caved in owing to rain at Kot Mangal...,"KASUR: The owner of a grinding mill was buried alive as the roof of the unit caved in owing to rain at Kot Mangal Singh village on Friday.
Javed was busy in grinding wheat when the roof of the room where he was working collapsed and he was buried alive. Locals took out his body from the debris. 
Published in Dawn, July 23rd, 2022
"
7,UVAS training course in food safety standards concludes,LAHORE: The University of Veterinary and Animal Sciences (UVAS) organised a five-day ‘Food Safety System...,"LAHORE: The University of Veterinary and Animal Sciences (UVAS) organised a five-day ‘Food Safety System Certification, Lead Auditor Training Course’ (FSSC 22000 5.1) to train human resources in food safety standards. 
The UVAS Department of Food Science and Human Nutrition (FSHN), in collaboration with the Star Farm Pakistan, organised the training at the city campus. 
UVAS Vice-Chancellor Prof Dr Nasim Ahmad presided over the concluding ceremony of the training course and distributed certificates among the participants and resource persons. FSHN Chairman Dr Snaullah Iqbal, Tariq Qamar as a resource person and a number of participants, including food industry professionals/technologists, production/quality and regulatory affair managers, trainer, auditors, consultants, academicians and researchers, were present. Dr Muhammad Sohaib was the organiser of the training course. 
Speaking on the occasion, Prof Dr Nasim Ahmad said such training brought competency in professional work and advised the participants to apply their knowledge in practical work learnt from the training. He sought suggestions from the participants on how to make such courses more productive for the capacity-building of professionals.  
Earlier, Dr Muhammad Sohaib spoke about the objectives of the training course. 
The aim of the training course was to train human resources regarding food safety standards, especially Food Safety Systems Certification (FSSC) 22000 5.1 Scheme, ISO 22000:2018, ISO 22002-1 & additional requirements that cover the production, processing requirement for food safety consideration for food and other allied industries. 
Various aspects have been discussed during the five-day training course related to audit, management, audit performance, audit evidence, mock audit, non-conformity writing, audit reporting & audit competency etc. 
Meanwhile, UVAS Department of Dairy Technology, in collaboration with Livestock and Dairy Development Department Punjab (L&DD), organised concluding ceremony of a five-day training course on ‘Learning Technologies of Pasteurized & Flavored Milk’ under the project ‘Capacity-Building of Dairy Farmers & Industry Stakeholders on Milk Value Chain’. 
Vice-Chancellor Prof Dr Nasim Ahmad and Director General Production Livestock Department Dr Nadeem Badar co-chaired the concluding ceremony and distributed certificates among the participants.  Sixteen participants from the dairy industry, farmers, veterinarians and graduate students were present.
Published in Dawn, July 23rd, 2022
"
8,Steps being taken to amend labour laws,LAHORE: Punjab Labour Secretary Liaquat Ali Chattha says the government is taking measures to amend outdated labour...,"LAHORE: Punjab Labour Secretary Liaquat Ali Chattha says the government is taking measures to amend outdated labour laws and implement international obligations taken by ratification of the principles of ILO, UNO and European Union.
Addressing a labour conference at Bakhtiar Labour Hall on Friday, he said there was a need to ensure workers safety and health at workplace, implementation of the law of wages, elimination of the abuse of child and forced labour.
He said the government had implemented the Social Security Law for more than 300,000 workers and it would be enhanced to 100,000 workers during the current financial year. He said the government was providing free education facilities to children of industrial workers.  
Labour leaders Khurshid Ahmad, Rubina Jamil, Akbar Ali Khan and Osama Tariq demanded implementation of the ILO conventions and elimination of forced and child labour.
Published in Dawn, July 23rd, 2022
"
9,Drain breach damages crops in Sambrial villages,"NAROWAL: A breach occurred in the rainwater drain Aik in Sialkot, flooding 150 acres of agricultural land.  

The...","NAROWAL: A breach occurred in the rainwater drain Aik in Sialkot, flooding 150 acres of agricultural land.  
The water level in the drain reportedly rose after rains in the India-held Kashmir, causing the breach in the rainwater drain. After its barrier broke, water entered the nearby villages of Dhalem Balgan and Bhopalwal of tehsil Sambrial of district Sialkot where hundreds of acres of agricultural land were flooded by the water.  
The district administration officers and employees of the departments concerned immediately reached the spot on receiving the information. Employees of administration also reached the spot and started rescue operations.  
Local residents, Jafar Hussain and Abdul Razzaq, said breaking of the barrier had become an annual event, which destroyed the fodder of animals and the rice crop. 
They said the rice crop was completely submerged in the water while the water could destroy the fodder crop if it stayed for more than 48 hours, causing a loss of millions of rupees. 
Deputy Commissioner Maysam Abbas said the drain overflowed due to the raise in the water level in it. He said the water overflowed whenever it went beyond the capacity of the drain. 
He said 80 acres of agricultural land near village Dhalem Bagan had been flooded while no loss of life or property was reported. He said the officers of district administration, Rescue 1122, livestock, irrigation and other departments were present on the spot.
Published in Dawn, July 23rd, 2022
"
