,Header,Summary,Detail
0,Dawn breaks on Independence Day with 21-gun salute in Karachi,"Schoolchildren, fishermen dominate celebrations as Navy, Air Force organise special programmes.","KARACHI: Independence Day celebrations marking 75 years of freedom this August 14 commenced with a 21-gun salute at the Naval headquarters here at dawn following a 31-gun salute in Islamabad along with prayers offered for the country and the nation. 
Acting Sindh Governor Agha Siraj Durrani along with  Chief Minister Syed Murad Ali Shah visited the Quaid-i-Azam’s mausoleum  and offered fateha. They also hoisted flag and laid floral wreaths on the Quaid’s grave.
The national flag was hoisted at all important public and private buildings while cake cutting ceremonies were held.  
In a spectacular ceremony, the smart young cadets of the Pakistan Naval Academy, dressed in their crisp white full dress uniforms, assumed guards’ duty at the Mazar-i-Quaid.  

Schoolchildren, fishermen dominate celebrations as Navy, Air Force organise special programmes

The Commandant of the Pakistan Naval Academy Air Commodore Mohammed Khalid, the chief guest on the occasion, laid a wreath at the mazar and offered fateha.  
Sindh Acting Governor Agha Siraj Durrani and Chief Minister Syed Murad Ali Shah laid wreaths at the Mazar-i-Quaid and hoisted the national flag.  
Administrator Karachi, law adviser to the Chief Minister and Sindh government spokesperson barrister Murtaza Wahab also visited the Mazar-i-Quaid to lay a wreath and sign the guest book.  
After the VIPs visits, the mausoleum was opened to the general public.  
Other than the change of guards ceremony at the Mazar-i-Quaid and special gun salutes and flag hoisting ceremonies at all their units, all Pakistan Navy ships and establishments were illuminated in Navy’s traditional manner.  
There were the singing of the national anthem at daybreak and a graceful display by the Pakistan Navy band along with a Jashn-i-Azadi walk, tree plantation, a hifz-o-qirat competition, various sports events and Independence Day rallies by schoolchildren and women.  
Also under the auspices of the PN led CTF-151, Independence Day was also celebrated at HQ Combined Maritime Forces Bahrain.  
The Pakistan Air Force (PAF) joined the nation in their 75th Independence celebrations with fervour and dignity.  
The day commenced with offering of special prayers for integrity, progress and prosperity of Pakistan in mosques of all the Pakistan Air Force Bases, headquarters, regional air commands and installations followed by flag hoisting ceremonies which were attended by a large number of officers, airmen and civilians.  
Similar ceremonies were also held at all Regional Air Commands.  
On the occasion, a special national song was prepared by the PAF Directorate of General Public Relations to pay homage to their brave officers who have always led from the front.  
Boat rally 
A boat rally was organised by the Fishermen’s Cooperative Society (FCS) at noon, which saw participation of hundreds of fishermen.  
They had all decorated their boats and were flying the Pakistani flag.  
The rally, which started at the Keamari Jetty, finished after sailing around all the prominent islands near the harbour.  
Federal Minister for Health Abdul Qadir Patel, the chief guest on the occasion, appreciated the enthusiasm and passion of fishermen.  
Administrator of FCS Zahid Ibrahim Bhatti praised the fishermen and their love for their country.  
Pakistan Maritime Security Agency Director General Mohammed Farooq, Brigadier Tauqir of the Sindh Rangers, Commodore Abid Hussain of Pakistan Navy, Col Waqar Azeem of Pakistan Coast Guard were also present on the occasion.  
Schools celebrations 
Many schools in the city marked Independence Day with singing of national songs and presenting tableaux. The children were seen dressed up as the various freedom fighters for school plays that looked back at the history of Pakistan and its creation.  
Classic cars rally 
The 75 years of Independence were celebrated in a big way by the Motor Club of Pakistan in collaboration with the Vintage and Classic Car Club of Pakistan and the Heritage Motoring Club of Pakistan by holding the Freedom Drive comprising some 50 of the most beautiful and exquisite automobiles in the country flying the Pakistani flag.  
These included a 1924 Rolls Royce Silver Ghost, a 1961 Mercedes Benz W-121, a 1972 Mercedes Benz W108 300SEL 4.5, an iconic 1966 Porsche 356, the 1979 Ford Bronco, a 1954 Austin Healey, a Chevrolet Caprice station wagon, a 1989 Chevrolet Caprice Classic Brougham, a 1969 Fiat 500D, a 1955 Triumph TR2 1955 and a 1966 Jaguar E type.  
The highlight of this annual Freedom Drive was the inclusion of the newly launched electric vehicle Rinco Aria and indigenous motorcycle SideCAR along with lots of heavy bikes, too.  
One of the most exquisite cars in the collection were the Rolls Royce Silver Ghost, which was once used by Quaid-i-Azam Mohammad Ali Jinnah during his oath taking ceremony as the first Governor General of Pakistan and the 1972 Jaguar XJ6 Series-1 painted in the national flag green colour.  
The drive which started from Frere Hall concluded at the Nishan-i-Pakistan at Seaview.  
Electric vehicle launch 
The bright red prototype of Pakistan’s ‘first indigenous electric car’, the Nur-E 75 was unveiled at a local hotel here.  
The ‘75’ in the car’s name refers to the country’s 75th Independence Day and the ‘E’ in there obviously stands for ‘electric’. The car is gifted to Pakistan by the Distinguished Innovations, Collaboration and Entrepreneurship (DICE) Foundation, a US non-profit organisation, run by Pakistani expatriates.  
DICE joined hands with local academia and industry to found the car company JaXari, named after the 12th century scientist Ismael al-Jazari, to design and build the car.  
Earlier, at the strike of midnight, the Karachi Press Club members celebrated the occasion by cutting a 75-pound green cake. 
Political parties celebrate Independence Day
Political parties - both ruling and opposition - on Sunday marked  August 14 with number of events and rallies to celebrate Independence  Day across the city vowing to keep the national interest as first  priority of their political struggle.
The ruling Pakistan  Peoples Party (PPP) organised a flag hoisting and cake cutting ceremony  at party office which was attended by a large number of workers and  addressed by its Sindh chapter president Senator Nisar Khuhhro.
The Pakistan Tehreek-i-Insaf staged several rallies and ceremonies in different area of the city. 
The Muttahida  Qaumi Movement-Pakistan (MQM-P) in the wee hours of the day carried out  fireworks in different city districts and organised flag hoisting  ceremony at its temporary headquarters in Bahadurabad.
The Jamaat-i-Islami  staged a “family festival” in North Nazimabad near KDA Chowrangi that  included rally and fireworks. The event was addressed by party Karachi  chief Hafiz Naeem ur Rehman.
Former city mayor and founder  Pak Sarzameen Party (PSP) Mustafa Kamal led the party celebration held  in North Nazimabad which included fireworks and a rally.
Sindh  Majlis Wahdat-i-Muslimeen president Allama Baqir Abbas Zaidi also  visited the Quaid mausoleum and paid homage to the founder of Pakistan.  He placed wreath of flower on the leader’s grave and offered fateha for his eternal peace.
Tehreek Labbaik Pakistan Karachi chief Qasim Fakhri led a rally to Quaid-i-Azam’s mausoleum where it offered fateha and paid homage to founder of the nation.
Published in Dawn, August 15th, 2022
"
1,"Govt failure to increase special courts delay 5,000 drugs cases trials",The hold-up results in destruction of evidence leading to acquittal of accused...,"KARACHI: Trials of over 5,000 drug-related cases hit a snag as the federal government has failed to increase the number of special courts in the metropolis to try the suspects and punish the convicts booked under the anti-narcotics law, it has emerged.  
Well-placed sources told Dawn that more than 5,000 drugs cases were recently transferred from the two Special (Control of Narcotic Substance - CNS) Courts to 12 Model Criminal Trial Courts (MCTCs) functioning in Karachi.
In Sindh, there are only two special CNS courts established in Karachi, which were supposed to decide hundreds of drugs-related cases filed by the federal and provincial law enforcement agencies all over the province.  
In order to lessen the burden of workload on the CNS courts, the sources said, the Sindh High Court Chief Justice Ahmed Ali M Sheikh had in March this year ordered transfer of those cases from the CNS courts, which had been filed by the provincial law enforcement agencies, including the Sindh police and the excise police. Therefore, more than 5,000 cases (around 2,600 each from the CNS-I and II) were transferred to the 12 Model Criminal Trial Courts — two each functioning in South, East, West, Central, Korangi and Malir districts — over the period of three months under the directives of the high court.  

The hold-up results in destruction of evidence leading to acquittal of accused

“At the moment there are hardly 800 cases left with the CNS-I and II which are originally mandated to entertain only the cases filed by federal agencies — the Anti-Narcotics Force, the Pakistan Customs, the Pakistan Coast Guards and the Pakistan Railways”, the judicial staffers told Dawn.  
But, the sources said that the transfer of over 5,000 cases from the CNS courts had put an extra burden on judges of the MCTCs, which had been preoccupied with extra cases.  
Sessions’ courts overburdened 
“The model courts have received an average 500 extra cases each in addition to a large number of cases already assigned to them,” said the judicial sources requesting anonymity.  
Therefore, the judicial sources said that SHC CJ Shaikh had recommended to the federal government to delegate special powers to at least 12 more courts in the metropolis to decide the recently transferred drugs-related cases under the CNS Act, 1997.  
The judicial and prosecution sources said that the federal government had yet to decide the provincial top judge’s recommendation primarily because of the change in the mechanism for the appointment of judges/delegation of special powers to the ordinary sessions’ courts following a judgment rendered by the Supreme Court of Pakistan in the Mustafa Impex Case back in 2016.  
“Earlier, the Prime Minister and Chief Minister(s) concerned were the sole authority to approve summaries moved by either by the federal law ministry or provincial law department(s) seeking establishment of new courts or conferring special powers to the existing ordinary sessions’ courts”, said the sources.  
“However, following the apex court’s judgment the federal and provincial cabinets, including the Prime Minister, the Chief Ministers and Ministers, would jointly deliberate upon and decide such summaries seeking establishment of new courts/conferment of special powers to the existing ordinary sessions’ courts to decide the cases lodged under the special laws such as the CNS Act, Anti-Terrorism Act etc”. 
Delayed trial benefit accused 
The lawyers opined that the trials were stalled for the last three months causing problems for the suspects booked in these cases.  
“In the first place, this is a violation of the fundamental rights of speedy trial of every suspect(s)”, they said.  
Secondly, they said that such delays would ultimately benefit the accused persons, as it results in non-recording and destruction of the crucial evidence — both material as well as the testimonies of the witnesses — resulting in their acquittal.  
“This would ruin the whole concept of conducting swift trials to punish the accused involved in the dirty business of drugs”, added the lawyers.
Published in Dawn, August 15th, 2022
"
2,Ex-lawmaker among 17 held as police thwart MQM-L protest in Karachi,"Former MPA Nisar Panhwar, others arrested for holding demonstration outside Karachi Press Club for release of missing persons.","KARACHI: Seventeen activists of the Altaf Hussain-led Muttahida Qaumi Movement were arrested after they, along with scores of women and children, tried to hold a demonstration outside the Karachi Press Club for release of missing persons.
Saddar SP Ali Mardan said that former MPA Nisar Panhwar and 16 others were arrested and booked under Section 147 (rioting), 149 (every member of unlawful assembly guilty of offence committed in prosecution of common object) and 153 (wantonly giving provocation with intent to cause riot) of the Pakistan Penal Code at the Artillery Maidan police station.
Requesting anonymity, another police officer told Dawn the protesters carrying portraits of MQM founder Altaf Hussain raised slogans in his favour and delivered “provocative” speeches. “Since [carrying] pictures of Altaf Hussain is banned, the area police took into custody 17 persons and lodged an FIR against them,” he said.
Earlier, witnesses said that scores of MQM-L workers and supporters, carrying national flags and placards converged outside the Karachi Press Club. They were led by former lawmaker Nisar Panhwar and seasoned politician Momin Khan Momin.
The protesters chanted slogans like ‘Long live Pakistan, Long Live Pakistan Army and Sindh Rangers’, ‘Consider Mohajirs as Pakistani as well!’, ‘Give us an opportunity to celebrate Independence Day!’, ‘End ban on our Quaid!’, ‘Remove restrictions and open the gates of Nine Zero!’, etc.
“We want to tell the institutions that we have given sacrifices for the country,” said speakers, adding: “We have never spoken against the institutions as we respect all institutions of Pakistan.”
They demanded that they be ‘forgiven’ like former president Asif Zardari and former prime ministers Nawaz Sharif and Imran Khan.
However, a heavy contingent of police deployed around press club took into custody many protesters.
Meanwhile, the coordination committee of the MQM-London said in a statement said that the MQM was not allowed to hold a ‘peaceful’ protest on the occasion of Independence Day.
Terming the police action against protesters ‘double standard’, the party said those who used foul language against Pakistan Army and national institutions were allowed to hold rallies while MQM-L workers despite carrying national flags were not allowed to hold ‘peaceful’ demonstrations. The party demanded immediate release of the held workers.
Protest in Hyderabad
A fairly large number of women, men and children gathered outside the local press club to hold a demonstration for the recovery of missing persons.
The supporters carried placards and chanted slogans in favour of Altaf Hussain. They carried national flag as well as party flags. They left the scene after a few minutes of activity Police and Rangers were present there but they did not chase the protesters.
Published in Dawn, August 15th, 2022
"
3,Over 50 hurt in celebratory gunfire in Karachi,Several of those injured are said to be in critical condition.,"KARACHI: Over 50 people, including women and children, were wounded in different parts of the metropolis as a result of firing guns into the air in celebration on the eve of Independence Day, police said on Sunday.
“We received 57 people, aged between eight and 60 years, with bullet injuries at three major government hospitals in the metropolis till early Sunday morning,” said Police Surgeon Dr Summaiya Syed.
Several injured people were stated to be in critical condition.
She said 15 wounded were brought to the Abbasi Shaheed Hospital, 24 to the Jinnah Postgraduate Medical Centre and 18 people with bullet injuries were treated at the Dr Ruth Pfau Civil Hospital Karachi.
Some of them were critical and needed long-term treatment, she added.
Edhi Foundation and Chhipa spokespersons said in separate statements that their ambulances shifted dozens of injured persons from Orangi Town, Liaquatabad, Lyari, Shah Faisal Colony, Defence, Dhoraji Colony, Urdu Bazaar, Karimabad, Gulshan-i-Iqbal and other areas.
City SSP Dr Mohammed Imran Khan said one suspect, Mohammed Afnan, was arrested for aerial firing in connection with Independence Day celebrations at Eidgah.
Published in Dawn, August 15th, 2022
"
4,Two candidates contest appointment of Dr Iraqi as KU vice chancellor,Raise allegations against search committee; apex court refers back petition against KU VC hiring process to SHC...,"KARACHI: The controversy over the selection process of the vice chancellor of the University of Karachi is not yet over as two senior professors, who had been rejected for the post, have approached the Sindh chief minister asking him to cancel the findings of a search committee and hold interviews again “with full transparency”. 
Prof Dr Moonis Ahmar and Prof Dr Jamil H. Kazmi wrote a letter, a copy of which is available with Dawn, to the chief minister and contested the appointment of Prof Khalid Mehmood Iraqi as KU vice chancellor alleging that the search committee that interviewed the candidates on June 16 was “totally biased, hostile and favoured him”. 
“Furthermore, there is a conflict of interest between the head of the search committee [Dr Tariq Rafi] and Dr Iraqi because he co-authored two articles in research journals with Dr Iraqi and his wife is doing PhD in the genetics department, which questioned his neutrality,” the July 31 letter says. 
Prof Ahmar and Prof Kazmi along with Prof Iraqi were shortlisted for the post of KU VC by the search committee last month. 

Raise allegations against search committee; apex court refers back petition against KU VC hiring process to SHC

Their letter also refers to the Jan 26 order of the Sindh High Court according to which the government officials concerned were required to upload the video recording of the candidates’ interviews. “To the best of knowledge of the undersigned, the in-camera video hasn’t been uploaded on the website of the government of Sindh. We demand that the in-camera video should be uploaded on the website of the government of Sindh and also shared in the court of law.” 
It alleges mala fide intentions in the manner interviews were conducted and numbers were given to the candidates. 
“Kindly note that both of us worked as Meritorious Professors in B-22 and our academic credentials, apart from administrative and teaching experience also include foreign post-doctoral research, research projects and research publications in renowned international journals. 
“Kindly note that Dr Khalid Iraqi is not a Meritorious Professor and twice rejected by the selection board. Furthermore, we should be told why we were not selected for the post of vice chancellor,” the letter says. 
When contacted, Dr Tariq Rafi, also the chairman of Sindh Higher Education Commission (SHEC), denied the allegations raised by the teachers, contending that the search committee comprised five individuals, two of them senior bureaucrats, who independently ranked the candidates. 
“Even, if my marks [given to Dr Iraqi] were taken out of the whole process, he would still rank higher than other candidates as he received greater numbers from other committee members as well,” he said.
About the in-camera recording of the interviews, he said that he would contact the official concerned to get it uploaded on the government’s website. 
“My wife got enrolled for the doctoral studies eight years back and it’s completely absurd to say this influenced the selection process now in any way,” he said, adding that the co-authored papers were published when he was heading the Jinnah Sindh Medical University and not the provincial HEC. 
About the twice rejection in the selection board, KU vice chancellor Prof Iraqi clarified that he applied for Meritorious Professorship only once. “It was, perhaps, in 2016. I wasn’t shortlisted.” 
Meanwhile, in a related development, a three-member bench of the Supreme Court has sent back the petition filed against the procedure of appointment of KU vice chancellor to the Sindh High Court and directed that the top court of the province should take a decision after examining all the facts. 
Last month, the chief minister had appointed Prof Iraqi as KU vice chancellor for a term of four years. 
The selection process had remained controversial since the post was advertised in May 2019.
Published in Dawn, August 15th, 2022
"
5,Vet team on way to Karachi for treatment of four elephants,The main concern is the root canal procedure of 17-year-old Noor Jehan and 16-year-old Madhubala.,"KARACHI: Vets from the global animal welfare organisation Four Paws are on their way to Karachi for the medical treatment of four female African elephants, two of whom are at Karachi Zoo and two in Safari Park. Their main concern, however, is the root canal procedure of 17-year-old Noor Jehan and 16-year-old Madhubala, the two pachyderms at the Karachi Zoo.
For the root canal procedure, the vets are bringing specially-designed, large-sized excavators, drills, endodontic burs and other dental instruments. The tusk infection in both the animals is stated to have reached an alarming stage and they are in constant pain. 
The mission is taking place in response to a Sindh High Court’s May 2022 order that allowed two identical petitions by the Pakistan Animal Welfare Society (PAWS), a local organisation for the welfare and well-being of the animals, and a citizen Owais Awan calling for medical care of the elephants which are stated to be in poor condition due to prolonged neglect.
Four Paws’ vets had earlier visited the animals in the last week of November 2021 and after collecting blood samples and tests, they had submitted a number of recommendations in the SHC regarding better enabling environment, food, medical care and training etc. 
However, this time, the petitioners sought the court’s permission to allow the vets to return and perform medical treatment as according to the counsel for the petitioners, Abbas Leghari, the KMC lacked expertise to implement those recommendations. 
The Four Paws team comprises Dr Marina Ivanova, Dr Frank Goritz, Dr Thomas Hilderbrandt, Four Paws CEO Josef Pfabigan, Director Dr Amir Khalil, elephant trainer Mathias Otto and his assistant Agnieszka. 
Dr Khalil, Dr Ivanova, Dr Hilderbrandt and Dr Goritz were part of the mission that visited in 2021 and performed tests and collected blood and urine samples of the elephants. 
About Noor Jehan and Madhubala, Dr Frank, the team lead, had observed in the report that the damaged and infected tusks needed to be removed as soon as possible otherwise the tooth infection will prove to be fatal for the animals. He added that the elephants at the zoo had severe dental problems, which are both “painful” and “life-threatening”.
According to Dr Khalil, it is going to be a unique operation unheard of, as removal of the elephant’s infected tusk requires quite large instruments, special procedure and care.
“We are coming as a big team this time as it is a very important and unique operation to be performed by internationally-recognised vets of Four Paws,” he said.
“The surgery, which is complicated, needs a specialised team and special equipment,” he added.
The report also disclosed and the SHC referred it in its May 2022 order that the two elephants at the Safari Park were also facing foot problems like cracked nails, overgrown foot pads, overgrown and mala-formed nails and an abscess. 
One of the two elephants at Safari Park, Sonu, earlier considered a male, also turned out to be female. Interestingly, the zoo vets, despite having them for over a decade at the Safari Park, were not aware of the gender of Sonu (now Sonia), and even after the ultrasound test performed by vets, insisted that she was a male elephant. 
She and her companion Malika were brought from Tanzania in 2009 and since then, it is believed, that no vet had gone near them.
Published in Dawn, August 15th, 2022
"
6,Political parties celebrate Independence Day across city,KARACHI: Political parties — both ruling and opposition — on Sunday marked  August 14 with number of events and...,"KARACHI: Political parties — both ruling and opposition — on Sunday marked  August 14 with number of events and rallies to celebrate Independence  Day across the city vowing to keep the national interest as first  priority of their political struggle.
The ruling Pakistan  Peoples Party (PPP) organised a flag hoisting and cake cutting ceremony  at party office which was attended by a large number of workers and  addressed by its Sindh chapter president Senator Nisar Khuhhro.
The Pakistan Tehreek-i-Insaf staged several rallies and ceremonies in different area of the city. 
The Muttahida  Qaumi Mov­e­ment-Pakistan (MQM-P) in the wee hours of the day carried out  fireworks in different city districts and organised flag hoisting  ceremony at its temporary headq­uarters in Bahadurabad.
The Jamaat-i-Islami  sta­ged a “family festival” in North Nazimabad near KDA Chowrangi that  included rally and fireworks. The event was addressed by party Karachi  chief Hafiz Naeem ur Rehman.
Former city mayor and founder  Pak Sarzameen Party (PSP) Mustafa Kamal led the party celebration held  in North Nazimabad which included fireworks and a rally.
Sindh  Majlis Wahdat-i-Muslimeen president Allama Baqir Abbas Zaidi also  visited the Quaid mausoleum and paid homage to the founder of Pakistan.  He placed wreath of flower on the leader’s grave and offered fateha for his eternal peace.
Tehreek Labbaik Paki­stan Karachi chief Qasim Fakhri led a rally to Quaid-i-Azam’s mausoleum where it offered fateha and paid homage to founder of the nation.
Published in Dawn, August 15th, 2022
"
7,This week 50 years ago: Independence Day celebrations and flats for jhuggi dwellers,THE nation celebrated its 25th Independence Day with the patriotic fervour. But an event held in the city in that...,"THE nation celebrated its 25th Independence Day with the patriotic fervour. But an event held in the city in that connection didn’t get the kind of response from the media that its organisers might have expected. On Aug 16, 1972 a report in Dawn claimed that a mixed bag of music and entertainment was arranged by the Arts Council and Karachi’s Radio and Television stations to mark Independence Day. The council ‘surprisingly’ did well by coming up a highly enjoyable concert by Farida Khanum and two good plays produced by Ali Ahmad. The programmes presented by Karachi TV and Radio were, however, ‘dull on the whole’. 
Khanum captivated an appreciative audience by singing in her inimitable style. She sang from a wide repertoire of Urdu ghazal, geet, Punjabi folk songs and light classical pieces winning instant applause for her performance. The ‘leading avant-garde’ producer, Ali Ahmed, selected a story Surkh Feeta written by Qudratullah Shahab to highlight the faults and failures of the bureaucracy. His adaptation of a beautiful Balochi folk tale Roshni, too, proved of contemporary interest for its immediacy and treatment of present-day problems in society. The 16-hour TV marathon, though, ‘did not justify the expense it must have entailed in preparation and presentation’. 
In a related story, on Aug 14, a troupe of Pakistani folk singers and dancers left Karachi for Kenya, Tanzania and Mauritius. Led by Salim Gilani, it consisted of Ustad Hamid Husain, Suraiya Multanikar, Khameeso Khan, Muneer Sarhadi, Mureed Buledi, Mehdi Hasan, Tufail Niazi, Ustad Shaukat Husain, Bilqis Khanum, Samina Khanum, Sadiq Husain and Talib and Husain. The celebrated singer Reshma was conspicuous by her absence. The troupe on its 15-day tour was to land first in Mauritius. 
While the cultural facet of the city looked good, on the civic front things did not cut a rosy picture. On Aug 16, about 3,000 people were rendered homeless when the demolition squad of the Karachi Development Authority (KDA) razed to the ground 554 huts in Qasba Colony. Assisted by the police, it finished the operation in two hours. Colony residents said some of them had been living there for the last eight years. They alleged that the demolition was carried out without any prior notice. 
The next day, on Aug 17, Provincial Minister for Local Bodies Jam Sadiq Ali at a meeting with residents of Jacob Lines announced that multi-storey flats would be built for permanent rehabilitation of the jhuggi-dwellers at Jacob Lines, Jut Lines, Bizerta Lines, Tunisia Lines and Abyssinia Lines. He was accompanied by Kamal Azfar, provincial finance minister. He added that the entire land spread over 700 acres was being transferred from the cantonment board to the provincial government under the instructions of President Z A Bhutto to facilitate construction of flats at suitable sites in those areas. 
Lifestyle issues, such as the ones mentioned above, often cause health problems. On Aug 20, a study conducted by the Skin and Social Hygiene Centre revealed that prevalence of infectious skin diseases among the child population of the city was extremely high. About 73 per cent of children below the age of 12 had fallen victim to various dermatological ailments. Over 36 per cent of them brought to the centre were suffering from scabies — a parasitic disease caused by itch mites. Experts said, though scabies was endemic in Karachi, its incidence was the highest during the winter.
Published in Dawn, August 15th, 2022
"
8,Over 70 activists quit nationalist politics,LARKANA: Over 70 activists belonging to Jeay Sindh Qaumi Mahaz (JSQM) and some other nationalist groups on Sunday...,"LARKANA: Over 70 activists belonging to Jeay Sindh Qaumi Mahaz (JSQM) and some other nationalist groups on Sunday announced their decision to switch over to mainstream politics by quitting their respective   groups and parties.
More than 50 activists appeared at the Larkana Press Club and 20 others at the Dadu Press Club to celebrate the 75th Independence Day of Pakistan and announce their decision to quit nationalism. They were carrying national flag to show their loyalty to the country and raising slogans of ‘Pakistan Zindabad’. 
Speaking to the media at the Larkana Press Club, JSQM activists Darya Khan Mastoi and Azad Jarwar, along with other activists of different nationalist groups including Manthar Chandio, Sajid Rind, Mujahid Markhand, Masqood Khokhar, Muhktiar Almani, Sono Jatoi, Rasool Bakhsh Dero and Shakeel Soomro, said nationalist forces had been using them and other people of Sindh, particularly youth, for their ulterior motives in the name of ‘rights’. 
They said such forces were actually following the agenda of Pakistan’s enemies and using their workers for subversive activities.
They said these parties and groups were exploiting peaceful people of Sindh for achieving their own hidden interests while most of their leaders were enjoying luxurious life abroad. 
“They instigate youth against Pakistan and the army through negative propaganda,” they said, adding: “We wasted our time by remaining with them for long.” 
They said they had now realised that “Pakistan is the country that has given us rights, identity and respect”. 
They appealed to youth to focus on education and play their positive role for peace in Pakistan and progress of the country. 
“We are one nation and that is Pakistani,” they said, adding that they would also assure the country’s law enforcing agencies that they would remain loyal to the country in future and use their energy and strength for Pakistan.
DADU: Similar statements were given by a group of 20 JSQM activists that came to the Dadu Press Club to announce their decision to quit nationalist politics.
“We have resigned from the basic membership of JSQM to switch over to mainstream parties and quit nationalist politics,” they said.
They waved the national flags they had brought with them and raised the slogan of ‘Pakistan Zindabad’ The group was led by Nisar Chandio.
Published in Dawn, August 15th, 2022
"
9,Millions celebrate Independence Day across Sindh,KARACHI: The 75th Independence Day was celebrated with patriotic zeal and fervour across Sindh on Sunday....,"KARACHI: The 75th Independence Day was celebrated with patriotic zeal and fervour across Sindh on Sunday. 
Commissioners and deputy commissioners hosted flag-hoisting ceremonies at their respective offices and distributed sweets among children who attended the events along with their parents. 
Almost all government and private schools organised various programmes, including seminars, declamation contests, tableaux and rallies, to highlight importance of independence.  
In Hyderabad city and its adjoining districts, rallies were brought out, Independence Day cakes were cut and many other events were held at government and private institutions to mark the day. 
In the city area, the day began with a flag-hoisting ceremony organised by the administration and police officers at the Hyderabad Development Authority (HDA) secretariat. 
Hyderabad Commissioner Nadeemur Rehman Memon, Deputy Commissioner Fuad Soomro, the DIG and SSP along with other officials and personnel were present. 
They told the gathering that everyone should play a role in the development of the country and youth must be encouraged to seek education particular in the disciplines of science and technology, in this regard. 
Addressing a flag-hoisting ceremony, Hyderabad Chamber of Commerce and Industry (HCCI) president Adeel Siddiqui suggested that the financial year 2022-23 be declared ‘Made in Pakistan’ year. He said that Aug 14 reminded people of the sacrifices rendered by millions of people for this country.  
Another gathering was held at the Mehran University of Engineering and Technology (MUET) where vice chancellor Prof Dr Tuaha Hussain hoisted national flag to mark diamond jubilee celebrations. He said that the Father of the Nation, Quaid-i-Azam Mohammad Ali Jinnah, had given a message to youths to utilise their energy for the country’s development and this message should be understood today.  
A flag hoisting ceremony was held at Sindh University’s Hyder Bux Jatoi pavilion. VC Prof Dr Mohammad Siddique Kalhoro hoisted flag. A parade was also held. The VC told the gathering that Independence Day was  very significant occasion. He said that only educated youth could lead Pakistan to the path of development.  
Such gatherings were also held in SU’s Elsa Qazi, Mirpurkhas, Laar Badin,  Thatta and other campuses where students delivered speeches and  presented tableaux to pay tributes to the Father of the Nation. 
Independence Day programmes were also held at the Liaquat University of Medical and Health Sciences (LUMHS), Jamshoro, Govt College University (GCU), Cadet College Sanghar (CCS). 
The Commission for Interfaith Dialogue Catholic Dioceses of Hyderabad also organised a programme at the church to mark the day. Bishop Shukar Din addressed the gathering.  
Similar programmes were held in Tando Mohammad Khan, Tando Allahyar and other districts. 
LARKANA: Like other parts of the country, the 75th Independence Day was also celebrated throughout Larkana division with pledge to serve the country and nation.  
Commissioner Ghanwar Ali Leghari along with his officers and members of the society hoisted the national flag at the secretariat.  
Deputy Commissioner Tariq Manzoor Chandio hoisted the national flag at Jinnahbagh to mark the day. Children from different schools clad in green and white shirts performed on the stage and sang national songs.  
SUKKUR: Independence Day programmes were held and rallies taken out in all parts of Sukkur division to celebrate the occasion.  
Major events were held in the district headquarters of Sukkur, Ghotki, Khairpur, Shikarpur, Jacobabad, Kandhkot and Kashmore where thousands of men, women and children celebrated the country’s 75th Independence Day.
Published in Dawn, August 15th, 2022
"
