,Header,Summary,Detail
0,PM Shehbaz asks CDA to complete Bhara Kahu bypass within four months,Inaugurates Rawal Dam Interchange’s flyover; gives one month to civic body to start inter-city bus service.,"ISLAMABAD: Prime Minister Shehbaz Sharif on Sunday directed the Capital Development Authority (CDA) to complete the Bhara Kahu bypass within four months and ensure that the inter-city bus service was made operational within one month.
He issued these directives while inaugurating the flyover of Rawal Dam Interchange project.
Completing the Bhara Kahu bypass within four months is completely doable, PM Sharif said, adding that in Lahore and Murree, his team completed major projects in four months.
The prime minister also announced that he would award a medal to CDA Chairman Amer Ali Ahmed if the bypass was completed within the given time, also directing the civic body  to complete the remaining work on the Rawal Dam Interchange as soon as possible. 

Inaugurates Rawal Dam Interchange’s flyover; gives one month to civic body to start inter-city bus service

Prime Minister Sharif appreciated the civic body’s chief, his team as well as the Frontier Works Organisation (FWO) for completing the flyover project in record time, adding that it was good to see the chairman having changed himself.
“Had he [chairman of CDA] changed himself earlier, Islamabad would have changed by now, but it is never too late,” the prime minister said.
It is relevant to note here that in April this year after completing around 50pc of the work, the previous contractor left the project halfway. 
The CDA then engaged the FWO to complete the remaining work. While visiting the site in April, the prime minister had directed the civic body to complete this project by September by all means.
The original deadline of this project, worth Rs1.1 billion, is October, however, on the directions of PM Sharif, officials of the civic agency remained on their toes during the last three days to complete it. 
Now, the flyover has been completed and it is expected that the remaining work will also be completed within one month. 
Earlier, while talking about bus services, Mr Sharif said the CDA chief had sought two months to start the inter-city bus service, but he was giving him one month to launch the service.
Bhara Kahu bypass
The project has been facing delay causing unrest among citizens as traffic congestion is common on Murree Road.
The 7.8km long bypass, which is part of the Margalla Road project, was designed to provide an alternative route to those travelling towards Murree, Galyat and Kashmir. 
The proposed bypass will start from Malpur area and culminate near Satra Meel on Murree Road.
Former prime minister Imran Khan had laid the foundation stone of the project in April last year near Quaid-i-Azam University, but work on this project is yet to begin.
Meanwhile, sources said the CDA had already decided to prefer a flyover project over the proposed Bhara Kahu bypass project. Sources said the engineering wing of the civic agency came up with a new proposal stating that construction of a road cum flyover would solve the problem of traffic congestion.
They said a new road would be constructed along the existing Kayani Road, which is linked with Quaid-i-Azam University Road, and it will be used as bypass road near Kayani Bridge to Jugi stop from where a flyover will be built till the end of Bhara Kahu (towards Murree Road).
CDA officials said the project could not be completed in four months as a lot of cut and fill is involved in this project, however, they added that the road project from Kayani Bridge to Jugi stop and then flyover from Jugi towards end of the bazaar is doable.
CDA will place both options before the prime minister, they said.
Commenting on the PM’s directive, former senator Enver Baig, who is a local of the area, said the bypass project should have been done before the Rawal Dam Interchange project, adding that the project was not required and there was no serious traffic hazard but just because of the “high and mighty living in Chak Shahzad and surrounding areas” the CDA carried out work on it first.
“Now, after prime minister’s directive and ultimatum , I am hopeful that the CDA will complete the Bhara Kahu bypass, which is most urgently needed within four months’ time. I have also seen ambulances stuck in traffic jam in Bhara Kahu,” he said.
Published in Dawn, August 15th, 2022
"
1,Quaid-i-Azam University vice chancellor escapes attack by daily-wage worker,Suspect handed over to police; claims he and other daily-wage employees at the varsity have not been paid salaries for months.,"


 
ISLAMABAD: A daily-wage employee of Quaid-i-Azam University (QAU) opened fire on Vice Chancellor Prof Dr Mohammad Ali after a flag-hoisting ceremony held at the university on Independence Day on Sunday.
However, guards of the university instantly approached the armed man and lifted up his arm due to which all the four bullets hit the wall and roof of a building. 
Later, the suspect was handed over to the police.
According to initial reports, the employee of Computer Science Department was upset as the daily-wage employees had not been paid salaries by the university for some months.
According to police sources, the flag-hoisting ceremony was held as per past practice in front of the library gate and culminated at around 10:15am. While the VC was going out along with 25 to 30 employees from the rear door of the library, the suspect followed him there.
“As he was carrying a pistol, the guards rushed towards him and lifted his arm. In the meanwhile the suspect fired four bullets that all hit the wall androof of the library and the VC remained unhurt. Later, the guards handed over the employee to the police,” they said.
The suspect, in his initial statement to the police, claimed that he and other daily-wage employees had not been paid salaries for many months. He said he took the step as it was not bearable for him to see the suffering of his family.
However, according to the police, the actual reason behind the incident would be revealed after a detailed investigation.
Published in Dawn, August 15th, 2022
"
2,Rain brings pleasant change in weather,RAWALPINDI: The twin cities saw a pleasant change in the weather after heavy rain on Sunday night. Officials from...,"RAWALPINDI: The twin cities saw a pleasant change in the weather after heavy rain on Sunday night.
Officials from Water and Sanitation Agency (Wasa) and the local administration remained on high alert to deal with an emergency in case of flooding in Leh Nullah but water level remained below the pre-alert level. Water level in the nullah was recorded at 6 feet at Gawalmandi Bridge and 7ft at Kattarian Bridge.
According to the Met Office, monsoon currents are penetrating in the upper and central parts of the country and will produce rain in north-eastern Punjab, upper Khyber Pakhtunkhwa, north-eastern Balochistan, Gilgit-Baltistan and Kashmir.
However, an official said light to moderate rain was expected in some places of Rawalpindi and Islamabad.
Rainwater inundated low-lying areas and accumulated on Airport Road, Rawal Road, Committee Chowk Underpass, Liaquat Bagh, Dhoke Khabba, Sadiqabad, Satellite Town, Jamia Masjid Road and Murree Road.
When contacted, Wasa Managing Director Mohammad Tanveer said Wasa teams were deployed in low-lying areas to deal with any situation during the night.
He said water level in Leh Nullah had not risen yet but the situation was being monitored.
Published in Dawn, August 15th, 2022
"
3,Rights organisation urges CAA to use humane bird deterrents,"ISLAMABAD: Animal welfare organisation, People for the Ethical Treatment of Animals (PETA) has discouraged the...","ISLAMABAD: Animal welfare organisation, People for the Ethical Treatment of Animals (PETA) has discouraged the Pakistan Civil Aviation Authority to reverse its “deadly” decision to deploy bird shooters on the runway at Allama Iqbal International Airport in Lahore and use humane bird deterrents instead.
A letter by the organisation was sent to director general of the authority Khaqan Murtaza regarding the recently reported plan to use lethal means in an attempt to deter birds from colliding with airplanes.
“Money spent on shooting or poisoning birds at airports is wasted on an endless killing cycle because when wild animals are killed, more will simply move in to take advantage of the available resources. Effective wildlife-management programmes are based on a simple rule: If you remove food sources and make an environment unattractive to wildlife, animals will move on. PETA, recommends banning the public from feeding wildlife, installing fencing, planting dense vegetation around nearby water sources, and implementing non-lethal scare tactics, such as sonic devices, lasers, motion detectors, scarecrows, or mylar streamers in order to prevent animals from frequenting an area,” said Shalin G Gala, vice president of International Laboratory Methods.
In response to the letter, the authority highlighted that bird shooters were deployed as a last resort, when the bird population around airfields becomes difficult to control and risk of collisions with aircraft increases.
“Clearing airfields of birds is a round the year activity. Trimming grass, clearing vegetation, use of fire crackers, acoustic systems and flashing bright lights are some of the measures already in use. There is already a plan to acquire modern sound devices to scare birds away and prevent collisions with aircraft. But bird concentration becomes a problem after Eidul Azha and especially in monsoon. Bird shooters are only deployed when danger of bird strikes is critical,” said Saifullah, who is the spokesperson for CAA.
He elaborated on the door-to-door drives and campaigns on radio and television to create awareness about keeping neighbourhoods clean and the risks of littering around airfields.
“Fortunately, nine out of 10 bird strikes in the past have been reported by pilots after safely landing,” he said.
From 2018 till May 31, 2022, about 662 incidents of bird strike were reported to the authority. Since 2018, there have been 198 bird strikes at the Lahore airport alone, Karachi followed with 192 bird strikes in the last four years, 100 bird strikes have been reported in Islamabad, 40 in Peshawar, 26 in Multan, 53 in Sialkot, 22 in Faisalabad, five in Gilgit, 17 in Quetta, four in Sukkur and one in Skardu.
So far, from January till May 31, this year, there have been 48 bird strikes. The authority is compiling reports of bird strikes in the last few months since Eid and during monsoon when bird concentration around airfields is the highest than at any other time of the year.
“No air space is free from this phenomenon. Of course, safety of passengers is paramount. Damage to aircraft can cause loss of millions of dollars, which causes flight delays. Nonetheless, the authority is in the process of inducting technology to prevent such incidents,” Saifullah said.
Published in Dawn, August 15th, 2022
"
4,"Non-release of revised salaries, pensions perturb RMC workers",RAWALPINDI: Pensioners and government employees of the local government department on Saturday expressed their...,"RAWALPINDI: Pensioners and government employees of the local government department on Saturday expressed their displeasure over the delay in the issuance of the notification for increase in their salary and pension as promised by the Punjab government in the annual budget 2022-23.
The former provincial government, led by the Pakistan Muslim League-Nawaz (PML-N) had announced an increase of 15pc in the salary of government employees and 5pc in pension. However, the local government department has still not issued the notification.
Municipal Pensioners Action Committee President Tahir Mehmood toldDawn that the government did not increase the pension as promised in the annual budget due to which the pensioners were facing a host of problems.
Mohammad Khan, a pensioner of the RMC, said many senior citizens depended on their pensions and the government was not paying any heed to this issue, adding that there was a dire need to give former employees a raise.
He said utility bills had increased while inflation had made the lives of the common man difficult, adding that their pension was not even sufficient for their medicines.
Rafiq Ahmed, a former employee, said the government had announced an increase in their pension but they had still not received the revised payment.
He further said usually the increased salary and pension were released with effect from July.
When contacted, Commissioner Noorul Amin Mengal said the government had increased the salaries of its employees and the finance department issued the notification in this regard last month.
However, he said as far as the local government was concerned, the board had to decide the increase and then issue notification.
“It is not a big issue as the notification will be issued soon and the employees and pensioners will get their arrears,” he said.
Published in Dawn, August 15th, 2022
"
5,Two boys drown in Jhelum River,"MUZAFFARABAD: Two boys drowned while taking bath in a river near here on Sunday, police said. Azeem Mirza, 14, and...","MUZAFFARABAD: Two boys drowned while taking bath in a river near here on Sunday, police said.
Azeem Mirza, 14, and Abdul Ghaffar Shaikh, 8, were reportedly bathing on the left bank of the roaring Jhelum River near Kunwan Wala Bagh village, about 26 kilometres south of here, when they were swept away at about 1:30am, said Zaheer Ahmed, an official at the Garhi Dupatta police station.
The bodies of the children could not be recovered till late evening, he added.
The official regretted that many people were not strictly restraining their children from visiting the raging water channels amidst extraordinarily heavy flow of water in the monsoon season.
“Jhelum is a killer river particularly these days but nevertheless parents allow or tend to ignore their children swimming or taking bath in it,” he said.
The official added that on Monday last another 14-year-old boy, identified as Raza Ansar Qureshi, had drowned in Jhelum River near the town of Badhiara.
His body has not been found despite the passage of almost one week, he said.
Published in Dawn, August 15th, 2022
"
6,‘It’s nation’s responsibility to strengthen democracy’,ISLAMABAD: The creation of Pakistan was the result of the tireless efforts of Quaid-i-Azam Mohammad Ali Jinnah and ...,"ISLAMABAD: The creation of Pakistan was the result of the tireless efforts of Quaid-i-Azam Mohammad Ali Jinnah and it is our responsibility to strengthen democracy in the country.
This was stated by Justice Miangul Hassan Aurangzeb of the Islamabad High Court (IHC) and Federal Minister for Law and Justice Azam Nazeer Tarar.
They were speaking at a ceremony organised by Islamabad High Court Bar Association (IHCBA) in connection with Independence Day.
Justice Aurangzeb said Mr Jinnah worked day and night for an independent country for the Muslims of the subcontinent.
“I feel proud for being a lawyer since Mr Jinnah was also a practicing advocate by profession,” he said.
He said that when Pakistan became an independent state, the province of Khyber Pakhtunkhwa was being ruled by the Congress. Mr Jinnah educated the people and led the independence movement.
He said in order to strengthen the country and make it prosperous, it was the responsibility of the people of Pakistan to make democracy strong.
Minister Tarrar said that during the last 75 years, the country has witnessed many ups and downs. He said Pakistan’s solidarity and prosperity was our top priority.
IHCBA president Shuaib Shaheen and District Bar Association president Hafeezullah Yaqoob also spoke on the occasion.
Earlier, Justice Aurangzeb hoisted the national flag in the IHC. The ceremony was attended by Justice Tariq Mehmood Jahangiri, Justice Saman Rafat Imtiaz, Justice Arbab Mohammad Tahir and Justice Sardar Ejaz Ishaq Khan. Judges of the sessions courts and lawyers were also among the participants.
Published in Dawn, August 15th, 2022
"
7,Eight more patients contract dengue,"RAWALPINDI: Eight more dengue patients landed in the three government-run hospitals on Sunday, taking the tally of...","RAWALPINDI: Eight more dengue patients landed in the three government-run hospitals on Sunday, taking the tally of cases in the garrison city to 78. Doctors in the government-run hospitals were of the view that the number of patients had been increasing and would continue to rise in the coming days as 20 people had contracted the virus in the current week alone.
According to data shared by the Rawalpindi district administration, 14 patients were under treatment in the Holy Family Hospital, Benazir Bhutto Hospital and District Headquarters (DHQ) Hospital.
On the other hand, the civic bodies have expedited thedenguelarvae surveillance in their respective areas. 
However, the Rawalpindi Cantonment Board (RCB) has failed to launch its fumigation drive in the area.
According to official figures, most patients had arrived from Potohar Town, Kahuta, Rawalpindi and Chaklala cantonment boards, city areas and Taxila. 
The District Health Authority official, on the other hand, claimed that the Rawalpindi Municipal Corporation (RMC) and environment department did not clear the graveyards and junkyards despite repeated requests.
Published in Dawn, August 15th, 2022
"
8,Rs5 billion released for Lillah-Jhelum road project,GUJAR KHAN: The Punjab government has released Rs5 billion for the 129-km-long Lillah-Jhelum dual carriageway...,"GUJAR KHAN: The Punjab government has released Rs5 billion for the 129-km-long Lillah-Jhelum dual carriageway project.
The project, worth Rs16 billion, was approved by former prime minister Imran Khan in June 2022 and construction work was started in November the same year. The project was expected to complete in March 2023.
However, after the change in the provincial government, only Rs500 million were released by former chief minister Hamza Shehbaz.
MNA Chaudhry Fawad Hussain had filed a petition against the slowing down of the project in Lahore High Court. Residents of the area also protested the delay in the construction work.
Talking to Dawn, Chaudhry Fawad hailed the release of funds for the project and said early completion of the work would benefit the residents.
Published in Dawn, August 15th, 2022
"
9,Twin cities celebrate Independence Day with fanfare,ISLAMABAD/RAWALPINDI: A number of events were organised in the twin cities on Sunday to observe the 75th ...,"ISLAMABAD/RAWALPINDI: A number of events were organised in the twin cities on Sunday to observe the 75th Independence Day of Pakistan.
The district administration and Islamabad police were part of an event at F-9 Park in which police bands, from across the country, participated. No invitations or passes were needed to enter which is why a large number of people attended it. Strict security measures were taken.
Another event was held at Deputy Commissioner (DC) Irfan Nawaz Memon’s office where the national flag was hoisted. Similarly National Highways and Motorway Police (NHMP) celebrated the day by holding special rallies across the country.
In a message, NHMP Inspector General Khalid Mahmood prayed for the safety of the country and elevation of the ranks of the martyrs. A flag-hoisting ceremony was held at NHMP Headquarters Islamabad which was presided over by Deputy Inspector General (DIG) Asghar Ali.
A flag-hoisting ceremony was also held at the Pakistan Academy of Letters (PAL).
PAL Chairman Dr Yousuf Khushk said Aug 14 was a day of freedom and happiness for the whole nation. 
“We must not forget the sacrifices of our forefathers, who immigrated in the spirit of freedom that we will breathe in a free country and in a free atmosphere,” he said.
In a separate event, president of the Pakistan National Heart Association (Panah) retired Maj Gen Masoodur Rehman Kayani said the value of freedom needed to be known from those nations who were deprived of it. 
Similarly, Pakistan International Airlines (PIA) celebrated the diamond jubilee of Pakistan’s independence on all its flights with passengers cutting cakes, waving national flags and singing national songs. Passengers expressed pleasure and enjoyed the remarkable on-flight arrangements made by the airline’s management.
PIA had already announced a 14pc discount on all domestic flights for the occasion.
Meanwhile, Independence Day was also celebrated with traditional fervour in Rawalpindi, with several functions being held.
The main event, held at the Government Viqarun Nisa College, was attended by Station Commander Brig Salman Nazar, Commissioner Noorul Amin Mengal, Regional Police Officer (RPO) Imran Ahmar, Deputy Commissioner Tahir Farooq and City Police Officer (CPO) Shahzad Bukhari.
Apart from Principal Professor Dr Zahida Parveen, a large number of teachers and students and officers of various departments were also present.
The commissioner hoisted the flag and students presented the national anthem while a contingent of the Punjab Police saluted the flag.
The station commander said officers and soldiers of Pakistan Army considered it an honour to sacrifice their lives for the defence and development of the country.
The RPO said Pakistan was created for ever and its protection was part of our faith. The deputy commissioner said the youth were an asset of the nation and they were dedicated to the protection, freedom and development of the country.
The CPO said under the shadow of the national flag we are all one and our real identity is Pakistan. 
Meanwhile, a special function was held at Rawalpindi Medical University (RMU)’s new campus at Holy Family Hospital (HFH) to celebrate the occasion. 
RMU Vice Chancellor Prof Dr Mohammad Umer said: “Today we renew our commitment to follow in the footsteps of our forefathers and render the sacrifice of life and wealth for the country.”
A flag-hoisting ceremony was also held at the Lahore High Court Rawalpindi bench where Justice Sadaqat Ali Khan and Justice Chaudhry Abdul Aziz were chief guests.
A contingent of police presented a guard of honour while Justice Khan hoisted the national flag.
Retired justices Abdul Rahman Lodhi, Ali Nawaz Chauhan, Mujahid Tassim and LHC Rawalpindi bench bar association president Talat Zaidi, association officials and lawyers also participated in the ceremony. A similar function was also held at the Punjab Arts Council.
Taxila
Dressed in traditional attire, members of the Sikh community put on green turbans in Hassanabdal on Sunday as part of celebrations for Pakistan’s 75th Independence Day.
Assistant Commissioner (AC) Fazil Mudassir was chief guest on the occasion.
A flag-hoisting and cake-cutting ceremony was held at Gurdwara Punja Sahib. Local community leader Sardar Jaggi Singh said their forefathers had rendered great sacrifices for independence, and it was the result of these sacrifices that they were living in an independent country.
Gulbeer Singh, caretaker at the temple, said the Sikh community was safe in Pakistan and was getting equal opportunities. “Our land gave us the identity in the world as Pakistani,” he added.
Speaking on the occasion, Evacuee Trust Property Board (ETPB) Deputy Secretary Imran Gondal said: “The minorities of Pakistan are enjoying peace, protection and equal social status as they are free to go to their temples, shrines and other places of worship.”
AC Mudassir said participation of minorities in the celebrations of Independence Day would convey the message of tolerance and interfaith acceptance.
Muzaffarabad
The government and people in Azad Jammu and Kashmir (AJK) celebrated the day with traditional zest and fervour, holding a slew of events to mark the day.
As the clock struck 12:01am, the iconic cable-stayed Naluchi bridge in Muzaffarabad lit up with a bright flash of illuminations as well as with the digital display of both the Pakistan and AJK flags along with the 75th anniversary logo followed by an impressive firework display.
Speaking to a big gathering of citizens in the nearby ground of a state-run school, AJK Prime Minister Sardar Tanveer Ilyas Khan felicitated the nation.
He also paid tributes to the struggling Kashmiris across the divide and noted that they were draping the coffins of their martyrs with green flags in what was an unequivocal manifestation of their love and affection for the Islamic Republic.
“Let me reiterate that while the creation of Pakistan was the outcome of the struggle and sacrifices of our forefathers, annexation with it is the ultimate desire and destination of every Kashmiri,” he said.
The main flag hoisting ceremony was held at the President’s House where President Barrister Sultan Mahmood Chaudhry and PM Ilyas jointly unfurled Pakistan’s flag followed by the guard of honour by a contingent of AJK police.
Similar flag-hoisting ceremonies were held at all district headquarters as well as on the premises of the AJK’s supreme and high courts. — Additional reporting by Tariq Naqash and Amjad Iqbal
Published in Dawn, August 15th, 2022
"
