,Header,Summary,Detail
0,Quran Khwani held on eve of APS attack anniversary,PESHAWAR: Parents of the martyred students of the Army Public School and civil society members on Wednesday held...," — White Star 
PESHAWAR: Parents of the martyred students of the Army Public School and civil society members on Wednesday held Quran Khwani for the departed souls on the eve of the seventh anniversary of the gruesome attack, which had claimed 147 lives, mostly the students.
The parents, civil society members and students of the schools also held pictures of the martyred students during a walk held on the premises of the Shuhada-i-APS Public Library.
The parents and relatives of the martyred students lit candles on the monument of the Shuhada-i-APS outside the library.
“Despite the lapse seven years of the tragic incident, we are still going from pillar to post for seeking justice,” Ajoon Khan Advocate, president of Shuhada-i-APS Forum told Dawn.
He regretted that the Supreme Court had been adjourning the proceedings of the case time and again, which had caused worries to the parents of the martyred students.
“We will continue our efforts till registration of FIRs against the top security officials who were sitting on responsible positions at the time of the occurrence of the grisly incident on December 16, 2014,” said Mr Ajoon, who had lost his son, Asfand Khan, a 10th grader, in the attack.
He demanded of the Supreme Court to order registration of FIRs against those who were responsible for the security lapse. He said the judicial commission inquiring the attack had mentioned clearly that the incident had occurred due to “security lapse and negligence.”
If a judicial commission has categorically mentioned that their children had been killed due to security lapse and negligence then the Supreme Court should also order registration of FIRs against such people, he demanded. The question that how terrorists entered the sensitive area despite having prior information was yet to be answered, deplored Mr Ajoon.
Published in Dawn, December 16th, 2021
"
1,General elections only solution to country’s problems: Siraj,"LOWER DIR: Jamaat-i-Islami chief Sirajul Haq has said that free, fair and transparent general elections or the only...","LOWER DIR: Jamaat-i-Islami chief Sirajul Haq has said that free, fair and transparent general elections or the only solution to the current problems of the country.
He was addressing a public meeting at Ajoo in Talash valley here on Wednesday. Pakistan Tehreek-i-Insaf former provincial joint secretary Rehmanullah advocate on the occasion announced to quit his party and join the JI.
About the government’s performance, Mr Haq said that the incumbent rulers virtually ruined the economy and they had failed to initiate any mega development project in the country. He said that now the economic policies in the country would be framed on the IMF dictation.
He said the presence of Shah Mehmood Qureshi, Pervez Khattak and Fawad Chaudhry in PTI showed that there was no difference among PPP, PML-N and the ruling party. He said the PTI leadership had badly failed to deliver.
He said the country had been facing isolation in the world due to wrong foreign policy of the government.
The JI chief asked the people to support his party for a real change. He claimed that JI was the only political party that could bring a positive change in the lives of people. The gathering was also addressed by JI district chief Izazul Mulk, tehsil chief Maulana Javed Iqbal and Mr Rehmanullah.
Meanwhile, addressing a women’s convention in Anwarabad Balambat here on Wednesday, Sirajul Haq said the country had become financially bankrupt during the last three years because of the wrong policies of the PTI government.
Hundreds of women affiliated with JI from different areas of Dir attended the gathering. JI women wing leaders, including former MNA Aisha Syed, Bilqees Murad and others, spoke on the occasion.
Mr Haq said that prices of food items, gas, medicines and electricity increased on a daily basis in the country.
KILLED: Shah Zamin, a 30-year-old resident of Andheri, was shot dead over an old enmity on bypass road in the jurisdiction of Timergara police station here on Wednesday. Local police registered the case and have started investigations.
Published in Dawn, December 16th, 2021
"
2,PML-N backs JUI-F candidate in Dera,"DERA ISMAIL KHAN: PML-N candidate for the Dera tehsil mayor slot, Rehan Malik advocate, withdrew in favour of Jamiat...","DERA ISMAIL KHAN: PML-N candidate for the Dera tehsil mayor slot, Rehan Malik advocate, withdrew in favour of Jamiat Ulema-i-Islam-Fazl candidate Kafil Ahmad Nizami here on Wednesday.
Rehan Malik told a press conference at his residence here that he was withdrawing his candidature unconditionally in favour of the JUI-F contender for the city mayor slot, Kafil Ahmed Nizami, on his party’s directives. He announced his full support to Mr Nizami.
JUI-F’s senior leader Maulana Lutfur Rehman and its candidate were also present on the occasion and thanked Mr Malik.
Maulana Lutfur Rehman said that he was grateful to Pakistan Muslim League-Nawaz central president Shehbaz Sharif and provincial president Amir Muqam for their support. PML-N vice-president Raja Akhtar Ali, JUI-F district general secretary Chaudhry Ashfaq and other office-bearers of the two parties were also present on the occasion. 
Published in Dawn, December 16th, 2021
"
3,"PTI, JUI-F main contenders for five tehsil slots in Bannu",Ruling party also facing threat from own independent candidates,"LAKKI MARWAT: Pakistan Tehreek-i-Insaf and its arch political rival Jamiat Ulema-i-Islam-Fazl have emerged as the main contestants in the local government elections in Bannu district.
The JUI-F has fielded strong candidates for the top slots of tehsil chairmen in the five tehsils of the district.
The candidates backed by PTI, meanwhile, are also facing opposition from their own party workers who are also contesting elections as independents.
JUI-F candidate Irfan Durrani, the son-in-law of former chief minister Akram Khan Durrani, is in the election arena for the coveted seat of Bannu tehsil chairman.

Ruling party also facing threat from own independent candidates

The religious party has fielded Malik Ikramukllah Khan for the tehsil chairman slot from Kakki tehsil, Musharraf Alamgir Wazir from Domel tehsil, Malik Mamoor Khan from Bakkakhel tehsil, Malik Naeem Khan from Miryan tehsil and Malik Masto Khan from Wazir subdivision.
The JUI-F activists are engaged in a brisk campaign to muster people’s support for the party candidates. The party candidates except Ikramullah Khan are lucky as they are not confronted with any kind of opposition from within the party.
In Kakki tehsil, a senior JUI-F activist Shahab Gul is in the field as an independent candidate and he can create trouble for the party contender.
Akram Durrani, who belongs to Bannu district, is busy mustering support for his party candidates. During public meetings, he did not spare a chance to blast the ruling PTI, holding it responsible for the economic and political mess in the country.
Apart from him, JUI-F MNA Zahid Akram Durrani is also trying to the pave the way for victory of party candidates in tehsil, village and neighbourhood councils.
On the other side, the PTI candidates seem to be in trouble as besides presence of challengers from JUI-F and other parties they are also confronting their own party leaders as independent candidates.
In Bannu tehsil, Iqbal Jadoon, a PTI candidate, is trying his luck while former district councillor Ms Nadia Khan affiliated with the same party is also contesting the election for the same slot in independent capacity.
The PTI has fielded Junaid Rashid for the seat of tehsil chairman from Kakki tehsil where the party’s former district councillor Pir Khan Badshah is also contesting election.
In Wazir subdivision, the ruling party has issued ticket to Noor Draz Khan for the seat of tehsil chairman, but the party’s former local president Moveez Khan has fielded his son Irfanullah against him as an independent candidate.
In Bakkakhel tehsil, PTI’s former district councillor Gulfar Ali Khan is challenging party ticket-holder Malik Mamoon Khan, son of provincial transport minister Shah Mohammad Khan.
PML-N, ANP and PPP have also fielded candidates for various slots, including tehsil chairmen.
PML-N district president Pir Kamal Shah is in the race for Miryan tehsil top slot. He is being considered a strong candidate due to his family’s political influence in the district.
Published in Dawn, December 16th, 2021
"
4,PHC seeks details of archaeological sites to check mining in vicinity,Declares no one will be allowed to harm such places,"PESHAWAR: The Peshawar High Court on Wednesday directed the provincial government to produce the details of the archaeological sites declaring mining shouldn’t be allowed in the immediate neighbourhood.
A bench consisting of Chief Justice Qaiser Rashid Khan and Justice Syed M Attique Shah also directed the government to continue with the action against mining activities, including crushing of stones, near such sites in line with its orders.
Last month, the high court had ordered a halt to mining activities near archaeological sites and had ordered the director archaeology and museums, Dr Abdul Samad, to act as focal person on this issue before the court.
During the last hearing, the court had taken notice of mining activities near archaeological sites in Tarali area of Mardan, Rani Gatt in Buner, and Barikot.

Declares no one will be allowed to harm such places

The bench on Wednesday ordered the director (archaeology), EPA deputy director Mumtaz Ali and deputy commissioners of the relevant districts to jointly point out archaeological sites in whose vicinity no excavation should take place.
The bench observed that the court didn’t want to order an ‘undue’ halt to mining activities and create problems for ordinary people, but it won’t allow anything to threatening heritage sites.
The chief justice observed that the court had to protect heritage sites in the province, so it won’t allow anyone to carry out stone crushing and mining activities in their vicinity.
He expressed annoyance at the performance of the mining department observing that the department has been playing havoc with national heritage by giving mining licences near such sites.
Dr Abdul Samad informed the bench that stone crushing was carried out near different archaeological sites in Mardan but it had been stopped and action had been taken against those responsible for it.
He said the department had been monitoring such sites to check such activities in the vicinity.
Additional advocate general Syed Sikandar Hayat Shah told the bench that the mining department and Mardan district administration had arrested several people over illegal mining near heritage sites.
Mardan deputy commissioner Habibullah Arif told the bench that he had been monitoring such a crackdown and had got stone crushing and excavation stopped near archaeological places.
He said despite weekly holiday on Sunday, teams of district administration raided different places and made arrests.
The bench directed him to continue with the operation and not to accept pressure of influential persons during that action.
It also asked the DC that if anyone tried to interfere in his work on that matter, he should inform it about it for action.
Published in Dawn, December 16th, 2021
"
5,‘Ababeel Squad’ launched to control street crime in Peshawar,"PESHAWAR: Police here on Wednesday launched Ababeel Squad, an exclusive patrolling force, to control street crimes ...","

Personnel of ‘Ababeel Squad’ at their launching ceremony at Malik Saad Shaheed Police Lines, Peshawar, on Wednesday. The patrolling force will help control street crime in the provincial capital. — Dawn

 
PESHAWAR: Police here on Wednesday launched Ababeel Squad, an exclusive patrolling force, to control street crimes in the provincial capital.
Chief Minister Mahmood Khan formally launched the squad at police lines here. Initially, the squad will consist of 800 specially trained police personnel and 200 customised motorbikes for round the clock patrolling throughout the city, said an official statement.
The distinctly uniformed Ababeel Squad has been equipped with modern communication devices, body cameras, drone cameras and other technological gadgets for smart surveillance.
The squad has been connected to central control room through wireless communication system.
The entire city has been divided into 100 different beats for patrolling purpose. Two rider squads will simultaneously patrol each beat. Later on, 800 more personnel and 200 more motorbikes will be added to the squad.
Speaking at the ceremony, Mahmood Khan appreciated senior officials of the force for raising the special squad.
He said that separate unit was required in the backdrop of increase in population and soaring rate of street crimes in the city.
He said that the squad would have great impact on the overall law and order in the city and would be helpful to effectively prevent street crimes. He said that it was also desperately needed to maintain law and order during the upcoming local bodies’ elections.
The chief minister said that in next phase, Ababeel Squad would be rolled out to divisional headquarters and district headquarters as well. He said that police officers rendered great sacrifices to protect the citizens during the war against terrorism.
“The government and people of this province are proud of their police,” he said and hoped that police would continue to serve citizens with the same spirit and enthusiasm. He added that government would extend all out support to police for the purpose.
The chief minister asked senior police officials to introduce a mechanism of reward and punishment to make the newly-formed quad an effective force.
IGP Moazzam Jah Ansari briefed the participants about the purpose and salient features of the squad.
Later talking to media, the chief minister said that progress on safe city project for Peshawar was also under way.
He added that a suitable piece of land was already identified and project management unit was established for the purpose.
To a query, he said that current inflation was not only a problem of Pakistan rather it was a global phenomenon.
However, he said, government was taking result-oriented steps to provide maximum relief to people.
Published in Dawn, December 16th, 2021
"
6,Govt accused of trying to rig elections,PESHAWAR: The workers of Jamiat Ulema-Islam-Fazl and Awami National Party held a demonstration outside Peshawar ...,"PESHAWAR: The workers of Jamiat Ulema-Islam-Fazl and Awami National Party held a demonstration outside Peshawar Press Club here on Wednesday against the ruling Pakistan Tehree-i-Insaf for its alleged attempts to rig the upcoming local bodies’ polls.
The participants of the demonstration said that opposition parties would react strongly if government tried to rig the elections.
Chanting slogans against the government, the protesters were led by JUI-F leader Haji Ghulam Ali and ANP provincial spokesperson Samar Haroon Bilour. The JUI-F and ANP activists alleged that government was planning to rig the elections through Peshawar administration.
However, the ruling Pakistan Tehreek-i-Insaf rejected the allegations levelled by the protesters as baseless propaganda.
Addressing a news conference at the press club, PTI local leaders including Peshawar city president of party Syed Qasim Ali Shah said that JUI-F and ANP levelled baseless allegations against their party.
Mr Shah claimed that the successful campaign of his party for local government elections baffled the opposition parties. “In case the opposition parties have any complaint, they should move Election Commission of Pakistan instead of holding protest demonstrations and sending threats to PTI workers,” he added.
The PTI leader alleged that his party people had solid proofs about violations of the ECP code of conduct by opposition parties in various localities including Mathra, Darmangi, Kochyan and Warsak Road. He said that FIRs should be registered against the violators of the code of conduct.
Published in Dawn, December 16th, 2021
"
7,"Ruling party to face crushing defeat on 19th, says Sherpao",SWABI: Qaumi Watan Party chairman Aftab Ahmad Khan Sherpao said here on Wednesday that Pakistan Tehreek-i-Insaf ...,"SWABI: Qaumi Watan Party chairman Aftab Ahmad Khan Sherpao said here on Wednesday that Pakistan Tehreek-i-Insaf would face a crushing defeat in the local government elections scheduled to be held on Sunday (Dec 19).
He was addressing a public meeting held in Chota Lahor to boost the position of his party candidate Burhanullah, who is contesting election for Chota Lahor tehsil chairman slot.
Mr Sherpao said the slogan of ‘change’ would be sunk deep in the Indus River on the polling day.
“This is our resolve and determination because PTI has distorted the very landscape of politics and pushed people of the country in deep mental anxiety,” he said.
The QWP chairman said that the ruling party would in fact get the reaction in the upcoming polls to its wrong policies and record inflation in the country.
He regretted that the ruling party leadership had still been claiming that due to their policies essential commodities were available at cheaper rates in the country. Mr Burhanullah also spoke on the occasion.
Meanwhile, Pakistan Muslim League-Nawaz provincial president Amir Muqam claimed at a party gathering here on Wednesday that PTI was providing electricity transformers and other facilities to the voters to lure them into voting for its candidates.
“Take transformers, electricity poles and other facilities from the ruling party candidates, but break the bat and vote for the PML-N candidate,” he urged the people.
Mr Muqam said the prevailing situation had made it clear that the PTI government was taking the country to a point of no return.
BOOK FAIR: A two-day book fair started here on Wednesday, which attracted a large number of students of 11 disciplines of engineering and management sciences, academia and book lovers.
The book fair was organised by the central library of Ghulam Ishaq Khan Institute of Engineering Sciences and Technology at the new academic block.
GIK Institute rector Prof Dr Fazal Ahmad Khalid was chief guest at the ceremony. Book suppliers from Rawalpindi, Lahore and Peshawar have set up their stalls at the fair.
Published in Dawn, December 16th, 2021
"
8,Majority of polling stations declared sensitive in KP ahead of LG polls,"ECP says only 2,528 out of 9,202 polling stations are ‘normal’.","PESHAWAR: The Election Commission of Pakistan on Wednesday declared that of the 9,202 polling stations set up for the upcoming local government polls in Khyber Pakhtunkhwa, 2,507 were the most sensitive and 4,168 sensitive.
According to it, only 2,528 polling stations are ‘normal’.
The LG elections are scheduled to be held on Dec 19 in 17 districts of the province and on Jan 16 in the remaining districts.
The details released by the ECP showed that Peshawar had the highest number of sensitive polling stations in the province i.e. 860, while out of the total of 1,248 polling stations, 165 were the most sensitive and 224 normal.
Nowshera district has the highest number of the most sensitive polling stations in the province i.e. 354. Of a total of 558 polling stations in the district, the sensitive and normal ones are 148 and 58, respectively.
Charsadda district has most of the normal polling stations in the province i.e. 425. Of a total of 732 polling stations, 307 have been declared sensitive.
The ECP also identified 297 of a total of 354 polling stations in Khyber tribal district as sensitive and 57 normal. However, no polling station in Charsadda and Khyber tribal districts are the most sensitive.
In Mohmand tribal district, 58 of a total of 195 polling stations are the most sensitive, 80 sensitive and 57 normal, while 579 of Mardan district’s 1,051 polling stations have been declared sensitive, 241 the most sensitive and 231 normal.
In Swabi district, out of a total of 762 polling stations, 335 have been declared sensitive, 175 the most sensitive and 252 normal, while of 487 polling stations in Kohat district, 71 are the most sensitive, 199 sensitive and 216 normal.
The ECP identified 193 polling stations as the most sensitive, 91 sensitive and 86 normal in Karak district; 23 the most sensitive, 110 sensitive and 77 normal in Hangu district; 208 most sensitive, 178 sensitive and 135 normal in Bannu district; 122 the most sensitive, 163 sensitive and 124 normal in Lakki Marwat district; 200 the most sensitive, 314 sensitive and 262 normal in Dera Ismail Khan district; 60 the most sensitive, 45 sensitive and 92 normal in Tank district; 278 the most sensitive, 219 sensitive and 97 normal in Haripur district; 251 the most sensitive, 120 sensitive and 25 normal in Buner district, and 110 the most sensitive, 143 sensitive and 109 normal in Bajaur tribal district.
An ECP official told Dawn that a committee comprising the relevant deputy commissioner, district police officer and district election officers decided the sensitivity criteria for polling stations.
He said that the political situation of an area and other factors were considered while determining the polling station’s sensitivity.
The Khyber Pakhtunkhwa government had announced on Tuesday that it would deploy over 77,000 police personnel to guard 9,000 polling stations for the Dec 19 local body elections in 17 districts of the province.
It had announced the placing of polling stations in the categories of A, B and C and said nine police officials would be deployed to polling stations of Category A, five to those of Category B and three to those of Category C.
The government had said that the polling stations of high sensitivity as well as those in high population density areas were placed in Category A.
Besides the police personnel, quick response force personnel will also be deployed in those districts on the polling day.
Published in Dawn, December 16th, 2021
"
9,Man shot dead in Lakki election meeting,LAKKI MARWAT: A young man was killed and another sustained injuries when armed men attacked them during a public...,"LAKKI MARWAT: A young man was killed and another sustained injuries when armed men attacked them during a public meeting held in connection with the local body election campaign in Tajazai area of Lakki Marwat on Wednesday.
The police said Bilal, 24, died instantly while Arifullah, 25, was wounded in the firing. They said the body and the wounded were taken to the district headquarters hospital.
A complainant, Ghulam Rasool, father of the deceased, told the police that he and his son were sitting on a charpoy in an election gathering, when Pervez and Anwar Khyal came there and opened fire on them. Consequently, Bilal died on the spot, while Arifullah, who was sitting next to them, was injured in the attack, he maintained, adding the attackers escaped the scene.
The Ghaznikhel police registered a case against the attackers and began investigation.
Published in Dawn, December 16th, 2021
"
