,Header,Summary,Detail
0,"BJP distorting history, threatening Pakistan: FO",Indian minister had hurled terrorism accusation on Islamabad,"ISLAMABAD: The Foreign Office on Monday accused the Indian ruling Bharatiya Janata Party (BJP) of distorting history and threatening Pakistan for gaining political advantage and said it was reckless.
“Pakistan strongly condemns the unwarranted, gratuitous and provocative comments made by the Indian defence minister at an event in New Delhi on December 12, 2021, questioning established historical facts, levelling unfounded allegations in the context of terrorism, and hurling threats against Pakistan,” Foreign Office spokesman Asim Iftikhar said in a statement.
He was responding to remarks by Indian Defence Minister Rajnath Singh on the occasion of a 1971 war commemoration.
Singh had said that the 1971 war “tells us that the partition of India on the basis of religion was a historic mistake. Pakistan was born in the name of one religion but it could not remain one. After the defeat of 1971, our neighbouring country is constantly waging a proxy war in India”.

Indian minister had hurled terrorism accusation on Islamabad

The Indian defence minister further accused Pakistan of indulging in “terrorism and other anti-India activities” in an attempt to break India. Indian forces, he claimed, “foiled its plans in 1971 and now work is going on to eliminate roots of terrorism by our brave forces. We have won in the direct war, and will achieve victory in the proxy war as well”.
The FO spokesman, in his response, said it was “the BJP’s special forte to misrepresent history, resort to revisionism and delusional thinking, and indulge in false bravado”.
He said the timing of Singh’s latest statement showed that it was made in view of upcoming state elections in Uttar Pradesh and other states.
“The timing of the Indian defence minister’s provocative rhetoric is, therefore, not surprising, as the BJP-RSS combine is desperate to win elections in Uttar Pradesh and other states, typically inciting hyper nationalism and seeking to advance the extremist Hindutva agenda,” he said.
“The Indian defence minister’s chest-thumping and war-mongering are nothing but further evidence of India’s irresponsible behavior and its relentless belligerence towards Pakistan,” he added.
Rejecting Indian allegation of terrorism, Mr Iftikhar said the world was aware of the fact that the Hindutva-inspired regime in India was carrying out sate-terrorism against Kashmiris in Indian Occupied Jammu and Kashmir (IIOJK).
He said that Pakistan had last year presented “a comprehensive dossier” with “irrefutable evidence” of the Indian government’s planning, aiding, abetting, financing and executing terrorist activities in Pakistan.
Pakistan, the FO spokesman said, was fully capable of thwarting India’s aggressive designs.
“We have demonstrated our resolve and capability in this regard, including in the recent past,” he said in reference to the 2019 military standoff between the two neighbouring arch rivals.
“The BJP leaders will be well-advised to desist from any ill-conceived misadventure and also stop dragging Pakistan in India’s domestic politics for electoral gains,” he underscored.
Published in Dawn, December 14th, 2021
"
1,Japan okays $4.35m grant for anti-polio programme,The latest grant will be utilised for procurement of 24 million oral doses of vaccines.,"

A policeman stands guard as a health worker administers polio vaccine to a child in a Karachi locality on Monday.—AP

 
ISLAMABAD: Japan has announced $4.35 million grant to procure essential oral polio vaccines as part of its continued support to Pakistan for eradication of the crippling disease.
The latest grant will be utilised for procurement of 24 million oral doses of vaccines. It will allow the programme to reach around 21 million children under five years of age with focus on the high-risk districts with persistent poliovirus transmission. The vaccines will be used during vaccination drives.
The notes of the grant were signed and exchanged between Japan and Unicef and the grant agreement was signed and exchanged between Japan International Cooperation Agency (JICA) and Unicef.
“The polio eradication efforts made substantive progress this year, limiting the virus circulation which resulted in a significant decrease in polio cases despite challenges posed by Covid-19. The programme is confident to permanently interrupt all types of poliovirus by the end of 2023,” said Dr Shahzad Baig, the national coordinator for Pakistan Polio Eradication Programme.
Appreciating the support from the government of Japan, Dr Shahzad Baig said: “We are grateful to the people and the government of Japan for their unwavering support for the children of Pakistan. The new funding will enable us to reach every child with the essential polio vaccine.”
Ambassador of Japan WADA Mitsuhiro appreciated the progress made this year in controlling the spread of poliovirus, saying that “we are now only one step away from the goal, a polio-free Pakistan”.
He reiterated his support to the initiative of eradicating all types of poliovirus by the end of 2023 and noted that “Japan has provided assistance in maternal and child health, polio eradication, and routine immunisation in Pakistan for decades and it will continue its support that will directly benefit vulnerable people”.
“We are glad to witness collaborative effort between polio programme and expanded programme on immunisation, represented by recently conducted measles rubella and polio campaign. We are also honoured that numerous polio programme experiences are utilised to fight against Covid-19 such as 1166 helpline, PCR test capacity at polio laboratory and vaccinators’ trainings under JICA project. We have a strong desire to witness all types of poliovirus interruption by the end of 2023 as suggested by the government of Pakistan.
“We appreciate the unwavering leadership of the government of Pakistan, with the highest respect to the frontline health workers,” said Shigeki Furuta, the chief representative of JICA.
“Pakistan has achieved tremendous success against interrupting poliovirus this year. From 84 reported polio cases in year 2020, the incidence has come down to one case over the last 11 months,” said Aida Girma, the Unicef representative in Pakistan, highlighting consistent efforts of the government of Pakistan and partners.
“The last mile towards eradication, however, will be tough and requires continuous support from partners like the government of Japan to achieve a polio-free status,” said Girma while acknowledging the Japanese support.
The new funding is part of the continuous support by the Japanese government in the polio eradication programme since 1996. To date, the grant and loan contribution from Japan has amounted to $230.497 million to support the polio programme in Pakistan through Unicef.
Published in Dawn, December 14th, 2021
"
2,IHC questions publication of ‘privileged document’ in Shamim’s case,Defers framing of charges against former GB judge till Dec 20,"ISLAMABAD: Islamabad High Court Chief Justice Athar Minallah, while hearing a contempt of court case against former chief justice of Gilgit-Baltistan Rana Shamim and three others on Monday, asked the amicus curiae to respond to the question whether a ‘privileged document’ could be published as a news item.
However, the court deferred the framing of charges till Dec 20 and again directed Mr Shamim to submit the original affidavit.
The court had previously directed him to submit the same during hearings on Nov 30 and Dec 7.
The contempt of court case against Rana Shamim, Jang Group’s editor-in-chief Mir Shakeelur Rehman, resident editor Aamir Ghouri and editor investigation Ansar Abbasi relates to the publication of an affidavit attributed to Mr Shamim in which he accused former chief justice of Pakistan Saqib Nisar of manipulating judicial proceedings to deny bails to the top PML-N leadership prior to the 2018 general elections.

Defers framing of charges against former GB judge till Dec 20

During the proceeding, Justice Minallah pointed out that Mr Shamim had in a written reply to the show-cause notice contended that his affidavit was a privileged document and was not meant for publication. He wondered how a media house could publish a story based on a privileged document.
When Pakistan Federal Union of Journalists secretary general Nasir Zaidi, who is an amicus curiae (friend of the court) in the case, tried to divert the court’s attention to the overall political scenario, Justice Minallah said that he would not listen to any “political speeches” and remarked that he was only responsible for the Islamabad High Court.
The IHC chief justice said publishing such a news item gave an impression that the judges passed judgements on the directive of a former CJP, which was incorrect. Such a news item attempted to erode the confidence of the public and litigants in the IHC, he added.
The court asked Mr Zaidi to suggest any international journalist body and the court would appoint it as an amicus curiae to solicit a response on the issue of publishing a privileged document.
During the proceedings, Justice Minallah conveyed to Attorney General for Pakistan (AGP) Khalid Jawed Khan that Rana Shamim informed the court through an application that his grandson had despatched the original copy of the affidavit through a courier service on Dec 9.
On Dec 7, the IHC had directed Mr Shamim to produce the original affidavit and warned of framing charges in case of failure.
The AGP informed the court that the reply of Mr Shamim to the show-cause notice was self-explanatory in which the former GB chief justice admitted to executing the ‘contemptuous’ affidavit.
He, however, suggested that since Mr Shamim had termed the affidavit a privileged document and contradicted the reply submitted by Ansar Abbasi, the journalist and the media house might be asked to submit a counter-reply.
The court then adjourned the hearing till Dec 20.
Published in Dawn, December 14th, 2021
"
3,Man killed in Kohlu landmine blast,DERA MURAD JAMALI: One person was killed and his brother injured in a landmine explosion in Kahan tehsil of Kohlu...,"DERA MURAD JAMALI: One person was killed and his brother injured in a landmine explosion in Kahan tehsil of Kohlu district on Monday.
Levies Force officials said the incident took place in the Lakar-Wadh area of Kahan tehsil when a motorcycle hit the landmine planted by unidentified attackers on the road.
The two brothers were on their way home when their motorcycle hit the landmine.
“The motorbike was blown up by the impact of the explosion, leaving both the brothers injured,” a senior Levies officer told Dawn over telephone.
Soon after the incident, Levies and FC personnel rushed to the site and shifted the injured to a nearby health facility before transferring them to the Kohlu district hospital. One of the injured, identified as Moladad, succumbed to his injuries before reaching there.
The injured, 15-year-old Jalab Khan, was shifted to a hospital in Dera Ghazi Khan.
Security forces cordoned off the area and launched a search operation to trace those involved in the landmine blast.
Published in Dawn, December 14th, 2021
"
4,Govt asks ECP to set timeline for implementation of law on EVMs,PM’s adviser says the cabinet will approve today a bill to curb the sale-purchase of votes in Senate polls.,"ISLAMABAD: The government on Monday asked the Election Commission of Pakistan (ECP) to set a timeline for implementation of the latest legislation on the use of electronic voting machines (EVMs) in the next general elections and voting rights to overseas Pakistanis.
“The government wants the Election Commission to set a timeline for implementation of new legislation regarding EVMs and voting rights to overseas Pakistanis,” said Adviser to the Prime Minister on Parliamentary Affairs Dr Babar Awan in a media talk.
He said President Dr Arif Alvi would summon fresh sessions of the Senate and National Assembly on December 20 and 22, respectively, so that the pending legislation could be made.
“We hope that the Election Commission will show seriousness and set timelines for implementation of electoral reforms-related legislation,” he said, adding that EVMs would be purchased by the ECP, and not by the government, so the commission should tell what specification it required in the voting machines.

PM’s adviser says cabinet will approve today a bill to curb sale-purchase of votes in Senate polls

Babar Awan said the ECP should also give a timeline to overseas Pakistanis to get themselves registered as voters so that they could take part in the next general elections in the country.
On November 17, the government managed to bulldoze amendments to the Elections Act 2017 in a joint session of parliament, thereby allowing the use of EVMs and granting voting rights to overseas Pakistanis.
However, before that legislation the ECP had expressed dissatisfaction over the use of EVMs in the next polls. Later, the ECP formed three separate committees to ascertain how the commission could use EVMs in the 2023 general elections by addressing its own concerns.
On the other hand, the opposition is bent upon its stance to block the use of EVMs in the next polls.
Babar Awan said the government planned to further make some important legislation in the current parliamentary year. “The NA will remain proactive for future legislation in the current parliamentary year,” he added.
The PM’s adviser revealed that the federal cabinet in its meeting on Tuesday (today) would approve a government bill aimed at curbing sale and purchase of votes in the Senate elections. He said Prime Minister Imran Khan would be briefed on the legislation during the cabinet meeting, adding that the Parliamentary Affairs Division in collaboration with the ECP was also in the process of making such a legislation.
It has been observed that selling and purchasing of votes has become a common phenomenon in all Senate elections and Prime Minister Imran Khan has vowed to eliminate this culture in his many speeches.
Responding to a question, Babar Awan said the president had already sought opinion from the Supreme Court regarding rechecking of “doubtful” votes in the Senate polls and the apex court had ruled that such votes could be rechecked. “The Supreme Court ordered that a curtain on the [doubtful] votes can be removed,” he added.
The PM’s adviser said the opposition had rolled back its long march plan against the government because of lack of unity and harmony in its ranks. He said the leaders of opposition parties were not on the same page and thus had no agenda of long march, but to save their corruption money. “They [opposition leaders] had failed in the past and they will have the same fate in future as well,” he added.
Published in Dawn, December 14th, 2021
"
5,"Senate panel calls for promotion of trade, industry in Balochistan",Meeting is informed that delay in barter trade agreement with Iran has adversely affected trade.,"QUETTA: The Senate Standing Committee on Industry and Commerce has called for taking all possible measures for promotion of industry and trade in Balochistan, saying the country cannot develop unless productive sectors including industry, commerce, agriculture, livestock and mining are not developed.
“The dream of economic development of the country and the province cannot come true until these impotent sectors are developed,” the committee chairman Zeeshan Khanzada said.
The standing committee, which held its meeting here on Monday, discussed various issues relating to the promotion of trade and industry in the province. The meeting called for utilising all available resources for opening new border crossing points with Afghanistan and Iran and solving problems being faced by the businessmen and industrialists and said proposals in this regard should be considered on priority basis.
The standing committee members who attended the meeting included Manzoor Ahmed Kakar, Danesh Kumar, Fida Mohammad Khan and Kuhda Babar.

Delay in barter trade agreement with Iran has adversely affected trade, meeting informed

President of Balochistan Chamber of Commerce Fida Hussain Dashti, senior vice president Mohammad Ayub Merani, vice president Amjad Ali Siddiqui, Customs representative Mohammad Sadiq, State Bank of Pakistan official Amjad Ali Imran, FIA Director Tariq Khan Khilji and officials of the industry and commerce departments also attended the meeting and suggested various proposals for promotion of trade and industry in the province.
Mr Khanzada said that issues related to industry and trade of Balochistan and promotion of border and barter trade with the neighboring countries were among his top priorities. Issues related to Karez Qamaruddin would be discussed with the officials of Afghanistan.
He said that there was a set procedure for trade between the countries which they had to follow and the committee would talk with the ministry of commerce about the goods which remained stranded in Afghanistan at Badini border crossing. He said that suggestion about making Badini route for pedestrian crossing would also be considered
Mr Dashti said: “The borders with Afghanistan and Iran are stretched over thousands of kilometres where import and export activities take place,” he said.
“The delay in implementation of Barter Trade Agreement with Iran and other issues have adversely affected trade,” he said. “The obstacles should be removed so that the people of a backward and deprived province like Balochistan can become prosperous.”
He said that the province would come out of economic difficulties if an expo center was constructed there as announced, mining sector was given industrial status and trade with Afghanistan and Iran was facilitated.
Published in Dawn, December 14th, 2021
"
6,Counter-IED drill with Saudi forces set to begin,RAWALPINDI: The opening ceremony of Al-Kassah-lll joint military counter-IED (improvised explosive device) exercise...,"RAWALPINDI: The opening ceremony of Al-Kassah-lll joint military counter-IED (improvised explosive device) exercise was held on Monday at King Khalid Military City Hafar Al Batin, Kingdom of Saudi Arabia (KSA) where the Royal Land Saudi Forces and Pakistan Army troops would practise various drills.
The participating troops would be involved in counter-IED operations including searching of routes, compound clearance, vehicle clearance, explosive handling and explosive ordnance disposal (EOD) drills and procedures, said an ISPR news release received here.
Commander Northern Area Maj Gen Saleh Bin Ahmed Al Zahrani attended the event as chief guest.
This is the third joint military exercise of Al-Kassah series between the two brotherly countries.
The training is aimed at enhancing EOD skills in counter-IED domain and adopting best practices.
Published in Dawn, December 14th, 2021
"
7,Senior journalist Shabbar Aazmi passes away in Karachi,He was a fearless fighter for the cause of press freedom and a popular figure among the progressive fraternity of journalists.,"KARACHI: Shabbar Aazmi, senior journalist and former president and general secretary of Karachi Union of Journalists, passed away here on Monday evening after a prolonged illness. He was in his 70s.
Mr Aazmi, who worked for Daily Masawat and Daily Amn, was a fearless fighter for the cause of press freedom. He was a popular figure among the progressive fraternity of journalists. Being an active member of the group of journalists, he vigorously took part in the struggle for press freedom and faced imprisonment in 1977-78.
Late journalist Ahfaz-ur-Rehman while recording the history of the journalist movement in his book had paid rich tribute to him for his commitment to the cause and the heroic role he played at various stages of the press freedom movement. Mr Aazmi was a former Urdu College student who later graduated from Urdu Department of Karachi University.
Published in Dawn, December 14th, 2021
"
8,Babar Azam visits Bank Alfalah,KARACHI: Pakistan cricket team captain Babar Azam visited Bank Alfalah on Monday for a ‘meet & greet ...,"KARACHI: Pakistan cricket team captain Babar Azam visited Bank Alfalah on Monday for a ‘meet & greet session’ with the bank’s senior management, a press release said.
Bank Alfalah has recently signed Mr Azam as a brand ambassador to support the entity in promoting various initiatives.
To celebrate this new partnership, a session was hosted for Mr Azam where he met Bank Alfalah president and CEO Atif Bajwa and Group Head Corporate, Investment Banking and International Business Saadur Rehman along with senior officials of the bank.
Published in Dawn, December 14th, 2021
"
9,"Illegal fishing not to be allowed in Gwadar, meeting told",Balochistan Chief Secretary Mathar Niaz Rana claims that issue of clean drinking water supply to Gwadar has been resolved.,"GWADAR: Chief Secretary Mathar Niaz Rana announced on Monday that the ban imposed by the provincial government on illegal fishing in Balochistan waters by trawlers would be strictly implemented.
The provincial government has banned illegal fishing by trawlers of Sindh and foreign countries in the limits of 12 nautical miles along the Makran coast.
The chief secretary informed a meeting that patrolling by the Fisheries Department and other agencies concerned had been increased to curb illegal fishing by trawlers in Balochistan’s waters.
He said that in the light of special orders of Prime Minister Imran Khan, problems of the people of Gwadar were being resolved immediately and a complete ban on illegal fishing by trawlers of Sindh or foreign countries had been imposed.
He said the government was trying to provide basic amenities to the people at their doorsteps and a fire brigade facility would be provided to Gwadar immediately.
The meeting decided that the office of the project director for construction of a new international airport in Gwadar would be shifted to Gwadar and the headquarters of the director general of fisheries had already been shifted to Gwadar to resolve the issue of illegal fishing at the Makran coast.
Briefing the meeting, Mathar Niaz Rana claimed that the issue of supply of clean drinking water to Gwadar had been resolved and projects on which work was under way, would be completed soon.
Published in Dawn, December 14th, 2021
"
