,Header,Summary,Detail
0,"No one has right to kill a blasphemy accused, religious scholars reiterate",LAHORE: Religious scholars and clerics observed ‘Youm-i-Muzammat’ (day of condemnation) on Friday against the...,"LAHORE: Religious scholars and clerics observed ‘Youm-i-Muzammat’ (day of condemnation) on Friday against the brutal lynching of a Sri Lankan national in a Sialkot factory, stating that “no individual, group or organisation has the right to kill or harm any persons accused of blasphemy”.  
Addressing the Friday congregations at mosques all over the country, religious scholars and clerics said blasphemy law existed in the country and in case of any complaint, court should be moved and that Sialkot tragedy brought disgrace to Islam and Pakistan.  
The religious leadership also appealed to the chief Justice of Pakistan to issue orders to expedite trials of blasphemy cases.  
They said the delay in proceedings of such cases raised concerns and doubts among the people and provide an excuse to the anti-Pakistan elements to fan nefarious propaganda.  
They said Ulemas and Mashaykh (religious scholars) from all over the country welcomed and supported the announcement by the prime minister and corps commander conference to punish the culprits of Sialkot incident.  
They said there was national consensus on condemning Sialkot tragedy, but some elements were targeting the blasphemy laws “to divide the nation.”  
Blasphemy law was a “source of protection of the human lives, peace and stability” in the country, they said. They agreed that it was not lawful for a person to take the law into his own hands when these laws existed.  
Meanwhile, after leading Juma prayers in the Grand Jamia Masjid Bahria Town, addressing a press conference Hafiz Tahir Mahmood Ashrafi said today religious scholars and leadership of all the religious schools of thought across the country had raised their unanimous voice against brutal incident of Sialkot.  
Mr Ashrafi also announced that an awareness campaign was also being launched in the country regarding the blasphemy laws. “Those who use the name of Islam and Namose-e- Mustafa (Peace Be Upon Him) for their own purposes are also criminals. The nation has to back the security institutions of the country, government and Pakistan Army for eradication of extremism as it had remained united to defeat the menace of terrorism in the country.”  
He also said that the declaration of Prime Minister Imran Khan and corps commander conference was an expression of the entire nation’s sentiments. The provincial government was dealing with the Sialkot tragedy in an efficient way, he added, saying the perpetrators would be brought to justice.  
He said the leadership of all the religions would make a very important announcement tomorrow (Saturday) regarding the Sialkot incident.  
Qureshi: Foreign Minister Shah Mahmood Qureshi said on Friday Pakistan was well aware of its responsibilities as an important regional stakeholder. 
He was addressing the Shah Rukn-i-Alam Conference on the 708th Urs celebrations of Hazrat Shah Rukn-i-Alam in Multan. 
Mr Qureshi said the Sialkot incident brought a bad name to Pakistan in the world and moderate and sensible people should condemn the incident. 
He also urged the religious scholars from different schools of thought to not only condemn the incident but also dissociate themselves from it. 
Published in Dawn, December 11th, 2021
"
1,Gang stealing diesel from Parco pipelines busted,MUZAFFARGARH: Two persons were arrested for stealing while their accomplices escaped as the authorities busted a ...,"MUZAFFARGARH: Two persons were arrested for stealing while their accomplices escaped as the authorities busted a gang involved in stealing diesel from the Pak Arab Refinery Company (Parco) Limited pipelines in Rangpur near Qasba Gujrat, some 80km from here.  
According to the sources, the Parco field supervisor told police he was checking the pipelines when they found a tanker parked in the Balochistan Hotel on Jhang Road. Some suspicious people were busy stealing the oil from a pipeline that was tampered with and they were filling the oil tanker. Police were informed about it but the suspects fled before the arrival of police.  
Rangpur police arrested two servants of the hotel while the owner of hotel, Chaudhry Yousuf and his accomplices, Nasir, Mubashir, Nadeem, Arshad Noon and Yasir fled from the spot. 
Police registered a case against them.  
The gang had constructed a hotel on the Karachi-Sheikhupura pipelines and was busy stealing the oil for long. 
Parco Supervisor Muhammad Mansha said thousands litres had been stolen by the gang.  
Dawn has learnt that the activity was going on many years back by different gangs allegedly in connivance with police and the Parco officials. During the recent years, 29 cases had been registered against many accused but they were released after payment of minor fine while nobody had been punished.
Published in Dawn, December 11th, 2021
"
2,Cabinet approves new local govt law,Chief minister says amended Act now being sent to Governor Chaudhry Sarwar for his approval.,"LAHORE: The Punjab government on Friday got the Punjab Local Government Act 2021 approved from the provincial cabinet through circulation. 
Chief Minister Usman Buzdar on Friday met Minister of Local Government and Community Development Mian Mahmoodur Rasheed in his office and discussed the structure of the local government. 
The CM said the Punjab Cabinet had approved the PLGA 2021, which would surely empower the people of the province. 
He said the amended Act was now being sent to Governor Chaudhry Sarwar for his approval. 
He added that the PLGA 2021 had been finalised in consultation with all the stakeholders.
Published in Dawn, December 11th, 2021
"
3,Wapda to execute project at Pat Feeder Canal,"LAHORE: Following consultation with the Balochistan government, the Water and Power Development Authority (Wapda) ...","LAHORE: Following consultation with the Balochistan government, the Water and Power Development Authority (Wapda) has decided to execute another water sector project in Balochistan to address the long-awaited water needs of the people in the province. The decision was taken at a meeting between the Wapda chairman and the Balochistan chief secretary on Friday.
Wapda, using its capabilities, will provide a turn-key solution to enable Balochistan to draw and utilize its share of water - in accordance with the Water Apportionment Accord - through the existing Pat Feeder Canal.
“We are committed to supporting Balochistan, like that of all other provinces, to benefit from water resources for poverty alleviation and socio-economic uplift of the province,” said Wapda Chairman retired Lt General Muzammil Hussain.
“Wapda is implementing a number of water sector projects in Balochistan, including the extension of Kachhi Canal and Naulong Dam, etc,” he added.
Chief Secretary Mathar Niaz Rana thanked the Wapda chairman for supporting Balochistan in developing irrigated agriculture in the remote and backward areas of the province.
Published in Dawn, December 11th, 2021
"
4,‘Raids under way to arrest main culprits in Sialkot lynching case’,"Police is releasing the detained factory workers after probe, says Gujranwala RPO.","NAROWAL: Raids are under way to arrest the main culprits involved in the murder of the Sri Lankan citizen.  
Police is releasing the detained factory workers after probe, says Gujranwala Regional Police Officer Imran Ahmar. He told the media at the DPO Office that members of the three-member prosecution committee had reached Sialkot on the instructions of the Prosecutor General of Punjab. The committee comprises Abdul Rauf Wattoo, Hafiz Asghar Ali and Zahid Sarfraz Khan.  
The RPO said a search operation was being conducted to find out the main culprits of the murder who are not arrested yet. 
Sialkot District Police Officer Omar Saeed Malik gave a detailed briefing to the committee on the Sialkot tragedy.  
RPO Imran Ahmar said the committee would play an important role in completing the trial of the accused. He said police had taken physical remand of 34 accused in the murder of the Sri Lankan citizen from the anti-terrorism court.
Published in Dawn, December 11th, 2021
"
5,City in the grip of street crime,"LAHORE: Gunmen looted several people in street crimes and house robberies in the city here on Friday. 

Three gunmen...","LAHORE: Gunmen looted several people in street crimes and house robberies in the city here on Friday. 
Three gunmen looted Rs200,000 and mobile phones from shopkeeper Naseer Ahmad and his workers in Township. 
In Mustafa Town, four armed men broke into the house of Jehangir and escaped with Rs476,000, gold ornaments and two mobile phones. 
Two armed men intercepted motorcyclist Tausif in Millat Park, snatched Rs114,000 and fled. 
Anwarul Haq was held up by two armed men in the Ghari Shahu area and took away Rs22,000 and a mobile phone from him. 
Two robbers held Haji Irshad in the Barki area, snatched his Rs28,000 and a mobile phone and escaped. Also, robbers deprived Abdul Rehman of Rs47,000 in the Mughalpura area. Hammad lost Rs17,500 in the Model Town area.
Published in Dawn, December 11th, 2021
"
6,"Postman not a civil servant, can seek relief from NIRC, rules SC",LAHORE: The Supreme Court has ruled that a postman is not a ‘civil servant’ but falls in the category of...,"LAHORE: The Supreme Court has ruled that a postman is not a ‘civil servant’ but falls in the category of ‘workman’ and remedy for redressal of service-related grievances of such employees lies with the National Industrial Relations Commission (NIRC). 
Muhammad Ibrahim was appointed as a postman in 1987 and during his service he was assigned officiating postmaster at Qila Abdullah, Quetta district. He was alleged to have misappropriated public money belonging to the exchequer while making bogus payments in the Benazir Bhutto Income Support Programme (BISP). 
He was proceeded against on certain charges, resulting in registration of a criminal case against him and after departmental inquiry was dismissed from service in 2012. In the criminal case the postman was sentenced to two years in jail in 2014. 
However, the postman challenged his conviction before the Balochistan High Court and was acquitted in 2018. 
In the meantime, the postman served grievance notice on the divisional superintendent of Quetta post office and thereafter filed a grievance petition before a labour court of Quetta. 
The divisional superintendent did not join the proceedings and the petition was accepted.  
The postman was reinstated into service. 
The judgment of the Quetta labour court was also upheld by a labour appellate tribunal in 2014. 
The post office department filed a constitutional petition in the SC. 
A three-judge bench of the SC took up the petition and appointed senior lawyer Hafiz Tariq Nasim, an expert in service laws, as amicus curiae to assist it whether a postman was a civil servant or a workman. 
The lawyer told the bench that a postman did not fall within the definition of ‘civil servant’, rather in view of nature of his duties he fully qualifies to be considered as workman. 
He said Pakistan Post was a trans-provincial department having its offices in each province and also in the federal capital. Therefore, he said, the provisions of the National Industrial Relations Act 2012 would be applicable to the postman. 
The bench, in its judgment, also declared that postman was a workman and not a civil servant and he could agitate his grievance before the NIRC.
Published in Dawn, December 11th, 2021
"
7,Gen Bajwa visits Chawinda,Witnesses exercise ‘Victory Shield’ by the Gujranwala Corps troops.,"LAHORE: Chief of Army Staff (COAS) General Qamar Javed Bajwa visited the Chanoki near in Chawinda, Sialkot, on Friday and witnessed exercise ‘Victory Shield’ by the Gujranwala Corps troops.
The COAS, according to ISPR, was briefed on objectives, planning parameters and conduct modalities of the exercise which is for enhancing operational preparedness of formation, encompassing defensive and offensive tasks in response to any misadventure by the adversary. The COAS expressed satisfaction over the training standards and professional competence of the troops.
Addressing the participating troops, the COAS stressed realistic and strenuous training in the field, saying such exercises helped bolster troops’ confidence, enhance cohesiveness and optimise their combat potential.
Earlier on arrival, the COAS was received by Lt-Gen Muhammad Aamer, commander of the Gujranwala Corps.
Published in Dawn, December 11th, 2021
"
8,Activists for closure of industry causing pollution,LAHORE: Scores of climate activists and representatives of different social action movements on Friday demanded...,"LAHORE: Scores of climate activists and representatives of different social action movements on Friday demanded pollution-free public transport and action against industrial emissions in a demo outside the Environment Protection Agency (EPA) office near Gaddafi Stadium.  
The activists, who gathered on the call of the Haqooq-e-Khalq movement, including students, teachers, doctors and workers, raised slogans for climate justice, public transport, and closure of the industries causing environmental pollution and smog in the city. 
They also handed over a memorandum to the EPA director, who promised immediate action against burning of garbage in Harbanspura and provision of clean water to the area. 
The director said the agency would take action wherever a complaint was received about burning of garbage. 
The activists demanded compensation amounting to Rs30,000 for the workers affected by the closure of pollution-causing industries, training of workers for cleaning the city and ensuring their health safety. 
They also called for an immediate ban on the dirty diesel’s import and its immediate replacement with Euro-5 standard oil, provision of safe drinking water as per Punjab Environmental Quality Standards (EQS), immediate scrapping of the Medical and Teaching Institutions (MTI) Act, provision of basic healthcare to the citizens, besides steps to curb increase in automobiles on the roads by providing proper public transport facilities. 
The demonstrators also sought inclusion of education on climate change in syllabus through reforms in curriculum, putting a halt to land grabbing through Ravi Urban Development Authority (RUDA), giving ownership of resources to indigenous people across the country, and steps for phasing out fossil fuels and utilisation of renewable sources to meet energy demands. 
Addressing the participants, Ammar Ali Jan, Farooq Tariq, Dr Alia Haider, Prof Zaigum Abbas, Rai Ali Aftab, Muzamal Kakar, Baba Latif, Mohammed Afzal, Ashiq Ali, Qaiser Javed, Irfan Mufti and Murtaza Bajwa said air pollution was affecting the health and lives of everyone, especially children, elderly and workers. 
They announced continuing the campaign for climate justice and holding accountability of those responsible for pollution.
Published in Dawn, December 11th, 2021
"
9,19th bridal extravaganza begins in style,"LAHORE: The 19th edition of the country’s biggest and most sought-after bridal extravaganza, Pantene HUM Bridal...","LAHORE: The 19th edition of the country’s biggest and most sought-after bridal extravaganza, Pantene HUM Bridal Couture Week (PHBCW), swung open its doors to the world of glamour and glitz at a local hotel on Friday. 
The event showcased the latest trends and designs in bridal couture by leading as well as emerging fashion designers of the country. The Bridal Fashion Week over the years has become the most sought after presentation for Pakistan’s top designers, couture lovers, influential individuals, buyers, celebrities, socialites, and established as well as upcoming brands. This year it will be showcasing 28 designers on the runway. 
Show one of the bridal extravaganzas kicked off with Saira Rizwan’s collection Illiana Fall Couture 2021 bespoke bridal collection, followed by Diners’ glamorous luxe collection for the groom of today. Next in line was Haris Shakeel with his collection Ghazal which drew its inspiration from the colours of our festivities, followed by Uniworth’s The Gentlemen’s League which pays homage to the modern-day self-made man.  
Alishba & Nabeel came next with their collection Lavyana that exudes modern glamour and timeless sophistication. 
The show two of day one started off with Rici Melion East’s Bachpan Ka Khawab which was an ode to everyone’s childhood memories created using dying art of ethnic embroideries like mukesh, tilla twisted dori, and chapta sitara.  
FAS Design Studio showcased next Manzil-e-Shauq featuring extraordinary wedding ensembles with subtle details which were elevated using luxury embellishments. Almirah was next with its sixteen pieces which beautifully amalgamated the versatile and contrasting design movements of East and West. Up next was Abeera Usman’s Mirha sweet melody of silver and gold hues. Day one came to an end with the House of Arsalan Iqbal’s latest festive collection Tahayyur e Ishq. 
Day one of the three-day bridal extravaganza had a startling line-up of celebrities walking for the designers – the powerhouse actor Sonya Hussayn walked for Saira Rizwan and Nimra Khan walked for budding designer Haris Shakeel. The veteran actor Saleem Sheikh and singer Bilal Khan walked the ramp for Uniworth, while Mansha Pasha and Junaid Khan walked for Alishba & Nabeel. Pakistan’s favourite starlet Mawra Hocane and the petite doe-eyed Noor Zafar Khan show-stopped for Rici Melion. Minal Khan and Ehtesham (singer) graced the ramp for FAS Desgin Studio. The uber talented Bilal Abbas Khan walked down the ramp for Almirah, while actress Ramsha Khan walked for Abeera Usman. 
Choreographer for PHBCW 2021 is Salwa Rafique while Hair and Makeup is done by NPro and NGents. The red-carpet hosts for PHBCW 21 are Armala Hasan and Hira Tareen. Arsalan Ihsan is the emcee for the event and DJ Moazzam mixed the music for the shows. Backstage is managed by Salwa Rafique and her team. 
Sultana Siddiqui President HUM Network Limited says, “It gives me great pride to see how the Bridal Couture Week has evolved over the past decade and has become a benchmark of bridal fashion season, a platform where emerging designers get an opportunity to showcase alongside their illustrious peers. Apart from that the exposure given to all participants via HUM Network’s global reach and the response that the designers receive is unsurpassed thus making it not only a platform for creative expression but also a highly viable one from a business standpoint”.
Published in Dawn, December 11th, 2021
"
