,Header,Summary,Detail
0,Coalition conspiring against judiciary while economy plummets: PTI,Fawad says if federal government resists snap polls it should be sent home immediately.,"

Fawad Chaudhry accuses Shehbaz Sharif and Bilawal Bhutto-Zardari of hatching conspiracies against the judiciary.

 
• Fawad says if federal government resists snap polls it should be sent home immediately
• Ex-Sindh governor claims party leader Haleem ‘tortured in custody’
ISLAMABAD: The Pak­istan Tehreek-i-Insaf has alleged that Prime Minister Shehbaz Sharif and Foreign Minister Bilawal Bhutto-Zardari are hatching a conspiracy against the judiciary at a time when the rupee is fast losing its value against the dollar.
While speaking at a press conference along with former Sindh governor Imran Ismail in Islamabad, PTI Senior Vice President Fawad Chaudhry remarked there was no government in the country as the federation was silent on problems the nation was faced with.
The former information minister said the foreign minister did not go to his office for 12 days during the entire Punjab chief minister’s election case, which spoke volumes about his indifference to the affairs of his ministry.
“[Special Assistant to the Prime Minister on Foreign Affairs] Tariq Fatemi travelled to the US to lobby for Shehbaz Sharif, but he failed,” he said.
Shehbaz and Bilawal were hatching conspiracies against the judiciary while the rupee was on a constant decline, as it lost its value by Rs62 against the dollar in just 100 days, he claimed.
He went on to say that the country was facing myriad crises, with the dollar rising at an alarming pace and the stock market nose-diving. In such a situation, “we have to announce an election date and if the government resists, the PTI must send the government home without any further delay”, Fawad Chaudhry declared.
Coming down hard on Interior Minister Rana Sanaullah, Mr Chaudhry said the only solution to all the problems the country was embroiled in were snap polls. He taunted Mr Sanaullah, questioning how a person would manage to bring a no confidence motion against anyone when he could not save his chief minister in Punjab.
He said meetings were held in London to topple the PTI government, while one group within the PML-N became pro- and the other anti-establishment.
Speaking on the occasion, Mr Ismail said PTI leader Haleem Adil Sheikh had been arrested for the tenth time, alleging Sindh Chief Minister Murad Ali Shah wanted to hang him. He further said Mr Sheikh had been subjected to torture in custody.
Moreover, PTI leaders Asad Umar and Shaukat Tarin, in separate posts on social media, said the rupee had hit a new all-time low against the US dollar in the inter-bank market around midday on Thursday.
Mr Umar said the dollar had crossed the Rs240 mark and the economy was bleeding to death.
He said the gravity of the situation could be gauged from the fact that the rupee had lost over Rs62 against the dollar. This would result in further increases in the prices of energy products, including petrol, diesel, LNG and electricity.
The PTI chairman’s Chief of Staff Dr Shahbaz Gill hit out at Interior Minister Sanaullah, saying a “criminal who killed 14 people”, including pregnant women, in Model Town, was unaware that there was no foreign funding case with the Election Commission of Pakistan (ECP).
Addressing a press conference on Thursday, he said the “criminal” could not differentiate between foreign funding and prohibited funding. Gill said the ECP should decide the foreign or prohibited funding cases of all political parties collectively according to the orders of the high court, and bring the truth before the nation.
In a separate development, PTI chairman Imran Khan ordered the Punjab government on Thu­rsday to immediat­e­­ly provide assistance to the flood-stricken people of sou­­th Punjab and Mian­wali.

 





 
He said he had also directed the KP government to assist the Balochistan government in providing relief to the areas ravaged by floods.
Published in Dawn, July 29th, 2022
"
1,GDA opposes govt’s move to carry out judicial reforms,Disrupts NA proceedings by pointing out quorum.,"ISLAMABAD: Dr Fehmida Mirza of the Grand Democratic Alliance (GDA) on Thursday blasted the ruling coalition for adopting a resolution seeking the formation of a parliamentary committee for judicial reforms, terming it an attempt to curtail the powers of the judiciary.
Speaking on a point of order, Dr Mirza declared the passage of the resolution “regrettable” and warned the government against attempts to “encroach” the jurisdiction of the judiciary.
The National Assembly had on Wednesday adopted a resolution seeking the formation of a special parliamentary committee to carry out judicial reforms after heads of the ruling coalition parties, including Prime Minister Shehbaz Sharif, slammed the judiciary over the decision of a three-judge Supreme Court bench in the Punjab chief minister’s case, depriving Hamza Sharif from the top position.
The resolution had been read out by Law Minister Azam Nazeer Tarar and was also supported by the small opposition comprising the Pakistan Tehreek-i-Insaf (PTI) dissidents.

Disrupts NA proceedings by pointing out quorum

Dr Mirza, who had served as the NA speaker during the previous Pakistan Peoples Party (PPP) government, claimed that there was no real opposition in the house at the moment, adding that there could be no democracy and the parliament could not be strengthened without a strong opposition.
The GDA member from Badin said the judiciary had an oversight role and the government through the “one-sided resolution” had mocked the Parliament.
She also lamented the Sindh government over its alleged failure to provide relief to the rain-affected people in the province.
As soon as Dr Mirza took the seat, another GDA member Ghous Bux Mahar pointed out lack of quorum in an apparent move to prevent Deputy Speaker Zahid Akram Durrani from giving the floor to Opposition Leader Raja Riaz who had already stood up to respond to Dr Mirza.
The deputy speaker later announced adjournment of the assembly sitting till Friday morning after finding the house not in order due to lack of quorum for which the presence of 86 MNAs (one-fourth of the 342-member house) was required.
Earlier, the deputy speaker gave a ruling that jobs and the facility of natural gas be provided to the locals from where deposits of the natural resources were discovered. Besides giving the ruling, Mr Durrani also referred the matter to the concerned house committee after a number of lawmakers protested over the refusal of the oil and gas exploration companies to give jobs to the local people.
The issue came up under discussion when MNAs Jamaluddin, Muhammad Anwar and Salahuddin Ayubi of the JUI-F and independent MNA from the erstwhile Federally Administered Tribal Areas (Fata) Mohsin Dawar through a Calling Attention Notice drew the attention of the government “regarding not accommodating the local people in jobs in exploration of natural resources of North Waziristan, FR Lucky Marwat, Bettani area and District Bannu West.”
Responding to the notice, Minister of State for Petroleum Dr Musadik Malik said the exploration companies were bound under the agreements to provide jobs to locals. Currently, he said, two companies Oil and Gas Development Company Limited (OGDCL) and Mari Petroleum Company Limited (MPCL) were operating in the localities pointed out by the lawmakers.
According to the state-run Associated Press of Pakistan, the minister said the OGDCL had hired around 275 locals as the project workers there and as many as 310 for the Wali Block Well-I, adding the company would make more temporary hiring of locals for its planned 3-D seismic survey of 500 square kilometer area. Similarly, he said, the MPCL had so far provided around 3,200 jobs to unskilled locals in its operational fields there.
Answering a question, Mr Malik said there was a ban on new gas connections due to the extreme scarcity of the commodity. He was of the view that the imported gas was too expensive and unaffordable for consumers.
The movers of the notice, however, challenged the figures provided by the minister.
Mohsin Dawar claimed that gas was already being provided to some unknown localities through a pipeline. He alleged that the MPCL considered itself above the law.
The deputy speaker, however, said that he had already referred the issue to the committee where the members could discuss it in detail.
Published in Dawn, July 29th, 2022
"
2,Zardari tests positive for Covid-19,"KARACHI: Former president Asif Ali Zardari has tested positive for Covid-19, his son and Foreign Minister Bilawal...","KARACHI: Former president Asif Ali Zardari has tested positive for Covid-19, his son and Foreign Minister Bilawal Bhutto-Zardari said on Thursday.
Taking to social media, he said his father has tested positive with mild-symptoms was undergoing treatment.
“President Zardari has tested positive for Covid. He is fully vaccinated, boosted, isolating with mild symptoms and undergoing treatment. We are praying for his swift recovery,” tweeted Mr Bhutto-Zardari.
Only couple of days ago, the former president had flown to the UAE to celebrate his 67th birthday with his elder daughter Bakhtawar Bhutto-Zardari and grandson. In her tweet, his daughter said the former president had been in isolation for the last four days.
“When Asif Ali Zardari landed in Dubai his PCR revealed positive but Alhamdolillah his symptoms are mild. He is resting and isolating (Day 4) and will return when recovered Insha Allah. Thank u for your prayers and remind everyone to remain precautious,” she tweeted.
Prime Minister Shehbaz Sharif, meanwhile, expr­es­sed his best wishes and pra­­yers for the former president. “My best wishes and prayers are with former President Asif Ali Zardari for quick recovery from Covid and complete hea­lth,” he wrote on Twitter.
Published in Dawn, July 29th, 2022
"
3,PM alarmed over delay in PTI funding case verdict,"Interior minister wants Imran-led party to dissolve Punjab, KP assemblies if it wants early polls.","ISLAMABAD: Irked by the alleged pampering of PTI chairman Imran Khan, Prime Minister Shehbaz Sharif on Thursday voiced alarm over the delay in the announcement of verdict in the prohibited funding case against PTI.
“(The) foreign funding case is an example of how ‘Ladla’ is being protected. While NS (Nawaz Sharif) was convicted for not taking salary, ‘Ladla’ is untouchable. 8 years on, decision is still elusive. Imran Niazi filed 9 writ petitions in IHC & got 50 adjournments in the FF case,” the PM tweeted.

 





 
The tweet came two days after the prime minister urged the Election Com­mission of Pakistan (ECP) to announce the “long-delayed” judgement. “For long has Imran Niazi been given a free pass despite his repeated and shameless atta­cks on state institutions. Impunity given to him has hurt the country,” he said.
Interior Minister Rana Sanaullah also called upon the ECP for an early decision in the prohibited funding case.

Interior minister wants Imran-led party to dissolve Punjab, KP assemblies if it wants early polls

“The Pakistan Muslim League and its allies in the government demand the ECP announce its reserved verdict in the PTI’s prohibited funding case immediately,” he told a presser.
He said it had been proved that 350 foreigners and foreign companies, including Indians and Israelis, had funded the PTI. He said $750 million had been received in the PTI accounts, opened in the names of its members Amir Kiyani, Dr Humayun and others, who should be arrested for being involved in money laundering.
He said the ECP should not only announce the decision, but also take action against the party.
The minister alleged that during the last eight years, PTI had been using delaying tactics to prevent the case from reaching a logical conclusion.
Rana Sanaullah said the ECP had reserved its decision some eight weeks ago and wondered why it was not being announced. “What was the hurdle in its way,” he questioned.
About Imran Khan’s demand for removal of the Chief Election Commissioner, he said the incumbent CEC was appointed through a constitutional procedure and Imran Khan himself had proposed his name. The CEC could only be removed through the Supreme Judicial Council, he remarked.
Rana Sanaullah, while chiding the PTI for its demand for early elections, said the Punjab and Khyber Pakhtun­khwa assemblies should be dissolved before asking the coalition government to announce the date for early elections.
The interior minister said the PTI chief would never prefer early polls and was making such demands only to discredit the government. In fact, he added, PML-N supremo Nawaz Sharif himself wanted the country to move towards early elections.
Answering a question, he said the Model Town case had already been decided.
Published in Dawn, July 29th, 2022
"
4,Commission formed to identify ‘militants’ killed in Ziarat,The one-member commission will comprise Justice Muhammad Ejaz Swati of the Balochistan High Court.,"QUETTA: The Balochistan government has formed a judicial commission to conduct a probe into the operation carried out by security forces in Ziarat earlier this month.
According to a notification issued on Thursday, the one-member commission would comprise Justice Muhammad Ejaz Swati of the Balochistan High Court.
“In exercise of the powers conferred by sub-section (1) of Section (3) of the Balochistan Tribunals of Inquiry Ordinance, 1969, the Government of Balochistan is pleased to appoint Mr Justice Muhammad Ejaz Swati, Judge High Court of Balochistan, as Judicial Commission for conducting [an] inquiry into the killing of persons in Ziarat operation,” read a notification issued by the home department.
According to the commission’s TORs, it will ascertain whether the people killed in the operation were missing persons or otherwise.
The commission would submit its report within 30 days.
Balochistan Chief Minister Mir Abdul Qudus Bizenjo on Wednesday wrote a letter to the BHC registrar, asking him to nominate a judge for the commission.
On July 16, nine suspected terrorists were killed and a soldier was martyred during an operation against the killers of Lt Col Laiq Baig Mirza, an army officer who was kidnapped while travelling to Quetta from Ziarat along with his cousin, Umer Javed.
The bodies of Lt Col Mirza and Mr Javed were found along the Harnai-Ziarat border.
According to the Inter-Services Public Relations, five of the nine terrorists belonged to the proscribed Baloch Liberation Army.
The bodies of five out of nine suspected militants were later identified by their families, who claimed that they were missing persons allegedly picked up by security forces. They further claimed that the security forces “staged” the killings and brought these people from custody.
Several political leaders, including BNP-M President Sardar Akhtar Mengal, had called for an inquiry into the operation.
Published in Dawn, July 29th, 2022
"
5,Balochistan loses 13 more lives to rain,Dozens of houses washed away in fresh spell; PM forms body to assess damage.,"

QUETTA: Residents comb through the debris of a mosque damaged due to flooding following heavy monsoon rains, on Thursday. At least 13 people died in rain-related incidents while scores of houses were swept away in parts of Balochistan.—PPI

 
QUETTA/ISLAMABAD: At least 13 more deaths were reported from Balochistan in rain-related incidents on Thursday as heavy downpour unleashed floods in Lasbela and Qila Saifullah districts, adding to difficulties in evacuation of families stranded in remote parts of the province.
Meanwhile, Prime Minister Shehbaz Sharif set up a committee and asked his ministers to assess the damage caused by monsoon rains across the country and submit a report by Aug 4. He also decided to write to the Supreme Court to seek funds for Karachi, which was one of the worst victims of the recent deluge.
In Uthal, dozens of villages came under water as a result of floods and a large number of houses were demolished.
At least three women were swept away by torrents in Kanraj area of Bela while four others drowned in Uthal, an official said.

Dozens of houses washed away in fresh spell; PM forms body to assess damage

Many villages were badly affected near Muslim Bagh where five persons, including two children, were swept away by floodwaters.
“An infant is among the five people swept away by the torrents,” Muslim Bagh Assistant Commissioner Zakaullah Durrani told Dawn. He added that 20 people were injured as well. Moreover, one body was recovered from the Hub River after a motorcyclist fell into it.
A large number of houses collapsed in the Qadirabad area of Noshki after heavy rains in the afternoon drenched the area.
“Over 40 houses have been washed away in the Qadirabad area and many others were badly damaged,” officials of the local administration said. They added that Qaziabad was also badly affected as an embankment (a protection wall) was under heavy pressure.
Flash floods in Chagai
Several mud houses and shops were damaged in many parts of the Chagai and Nushki districts owing to flash floods. According to official sources, many vehicles were washed away in parts of Chagai and Nushki; however, no loss of life was reported. Dalbandin Assistant Commissioner Abdul Basit Buzdar told Dawn the local administration was assessing losses.
Meanwhile, the Pakistan Army started relief and rescue activities in Siyah Chang, where floodwaters entered houses and compelled residents to vacate their homes.
PM forms committee
According to the Prime Minister’s Office (PMO), the PM assessed the damage during the recent rains and floods and asked the committee to visit all the affected areas within four days to compile a comprehensive report. The prime minister directed the administration to raise the amount of compensation to affected persons from Rs50,000 to Rs200,000.
The compensation for partially damaged houses will be increased from Rs 25,000 to Rs 250,000 and for fully damaged structures from Rs 50,000 to Rs 500,000.
For restoration of the damaged infrastructure in Karachi in light of recent rains, the prime minister said the federal government would write a letter to the Supreme Court for provision of money available with the top court.
The prime minister spoke to Chief Minister Syed Murad Ali Shah and sought details about the loss of lives and property due to rain in the province. CM Murad, Balochistan CM Abdul Quddus Bizenjo, and provincial chief secretaries also participated in the meeting through video link.
It was highlighted that the casualties reported in the aftermath of rains were: one in Islamabad, 106 in Balochistan, 90 in Sindh, 69 in Khyber Pakhtunkhwa, 76 in Punjab, eight in Gilgit-Baltistan, and six in Azad Kashmir.
Ali Raza Rind from Chagai contributed to this report
Published in Dawn, July 29th, 2022
"
6,"CPEC has helped shift focus to Balochistan economy, says Mushahid",Says Gwadar is central to both CPEC and the province’s development.,"QUETTA: Senate Defence Committee chairman Senator Mushahid Hussain Syed has said policymakers in Islamabad are looking at Balochistan with an economic lens for the first time due to the CPEC, a radical departure from the military-driven, security-centric approach for the province.
Speaking at a webinar on ‘Development of Balochistan under CPEC’, organised by the National Institute of Maritime Affairs (NIMA) on Thursday, the senator said Gwadar was central to both CPEC and the province’s development.
NIMA Director General Abdul Aleem, several experts, government officials, faculty members, students and maritime stakeholders also attended.
Mr Aleem told participants Balochistan had historically remained underdeveloped despite being the country’s largest province due to a lack of socio-economic infrastructure and education and employment opportunities.
Mr Aleem, a retired vice admiral, highlighted Pakistan Navy’s efforts in developing coastal areas of Balochistan by providing health care facilities, education and training institutes for the local communities.
Published in Dawn, July 29th, 2022
"
7,Fatemi’s visit facilitated by embassy: FO,"Says spokesperson never said the FO ""did not play any role in his (Fatemi’s) meeting with US officials"".","KARACHI: The Foreign Office on Thursday clarified that SAPM Tariq Fatemi had undertaken a “private visit to Washington DC” and that his meetings were facilitated by the Pakistan embassy in Washington.
In a statement, the FO said that the spokesperson never stated that the “Foreign Office did not play any role in his (Fatemi’s) meeting with US officials”, adding that there was no question of ‘disavowing’ it.
Published in Dawn, July 29th, 2022
"
8,Nepalese climber sets world record for fastest K2 summit,Tsering Sherpa summited the peak in 12 hours 20 minutes from the base camp.,"GILGIT: Two Nepalese climbers on Thursday set a world record by scaling the world’s second highest peak K2 (8,611m) in less than 15 hours.
Tsering Sherpa summited the peak in 12 hours 20 minutes from the base camp while Mingma David Sherpa did it in 14 hours and 22 minutes.
Mr Tsering started at 4:30pm on Wednesday and reached the summit on Thursday morning at 4:50am. In total, he summited the peak and returned to the base camp in 20 hours 18 minutes.
Mingma G, the leader of Imagine Nepal expedition team, told Dawn via satellite that this was the first time that any climber had summited the savage mountain in 12 hours.
Mr Tsering, who was a part of the Imagine Nepal team, had summitted Dhaulagiri (8,167m) on April 9, Kanchenjunga (8,586 m) on May 7, Mount Everest (8,848.86 m) on May 16. This was his third summit of K2.
Mr Mingma added that three other climbers from the team, Pasang Namgel, Pemba Sherpa and Jit Bahadur Sherpa, also summitted K2 on Thursday morning.
In a social media post, legendary mountaineers Nirmal Purja wrote: “Huge congratulations to my brother Mingma David Sherpa for summiting the savage mountain for the 5th time, he is the only human in the world to do so, his last K2 ascent took just 14 [hours] and 22 [minutes] from base camp to the top.”
Separately, two women climbers, Fish Tri from Taiwan and Dawa Nuppu Sherpa from Nepal, also summited the K2, Summit Karakoram’s Sakhawat Hussain told Dawn.
He added that eight climbers from Summit Karakoram, including female climbers from Taiwan, Norway and Nepal, summited Broad Peak (8,051 m) on Thursday morning.
Tseng Ko-Erh from Taiwan, Kristin Harila from Norway, Dawa Ongju Sherpa, Nima Gyalzen Sherpa, Ningma Dorje Tamang, Chhiring Namjel Sherpa, Pasdawa Sherpa and Passang Lhamu from Nepal were the summiteers. According to a statement issued by Summit Karakoram, Ms Tseng completed the summit without supplementary oxygen.
A 12-member SST Expedition Team also summited K2 on Thursday.
The team included Antonina Samoilova from Ukraine, Adriana Brownlee and Dorota Lidia Samocko from the UK, Erix Asdrubal from Mexico, Sona Sherpa, Ngima Dorchi Sherpa, Gelje Sherpa, Dawa Nurbu Sherpa, Tenging Gyaljen Sherpa from Nepal and Francois Cazzanelli, Picco Pietro and Jerome Perruquet from Italy.
Furthermore, three climbers from the SST Expedition Team, including Moeses Fiamoncini from Brazil, Miguel Oscar from Mexico and Pasang Nurbu Sherpa from Nepal, summited Gasherbrum-II (8034m) on Thursday.
In total 19 climbers summited K2, eight summited the Broad Peak and three Gasherbrum-II.
Published in Dawn, July 29th, 2022
"
9,PIA to acquire three new aircraft next year,Airline’s spokesman says the new aircraft will replace the planes acquired in 2002 and 2003.,"RAWALPINDI: The Pakistan International Airlines (PIA) has decided to induct three wide-body aircraft in its fleet next year.
According to sources, the PIA will acquire Airbus A-330 and Boeing-787 within the first quarter of 2023 as part of its improvement policy.
The airline’s spokesman said that the new aircraft would replace the planes acquired in 2002 and 2003.
The induction of new aircraft was aimed at expanding operations for long-haul flights as A-330 was one of the most modern and reliable aircraft.
Separately, the airlines had also planned to induct four Airbus A-320s into its fleet in this year, out of which two have already become a part of the fleet while two more aircraft will be added next month, the spokesman added.
Moreover, the airline has decided to refurbish five existing A-320s and replace their old seats with spacious and more comfortable ones.
The PIA spokesman said the process of refurbishing would be completed within four months.
Aviation Minister Khawaja Saad Rafiq was briefed on Thursday by the airline’s management about the procurement of new aircraft and improvement in service delivery.
The minister also ordered replacement of the seats in PIA’s special Boeing-777 long-haul aircraft which operates on Canadian routes.
Published in Dawn, July 29th, 2022
"
