,Header,Summary,Detail
0,Billion tree project on NAB’s radar,"PAC asks anti-graft watchdog to revive Malam Jabba, Bank of Khyber probes, pursue BRT case in Supreme Court.","ISLAMABAD: Months after the ouster of former prime minister Imran Khan, the National Accountability Bureau (NAB) has started six inquiries and four investigations into alleged corruption in the Billion Tree Tsunami Afforestation Project aimed at implementing the ‘Green Growth Initiative’ in Khyber Pakhtunkhwa. 
The programme launched by the Pakistan Tehreek-i-Insaf (PTI) government to mitigate the impacts of climate change came under scrutiny after the issue was brought up in the meeting of the Public Accounts Committee – the apex parliamentary accountability body – and a recent letter to the Auditor General of Pakistan (AGP) by the climate change ministry for its audit.
On July 7, NAB submitted before the PAC that it was investigating the grafts allegations pertaining to plantations, including woodlots, enclosure, farm forestry (free distribution of plants) and procurement of seeds, polythene bags and similar equipment.

PAC asks anti-graft watchdog to revive Malam Jabba, Bank of Khyber probes, pursue BRT case in Supreme Court

According to a report, NAB’s Directorate General in Khyber Pakhtunkhwa is conducting six inquiries and four investigations to probe these allegations. As per the National Accountability Ordinance (NAO) 1999, after receipt of a complaint, the bureau verifies the facts and then conducts an inquiry which is subsequently upgraded into an investigation.
Following the investigation, the anti-graft watchdog files reference in the accountability court after the approval of the chairman.
Revival of cases
The graft cases against the PTI leaders that were either stalled or scrapped will likely be revived after the PAC directed the bureau to revive the investigation into the Malam Jabba case and the Bank of Khyber scam. It also asked the bureau to pursue the BRT case in the Supreme Court.
In July last year, NAB had given a clean chit to Azam Khan, then prime minister’s principal secretary, Khyber Pakhtunkhwa Chief Minister Mehmood Khan and former defence minister Pervaiz Khattak in the 275-acre Malam Jabba skiing-chairlift resort case.
As per NAB’s report, the inquiry against them was authorised by the competent authority to probe the allegations of “lease of forest land measuring 270 acres”, “extension of lease period from 15 to 33 years” and “irregularities/violations in bidding process”.
The bureau was also probing the illegal appointments in the Bank of Khyber; however, this inquiry was closed a couple of years ago.
The parliamentary accountability body also asked NAB to approach the Supreme Court regarding the probe into the Bus Rapid Transit (BRT) project in Peshawar.
The report said the inquiry into BRT project was authorised on July 20, 2018 on the order of the Peshawar High Court (PHC) dated Feb 5, 2018.
The PHC order had stated that “the delay, the contract-awarding process, feasibility and all the issues related to the project of Peshawar Sustainable Bus Rapid Transit Corridor Project (BRT) are all shady and shaky and as such the NAB authorities are directed to conduct proper investigation/inquiry and submit its report before the next date”.
However, the KP government had gotten relief from the Supreme Court. The apex court in its order on August 31, 2018, granted interim relief to the provincial government by suspending the operation of the PHC order and said “the matter is subjudice in the Supreme Court.”
The decision to revive cases against the PTI leadership came days after Tayyaba Gul, who secretly recorded the video of former NAB chairman retired Justice Javed Iqbal told the PAC that former officials of the Prime Minister’s Office, including the PM’s close aide Azam Khan and Tahir A. Khan, ‘misused’ the video to pressurise the NAB chief to drop the cases.
Published in Dawn, July 13th, 2022
"
1,Five children drown during Eid days,RAWALPINDI: Five children drowned in nullahs during rain on Eid days in Rawalpindi and Golra area. According to a...,"RAWALPINDI: Five children drowned in nullahs during rain on Eid days in Rawalpindi and Golra area.
According to a senior Rescue 1122 official, Kamran Rasheed, two children drowned in Golra Mor area on Tuesday while one each in Chak Beli, Adiala and Shalley Valley on Monday.
The official said the emergency service was informed that three children had drowned in a drain in Golra, but later it emerged that there were two children who had drowned and their bodies were recovered by the rescue personnel.
He was a passerby who knew swimming dived into the water to rescue Adil Ibrar, 12, and Mohammad Ashir, 11, both residents of Faisal Colony, but could not save them. He said as soon as the emergency call was received, the divers and other rescue staff started a search operation and managed to recover the bodies before sunset and handed them over to their parents.
Earlier on Monday, a 10-year-old girl slipped into a nullah and drowned in Upper Kalan, Chak Beli Road. Help of Wasa and Islamabad’s Fire Brigade was sought to drain out water from the pond where the two children had drowned, the rescue services said.
The girl identified as Hooria Eman, 10, was fished out by villagers before the rescue services officials arrived at the scene. Later, Rescue 1122 authorities shifted her to the hospital but she was pronounced dead.
Another boy identified as Adnan, 10, drowned in a nullah in Khatana village of Adiala Road. He was shifted to the hospital by Rescue 1122 staff in critical condition but he later died.
The body of Osama, 8, who drowned in a nullah in Shalley Valley, on Eid day was recovered by Rescue 1122 divers on Tuesday.
Published in Dawn, July 13th, 2022
"
2,IHC acting chief justice takes oath,ISLAMABAD: Senior Pusine Judge of Islamabad High Court (IHC) Justice Aamer Farooq took oath as the acting chief...,"ISLAMABAD: Senior Pusine Judge of Islamabad High Court (IHC) Justice Aamer Farooq took oath as the acting chief justice on Wednesday as the Chief Justice Athar Minallah has proceeded on leave.
Senior judge Justice Mohsin Akhtar Kayani administered the oath to the acting chief justice.
Justice Minallah will remain on leave till August 25 and in his absence Justice Farooq will be the acting chief justice of the IHC.
The oath-taking ceremony was held in the conference room of the Chief Justice Block. IHC staff, including senor officials, lawyers and judges of subordinate judiciary attended the ceremony.
Justice Farooq secured his LLB degree from London University, UK, and qualified as Barrister-at-Law from Lincoln’s Inn, London, in 1993. He was enrolled as an advocate of Lahore High Court in 1994 and of the Supreme Court of Pakistan in 2007.
He took oath as an additional judge of IHC on January 1, 2015, and as a confirmed judge on December 23, 2015.
Published in Dawn, July 13th, 2022
"
3,"Rain, flash floods play havoc in parts of Attock","TAXILA: Torrential rains followed by flash floods wreaked havoc on the infrastructure of Attock city, causing ...","

A vehicle is being pulled out from a drain near Gurdwara Punja Sahib in Hassanabdal after it fell into it during flash floods caused by heavy rains. — Dawn

 
TAXILA: Torrential rains followed by flash floods wreaked havoc on the infrastructure of Attock city, causing massive urban flooding and widespread power outages.
The rains resulted in urban flooding in several parts of the city with rainwater mixed with filth and garbage from overflowing drains even entering houses and shops in some areas, destroying the goods inside.
Although no loss of life due to the rains or floods was reported from any part of the district, a spokesman for the district emergency services, Aamir Nawaz, said 18 people were evacuated from different parts of the city who were stranded after rainwater accumulated in their areas.
The worst affected areas included Mirza, Shakardara, Kamra, Tariqabad and Jatial where dozens of houses were submerged in rainwater. The house of PTI district president Qazi Ahmed Akbar was also damaged as rainwater flooded in the area causing damages to vehicles and buildings.
The power supply and telephone services were also disturbed in these areas as the rainwater damaged infrastructure of Iesco and PTCL.
A resident of Mirza, Shabbir Hussain, told this reporter that roads, streets and homes were flooded with sewage as rainfall wreaked havoc in the city.
Another resident of Shakardara, Syed Ali said standing water in his home damaged goods and valuable items. He urged the government to provide them relief.
PTI leader Syed Khawar Bukhari said rainwater had accumulated everywhere in the Attock city, especially in urban areas due to the outdated sewerage system.
Member Punjab Assembly Syed Yawar Bukhari, former special assistant to prime Minister Ameen Aslam Khan and deputy commissioner Mohammad Zulqurnain visited the affected areas and monitored the situation.
Talking to newsmen, the MPA expressed his concern over the poor and faulty sewerage system. He demanded formation of an independent inquiry against officials of the public health engineering and the district government for execution of faulty projects which led to losses worth millions of rupees to the locals of Mirza.
He also called upon the district government to announce compensation for the affected dwellers of the area.
Published in Dawn, July 13th, 2022
"
4,"Met Office, NDMA issue alerts ahead of heavy rains from today","Warn of urban flooding, landslides.","• Warn of urban flooding, landslides 
• Depts told to ensure pre-placement of emergency equipment and timely evacuation of people from low-lying and flood-prone areas
RAWALPINDI: With heavy rains predicted in the country from July 13 to 17th, the Met Office and the National Disaster Management Authority (NDMA) on Tuesday warned the federal and provincial governments to make necessary arrangements to deal with the situation.
The NDMA on Tuesday issued advisory to the provincial and federal departments to stay vigilant amid fresh weather forecast of vigorous monsoon and torrential rains.
According to the Met Office, monsoon currents from Bay of Bengal were continuously penetrating in the upper and central parts of the country, while another strong monsoon low pressure area was likely to approach Sindh on July 14 (Thursday).
The intermittent rain-wind/thundershower (with isolated heavy falls) are expected in Islamabad, Kashmir, Swat, Mansehra, Kohistan, Abbottabad, Haripur, Peshawar, Mardan, Swabi, Nowshera, Kurram, Bannu, Lakki Marwat, Kohat, Mianwali, Sargodha, Hafizabad, Mandi Bahauddin, Rawalpindi, Murree, Attock, Chakwal, Jhelum, Sialkot, Narowal, Lahore, Gujranwala, Gujrat, Sheikhupura, Faisalabad, Jhang, Sahiwal, Okara, Bhakkar, Layyah, Multan, Rajanpur, Dera Ghazi Khan, Bahawalpur, Bahawalnagar, Rahimyar Khan and Khanpur from July 13 to 15th.
More widespread intermittent heavy to very heavy rain-wind/thundershowers are expected in Karachi, Hyderabad Thatta, Badin, Shaheed Benazirabad, Dadu, Tharparkar, Umerkot, Sanghar, Mirpurkhas, Mithi, Jamshoro, Noshero Feroze, Larkana, Jacobabad, Ghotki, Sukkur, Khairpur, Shikarpur, Qambar Shahdadkot, Kashmore, Zhob, Ziarat, Barkhan, Loralai, Bolan, Kohlu, Kalat, Khuzdar, Lasbela, Awaran, Naseerabad, Jaffarabad, Jhal Magsi, Dera Bugti, Sibbi, Panjgur, Turbat and Pasni from July 14 to July 17.
In its weather advisory, the Met Office said torrential rains might generate urban flooding in Karachi, Hyderabad, Thatta, Badin, Shaheed Benazirabad, Jamshoro, Mirpurkhas, Dadu, Umerkot, Jacobabad, Larkana, Sukkur, Awaran, Panjgur and Turbat from July 14 to 17th, while in Rawalpindi, Islamabad, Peshawar, Nowshera, Mardan, Faisalabad, Lahore and Gujranwala from July 13 and 14th.
Flash flooding is also expected in local nullahs of Kithar range, Bolan, Kalat, Khuzdar, Lasbela, Barkhan, Naseerabad, Kohlu, Zhob, Sibbi and hill torrents of Dera Ghazi Khan from July 14 to 16th while in Islamabad, Rawalpindi, Abbottabad, Mansehra, Dir and Kashmir on July 13 and 14th.
Rainfall may trigger landslides in Kashmir, Galiyat, Murree, Chilas, Diamer, Gilgit, Hunza, Astore and Skardu during the forecast period.
Meanwhile, the NDMA issued instructions to the relevant ministries, departments and provincial governments to remain watchful and take all necessary precautionary measures to deal with any untoward situation.
The departments were also directed to ensure pre-placement of emergency equipment including de-watering pumps and availability of emergency personnel to respond to any emergency especially in case of blockage, road closure and damage, it said.
It also directed to ensure timely evacuation of population from low-lying and flood-prone areas as per evacuation plans and make certain availability of shelter, food and medicines in relief camps.
The NDMA further urged the relevant authorities and departments to conduct mass public awareness and alert population about possible risks associated with monsoon rains and avoid unnecessary travelling during the said period.
The provincial authorities were also directed to instruct law enforcement agencies along with traffic police to guide travelers and tourists regarding likely situations and dangers of waterlogged areas and underpasses and avoid unnecessary travel and movement.
Published in Dawn, July 13th, 2022
"
5,Five killed in separate incidents in Rawalpindi,RAWALPINDI:  A woman and her eight-year-old son were hit and killed by a passenger train near the Chaklala Railway...,"RAWALPINDI:  A woman and her eight-year-old son were hit and killed by a passenger train near the Chaklala Railway Station on Tuesday while three people were murdered in separate incidents during the Eidul Azha holidays.
Railway police said Ambreen Shaheen, 34, a resident of Gharibabad, and her eight-year-old son Mujtaba Azhar were crossing the rail track near Chaklala Railway Station when they were hit and killed by Awam Express.
Basit Hashmi, 42, a resident of Quaid-i-Azam Colony, said in an FIR lodged with the police that he along with his mother Tayyaba Khatoon and sisters Kanwal Hashmi, Mona Hashmi and Maryam Hashmi were at home when Maryam’s ex-husband Munir Alam Khan arrived and threatened them of dire consequences for filing a case against him.
The complainant said Khan then shot his sister Maryam and injured her critically, who later died. He then shot his sister Mona and rushed to the TV lounge and shot and injured his mother Tayyaba.
Mr Hashmi said he was also injured after he came under attack while trying to overpower Khan. Later, the suspect fled from the scene.
On hearing the sound of gunshots, people from the neighborhood gathered in the house and shifted the injured to Benazir Bhutto Hospital.
He said his sister Maryam had taken Khula from her husband a year ago.
Aqeel Ayub was murdered over a dispute of marriage in the Civil Lines police area on Eid day.
The deceased’s wife, Nabeela Naz, lodged an FIR with the police saying she along with her husband and their sons were at home when they heard noise in the street. She said when her husband went out, a person identified as Bilal shot him. The injured died before being taken to hospital.
The third murder case was reported to the Kahuta police on the second day of Eid by Shahbaz Khan.
The complainant said he was playing volleyball in a ground when Shah Mir and Saim had a quarrel over some issue. He said the issue was settled between them but when Mir was going home at night, six people carrying batons and axes blocked his way and started beating him.
He said Mir’s grandmother Asghar Bibi came to his rescue but she was also attacked and injured critically.
Asghar Bibi was shifted to hospital where she died. The culprits are yet to be arrested.
Published in Dawn, July 13th, 2022
"
6,PBM gives ration to flood-hit people of Chitral,ISLAMABAD: The Pakistan Baitul Mal (PBM) has sent food items to Upper Chitral for distribution among the...,"ISLAMABAD: The Pakistan Baitul Mal (PBM) has sent food items to Upper Chitral for distribution among the flood-affected people.
The assistance included ration bags containing flour, ghee, rice, lentils, sugar, dry fruits and edibles. 
A spokesman for the PBM said Managing Director Baitul Mal Amir Fida Paracha himself was supervising the distribution of ration bags. 
On the day of Eidul Azha, he took notice of the devastation caused by flash floods and issued directives for providing all possible assistance to the affected people.
According to a survey conducted by the PBM, about 25 families have been displaced and affected by the floods caused by torrential rains. 
The ration bags being provided to each of the affected family contained all food items of daily use and will be sufficient for one month. 
Each of the bags costs Rs25,000, the spokesman said.
The managing director PBM has also directed the regional office of Baitul Mal in Khyber Pakhtunkhwa to closely supervise the situation in the affected areas so that all necessary measures are taken for the rehabilitation of the displace people.
Foreign Minister Bilawal Bhutto Zardari has also issued special directions to the head of the social safety net to provide all possible relief and rescue assistance to the affected people of Upper Chitral.
Published in Dawn, July 13th, 2022
"
7,Negative tactics can never dampen Kashmiris’ spirit of freedom: Mushaal,ISLAMABAD: Narendra Modi-led India was making every effort to dampen the Kashmiris’ spirit of freedom but all...,"ISLAMABAD: Narendra Modi-led India was making every effort to dampen the Kashmiris’ spirit of freedom but all negative tactics will only strengthen their commitment to the liberation movement.
This was stated by Peace and Culture Organisation ChairpersonMushaal Hussein Mullick in a video message on the occasion of Kashmir Martyrs Day.
Mushaal Mullick, who is the wife of detained Kashmiri leader Mohammad Yasin Malik, paid tributes to the martyrs who sacrificed their lives against Dogra imperialism.
She said the troops of the Dogra ruler martyred 22 Kashmiris one after another outside the Central Jail in Srinagar during court proceedings against one Abdul Qadeer when a young man started the call for prayers (Azaan).
“He was shot dead by the Maharaja’s soldiers, and in all 22 youth sacrificed their lives to complete the call to prayer,” she added.
Ms Mullick said no less brutal than the Dogra force, the Indian occupation forces had martyred hundreds of thousands of Kashmiris and grievously hurt millions of families in India-held Kashmir.
“Yet, they have failed to break the will of the Kashmiris and weaken their resolve to secure freedom from Indian occupation,” she added.
“The world remained silent and failed to take any action against the Dogra forces’ barbarism and today when Indian forces are crossing all limits of brutalities and state barbarism, the world powers and human right organisations are again observing criminal silence,” she added.
She said India’s illegal and unilateral actions of August 5, 2019, aimed at erasing the distinct identity of the people of Kashmir had further fortified the Kashmiris’ quest for freedom and self-determination and lent even greater poignancy to the Kashmir Martyrs’ Day.
While condemning state-terrorism being perpetrated by the Indian occupation forces in occupied valley, she called upon the international community to take practical steps to stop India from the brutalisation of the Kashmiri people including extra-judicial killings and illegal attempts to change the demographic structure of the region.
Ms Mullick said India must be held accountable for its unspeakable crimes against the Kashmiri people, adding that lasting peace and prosperity in South Asia could not be established without resolving the lingering Kashmir dispute.
Published in Dawn, July 13th, 2022
"
8,"PTI will sweep by-elections in Punjab, claims Fawad",GUJAR KHAN: Former minister for information and broadcasting Chaudhry Fawad Hussain said there was no place for ...,"GUJAR KHAN: Former minister for information and broadcasting Chaudhry Fawad Hussain said there was no place for PML-N in the upcoming by-polls in Punjab, claiming 80 per cent of voters were supporting Pakistan Tehreek-i-Insaf (PTI).
Talking to media persons in Jhelum, he said the PML-N would completely be out and the PTI would win 16-18 seats.
Challenging Prime Minister Shehbaz Sharif, he said the PML-N cannot win the by-polls even if he runs the campaign or attempts to rig it.
He said general elections were the only solution to the ongoing political and economic crisis.
“I see the establishment is losing its role and itself destroying its crucial importance,” he said, adding: “The role of the establishment would decrease even more.”
Talking about the arrest of journalist Imran Riaz, he said that journalists who criticised the government were being harassed.
About the allegedly slowed-down development projects in Jhelum, Mr Caudhry said Lahore High Court (LHC) had been moved against the issue and a movement would be launched to restore the development projects.
He said GT Road and motorway would be blocked as a sign of protest and every step would be taken to revive the funds for the construction of the Lillah-Jhelum dual carriageway, trauma centres in Jhelum and Pind Dadan Khan and other projects.
Published in Dawn, July 13th, 2022
"
9,Sacrificial meat distributed in 10 districts,ISLAMABAD: King Salman Humanitarian Aid and Relief Centre (KS-Relief) implemented a Qurbani project in Pakistan from...,"ISLAMABAD: King Salman Humanitarian Aid and Relief Centre (KS-Relief) implemented a Qurbani project in Pakistan from which more than 80,297 people benefited.
KS-Relief completed the distribution of the meat of 300 bulls and 600 goats on Eidul Azha in the districts of Charsadda, Mardan, Swabi, Laki Marwat, Mansehra, Chitral, Kohistan and Bajaur in KP and Ganche and Rondo in Gilgit-Baltistan.
The Qurbani programme was carried out in collaboration with the National Disaster Management Authority, local government and an NGO, said a press release.
Published in Dawn, July 13th, 2022
"
