,Header,Summary,Detail
0,An armed nation,"There are 120 guns for every 100 Americans, according to the Switzerland-based Small Arms Survey","There are 120 guns for every 100 Americans, according to the Switzerland-based Small Arms Survey
Published in Dawn, The Business and Finance Weekly, December 6th, 2021
"
1,Cost of data breach,"The average data breach incident costs a company $4.2m,...","The average data breach incident costs a company $4.2m, according to an IBM survey of more than 500 companies.
Published in Dawn, The Business and Finance Weekly, December 6th, 2021
"
2,‘Home alone’ house,The house made famous by the hit 1990 movie ‘Home Alone’ will be rented out on December...,"The house made famous by the hit 1990 movie ‘Home Alone’ will be rented out on December 12 for just $25 for the night, with décor similar to the scenes of the forgetful McCallister family, reports CNN
Published in Dawn, The Business and Finance Weekly, December 6th, 2021
"
3,Dwindling finance jobs,A recent Ernst & Young survey showed that 53pc of finance leaders believe that more...,"A recent Ernst & Young survey showed that 53pc of finance leaders believe that more than half of finance tasks currently handled by people could be performed by artificial intelligence in the next three years
Published in Dawn, The Business and Finance Weekly, December 6th, 2021
"
4,The advertising battle of beverages,Coke has Coke Studio and Pepsi has Battle of the Bands as music platforms ...,"Advertisers woke up and took attention as social media and digital marketing became business strategies. 
In the advertising industry, client disputes are considered to be a significant issue. When an advertising agency works for a company, it learns confidential information that it may utilise strategically, ie, share with its competitors. Knowing more about the competition may not always be helpful in oligopolistic conditions.
“Some advertisers are particular about category exclusivity, and some are happy to let it slide,” said Imran Irshad, the CEO of M&C Saatchi. “Developing a competitive advantage in a category and then getting multiple advertisers on-board is a lucrative proposition for agencies. Some agencies — not us — come up with smart strategies, such as the creation of sister brand agencies that sit in the same premises, or on-boarding separate teams within the same agency to handle multiple brands.”

Coke has Coke Studio and Pepsi has Battle of the Bands as music platforms — the issue arises when both advertisers want a specific time slot on a particular day for a specific channel

PepsiCo and The Coca-Cola Company, the market leaders in the carbonated soft drinks (CSD) category in Pakistan, are respectively served by Mindshare and Mediacom under GroupM Pakistan, headquartered in the Ocean Tower in Karachi. The teams for Mindshare and Mediacom are in the same building and are separated by floors and in some cases by cities since PepsiCo and The Coca-Cola Company are based in Lahore.
“The clients need to understand that there are endless possibilities to make a relationship transparent,” said Rizwan Merchant, the founder & CEO of M2 Pakistan. “Client needs to know what they require from the agency and get it audited through specialised media auditor firms.”
When serving advertisers in the same category, naturally, a media agency must decide which client to favour. The most natural variable to measure is which client represents the most significant chunk of the media group’s business. In the case of Pepsi vs Coke, sources shared that Pepsi has a media budget that is nearly Rs2.5 billion while Coca-Cola spends under Rs1bn on its advertising expenditure (AdEx). 
According to the Pakistan Media Outlook 2021 report from Brainchild Communications Pakistan, the print AdEx by companies in the beverages category constituted just 2 per cent of the overall print AdEx of 2020.
But things are more complex: Pepsi sponsors cricket locally, Coke does so internationally. Both have music platforms, namely Coke Studio and Battle of the Bands. And they will have to find their way amid a plethora of advertiser specific operating principles. These include rates, music platforms, sports sponsorships and exclusivity.  
Coke has Coke Studio, and Pepsi has Battle of the Bands as music platforms. Here arises an issue when both firms want a specific time slot on a particular day for a specific channel.
“The brand essence, positioning and future growth plans drive the platform and strategy selection,” said Mr Asgher. “It is a co-created process between the advertiser and their media partners.”
Sports Sponsorships: Coke is an international sponsor of cricketing events, while Pepsi is often a principal local sponsor. If both want the first 10 seconds of the first ad break, that can create a deadlock, and if Pepsi being the main sponsor of a tournament, gets 60pc of airtime, and Coke wants the 1st spot of every break. It will further complicate the situation. 
Exclusivity: In general, certain exclusive events require category exclusivity. An example of these events is Ramadan, Eid, August 14th, etc. For these events, it’s always offered to one category leader and the first right of refusal. 
“We have our own air-tight protocol,” said a GroupM Pakistan representative.  
When advertisers choose to adopt a periodical media audit through firms that have insights into agency operations and understand the client-agency relationship’s intricacies, relationships between competing categories can become transparent. Till then, advertisers will continue to choose to jump the gun and complain after the fact. 
Published in Dawn, The Business and Finance Weekly, December 6th, 2021
"
5,Gamers as breadwinners,"Pakistan is ranked 29 out of 150 countries for e-sport earnings, with 278 local players earning a combined total of $4.78m","Boomers and late millennials might look askance at the ludicrous numbers thrown around for the gaming industry in Pakistan. 
For example, the top-earning Pakistani gamer, Sumail Hassan, has earned $3.8 million playing Dota 2. At the current exchange rate, this is over Rs675m (67.5 crores in case you are doing the maths) — far more than an average Lahore University of Management Sciences grad will earn in his lifetime working for a coveted multinational company.
Globally worth roughly $200 billion with a compound annual growth rate (CAGR) of 9.64 per cent, the gaming industry is entirely overlooked in Pakistan. While tech exports have crossed $2bn, the share of the gaming industry is minuscule. In contrast, Turkish gaming companies, for example, have raised $238m this year, according to a LinkedIn post by Babar Ahmed from Lion Studio, a mobile publishing studio based in the US.

Pakistan is ranked 29 out of 150 countries for e-sport earnings, with 278 local players earning a combined total of $4.78m

About 12,000-15,000 individuals are working in this industry, extrapolates Samar Hasan, co-founder of Epiphany Games, from the data made available by the unpublished International Game Developers Association report. The study estimates up to $25m is earned locally across the industry each year.
Pro-gaming is an important segment of the gaming industry, of which e-sports (electronic sports) is a sub-category.  Pakistan is ranked 29 out of 150 countries for e-sport earnings, with 278 local players earning a combined total of $4.78m. Streaming of games is a revenue channel in itself — think the cricketers of the Pakistan vs India world cup match and the millions who were watching it, only in this case the entire experience is online.
Similar, a related field is e-casting and talk shows where the legendary players are not Wasim Akram arguing with Waqar Younis over korma while Fakhre Alam mediates but Gen-Xers and millennials talking about feats of thumbs and fingers.
And where there are billions of players (3.24bn gamers across the globe) and audience members, there is monetisation and advertisement revenue. “E-sport are not mainstream. In other countries there are proper academies — it is taught at the school level,” says Ms Hasan.
Game design and development is another big category, mostly concentrated in Lahore. “But if Pakistan is producing 20,000 IT graduates every year, they mostly work for software houses because there is a lack of awareness,” laments Ms Hasan. Unsurprising, given that most universities here do not teach game development as a proper degree programme. The dearth of skill set has made gaming studios wary of interacting in fear that the limited talent pool will be poached by other developers.
Another important category is the gamification of different industries. “Imagine a game in which different financial concepts can be explained, for example, saving. 
The main characters save up and then invest in a shop or spend on clothes. Different scenarios could be created incorporating financial products and the consequences of choices made,” explains Ms Hasan.
Though mostly aimed at kids, according to statistics by Growth Engineering, gamification can apply to diverse sectors from climate change to education. With a whopping global CAGR of 27.4pc, it is expected to grow to $30.7bn by 2025 but is virtually non-existent in Pakistan.
“Pakistan is stuck in providing services and games as products,” says Ms Hasan. Programmers and designers put together a game and give it to some international publisher who then proceeds to take home the bulk of the revenue.
Pakistan’s expertise lies in hyper-casual games like Ludo or Candy Crush. The ad revenue of the millions of downloads however accrues to the publisher. Furthermore, instead of innovation and creativity, cloning is more common where a local developer takes the concept of candy crush but uses jewellery instead of candies.  
Similar to most small sectors bemoaning their fate, game developers lack access to capital. Strategy and battlefield games that involve complex worlds can require an investment of millions of dollars whereas a small hyper-casual game can be made in a week for $2,000-4,000.
Pakistani has about 200 gaming studios, estimates an industry insider, almost all of which are led by men. But the gaming industry can be incredibly inclusive, asserts Ms Hasan who is advocating for equality in the industry. “A game designer is absolutely critical for any game. The person is the architect of the game, setting the storyline, progression of levels and personas of the characters. A writer or historian with no tech background could pitch in as a core team member for game development.”
Since Pakistan serves the international market, there are no local games — for example, Babar, Humayun and Akbar riding dinosaurs and beheading zombies to protect Agra from invading hordes. Or auxiliary areas of artificial and virtual reality tours of hiking up Pakistan’s Nanga Parbat explains Ms Hassan.
A whole host of professions that parents grew up learning about are giving place to novel forms of employment. Maybe it is time to shove the Pythagoras theorem to one side and hand your kid a gaming console for her next birthday. 
Published in Dawn, The Business and Finance Weekly, December 6th, 2021
"
6,It’s time to come clean,"The Public Accounts Committee, keeping the sensitivity of the issue in sight, must diligently follow through on the audit report.","EVERYBODY expected the PTI government to come clean on the issue of funds that floated around the Covid crisis because it was a grave situation that was managed very well; much better than most around the globe. Sadly, however, it was not to be. The Auditor-General’s (AG) report on Covid spending underlined irregularities, causing financial losses and performance setbacks in the initial three-month period of FY20, from March to June.
The Public Accounts Committee (PAC) of Parliament, keeping the sensitivity of the issue in sight, must diligently follow through on the audit report. It has to be precise and quick rather than verbose and long-winding. The matter cannot be allowed to drag endlessly. Making it sharp will ensure that mistakes were not repeated, restore public confidence and assuage donor concerns. 
“This was a once-in-a-century health crisis that rattled the world. In an emergency situation of such a magnitude, disruption in routine order of business could have been explained. But the AG office was denied access to documents by the National Disaster Management Authority (NDMA) and other government agencies involved in relief and revival work, and that has raised suspicions,” said a rare PTI sympathiser in the bureaucracy.
“The AG office had to publish the report with observations of non-cooperation. It cited instances of overstepping the mandate by the focal body and aligned executing agencies involved in the Covid-related drive,” he added. 

Despite the fact that the federal cabinet has rejected the audit observations related to Covid management, there are questions in many a mind

“The government made another cardinal mistake by trying to hide a published official document from the public’s eye. How can you do that? It is a sad commentary on the conduct of a democratic government that it presented the undated AG’s report in National Assembly under International Monetary Fund’s pressure,” commented a source in Islamabad privy to affairs of the Public Account Committee (PAC).
The report was tagged on AG’s official website only last week. As soon as its contents were reported in the media, the federal cabinet hurriedly rejected it.
“The rejection by the cabinet means nothing as it is up to the PAC, a bipartisan body chaired by Pakistan Muslim League (N)’s member national assembly (MNA) Rana Tanvir Hussain (headed ideally by the leader of the opposition), to discuss, investigate, form an opinion and make recommendations. The work of our office ends once the report is published,” a source in the AG office in Islamabad said while explaining the procedure.
The AG report on Covid observed lack of government preparedness, instances of mis-procurements, delays in delivery of purchases, weak financial controls, absence of proper record-keeping, reluctance in sharing relevant documents, unauthorised tax and duty breaks, weak warehousing management, data glitches resulting in cash transfers to undeserving persons, unnecessary advance payments to suppliers, double cash grant payments, unjustified pre-qualification of flour mills by the Utility Stores Corporation and procedural lapses.
The government’s over-reaction to the AG’s report was interpreted as an attempt to dissuade the auditors from undertaking a similar exercise related to the Covid management in FY21. Some businessmen reached out for comments believed that the PTI “must have bungled big time” to be acting the way it is. “It’s amply clear that the official team does not want audit hounds sniffing around the Covid business,” a top businessman said.
Read more: Covid funds controversy
When reached over the phone, Dr Sania Nishtar, Special Assistant to the Prime Minister on Poverty Alleviation, denied violations of rules or financial lapses in the disbursements made under the Ehsaas Emergency Cash (EEC) programme to the deserving families in the wake of Covid-induced lockdowns. She sounded disturbed and regretted that the negative remarks in media had demoralised the “dedicated staff who worked beyond the call of duty during the toughest phase of the pandemic” in providing relief to the needy. 
She took time walking this scribe through each of the 10 objections on the Ehsaas programme and countered each of them. She also shared a five-page explanatory note wherein all objections have been contested.
To a question why were these paragraphs not settled with the audit team before the publication of the report if evidence-based clarification was available, she said the departmental audit committees (DACs) had ended abruptly without the final closure meeting.  
From initiation to completion, a special audit is a long-drawn process carried out in accordance with the laid out procedures. It was not clear why the AG team hurried a report on an issue that is of global interest. As things stand, the ball is now in PAC’s court.
The credit for the success of the Covid strategy is shared by all political parties. The fact that the PPP set the path is beyond doubt. In the end, it was better coordination and cooperation between the federal and sub-federal tiers with the induction of information communication technology that saved lives and livelihoods and protected the country from a possible catastrophe. The PAC must play the role expected of it in a democracy at a time when the whole world is watching.
Dr Nishtar insisted that no irregularity had been committed in the Ehsaas disbursements. Besides, there were no allegations by the audit team of mis-procurement, no violations of procurement codes, no violation of rules, no financial mismanagement, no loss to the exchequer, no wasteful expenditure, no overpayments, no unauthorised retention, and no instances of “non-production of records”. In short, no corruption in the Ehsaas programme.
“The initiative was launched within days of the Covid lockdown. It has been highly rated globally as one of the global best. Despite its massive scope both in terms of coverage and fiscal quantum in the context of strict lockdowns, there were only 10 audit observations related to Ehsaas (largely recommendations of an advisory nature); these were raised due to dependency on other allied institutions.”
The focal organisation, NDMA, which established the well-known National Command and Operation Centre (NCOC) and handled the Covid-related budget and its disbursement, was approached for comments. Its response did not reach Dawn till the filing of this report despite repeated reminders. 
Published in Dawn, The Business and Finance Weekly, December 6th, 2021
"
7,"Confluence of policy, market failure",It is no less than a crime that refineries keep crying over low capacity utilisation due to unneeded imports of finished products.,"


 
ON the heels of the sudden surge in inflation beyond expectations and a record trade deficit, Prime Minister’s adviser on finance and revenue Shaukat Tarin came out in the public to pump possible confidence to the markets that were seen rapidly shedding value of rupee and share prices. 
He expects the foreign exchange reserves to reach $20.5 billion in a couple of weeks from about $16bn at present with $3bn inflows from Saudi Arabia, replacement of a recently matured $1bn Sukuk bond and some Eurobonds soon. In his view, the fundamentals of the economy are also showing strength as revenues grow and agriculture, services, industry and construction sectors show growth.
He was candid and diplomatic at the same time about the double whammy. He appeared incessantly parking some responsibility on the legacy he carried over from his predecessor and the recent policy directions from the central bank to which he plans to ensure full autonomy through an act of parliament within days. But then he would shrug off suggestions for accountability on the grounds that he did not believe in ‘witch-hunt’ but course correction.
The shares market has generally been in a tailspin since the International Monetary Fund announced to have reached a staff-level agreement with Pakistan’s authorities two weeks ago but a record 2,200 points plunge last Thursday alone sent a shock wave among the government rank and file. The finance adviser also accepted that there were uncertainties in the market because of double-digit inflation, currency depreciation, interest rate hike and higher import bill — a situation that was quite different at the time of the budget five months ago. The new budgetary measures would take 8-10 days to reach parliament for approval, according to Mr Tarin.
Editorial: Investors' perceptions had as much to do with PSX bloodbath as worsening economic indicators

Shaukat Tarin conceded policy fault lines while reporting that the biggest $508m contribution to the $1.4bn higher import bill was fuel imports of products that could be produced locally

He conceded policy fault lines while reporting that the biggest $508 million contribution to the $1.4bn higher than the previous month increase in imports was fuel imports — products that could be produced locally with a foreign exchange saving. 
It is no less than a crime that domestic refineries keep crying over low capacity utilisation due to unnecessary imports of finished products — petrol, furnace oil, jet fuels. With no improvement in Furnace Fuel Oil (FFO) dispatches, some of the refineries have reported that they were left with no option except to curtail refinery throughput. In case there is no improvement in the upliftment of FFO in the next few days, these will be forced to shutdown distillation units one by one ultimately leading to total shutdown, they have warned.
The refineries have expressed surprise that huge volumes of FFO had been and were “being imported on one hand and on the other hand FFO from local refineries was not being lifted”. The independent power producers which are bound by their agreements to maintain FFO inventory for thirty days are also not being pushed by the regulatory authorities for uplift from local refineries. Huge circular debt piling up at Rs2.42 trillion is the key reason. This is a poor show of planning and coordination, to put it politely.
Higher international prices of crude and liquefied natural gas (LNG) are no doubt a key reason though. The oil prices are on the decline from the recent peak. The current import exposure of the petroleum sector is about $22-23bn per annum in the shape of imports of crude, finished products, LNG and liquified petroleum gas (LPG). There are few low hanging fruits but then vested interest plays a critical role.
It does not require intricate economic models to suggest maximum capacity utilisation of local refining capacity through higher crude imports rather than finished products. The ministries and cabinet committees have been wrangling over a new oil refining policy for almost a year that could have encouraged the upgradation of existing refineries and the setting up of additional refineries.
About 25 per cent lower arrangements than required LNG quantities in a timely manner also has to be taken into account. The private sector has been running from pillar to post for medium to long term terminal and pipeline capacity to arrange its own LNG import quantities but has only met with resistance. 
Some savings have, however, been made in providing maximum natural gas — both local and imported — to fertiliser production as it has now been reprioritised at par with export and power sectors. It would get an uninterrupted supply of about 760mmcfd even in peak winter months to keep all fertilisers up and running. The price differential between local urea and imported one roughly works at Rs1,800 and Rs7,000 per 40kg bag.
Suddenly, the energy ministry is referring to only one business group as the panacea for all energy challenges including those relating to LPG production, virtual pipelines for LNG supplies and facilitation to additional business to business arrangements within the existing LNG terminals. The smaller groups like the compressed natural gas (CNG) sector are being pushed to bow instead of seeking their own imports. In the process, a major Japanese player which might have led to market competition through additional terminal capacity appears to have been forced out at the last moment.
Mr Tarin has also attributed prevailing anxiety in the market to the increase in the discount rate to 8.75pc by the State Bank of Pakistan along with the announcement that monetary policy frequency has been reduced from eight to six weeks and maybe further reduced to a month. Based on this direction along with inflation at 11.5pc, the market anticipated a further increase in the discount rate and expected T-Bill’s rate at 10.75pc to go up further and hence the market players increased their pricing. 
He put on record that the governor state bank did not agree that banks were involved in profit-taking in the exchange rate but he had shared data along with their profitability that would hopefully convince the central bank to take action. 
Published in Dawn, The Business and Finance Weekly, December 6th, 2021
"
8,Pension stasis and renaissance,Our government cannot and should not replicate the Social Security system of the US or public pension funds of Canada.,"Private pensions are in stasis. There are three straight-forward remedies — a trade body to represent employer-sponsored funds (EFs), one national regulator and an income solution without liabilities. Delay of public pension reform should not hold back reform of private pensions. 
The two broad categories of private pensions in Pakistan are Voluntary Pension System (VPS) and EFs. The latter category includes provident funds (PFs), gratuity and superannuation funds. 
The EFs are a regulatory orphan today as no government entity takes their full ownership. They have to deal with multiple authorities — provincial government under the new trust act, the Federal Board of Revenue for tax exemption and the Securities and Exchange Commission of Pakistan (SECP) for filing requirements. 
The result is a Dickensian tale of two cities. Many large EFs follow global best practices. The ones sponsored by small private companies lie bruised and broken. 
The VPS falls under the exclusive domain of the SECP. It is managed by Asset Management Companies (AMCs) whose representative body, ‘Mutual Fund Association of Pakistan (MUFAP)’, is great at advocacy. The regulator is deeply engaged and actively supportive. The VPS is well run with uniform standards.

Just as a mule cannot gallop no matter how well-fed and well trained, a flawed pension design cannot gain traction no matter how good are its regulations and fund managers

But here lurks the danger. The VPS is an individual account-based system and the EFs are pooled arrangements. A pooled arrangement is vastly superior to an individual account-based system. The regulatory abandon of the EFs and organised support of the VPS has led to a tax policy that penalises PFs and favours VPS. We are starving a horse and feeding a mule. 
Individual accounts versus pooled arrangements
The purpose of pensions is to deliver lifetime income. This necessitates the use of structures that can maximise savings for workers and deliver a higher lifetime income to retirees. 
Two questions follow naturally. Which structures have lower costs? Who should manage investment risks? 
A pooled arrangement unbundles various services. It has significantly lower costs as trustees can outsource certain services and choose different vendors. A pooled fund is the preferred option for governments and employers globally. Assuming a neutral tax rate and a 35-year employment period, a PF can deliver 25 per cent higher savings than the VPS. 
The trustees, who typically are among the most informed members of the workforce, manage investment risk or asset allocation in a pooled fund. They have skin in the game as their personal savings are part of the pool. They can avail the best investment expertise. Their collective decision making is unemotional, reflective and long-term. 
Board supervision is easy. A review of one pooled fund means a review of each employee’s nest egg. 
An individual account-based system is at the opposite spectrum. Each participant is free to choose asset allocation. The nexus between the trustees’ individual portfolio and employees’ savings is broken. As behavioural finance rightly predicts, the vast majority of participants fall victim to emotional blunders — fear and greed, overconfidence, market timing, recency bias, narrow framing etc. 
Occasional investment seminars arranged by employers fall on deaf ears. The burden of managing nest-egg creates unhealthy distractions and lowers productivity. Board members have limited interest beyond compliance matters as they cannot influence an employee’s asset allocation. 
The upshot is that the median savings in an account-based system will not just be lower but participants of the same age cohort and similar salary will have significantly different balances. Is that a desirable or a fair outcome? A lower accumulated balance means a lower income for life.
No surprise that the VPS is unpopular among employers. Just as a mule cannot gallop no matter how well-fed and well trained, a flawed pension design cannot gain traction no matter how good are its regulations and fund managers. 
Chile is a great example of what can go wrong in an individual-account based system. After many decades, the system has delivered dismal savings, inadequate income, brought people to the streets, forced the government to allow the use of pension pot for current consumption and sown seeds of a bigger crisis. The results would be very different had Chile followed the Dutch model of employer-based funds. 
The results of 401 (k), a similar but non-mandatory system managed by employers in America, have also been dismal for the vast majority of participants. But US citizens have a safety net called Social Security — a pooled system — which gathers all payroll taxes and delivers lifetime income. 
Pension renaissance
The first step is to create a trade body to represent the EFs just like the MUFAP. Membership should be mandatory to avail tax benefits. It is farcical that the EFs currently have no forum to come together and communicate with the government. Financial institutions and their connected persons should not be allowed to become office bearers of this trade body.
The second priority should be to place the EFs and the VPS under the same regulatory ambit. This move will at once create regulatory neutrality and a holistic perspective in policymaking. 
The single regulator will have every reason to build a broad and deep intellectual capital in behavioural finance, income solutions, profit versus non-profit pension models, implications of high cost and international failures and successes. Mastery of these topics is a prerequisite for providing a clear roadmap for supportive legislation and tax reform. 
The EFs need regulatory support and oversight. They all must be made to operate under a custody arrangement to prevent deviant conduct of small companies. Tax credits to participants should not discriminate between the VPS and PFs. The leakages from the VPS and PFs are significantly draining our national pension pool and this must stop. 
There is a risk. A newly created single regulator can over-reach and burden the already good EFs with unnecessary regulations instead of curing the malaise in smaller companies. But this is a risk we must take. A well-functioning trade body, trial and error and a self-correcting regulatory mindset will produce the pension Derby winners that our country so badly needs.
The third priority is to choose one mandatory structure for lifetime income. As outlined in these columns previously, modernised tontines are the best option for lifetime income in emerging markets like Pakistan. Tontines are easier to regulate. They do not create liabilities. They can be easily adapted to the Shariah rules. They deliver a higher payout than an annuity. 
Local capital markets are not ready for annuity solutions. Fixed annuities are not possible without liquidity in 20-year to 30-year fixed coupon sovereign bonds. A menu of variable annuities will force unqualified individuals to make irreversible choices on different asset classes. 
The low and negative interest rates in Japan since the 1980s and now prevalent in Europe and America should be a warning sign to any proponent of variable annuities. 
Our government cannot and should not replicate the Social Security system of the US or public pension funds of Canada. Instead, it should move immediately to create a trade body for EFs, place all private pensions under one national regulator and legislate tontines for lifetime income. 
A well-designed pension system can wrest back the financial freedom of our country in thirty to forty years and deliver a dignified retirement to our future generations. 
Continuation of the status quo will keep us in the beggar zone forever. 
The writer is the CEO of Magnus Investment Advisors Ltd.
Published in Dawn, The Business and Finance Weekly, December 6th, 2021
"
9,Why special economic zones are underperforming?,"All government tiers, departments and state institutions will have to make joint efforts to help SEZs deliver.","Pakistan has an edge over some other countries — or it equals them — when we look at the facilities available to foreigners in starting and doing business in Special Economic Zones (SEZs).
The State Bank of Pakistan (SBP) has highlighted Pakistan’s strength in this regard in a special section of its annual economic review of 2021 that ended in June. Citing a 2017 World Bank report on SEZs, the SBP has enumerated all the plus points of our SEZs compared to those of Vietnam, India, Indonesia and Bangladesh. A cursory look at SEZ facilities in Pakistan and in the above-listed countries reveal that Pakistan should not be lagging behind them in generating enough forex earnings from its seven operational SEZs.
For example, import duty on SEZ-specific imports in Pakistan is zero whereas in the case of Indian and Bangladeshi SEZs it is 100 per cent. Similarly, in Pakistan’s SEZs, exemption from corporate tax is available for 10 years against five years in the case of India, four years in the case of Vietnam — and just two years in the case of Bangladesh. 
Why then it is so that cumulative gross earnings from our seven SEZs — right from the year they began operations till June 2021 stood below $10 billion? And when we talk about net exports (exports minus imports meant for SEZs) the total forex earnings comes to just $4bn. 

Cumulative gross earnings from our seven SEZs — right from the year they began operations till June 2021 stood below $10 billion whereas net exports were just $4bn

One of our seven SEZs ie Karachi Export Processing Zone (KEPZ) has been operating for the past 40 years. All others are younger in age but even the youngest one — Duddar EPZ — is 12 years old. 
Isn’t then $4bn net exports and $10bn gross exports in these long years from seven SEZs — four meant for multiple sectors and three for specific sectors — quite shocking? What is equally shocking is that as of June 2021, only 34,100 workers were employed in 310 companies of all seven SEZs — 30,000 of them in 266 companies of KEPZ.
One basic reason for the low level of net export earnings and low level of employment generation in SEZs lies in the small number of SEZs. (Several countries boast of much greater numbers of SEZs — Philippines 528, India 373, Thailand 74, Malaysia 45 and Bangladesh 39, according to a 2019 United Nations Conference on Trade and Development report).
But poor physical infrastructure facilities in SEZs including in KEPZ, inconsistencies in industrial and trade policies, uncertainties in supply of gas, electricity and water — and above all bureaucratic red-tape and corruption also impede faster exploitation of SEZs’ economic potential. The Overseas Investors Chamber of Commerce & Industry and Pakistan Business Council have repeatedly sought redressal of these issues from every successive government. But little improvement has taken place so far. After the 18th Constitutional Amendment that took effect from 2010-11, addressing SEZs issues has become even more challenging because of the overlapping role of the federal and provincial authorities in providing and maintaining infrastructure facilities and utilities to SEZ-based companies.
The SBP report on SEZs boasts of the fact that in the first five months of this year a record 70 enterprises have been enlisted as active units of SEZs — after the launching of the Special Economic Zone Management Information System in January. In the absence of this system, only 200 enterprises have got this status in the past eight years.
While this is a very healthy development, just granting the companies active status in SEZs is not enough to ensure a greater and faster contribution of SEZ-based companies to Pakistan’s economy. To ensure that the state will have to take full ownership of SEZs. 
And, federal, provincial and city governments and all state institutions and government departments will have to make joint efforts to help SEZs deliver. That is a tall order, keeping in view the ground realities of our geopolitics and geo-economics. 
Pakistan now seems eager to shift its diplomatic focus from geopolitics to geo-economics. Though this shift in focus may take years to materialise even partly, the development of country-specific SEZs can be one of the baby steps. Rashakai SEZ (in Khyber Pakhtunkhwa), launched at the end of May this year under the China-Pakistan Economic Corridor (CPEC) offers one good example of country-specific SEZs. Three other SEZs under CPEC are also at various stages of development each one in Punjab, Sindh and Balochistan — all under CPEC. Given Pakistan’s wide and deep economic ties with the US, UK, GCC and some European Union countries, many more country-specific or regional bloc SEZs can — and should — be developed.
Apart from some genuine geopolitical limitations, Pakistan continues to suffer from developing SEZs in specific sectors or for specific countries. The lack of focus on obtaining real results from SEZs also continue to mar the entire SEZ management regime.
Whereas SEZs currently being developed under CPEC can be expected to operate (after becoming functional) under a closer watch of CPEC Authority, what about already operational old SEZs? 
The Export Processing Zone Authority (EPZA) came into being forty years ago. “Its main objectives,” according to EPZA’s own admission, “are accelerating the pace of industrialisation” and “enhancing the volume of exports by creating an enabling environment for investors to initiate ambitious export-oriented projects” in EPZs.
Buried under this grandiloquence, however, remain unpleasant facts about the poor state of industrialisation, exports and investment in the country. The government will do well to require EPZA to begin issuing periodical public reports on how it has been managing the affairs of EPZs and why things stand where they stand now. 
Published in Dawn, The Business and Finance Weekly, December 6th, 2021
"
