,Header,Summary,Detail
0,"Environment watchdog, CDA at loggerheads over Margalla Road’s construction",Pak-EPA fines the Capital Development Authority for starting work without an environmental impact assessment.,"ISLAMABAD: The Pakistan Environment Protection Agency (Pak-EPA) and the Capital Development Authority (CDA) are at loggerheads over the construction of Margalla Road and have challenged each other’s jurisdiction.
Pak-EPA through an environment protection order has asked the CDA to immediately stop construction work on the road. In response, the civic agency termed the order illegal, saying it was executing the project in accordance with Islamabad’s master plan which was superior to the mandate of the environment watchdog.
It is “an attempt to restrict the CDA in implementing its legislative duty under Sections 12-15 of the CDA Ordinance. Proviso of Rule 4 of Islamabad Wildlife (Protection, Preservation, Conservation and Management) Rules 1983 mandates that no action will be taken which is contradictory to the master plan and the authority of CDA.”
The CDA is constructing a portion of Margalla Road from Sangjani to D-12 and has already completed half of the work. However, on Dec 16, Pak-EPA issued a protection order, directing the CDA to stop the work as it was being carried out without an environment impact assessment (EIA).
The agency also imposed a fine of Rs1 million on the CDA for carrying out the work without getting the EIA.
Sources said the CDA on Tuesday paid the fine and stated that starting work without EIA was a compoundable matter, adding that the civic agency will implement all environment-related objections as it has already earmarked Rs100m for the environment. However, it will not pay any heed to the EPA regarding the boundary of the road and Zone-III.
They said only around one km patch of the road crossed Zone-III/Margalla Hills but that falls in the permissible area as zoning regulations of 1992 clarified that the boundary of Zone-III starts after the road.
CDA officials said Pak-EPA’s task was to protect environment and ensure implementation of a mitigation plan but not to check the boundary of any area.
On the other hand, the Pak-EPA order stated: “It is important to mention here, administrative plenty has not been paid so far.
Further, the mobilisation of the machinery and ongoing development activities have also been observed by the Pak-EPA within the area of the Margalla Hills National Park.”
It stated that the Pak-EPA director general in exercise of powers under section 16 (2) of the Environment Act 1997 hereby “serves upon you this environment protection order and directs you to close and stop all type of development activities forthwith and compliance of this order shall be submitted to this agency. Failure to comply with the instant order shall result in further legal action against you under the Pakistan Environmental Protection Act 1997.”
In response to the EPA order, the CDA on Tuesday submitted the Rs1m fine and decided to resist all other objections except those related to environment.
Sources said a letter from the CDA, which was to be sent to Pak-EPA, stated: “This is with reference to EPA letter dated 16.12.2021 whereby an illegal order has been issued to stop construction of Margalla Avenue.”
“CDA under Section-12 to 15 of the CDA Ordinance 1960 is responsible for development and implementation of the master plan. The master plan was prepared in 1960 and approved by the federal cabinet. It describes major highways/roads network of the capital city. Khayaban-i-Margalla is included in the master plan. It originates from GT Road near Nicholson Monument and runs in foothills of Margalla Hills and terminates on Murree Road near Bhara Kahu.”
The letter said earlier a road with the same alignment existed. Now within the same right of way, Khayaban-i-Margalla was being constructed in accordance with the original master plan.
“It is further pointed out that proviso of Rule 4 of Islamabad Wildlife (Protection, Preservation, Conservation and Management) Rules 1983 mandates that no action will be taken which is contradictory to the master plan and the authority of CDA.”
The sources said the under-construction road also provides access to the residential sectors of D-12, C-13, C-14, C-15 and C-16, and Margalla Hills National Park itself.
The letter said the EPA in its protection order had relied on an incorrect interpretation of the provisions of Section 12 of the Environment Protection Act.
“Contents of the letter are in contradiction to the master plan and will hinder the implementation of the plan. The above order of EPA is an attempt to restrict CDA in implementing its legislative duty under Sections 12-15 of the ordinance, the letter said, and added: “You are hereby required to withdraw the above-referred letter which is contradictory to the provisions of the CDA ordinance.”
Published in Dawn, December 22nd, 2021
"
1,Cantonment executive officers reshuffled across country,"A senior official of the department says the reshuffle in the cantonment boards is a ""routine matter"".","RAWALPINDI: The Military Lands and Cantonments (ML&C) Department on Tuesday made transfers and postings across the country and reshuffled all the cantonment executive officers.
According to a notification, Lahore Military Estate Officer Imran Gulzar has been transferred and posted as Rawalpindi Cantonment Board (RCB) Cantonment Executive Officer (CEO) from Dec 30 while RCB CEO Omer Farooq Ali Malik has been transferred and posted as CEO Malir who will take charge on Dec 24.
From Dec 23 to Dec 30, Naveed Nawaz, additional CEO Rawalpindi, will hold the additional charge of CEO Rawalpindi.
CEO Malir Haider Ali Sial has been transferred and posted as military estate officer Quetta from Dec 27.
CEO Okara Irfan Ahmed has been transferred and posted as military estate officer Lahore. He will join his new assignment on Dec 27.
Additional director general at Military Lands and Cantonments headquarters lmran Khan has been transferred and posted as CEO Okara. He will join his new assignment on Dec 24. He has been replaced by Ghulam Sabir.
Rawalpindi region director Fahim Zafar Khan has been transferred and posted as director finance and planning at the headquarters of the Military Lands and Cantonments and Khurshid Ali has been promoted to BS-21 and will join a new assignment on Dec 24.
Officials promoted to BS-20
Tanvir Ashraf transferred and posted as Director Rawalpindi Region. Asif Amir Khan, Principal Cantonment Institute of Management and Land Administration (CIMLA), transferred and posted to the headquarters.
Additional Director Regional Headquarters (RHQ) Lahore Aelia Asad will hold the additional charge of Principal CIMLA till further orders.
Chaklala Cantonment Board Executive Officer Wasim Shahid transferred and posted as Director Quetta region and Karachi Region Director Adil Rafi Siddiqui to be relieved of his additional charge. He will join his new assignment on Dec 31.
Hyderabad Military Estate Officer Syed Zaki Haider Rizvi posted as CEO Chaklala. He will join his new assignment on Dec 28.
CEO Bannu Syed Raza Shah has been transferred and posted as MEO Hyderabad. Additional MEO Peshawar Mohammad Bilal transferred and posted as CEO Bannu. They will join their new assignments on Dec 23.
CEO Sialkot Sardar Atif Sultan posted as MEO Rawalpindi in place of Shahid Iqbal who has been transferred to the ML&C headquarters.
Arslan Haider has been transferred and posted as CEO Sialkot and CEO Jhelum Ghulam Mohammad Abro transferred to the Land branch at the ML&C headquarters.
Abdul Latif Mari has been transferred and posted as CEO Jhelum. He will join his new assignment on Dec 23.
A senior official of the department told Dawn that the reshuffle in the cantonment boards was a routine matter.
Published in Dawn, December 22nd, 2021
"
2,Pakistan programme launched at University of Oxford,ISLAMABAD: The Oxford Pakistan Programme (OPP) has been launched at the University of Oxford to promote various...,"ISLAMABAD: The Oxford Pakistan Programme (OPP) has been launched at the University of Oxford to promote various Pakistan-related activities there.
Its soft launching was held here in Islamabad on Monday night, which was attended by a number of bureaucrats, scholars and mediapersons.
The initiative included graduate scholarships for deserving students, visiting fellowships for Pakistani faculty members and special lectures on Pakistan.
The organisers of the event said that OPP has also drawn strong support from the University of Oxford, the Pakistan High Commission in London, and the British High Commission in Islamabad.
The Programme has raised pledges of over £500,000 from Pakistani businessmen and key members of the Pakistani Diaspora in the UK, they said.
The OPP is the brainchild of Professor Adeel Malik of the University of Oxford, Dr Talha J. Pirzada, Lecturer in Aerospace Materials and Haroon Zaman, Trainee Lawyer at Travers Smith, London. They were assisted in this effort by Oxford alumni Minahil Saqib and Dr.Mohsin Javed.
The organisers of the event said that OPP’s principal aims are to increase the representation of Pakistani and British Pakistani students at the University of Oxford; act as a bridge between Oxford and Pakistan’s academic communities through the exchange of scholars and the sharing of scholarship; and raise the academic profile of Pakistan and Pakistan-related studies at the University of Oxford.
They said despite Britain being one of Pakistan’s most important diplomatic and economic partners, with around 1.5 million Pakistani diaspora, Pakistanis presence in its academic centres are non-existent.
“This initiative would serve to build academic and diplomatic weight in Oxford. The OPP aims to build a platform that acts as an umbrella body for a variety of initiatives, led by academics at the University of Oxford. This would house a range of activities that would serve to raise the profile of Pakistan across the academic spectrum in Oxford, while also increasing the number of Pakistani students at the University,” they said.
Published in Dawn, December 22nd, 2021
"
3,Population welfare dept’s services highlighted,RAWALPINDI: Deputy Commissioner Mohammad Ali has said the Population Welfare Department Rawalpindi is carrying out...,"RAWALPINDI: Deputy Commissioner Mohammad Ali has said the Population Welfare Department Rawalpindi is carrying out activities at the grassroots level to create awareness about healthy families.
“There are 66 family welfare centres and seven family welfare clinics and five special counters operating in the district,” he said.
He said Pakistan is the fifth largest country in the world in terms of population and its growth rate is even higher.
He was presiding over a meeting to review activities of the department.
The deputy commissioner said Population Welfare Department should intensify its activities in rural areas, especially among women.
He said special counters of Population Welfare Department have been set up at Rawalpindi Railway Station, GPO Chowk Murree, Gujar Khan, New Murree bus stands and Panjner Road Kahuta.
Published in Dawn, December 22nd, 2021
"
4,AJK govt told to hold LB polls by August next year,Region’s Supreme Court asks chief election commissioner to complete delimitation process within 45 days,"MUZAFFARABAD: Winding up prolonged litigation on the issue, the Azad Jammu and Kashmir (AJK) Supreme Court on Tuesday directed the government to make arrangements to hold local bodies (LB) elections by August next year in light of the 2017 census.
The judgement was delivered by the full court comprising Chief Justice Raja Saeed Akram, Justice Khawaja Mohammad Nasim, Justice Raza Ali Khan and Justice Mohammad Younas Tahir (ad-hoc judge) while disposing of three appeals against decisions of the AJK High Court given on April 3, April 4 and June 12 in 2018.
Authored by CJ Akram, the brief judgement was announced in Mirpur circuit, a day after the issuance of a notification by the AJK government about amendments to the AJK Local Government Rules, 1983 regarding the strength of population in wards for union councils, municipal corporations, municipal and town committees.
The court termed the notification “well-reasoned and strictly in accordance with guidelines given during proceedings of the case”. It was presented before the court by the Local Government and Rural Development Secretary Ejaz Ahmed Khan and Advocate General Assistant Mohammad Sajid Malik.

Region’s Supreme Court asks chief election commissioner to complete delimitation process within 45 days

Both officials informed the court that the PTI government intended to hold LB polls in AJK within a period of six months, not beyond August 2022.
They however, pleaded for grant of a reasonable time of at least two months for completion of the process of delimitation in light of the amended notification.
The court directed AJK’s chief election commissioner to start the process of delimitation and complete the same within a period of 45 days from Dec 21 and submit a compliance report to the apex court through registrar.
The government should make arrangements for holding free, fair and transparent elections within a period of six months from the completion of the process of delimitation, not beyond August, 2022, and elections should be conducted in the light of the census conducted in the year 2017, it declared.
Published in Dawn, December 22nd, 2021
"
5,Eight police officials suspended,RAWALPINDI: Eight police officials were suspended on Monday and directed to report to the Police Lines Headquarters.,"RAWALPINDI: Eight police officials were suspended on Monday and directed to report to the Police Lines Headquarters.
They were working in the offices of the superintendents of police (SPs) and subdivisional police officers (SDPOs).
Their suspension occurred as a result of public complaints and failure to follow directions of City Police Officer (CPO) Sajid Kiani.
The suspended officials are: Assistant Sub-Inspector (ASI) Shahzad Akbar serving with the SP Rawal, ASI Waqar Ahmed posted as reader to SDPO, ASI Qasir Abbas posted at the office of SDPO New Town, ASI Shakeel Ahmed posted to the office of SP Potohar, ASI Mohammad Kamran serving with SDPO Civil Lines, ASI Majid Taufeeq posted at the office of SDPO Cantonment, Head Constable Mubashir Alam serving as reader to the SP Saddar and HC Mohammad Jameel, reader to SDPO Kahuta.
Published in Dawn, December 22nd, 2021
"
6,"Three girls abducted from Taxila, Wah",Police have registered separate cases and started an investigation.,"TAXILA: Three teenage girls were abducted in separate incidents from Taxila and Wah Cantonment on Tuesday.
In the first incident, a 13-year-old girl was abducted and kept in illegal confinement by four people in the jurisdiction of Taxila police station. Father of the girl reported to police that his daughter was abducted by unknown persons.
Later, she made a phone call to her mother saying that she was abducted by four people and kept in illegal confinement at an unknown place.
Moreover, a man reported to the same police that unknown people kidnapped his teenage daughter.
Furthermore, Azra Bibi reported to Wah Saddar police that her 18-year-old daughter was also abducted.
Police have registered separate cases and started further investigation.
Published in Dawn, December 22nd, 2021
"
7,13 capital police officers get new assignments,"ISLAMABAD: As many as 13 officers, including Deputy Inspectors General (DIGs) of police on Tuesday got their new...","ISLAMABAD: As many as 13 officers, including Deputy Inspectors General (DIGs) of police on Tuesday got their new assignments.
According to an order issued from the office of Chief Commissioner Islamabad, DIG Awais Ahmed was appointed DIG Operations, while DIG Jhanzeb Nazir Khan was appointed Director General Safe City. DIG Operation Afzaal Ahmed Kauser was transferred to Security Division, it added.
Superintendent of Police Syed Ali was appointed Assistant Inspector General of Police Special Branch, the order said, adding that SP Dr Fahad Ahmad was appointed SSP Law and Order.
SP Tahir Mehmood was appointed SP Anti-Riot Unit with additional charge of SP Law and Order, the order said, adding that Sub-Divisional Police Officer Shahzad Town, Assistant Superintendent of Police Faryal Famed was given an additional charge of SP Investigation (East).
SP Mohammad Usman Tipu was appointed Director Operations Safe City, it said, adding that SP Syed Karrar was transferred from Law and Order Division and appointed SSP Special Protection Unit.
SSP Investigation Ataur Rehman was given additional charge of AIG General, while AIG Establishment Dr Naveed Atif was given additional charge of SSP Logistics, the order said, adding that Director Operations Safe City SP Mohammad Bilal was transferred to CPO.
Published in Dawn, December 22nd, 2021
"
8,Ecnec takes up approval of two mega projects for Pindi today,"After green signal, tenders will be floated for Leh Expressway and Ring Road projects, says official","RAWALPINDI: The Executive Committee of the National Economic Council (Ecnec) will decide the fate of two mega projects of Rawalpindi on Wednesday (today).
These projects are: Leh Expressway and Flood Channel worth Rs103 billion and the Rawalpindi Ring Road Project worth Rs30 million.
After allegations of corruption in the initial phase of the ring road project in April this year, Prime Minister Imran Khan took notice and stopped the work.
However, the Punjab government restarted work on the project a few months ago after realigning the route. The previous route from Radio Pakistan Rawat to Sangjani measuring 63km was canceled. The new route stretches from Banth near Rawat to Thalian which is 38.3km.

After green signal, tenders will be floated for Leh Expressway and Ring Road projects, says official

Earlier, the project was to start on public-private partnership basis but now it will be funded by the Punjab government.
A senior official of the RDA told Dawn that PC-I worth Rs6.724 billion for acquisition of land for the ring road was approved by the Provincial Development Working Party (PDWP) on Oct 15 and at present the acquisition of land was in full swing.
Members of the Revenue Department, including the Land Directorate of the Rawalpindi Development Authority (RDA), are participating in the project.
In addition, the PC-I of the road was recommended to be sent to the Planning Commission after clearing from the PDWP on October 25 which was approved by the Central Development Working Party (CDWP) on November 22. According to sources, Leh Nullah Expressway and Flood Channel project will be completed through public-private partnership.
Earlier, the PTI government wanted to start the project on its own but the project cost escalated due to the increase in the prices of construction material and land to be acquired for it so it was decided to start the project on public-private partnership basis.
In this regard, the PC-I was cleared by PDWP for the acquisition of land and sent to the Planning Commission on Oct 15 which approved it on Nov 22.
After approval of the projects, tenders would be floated in the next phase before start of practical work.
Published in Dawn, December 22nd, 2021
"
9,‘Research activities vital for development’,TAXILA: University of Wah Vice Chancellor Prof Dr Jameelun Nabi on Tuesday stressed the need for proactively ...,"TAXILA: University of Wah Vice Chancellor Prof Dr Jameelun Nabi on Tuesday stressed the need for proactively engaging in research activities for sustainable development in the modern world.
He was addressing at the sixth Multi-Disciplinary Student Research International Conference (MDSRIC) which concluded at University of Wah (UW).
The two day conference was jointly sponsored by Higher Education Commission (HEC) and Pakistan Science Foundation (PSF).
The key areas of the conference included basic sciences, computer science, engineering sciences and social sciences and humanities.
The conference was attended by renowned national and international speakers including literary delegates from universities across Pakistan.
Pakistan Science Foundation Chairman Prof Dr Shahid Mahmood Baig was the chief guest.
During the two days of the conference, 72 papers were presented along with an array of keynote speeches from eminent professors and academicians.
The representative speakers included Pakistan Council of Research in Water Resources Chairman Dr Mohammad Ashraf, Shaheed Benazir Bhutto Women University Vice Chancellor Prof Dr Razia Sultana, Prof Dr Aslam Syed from Bonn, Prof Dr Alan Fryar from University of Kentucky and Former Chairman of Pakistan Atomic Energy Commission Prof Dr Ansar Parvez In his opening remarks, Prof Dr Zulfiqar Ahmad Director Research Innovation and Commercialisation (ORIC) highlighted the significance of academic conferences and shed light on how MDSRIC has acted as a platform where academicians and researchers from renowned universities can meet; exchange ideas on their research and can enlighten the participants about future developments in their disciplines.
The conference was well-received by researchers and attendees who appreciated UW and ORIC for organising an informative and insightful event.
Published in Dawn, December 22nd, 2021
"
