,Header,Summary,Detail,Link,Category
0,Man shot dead in Azizabad ‘targeted attack’,Armed assailants opened fire on the victim before fleeing.,"KARACHI: A man was shot dead and another wounded in what police believed a targeted attack in Azizabad on Wednesday evening.
Area SHO Kamran Haider said that Shehzad Taufeeq, 50, was sitting at a welding shop near the Ronaq Islam School in Husainabad, Block-3 of Federal B. Area when armed assailants on a motorbike emerged there, fired at him and rode away.
He said another person, identified as Faheem Ghaffar, 40, also suffered bullet wounds in the attack.
The SHO ruled out the possibility of a robbery bid and said that the police were investigating the case from different angles. 
SSP-Central Maroof Usman told Dawn that the investigators were trying to ascertain the exact motive behind the murder.
The police said it appeared to be an incident of targeted killing but further investigation were under way.
The SSP added that a five-member team headed by SP-Gulberg had been formed for the arrest of the killers.
While a section of electronic media reported that the victim was affiliated with Muttahida Qaumi Movement-London, the police had not confirmed it. 
Meanwhile, a youth was shot at and wounded on main Rashid Minhas Road in Gulshan-i-Iqbal on Wednesday evening. 
The Aziz  Bhatti police said that unknown persons shot Badshah Husain, 21, near Aladdin Park. The police said the motive  behind the incident could not be ascertained till late in the night. The wounded was shifted to the Jinnah Postgraduate Medical Centre for treatment.
Published in Dawn, December 29th, 2022
",read full story,karachi
1,Muggers loot 10 at Gulshan eatery,KARACHI: Two armed muggers snatched cell phones and other valuables from as many as 10 customers of an eatery in...,"KARACHI: Two armed muggers snatched cell phones and other valuables from as many as 10 customers of an eatery in Gulshan-i-Iqbal, police said on Wednesday.
Area SHO Arshad Janjua said that two armed robbers riding a motorbike arrived at the eatery, held the people present there at gunpoint, snatched their cell phones, cash and rode away.
He said the police got some clues about the identity of the robbers and hoped that they would be arrested soon.
Published in Dawn, December 29th, 2022
",read full story,karachi
2,SC asks Sindh govt to complete recruitment process of differently-abled within four months,Petitioners move court for implementation of 5pc govt job quota.,"KARACHI: The Supreme Court has directed the Sindh government to start the process to appoint differently-abled persons in its different departments in accordance with law and complete the exercise within four months.
A two-judge bench headed by Justice Jamal Khan Mandokhail asked the provincial government to initiate the procedure of recruitment within two weeks.
Several differently-abled persons have approached the apex court against the Aug 19 judgement of the Sindh High Court through which the court dismissed their petitions seeking employment as per the job quota reserved for differently-abled persons.
The counsel for petitioners submitted before the Supreme Court that the Sindh government was not filling the vacant posts reserved for differently-abled persons as per its policy.

Petitioners move court for implementation of 5pc govt job quota

The lawyer sought a directive for the provincial government to start the process for appointment in all the departments, autonomous, and semi-autonomous bodies under its administrative control.
The additional advocate general stated that the process in this regard had already been started. 
He assured the apex court that all the sectioned posts lying vacant in every department and meant for differently-abled persons will be advertised in accordance with the policy and eligible and suitable candidates will be selected after due process and in accordance with applicable rules.
“In view of above, the government of Sindh, keeping in view the demand and availability of vacancies, should start the process for the appointment of the differently abled persons in accordance with law, rules and policy, within a period of two weeks, after receiving a copy of this order. The government should make sure that the process so initiated in each department is completed, preferably, within a period of four months,” the bench stated in its order.
It may be recalled that five per cent job quota had been allocated for differently-abled persons under the Sindh Empowerment of Persons with Disabilities Act, 2018.
In May last, the SHC had also directed the provincial authorities to consider the pending applications of differently-abled persons and if qualified, their cases may be considered for appointment in respective departments in view of the five per cent quota and to complete the exercise preferably within a period of three months.
While disposing of a set of petitions filed by physically challenged persons seeking implementation of government job quota allocated for them, the SHC had ruled that the cases of differently-abled persons, which had not been rejected so far, would be considered by the competent authority strictly in accordance with law.
Moreover, the SHC had also passed a number of orders in the past on several petitions and had directed the chief secretary to oversee the entire process of recruitment of differently-abled persons in different departments of the provincial government.
Published in Dawn, December 29th, 2022
",read full story,karachi
3,Young woman shot in DHA,KARACHI: A young woman was shot at and wounded by armed robbers over resistance in Defence Housing Authority on...,"KARACHI: A young woman was shot at and wounded by armed robbers over resistance in Defence Housing Authority on Wednesday, police said.
SSP-South Syed Asad Raza said that Maneesha Khalid, 20, was waiting for a bus on Khayaban-i-Ittehad and using her cell phone when armed muggers arrived there and demanded her phone. 
As she refused, the robbers fired at her and rode away. She suffered a single bullet wound in the leg. She then called her employer, who took her in his car to a hospital, he added.
“We are still investigating the incident as there were no eyewitnesses,” the SSP said.
Published in Dawn, December 29th, 2022
",read full story,karachi
4,"Only clean drinking water needed to lighten disease burden of country, moot told","Major part of health budget is spent on urban areas, says expert...","KARACHI: Continued bad governance in Pakistan, especially in Sindh, is a man-made disaster that people experience every day. Their present is appalling and the future bleak. Years of neglect has made health and environmental challenges so grave today that people are forced to pay a heavy price for just being alive; the air they breathe is toxic and the water available for drinking highly contaminated. 
This was the gist of experts’ views shared during a health conference held on Wednesday at a local hotel. 
The event titled “Decent Work — Better Healthcare Services” was jointly organised by the All Sindh Lady Health Workers and Employees Union, Public Services International and Workers’ Education and Research Organisation (WERO). 
Giving a presentation on health challenges, Dr Asim Bashir Khan, an expert on development economy and public finance, said the burden of non-development expenditure that had grown dramatically over the years and the small amount reserved for development was a major reason behind people’s sufferings. 

Major part of health budget is spent on urban areas, says expert

“Whether it’s the health, irrigation or social welfare department, the problem affects all sectors. The little the provincial government allocates for health comes from foreign donor-funded programmes,” he said, while presenting data on the subject and highlighting flaws in the ongoing health programmes. 
High population growth both in the urban and rural areas, ill-planned programmes and misplaced priorities, he pointed out, had compounded matters. 
In his remarks, senior health professional Dr Tipu Sultan said there was no dearth of funds in the health sector. 
“Irregularities and mismanagement are rampant in the health system that explains poor man’s sufferings,” he said. 
According to Dr Sultan, a major chunk of the health budget is spent in the urban areas and that too on purchasing expensive equipment at tertiary care hospitals. 
“While rural areas, home to over 60 per cent population, don’t even get proper primary health care facilities.” 
On the problems being faced by lady health workers, Dr Sultan said the health sector was in the hands of corrupt people. 
“Lady health workers and other paramedical staff are the backbone of a health system. But, the irony is that their service structure is not defined yet.” 
“Importing cancer’
Dr Qaiser Sajjad, representing the Pakistan Medical Association (PMA), highlighted the multiple health challenges the country faced in general and the province of Sindh in particular. 
He regretted that preventive and effective primary healthcare had never been on the priority of any government. 
“If the government provides only clean water to people, the disease burden will be reduced to half. Here, we have developed an atomic bomb, but the country is unable to eliminate mosquitoes that kill so many people every year.” 
Dr Sajjad, also a senior ENT surgeon, strongly suggested a ban on the import of betel nuts, one of the key sources of oral cancer in the country. 
“Chhalia [betel nuts] is grown nowhere in Pakistan. But, we are so rich that we import this carcinogenic substance from our own pocket only to spread cancer in our society already burdened with so many diseases.” 
Shama Gulani representing lady health workers criticised the Sindh government’s decision to abolish the health risk allowance and demanded that pension should be awarded to workers. 
“We deliver health and social care services under increasingly challenging circumstances amid the spiralling cost of living. Long working hours, poor working conditions, low wages and insecure contracts have taken a heavy toll on us,” Halima Zulqarnain Laghari noted. 
Mir Zulfikar Ali from WERO and senior journalist Sheher Bano also spoke.
Published in Dawn, December 29th, 2022
",read full story,karachi
5,"Three ‘MQM men’ acquitted in murder, illicit weapon cases","KARACHI: An antiterrorism court has acquitted three accused, said to be associated with the Muttahida Qaumi ...","KARACHI: An antiterrorism court has acquitted three accused, said to be associated with the Muttahida Qaumi Movement, in a case pertaining to murder of a police constable over trivial issue of disallowing roadside stall in Azizabad.
Shahabuddin alias Shahab, a former Naib Nazim belonging to the MQM along with two activists – Shahnawaz alias Shano and Muhammad Hussain alias Asif Faqira – was exonerated of shooting to death Constable Danish with an illegal weapon on Oct 17, 2015.
The ATC-XVI judge, who conducted trial in the judicial complex inside the central prison, pronounced his verdict reserved after recording evidence and final arguments from both sides.
The judge acquitted three men in two cases pertaining to premeditated murder and possessing illicit weapon.
He cancelled bail of the accused persons and discharged their sureties.
Earlier, Rangers’ special public prosecutor Shahzad Anjum argued that Shahabuddin, a former Naib Nazim, along with Shahnawaz and Hussain had shot and killed PC Danish near the Gold Market in Karimabad neighborhood.
He further argued that during interrogation accused persons had disclosed to have killed the police man over a trivial issue of not allowing the accused to run a roadside stall in the market.
The prosecutor added that on the pointation of the accused persons, a 0.9mm caliber pistol used in the offence was recovered from a graveyard in Hussainabad, adding that the weapon had successfully matched with the empties during forensic examination.
He further argued that the medical and other circumstantial and ocular evidence of three witnesses, the deceased cop’s brother Abbas, a private witness Shahzad and PC Fayyaz had fully corroborated the prosecution’s story. Therefore, he pleaded to punish them according to the law.
On the other hand, defence counsel Mushtaq Ahmed contended that the Rangers had picked up Shahnawaz and Hussain from their houses on Feb 17, 2016, adding that their families had also petitioned the Sindh High Court for their recovery.
He added that following a 90-days preventive detention, both the accused were handed over to the police, which booked and arrested them in the present case and also claimed recovery of the weapon.
Mr Ahmed said that Shahab, who was already in custody in connection with two cases pertaining to alleged illicit weapons and explosives, was challaned in the present case under the Section 512 of the Criminal Procedure Code on May 4, 2017.
Published in Dawn, December 29th, 2022
",read full story,karachi
6,Two ‘Lyari gangsters’ held,"KARACHI: Police and Rangers claimed to have arrested two suspected Lyari gangsters, including one with a bounty of...","KARACHI: Police and Rangers claimed to have arrested two suspected Lyari gangsters, including one with a bounty of Rs1 million on his arrest, in a joint raid on Wednesday.
The held suspects were identified as Shakil alias Commando and Mohammed Nadeem alias Nado. 
A Rangers spokesperson said in a statement that they were allegedly involved in killings,  attempted murders, extortion, police encounters and sale & purchase  of illegal weapons. 
During  interrogation, suspect Shakil revealed that he had joined a Lyari  gang led by Abdul Rehman Baloch and was involved in targeted killing  of members of rival group led by Ghaffar Zikri.
He was made in charge of  a torture cell in Edu Lane, the spokesperson said, adding that in 2013 he joined the Baba Ladla-led gang and dumped arms at different places. 
The Sindh government  had announced Rs1 million reward for his arrest. The second held suspect, Nadeem alias Nado, joined the Uzair  Baloch-led gang in 2011 and was running drugs and gambling dens, the statement said. 
Both the suspects had fled to Iran after the launch of Karachi  operation in 2013 and recently returned to the metropolis to activate their  network, it said. 
They were handed over to  the police along with seized arms and ammunition for further legal  action. 
Three suspects injured in ‘encounter’
Three suspected robbers were injured in an alleged encounter in New Karachi on Wednesday.
The Bilal Colony police said that the robbers were looting people when a police patrol reached there. The armed robbers, on seeing the police resorted to firing. During an exchange of gunfire, three suspects were arrested in an injured condition.
The injured suspects were identified as Riaz alias Niaz, said to be in critical condition, Badaruddin and Hamza. Three pistols were recovered from their custody.
Published in Dawn, December 29th, 2022
",read full story,karachi
7,"No wheat crisis in Sindh, says Sharjeel",KARACHI: The Sindh government said on Wednesday that there was no wheat crisis in the province claiming that it had...,"KARACHI: The Sindh government said on Wednesday that there was no wheat crisis in the province claiming that it had enough stock of the commodity that could meet the requirement till March 2023.  
Sindh Information Minister Sharjeel Inam Memon also claimed that by providing huge subsidies, Sindh was the only province in the country which was supplying flour to its people at Rs65 per kilogram through special arrangements.  
“So no need to pay heed to any speculations about food supply security in the province,” said Sindh Minister for Information, Transport and Mass Transit Sharjeel Inam Memon while addressing a press conference.  
“The Sindh government has enough stock of wheat. That’s why we are supplying flour at Rs65 per kilogram through 1,100 special points across the province. Sindh is the only province where flour is available at this rate. This is made possible through billions of rupees in subsidies for the people’s relief.” 
Published in Dawn, December 29th, 2022
",read full story,karachi
8,58 influential occupants of forestland put on notice,"SUKKUR: The Sukkur commissioner has issued notices to 58 influential land-grabbers, including a Peshawar-based...","SUKKUR: The Sukkur commissioner has issued notices to 58 influential land-grabbers, including a Peshawar-based personality, who have reportedly occupied 912 acres of forestland under illegal leases in Naro area, Khairpur district.
Official sources disclosed on Wednesday that the commissioner had taken action on a complaint submitted by Khairpur forest officer Ziadullah Leghari, who accused revenue officials of having granted 912 acres of forestland to influential persons in collusion with barrage mukhtiarkar of Khairpur. 
The illegal leases had been issued with past dates to Zafar Pathan, Allah Warayo Rajar, Darya Khan Rajar, Peerano Bhambhro, Mitho Lashari, Abdul Sattar Rind, Hasan Bakhsh Bhambharo, Shahnawaz Laghari, Mir Khan Mangrio and others, said the sources.
The commissioner had summoned all the occupants of forestland to appear before him at his office in Sukkur along with all relevant documents on Jan 4, 2023, said the sources.
The forest official Ziadullah Leghari was said to have undertaken the task of clearing illegal occupants of forestland in Naro and surrounding areas near Khairpur on court orders.
Mr Leghari, who had earlier removed several illegal occupants from forestland, started checking records of the alleged occupants, who claimed to have obtained the forestland on lease, and came to know that revenue officials in collusion with the barrage mukhtiarkar had granted illegal leases to the influential persons.
Published in Dawn, December 29th, 2022
",read full story,karachi
9,Nationalist parties in Sindh reject ‘bid’ to hand over provincial functions to centre,Leaders of Sindh Action Committee claim two resolutions passed by Sindh Assembly are a conspiracy aimed at imposing One Unit.,"HYDERABAD: Leaders of Sindh Action Committee, an alliance of major nationalist parties, have rejected formation of parliamentary committee on new provinces and Sindh Assembly’s resolution for handing over provincial functions to the federation.
The committee, which met in Jamshoro on Wednesday with its convener Syed Jalal Mehmood Shah in the chair, said the two resolutions passed by Sindh Assembly regarding Articles 144 and 147 were a conspiracy aimed at imposing One Unit.
The meeting attended by Sindh United Party president Syed Zain Shah, Qaumi Awami Tehreek president Ayaz Latif Palijo, Jeay Sindh Mahaz-Riaz chairman Riaz Ali Chandio, Sindh Taraqqi-pasand Party leader Hoat Khan Gadhi, Awami Jamhoori Party president Syed Jalal Shah, Jeay Sindh Qaumi Mahaz president Aslam Khairpuri, Porhiyat Muzahemat Tehreek president Syed Masroor Shah and others decided to observe 24 hours hunger strikes in divisional headquarters on Jan 7 and 8.
Palijo said that SAC had demanded that parliamentary committee on the creation of new provinces should be disbanded immediately and resolutions passed by Sindh Assembly about functions of provinces under Articles 144 and 147 should also be withdrawn forthwith.
He said that the committee had decided to observe hunger strike in divisional headquarters on Jan 7 and 8 against the conspiracies against Sindh. 
The committee, he said, had urged Sindh’s bar councils to convene to pass resolutions against the anti-Sindh decisions. He equated the passage of resolution over Articles 144 and 147 with rolling back of 18th constitutional amendment by PPP government and added that PPP was doing it to perpetuate its rule and make Bilawal Bhutto-Zardari prime minister in future.
He said that resolutions were aimed at handing over provincial government’s functions to the federation to allow investment in mineral resources. Not only this but Sindh’s islands and lands were also being handed over to federation under a conspiracy, he said.
He said the federal government with the consent of PPP had formed a committee to amend the Constitution to tinker with Sindh’s geography and create new provinces. It was an attempt to impose One Unit to occupy the province, he said. 
He said that despite lapse of four months various districts were still under water and people were living under open skies in winter season. They were facing diseases while millions of dollars international aid was falling prey to favouritism and corruption, he said.
He pointed out that agricultural loans were not written off and seed or fertiliser were not provided to farmers to cultivate their land for next crop. Internally displaced persons who reached Karachi were being forced to return to their villages, he said.
He said that efforts were being made to impose economic emergency but orgies of elites were not being stopped.
Riaz Chandio said that parliamentary committee on new provinces was a big conspiracy and accused PPP of destroying the province for the sake of power. Natural resources and executive powers of provincial government were being handed over to the federation, he said. 
SUP leader Roshan Buriro said that PPP had always looted wealth and resources of Sindh for the sake of power. It had sold Sindh’s land and now it was amending law to withdraw its authority to get fourth term in government in a row. 
Published in Dawn, December 29th, 2022
",read full story,karachi
