,Header,Summary,Detail,Link,Category
0,Man found dead in Ganga Ram washroom,The Punjab health secretary has taken notice of the incident and formed a four-member committee.,"LAHORE: A man was reportedly found dead under mysterious circumstances in the washroom of Sir Ganga Ram Hospital here on Wednesday.
Identified as Kashif Ali (37), the deceased was a resident of Gulshan-i-Ravi and the police shifted his body to the city morgue for autopsy. 
A police official said the body seems to be two-day old and the investigations have been launched to find out the reason for his death.  
He said a senior doctor from the anaesthesia department noticed some foul smell coming out of the washroom when he was taking a round of some sections of the hospital.
He immediately alerted the admin section which dispatched guards who opened the door and found the body.  
The police later reached the spot, launched investigation and identified the man through some documents recovered from his clothes.  
The hospital record showed no entry of the man in the official slips of the emergency ward or any other department.
The Punjab health secretary took notice of the incident and formed a four-member committee to probe the incident as to how the man reached there if he was neither a patient nor an attendant. He also directed the committee to find out the negligence of the hospital staff, if any, and submit a report at the earliest. 
Published in Dawn, December 29th, 2022
",read full story,lahore
1,"Gyms, marriage halls directed to deploy medics",LAHORE: The district government has made the availability of qualified doctors mandatory for health clubs/gyms and...,"LAHORE: The district government has made the availability of qualified doctors mandatory for health clubs/gyms and marriage halls in addition to installation of fire-fighting systems.
Deputy Commissioner Muhammad Ali has ordered implementation of the Punjab Community Safety Act 2021 in gyms and marriage halls of the city.
He directed the administration of marriage halls and gym/fitness clubs to install fire-fighting system and made availability of medical officer and kit during the period of functions.  
He said the marriage halls and fitness club administration should manage the fire-fighting equipment and depute a doctor on the premises during the functions within 15 days otherwise strict action would be taken against them.
He said the administration would start raiding and checking the halls and gyms after 15 days and would seal or impose a fine worth Rs1 million on the spot.
The DC said the fitness centre where more than 50 citizens would visit should have to depute a doctor while a paramedic should be deployed where the visitors number is less than 50.
He said the administrators should complete the requirement till the deadline otherwise they should get ready for action.
Earlier, the district administration of Lahore issued notices to 495 high-rise buildings of the metropolis to improve fire prevention facilities.
With sporadic fire breakout incidents recording an increase over the last few months, it has been revealed that around 80 per cent of high-rise buildings in Lahore either do not have or they lack fire safety equipment. The high-ups decided to take action under the Punjab Community Safety Act.
SEALED: The district administration has sealed 30 shops and restaurants and registered six cases against the owners over violation of anti-smog standard operating procedures (SOPs).
Deputy Commissioner Muhammad Ali directed the district administration officials to take measures to implement anti-smog SOPs in the metropolitan city.
All the assistant commissioners of the city remained in the field to raid the shops and markets violating the closure of markets at 10pm.  
Six cases were registered against the managers of the restaurants in city tehsil jurisdiction while restaurants and shops were sealed in Johar Town.
Shops and restaurants were also checked in Raiwind and Dharmpura and cases were registered against the owners and the managers.
Meanwhile, the district administration teams also demolished the buildings constructed on public land in Harbanspura and recovered eight kanal and five marlas land worth Rs101 million.
Published in Dawn, December 29th, 2022
",read full story,lahore
2,Newly-wed couple asphyxiated by gas,LAHORE: A newly-wed couple reportedly found dead in a room of the house in Mustafa Town area early on Wednesday....,"LAHORE: A newly-wed couple reportedly found dead in a room of the house in Mustafa Town area early on Wednesday.
Identified as Sahriq Ali, the young man had married Hamna two days back and the initial police inquiries suggested that they died of suffocation due to the gas leakage in the room.  
A police official said the family of the boy told the investigators that the couple had gone to their room for sleep late on Tuesday. He said when the parents of the boy knocked the room on Wednesday early morning, no one responded.
On noticing some gas smell coming out of the room, they unlocked the door and found both of them dead.
The experts inquired into the matter after examining all the aspects, the police official said adding that, apparently, there is no offence involved in the incident and bodies have been handed over to the family after completing legal formalities. 
Published in Dawn, December 29th, 2022
",read full story,lahore
3,Senior official in Gujrat passport scam arrested,Two junior staffers have already been arrested.,"GUJRAT:  The Federal Investigation Agency has arrested Saeed Abbas, a  former assistant director of the Gujrat regional passport office, in  connection with a case of issuing passports to a man and his three  children against fake credentials. 
Official sources said the arrest had been made a few days ago and now the official was in the district jail on judicial remand. 
Two  junior staffers — data entry operator  Zaheer Sial and clerk Shakoor Haider — had already been arrested along  with Qaiser Goraya of Safdarabad, Nankana Sahib, said to be a close  friend of main suspect Abid Hussain who was now abroad. 
Gujrat FIA circle Deputy Director Ghulam Sarwar Warraich told Dawn  an inquiry into the issuance of fake registration documents by the  Nadra was also being done. 
The FIA had registered a case on the complaint of  Khadija Bhatti of Nankana Sahib that her former husband, Abid Hussain,  had fled the country along with her three sons aged 2, 5 and 7 years  after getting passports from the Gujrat passport office. 
Since the case between the former  couple is pending in the Lahore High Court, the fleeing of Abid  along with his children to Baku, a capital of a Central Asian State, prompted the court to direct the FIA to take a legal action.
Published in Dawn, December 29th, 2022
",read full story,lahore
4,Teachers protest brings city to a standstill,Educators seek regular service,"LAHORE: Thousands of educators on Wednesday protested outside former prime minister Imran Khan’s house in Zaman Park to demand regularisation of their jobs.
Punjab Physical Education Teachers Association (PPETA), Punjab Teachers’ Union (PTU) and Punjab Government Schools Association of Computer Teachers (PGSACT) held the protest outside Chief Minister’s House, and later moved towards Imran Khan’s residence in Zaman Park.
The protesters blocked the road outside Imran Khan’s residence, causing long queues of traffic on Canal Road.
They raised slogans, holding banners and placards inscribed with their demands of service structure and regularisation of assistant education officers.

Educators seek regular service

The city government and police officials held negotiations with the protesters in the evening and later they changed the place of their sit-in and reached outside 8-Club Road where they held a sit-in outside the CM house but no one from the government approached them to address their grievances.
They said 14,000 teachers including SSEs, SESEs, and ESEs/ AEOs had not been regularised since 2014. They said that they would not end their protest till the acceptance of their demands .
They said under the recruitment policy, they appeared in the NTS test and departmental interviews for regular recruitment but the government was again asking them to appear in another test and interview to get themselves regularised.
Meanwhile, hundreds of vehicles got stuck in traffic on The Mall, Jail Road, Canal Road and  other adjoining arteries due to a protest lodged by the government  teachers outside the Zaman Park residence of Imran Khan. 
They blocked the main Canal Road by staging a sit-in which led to a worst traffic blockade on the roads. 
Witnesses  said several families also got trapped in long queues of the vehicles  and they were forced to use the narrow streets to reach their  destinations.  
Reports suggested that the teachers who were  demanding [pay] incentives first staged a sit-in at the Davies Chowk,  creating traffic mess on The Mall and other arteries. 
As they  found out that the authorities concerned were still unmoved to their  protest and demands, many of them reached the Canal Road and blocked  traffic there.  
The blockade of two major roads led to a traffic  mess in major parts of the city, causing a great deal of inconvenience  to commuters.
Published in Dawn, December 29th, 2022
",read full story,lahore
5,PML-N MNA on physical remand,LAHORE: An anti-corruption court on Wednesday granted a two-day physical remand of PML-N MNA Chaudhry Muhammad ...,"LAHORE: An anti-corruption court on Wednesday granted a two-day physical remand of PML-N MNA Chaudhry Muhammad Ashraf in a land fraud case.
The Punjab Anti-Corruption Establishment (ACE) had arrested the MNA on Tuesday for allegedly grabbing over 157 acres of state land by forgery and fraud in connivance with Patwari Muhammad Saleem and Gardawar Riast Ali.
“MNA Ashraf has been arrested in Sahiwal after allegations of land grabbing proved against him,” the ACE said and added that the suspect grabbed the land by showing Sharif Ahmed Hashmi as a fake allottee of the state land. 
Published in Dawn, December 29th, 2022
",read full story,lahore
6,"Short wheat supply blamed for flour shortage, price hike",LHC strikes down restriction on release of wheat from public stock to new mills,"LAHORE: Flour millers hold reduced wheat supplies by the food department as one of the major reasons behind flour shortage and an increase in its price, which has gone up to Rs140 per kilogramme for the chakki variety.  
Central chairman of the Pakistan Flour Mills Association, Asim Raza Ahmed, and Punjab Chairman Chaudhry Iftikhar Mattu say the only reason behind non-availability of flour and increase in its sale price in all the districts of Punjab, including Lahore, is a shortfall of 5,000 tonnes in wheat release quota for mills by the food department.  
They say that instead of 26,000 tonnes, the department is releasing only 21,000 tonnes of grain daily from its stores in the province. That is the reason customers are seen standing in long queues to buy flour.  
In a statement, they say the food department has surplus wheat, while at least 500,000 tonnes of imported wheat will reach the province by the end of January. But people are facing a shortage of the commodity because the department is not fulfilling the local requirement, as more flour is consumed during winters to meet energy needs.  

LHC strikes down restriction on release of wheat from public stock to new mills

They say that fixing the Rs4,000 per 40kg grain support price by Sindh against Rs3,000 for the same weight by Punjab is also affecting the wheat market in the province, as the rate of the commodity has gone up to Rs4,300 per kg in the local markets. This has led to an increase in the price of 15kg flour bag here, they add.  
This pressure in the open market, they say, will be reduced only through improved supplies of wheat, and the flour price will automatically come down for the benefit of the consumers.  
Meanwhile, the Lahore High Court has struck down a restriction imposed by the food department and allowed the release of wheat from public stock to newly established flour mills possessing valid licences.  
Justice Abid Hussain Chattha passed the order allowing several petitions filed by Rana Abdul Basit Khan and other flour mill owners challenging a notification by the food secretary issued on May 19.  
The petitioners’ counsel contended that the mills applied for the release of wheat from public stock to the food department and due inspections were carried out for the verification of their installed machinery and grinding capacity.  
However, the request of the petitioners for release of wheat from public stock was denied in view of a provision in clause-VII of the impugned notification.  
Assistant Advocate General Barrister Lehrasip Hayat Dahar contended that the food department has the right to formulate policies and regulate the release of wheat from public stock in larger public interest. He said the rationale for incorporating the restriction in the notification is that the distribution policy can be kept stagnant and adhered to without any disruption and frequent changes.  
He said the petitioners/mills were not barred from grinding the wheat after procuring it from the private sector and that they will become eligible for release of wheat from the public stock after the next harvest season.  
The law officer argued that if every new entrant is extended the benefit of the policy, a new quota will be required after incorporating them, which is not only impractical, but will also hinder smooth and uninterrupted supply of wheat to the existing mills.  
However, Justice Chattha observed that the restriction is unreasonable, arbitrary and capricious and not based on any intelligible criteria.  
“It does not withstand the test of structured discretion and therefore… clause VII of the notification is struck down and is declared unconstitutional and unlawful,” he concluded.
Published in Dawn, December 29th, 2022
",read full story,lahore
7,LHC removes three judges,LAHORE: The Lahore High Court (LHC) has removed three judges of the district judiciary of Punjab from service on...,"LAHORE: The Lahore High Court (LHC) has removed three judges of the district judiciary of Punjab from service on charges of misconduct and corruption while dropping disciplinary proceedings against five others.
The judges removed from service are additional district and sessions judges Nassar Ali and Hyder Amin and civil judge Junaid Iqbal.
The disciplinary proceedings have been dropped against district and sessions judge Tanveer Akbar, senior civil judge Saleem Sheikh, additional district and sessions judge Rana Tariq Mahmood Anjum, civil judge Atif Rasheed Khan Niazi and civil judge Shahid Hassan.
The LHC also granted proforma promotion to six additional district and sessions judges by restoring their original seniority. They are Yousaf Hanjra, Shams Hussain Khan Sial, Zulfiqar Ahmad, Hassan Akmal
Qureshi, Noor Muhammad and Abid Zubair. 
Published in Dawn, December 29th, 2022
",read full story,lahore
8,CPSP head for posting of senior students to far-off hospitals,Move can help cope with medics’ shortage,"LAHORE: The College of Physicians and Surgeons Pakistan (CPSP) has proposed to the government to appoint third- and fourth-year postgraduate students for a certain period at the tehsil and district headquarter hospitals as ‘specialist’ to cope with the shortage of doctors in far-flung areas.  
The proposal was shared by CPSP President Prof Dr Shoaib Shafi at the fifth convocation of the CPSP held here on Wednesday to address the longstanding issue of extending healthcare to the poor patients visiting the far-flung health facilities.
Punjab Governor Muhammad Balighur Rahman, renowned gynaecologist and pioneer of the test-tube baby in Pakistan Prof Dr Rashid Latif, Fatima Jinnah Medical University Vice Chancellor Prof Khalid Masood Gondal and other senior faculty members attended the two sessions of the convocation.
Diplomas were awarded to 532 FCPS and 110 MCPS doctors of the year 2020 in the first session and 648 FCPS and 90 MCPS medics in the second session.

Move can help cope with medics’ shortage 

During the sessions, the CPSP president floated the proposal to resolve the issue of vacant slots at the tehsil and DHQ hospitals of the country.  
He said there were nearly 33,000 postgraduate students and of them those at third and fourth year sessions were having capability to provide treatment to the patients as ‘specialist doctor.’
Dr Shafi said the appointment of these medics as specialists at the DHQ and THQ hospitals would address the decades-old issue as most of the slots at these state-run health facilities used to remain vacant.
The CPSP president proposed that the senior doctors serving at these hospitals could be declared co-supervisors of the young specialist doctors during their service at the DHQ and THQ hospitals.  
After completing their certain period that may be from three to six months, they would rejoin their previous supervisors and the proposal would help create a trained human resource at the hospitals.  
“This is also a best model in practice in the developed countries,” Dr Shaoib Shafi said adding that since most of the medical students were the female, the government would have to provide them with some incentive, security and residences to materialise the scheme.  
A number of participants attending the event endorsed the proposal.  
Speaking on the occasion, Prof Rashid Latif Khan lauded the services of the present council saying that establishing a modern hospital equipped with latest international technology was the need of the hour.
Punjab Governor Balighur Rahman said earning money alone should not be the goal of the [fresh] postgraduate medics saying that the principle of purposeful and meaningful life has been taking care of the ailing humanity.  
He admired the services of the CPSP for providing services abroad like in the UK, Ireland, Saudi Arabia and Nepal and the FJMU’s vice chancellor for establishing the department of family medicine.  
“We should promote the use of modern technology and adopt teamwork among ourselves,” the governor said.
Published in Dawn, December 29th, 2022
",read full story,lahore
9,King Edward Medical University seeks police action against couple over photo shoot,The couple had shot their wedding photographs on the varsity's premises.,"LAHORE: The King Edward Medical University (KEMU) has submitted a complaint with the local police to lodge a case against a newly-married couple for shooting their wedding photographs on its premises.  
Initial inquiries suggested that on the day of the shoot, a man visited the varsity and, after introducing himself as a former graduate, asked the guards to let the couple in.  
An official said the man told the guards the bride was his daughter and the couple wished to take some photographs in front of the historic 150-year-old building of the medical institute to make their wedding memorable.  
A driver at the institute asked the guards to let the couple in for being relatives of a former graduate of the university. 
The official said the photographer uploaded some of the pictures on social media, which went viral, inviting criticism on the KEMU management for allowing such an activity. He added the institute had suspended from service three employees, including the driver and two guards, for allowing the couple to conduct the photo shoot.  
He further said the institute had also submitted a complaint with the police for action against the husband and wife and the four photographers involved. 
Published in Dawn, December 29th, 2022
",read full story,lahore
